,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,239.8534,0.2654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,0.7726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.2654,0.0000,0.0000
2,2,239.6206,0.5191,0.0927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,1.5194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.5143,0.0000,0.0927
3,3,239.3111,0.7977,0.2561,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,240.0000,2.2513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.7412,0.0000,0.2345
4,4,238.7662,1.2810,0.4363,0.0391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2804,0.0000,0.0148,0.0000,240.0000,2.9718,0.0148,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,50.0000,0.9977,0.0148,0.3732
5,5,238.2070,1.7065,0.6834,0.0925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2804,0.0000,0.0148,0.0000,240.0000,3.7617,0.0148,0.0000,0.0000,0.0148,0.0000,0.0000,0.0000,50.0000,1.2314,0.0148,0.5227
6,6,237.7944,1.4623,1.1363,0.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6798,0.0367,0.0604,0.0236,240.0000,4.4440,0.0393,0.0000,0.0000,0.0393,0.0000,0.0000,0.0000,50.0000,1.5309,0.0393,0.7093
7,7,237.4296,1.2292,1.3923,0.2972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9878,0.0698,0.1277,0.0505,240.0000,5.2906,0.0604,0.0000,0.0000,0.0604,0.0000,0.0000,0.0000,50.0000,1.7681,0.0604,0.8860
8,8,223.7315,0.8962,0.0000,0.2376,17.6276,0.2787,1.5420,0.3182,0.0000,0.0000,0.0000,0.0000,1.0993,0.0698,0.1203,0.0759,479.7297,6.0608,0.0669,1.5420,0.0000,0.0669,0.0000,0.0000,0.0000,50.0000,2.0167,1.0235,1.0235
9,9,223.1935,1.1079,0.3127,0.2376,17.6276,0.2098,1.3810,0.5501,0.0000,0.0000,0.0000,0.0000,1.2295,0.0505,0.1279,0.0930,479.7297,6.7015,0.0735,1.5420,0.0000,0.0735,0.0000,0.0000,0.0000,50.0000,2.2210,1.0283,1.1745
