day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457127	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457127	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.02	0
2	123457127	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.02	0
3	123457127	68	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.02	1
4	123457127	65	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	2
5	123457127	63	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	[]	0	0.02	3
6	123457127	60	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	213	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	4
7	123457127	58	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	213	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	17	[]	0	0.02	6
8	123457127	51	7	1	1	6	1	3	1	0	0	1	0	0	0	0	0	191	9	0	6	1	0	185	3	0	0	26	1	3	0	0	0	0	0	0	0	0	0	19	[2D 3B]	2	0.02	5
9	123457127	50	6	2	2	6	1	2	2	0	0	1	0	0	0	0	0	191	9	0	6	1	0	185	2	1	0	26	0	4	0	0	0	0	0	0	0	0	0	19	[2D 3B]	2	0.02	6
10	123457127	50	6	1	3	6	1	2	2	0	0	1	0	0	0	0	0	191	10	0	6	1	0	185	1	2	0	26	0	4	0	0	0	0	0	0	0	0	0	19	[2D 3B]	2	0.02	6
11	123457127	49	6	2	3	6	1	1	3	0	0	1	0	0	0	0	0	191	10	0	6	1	0	184	1	3	0	26	0	4	0	0	0	0	0	0	0	0	0	20	[2D 3B]	2	0.02	7
12	123457127	47	6	4	3	6	0	2	3	0	0	1	0	0	0	0	0	191	11	0	6	1	0	184	0	3	1	26	0	2	2	0	0	0	0	0	0	0	0	21	[2D 3B]	2	0.02	7
13	123457127	44	8	4	4	6	0	2	3	0	0	1	0	0	0	0	0	229	13	0	6	1	0	184	0	3	1	26	0	2	2	0	0	0	0	0	0	0	0	24	[2D 3B]	2	0.02	8
