day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457156	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457156	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	[]	0	0.02	0
2	123457156	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	[]	0	0.02	0
3	123457156	69	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	214	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	0
4	123457156	68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	213	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	2
5	123457156	66	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	213	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	3
6	123457156	66	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	213	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	[]	0	0.02	4
7	123457156	65	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	210	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	[]	0	0.02	3
8	123457156	64	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	209	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	13	[]	0	0.02	5
9	123457156	63	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	208	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	14	[]	0	0.02	6
10	123457156	59	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	205	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	16	[]	0	0.02	6
11	123457156	56	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	205	4	6	3	0	0	0	0	0	0	0	0	0	0	0	0	18	[]	0	0.02	6
12	123457156	54	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	120	3	0	0	0	0	205	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	19	[]	0	0.02	8
13	123457156	54	5	11	2	0	0	0	0	0	0	0	0	0	0	0	0	120	4	0	0	0	0	205	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	19	[]	0	0.02	8
14	123457156	53	4	12	3	0	0	0	0	0	0	0	0	0	0	0	0	120	6	0	0	0	0	205	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	20	[]	0	0.02	8
15	123457156	43	7	7	2	5	1	4	2	0	0	0	0	0	0	1	0	232	6	1	5	0	1	176	3	6	5	27	0	1	0	0	0	0	0	0	0	0	0	21	[3C 2A]	2	0.02	8
16	123457156	42	6	8	3	5	1	4	2	0	0	0	0	0	0	1	0	232	8	1	5	0	1	174	4	7	5	27	0	0	1	0	0	0	0	0	0	0	0	22	[3C 2A]	2	0.02	8
17	123457156	41	6	8	4	5	1	3	3	0	0	0	0	0	0	1	0	232	8	1	5	0	1	172	5	8	5	27	0	0	1	0	0	0	0	0	0	0	0	23	[3C 2A]	2	0.02	8
18	123457156	38	8	7	6	5	0	3	4	0	0	0	0	0	0	1	0	232	8	1	5	0	1	168	6	11	5	27	0	0	1	0	0	0	0	0	0	0	0	25	[3C 2A]	2	0.02	9
19	123457156	34	7	5	7	6	3	4	5	0	0	0	0	0	0	1	0	251	9	2	6	0	2	156	3	12	5	39	1	0	1	0	0	0	0	0	0	1	0	27	[3C 2A 3D]	3	0.02	9
20	123457156	30	5	7	6	10	3	3	7	0	0	0	0	0	0	1	0	270	10	2	7	0	2	144	2	10	6	51	1	1	2	0	0	0	0	0	0	1	0	27	[3C 2A 3D 3A]	4	0.02	10
21	123457156	29	5	6	8	10	1	5	7	0	0	0	0	0	0	1	0	270	10	2	7	0	2	144	2	8	8	51	1	1	2	0	0	0	0	0	0	1	0	28	[3C 2A 3D 3A]	4	0.02	8
22	123457156	28	3	6	5	10	0	8	11	0	0	0	0	0	0	1	0	310	10	2	9	0	2	133	4	5	6	60	1	4	4	0	0	0	0	0	0	1	0	29	[3C 2A 3D 3A 1C]	5	0.02	9
23	123457156	24	5	8	5	10	0	8	11	0	0	0	0	0	0	1	0	310	10	2	9	0	2	128	9	5	6	60	1	4	4	0	0	0	0	0	0	1	0	32	[3C 2A 3D 3A 1C]	5	0.02	9
24	123457156	22	6	5	3	10	0	11	14	0	0	0	0	0	0	1	0	329	11	2	13	1	2	119	7	4	4	68	2	5	7	0	0	1	0	0	0	1	0	34	[3C 2A 3D 3A 1C 2C]	6	0.02	9
25	123457156	18	7	8	3	10	0	8	17	0	0	0	0	0	0	1	0	329	11	2	13	1	2	118	7	5	4	68	2	3	9	0	0	1	0	0	0	1	0	34	[3C 2A 3D 3A 1C 2C]	6	0.02	11
26	123457156	16	7	9	4	10	0	8	17	0	0	0	0	0	0	1	0	329	13	2	13	1	2	116	7	5	6	68	2	2	10	0	0	1	0	0	0	1	0	35	[3C 2A 3D 3A 1C 2C]	6	0.02	11
27	123457156	16	6	10	4	10	0	6	19	0	0	0	0	0	0	1	0	329	14	2	13	1	2	115	5	7	7	68	1	3	10	0	0	1	0	0	0	1	0	36	[3C 2A 3D 3A 1C 2C]	6	0.02	10
28	123457156	16	4	9	7	10	0	6	19	0	0	0	0	0	0	1	0	329	15	2	13	1	2	114	4	9	7	68	1	3	10	0	0	1	0	0	0	0	1	37	[3C 2A 3D 3A 1C 2C]	6	0.02	10
29	123457156	13	3	3	11	11	2	12	17	0	0	0	0	0	0	0	0	407	15	2	22	1	2	104	3	5	8	77	1	6	12	0	0	1	0	0	0	0	1	38	[3D 3A 1C 2C 1D 2D 3B]	7	0.02	9
30	123457156	11	4	4	11	11	1	10	20	0	0	0	0	0	0	0	0	407	15	2	22	1	2	104	3	4	9	77	0	5	14	0	0	1	0	0	0	0	1	38	[3D 3A 1C 2C 1D 2D 3B]	7	0.02	9
31	123457156	11	3	2	14	11	1	8	22	0	0	0	0	0	0	0	0	407	15	2	22	1	2	104	3	4	9	77	0	5	14	0	0	0	1	0	0	0	1	38	[3D 3A 1C 2C 1D 2D 3B]	7	0.02	9
32	123457156	11	1	3	15	11	1	8	22	0	0	0	0	0	0	0	0	407	15	2	22	1	2	104	2	4	10	77	0	3	16	0	0	0	1	0	0	0	1	38	[3D 3A 1C 2C 1D 2D 3B]	7	0.02	8
33	123457156	11	1	4	20	10	0	6	20	0	0	0	0	0	0	0	0	407	15	2	22	1	2	115	3	4	12	65	0	1	17	0	0	0	1	0	0	0	0	39	[3A 1C 2C 1D 2D 3B]	6	0.02	7
34	123457156	15	0	5	22	6	0	4	20	0	0	0	0	0	0	0	0	407	15	2	22	1	2	127	1	6	14	53	0	0	16	0	0	0	1	0	0	0	0	39	[1C 2C 1D 2D 3B]	5	0.02	4
35	123457156	14	1	5	22	6	0	4	20	0	0	0	0	0	0	0	0	407	15	2	22	1	2	126	1	6	15	53	0	0	16	0	0	0	1	0	0	0	0	41	[1C 2C 1D 2D 3B]	5	0.02	5
36	123457156	14	1	5	28	6	0	4	14	0	0	0	0	0	0	0	0	447	15	2	22	1	2	133	3	6	20	44	0	0	11	0	0	0	1	0	0	0	0	42	[2C 1D 2D 3B]	4	0.02	5
37	123457156	13	2	5	28	6	0	4	14	0	0	0	0	0	0	0	0	447	15	2	22	1	2	132	3	6	21	44	0	0	11	0	0	0	1	0	0	0	0	43	[2C 1D 2D 3B]	4	0.02	6
38	123457156	12	2	6	34	6	0	4	8	0	0	0	0	0	0	0	0	447	17	2	22	1	2	139	1	8	28	36	0	0	6	0	0	0	0	0	0	0	0	43	[1D 2D 3B]	3	0.02	7
39	123457156	10	3	6	35	6	0	3	9	0	0	0	0	0	0	0	0	447	18	2	22	1	2	138	1	7	30	36	0	0	6	0	0	0	0	0	0	0	0	43	[1D 2D 3B]	3	0.02	7
40	123457156	10	2	5	37	6	0	2	10	0	0	0	0	0	0	0	0	447	18	2	22	1	2	138	1	6	31	36	0	0	6	0	0	0	0	0	0	0	0	43	[1D 2D 3B]	3	0.02	6
41	123457156	10	2	4	38	6	0	2	10	0	0	0	0	0	0	0	0	447	18	2	22	1	2	138	1	5	32	36	0	0	6	0	0	0	0	0	0	0	0	43	[1D 2D 3B]	3	0.02	6
42	123457156	10	2	3	39	6	0	2	10	0	0	0	0	0	0	0	0	447	20	2	22	1	2	138	0	4	34	36	0	0	6	0	0	0	0	0	0	0	0	43	[1D 2D 3B]	3	0.02	5
43	123457156	15	2	2	47	1	0	1	4	0	0	0	0	0	0	0	0	521	21	2	25	2	2	167	0	1	36	7	0	2	4	0	0	1	0	0	0	0	0	43	[1A]	1	0.02	4
44	123457156	15	1	3	47	1	0	1	4	0	0	0	0	0	0	0	0	521	22	2	25	2	2	166	1	1	36	7	0	1	5	0	0	1	0	0	0	0	0	43	[1A]	1	0.02	4
45	123457156	15	1	2	48	1	0	1	4	0	0	0	0	0	0	0	0	521	22	2	25	2	2	166	1	1	36	7	0	1	5	0	0	1	0	0	0	0	0	43	[1A]	1	0.02	3
46	123457156	15	1	2	48	1	0	1	4	0	0	0	0	0	0	0	0	521	22	2	25	2	2	165	1	2	36	7	0	0	6	0	0	1	0	0	0	0	0	44	[1A]	1	0.02	3
47	123457156	15	1	2	48	1	0	1	4	0	0	0	0	0	0	0	0	521	24	2	25	2	2	165	1	2	36	7	0	0	6	0	0	1	0	0	0	0	0	44	[1A]	1	0.02	3
48	123457156	15	1	2	48	1	0	1	4	0	0	0	0	0	0	0	0	521	24	2	25	2	2	164	2	2	36	7	0	0	6	0	0	1	0	0	0	0	0	45	[1A]	1	0.02	3
49	123457156	15	0	3	48	1	0	1	4	0	0	0	0	0	0	0	0	521	24	2	25	2	2	164	2	2	36	7	0	0	6	0	0	1	0	0	0	0	0	45	[1A]	1	0.02	3
50	123457156	13	1	0	46	2	0	4	6	0	0	0	0	0	0	0	0	595	24	2	29	2	2	152	3	1	34	18	0	1	8	0	0	1	0	0	0	0	0	47	[1A 2B]	2	0.02	3
51	123457156	13	1	0	46	2	0	4	6	0	0	0	0	0	0	0	0	595	24	2	29	2	2	151	4	1	34	18	0	0	9	0	0	0	1	0	0	0	0	48	[1A 2B]	2	0.02	3
52	123457156	11	2	1	46	2	0	4	6	0	0	0	0	0	0	0	0	595	25	2	29	2	2	151	4	1	34	18	0	0	9	0	0	0	1	0	0	0	0	49	[1A 2B]	2	0.02	4
53	123457156	11	2	1	46	2	0	3	7	0	0	0	0	0	0	0	0	595	26	2	29	2	2	150	3	3	34	18	0	0	9	0	0	0	1	0	0	0	0	50	[1A 2B]	2	0.02	4
54	123457156	11	1	2	46	2	0	3	7	0	0	0	0	0	0	0	0	595	26	2	29	2	2	150	2	4	34	18	0	0	9	0	0	0	1	0	0	0	0	50	[1A 2B]	2	0.02	5
55	123457156	10	2	2	46	2	0	3	7	0	0	0	0	0	0	0	0	595	27	2	29	2	2	150	1	5	34	18	0	0	9	0	0	0	1	0	0	0	0	51	[1A 2B]	2	0.02	6
56	123457156	10	1	3	46	2	0	3	7	0	0	0	0	0	0	0	0	595	29	2	29	2	2	150	1	4	35	18	0	0	9	0	0	0	1	0	0	0	0	51	[1A 2B]	2	0.02	7
57	123457156	9	0	1	49	3	0	4	6	0	0	0	0	0	0	0	0	688	29	2	33	2	2	145	3	2	40	21	0	1	6	0	0	0	0	0	0	0	0	53	[2B 3B]	2	0.02	6
58	123457156	9	0	1	49	3	0	3	7	0	0	0	0	0	0	0	0	688	29	2	33	2	2	143	4	3	40	21	0	1	6	0	0	0	0	0	0	0	0	54	[2B 3B]	2	0.02	6
59	123457156	9	0	1	49	3	0	3	7	0	0	0	0	0	0	0	0	688	30	2	33	2	2	143	4	3	40	21	0	1	6	0	0	0	0	0	0	0	0	54	[2B 3B]	2	0.02	6
60	123457156	9	0	1	49	3	0	2	8	0	0	0	0	0	0	0	0	688	30	2	33	2	2	143	4	2	41	21	0	1	6	0	0	0	0	0	0	0	0	54	[2B 3B]	2	0.02	5
