day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123456922	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123456922	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.02	0
2	123456922	69	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	217	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	[]	0	0.02	0
3	123456922	69	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	79	3	1	0	0	1	216	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	3
4	123456922	66	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	79	3	1	0	0	1	215	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	5
5	123456922	62	5	4	0	0	0	0	0	0	0	0	0	0	0	1	0	79	4	1	0	0	1	213	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	5
6	123456922	57	3	5	0	4	0	2	0	0	0	0	0	0	0	0	1	98	6	2	2	0	2	200	3	0	1	13	0	0	0	0	0	0	0	0	0	1	0	10	[1C]	1	0.02	5
7	123456922	56	2	6	1	4	0	1	1	0	0	0	0	0	0	0	1	98	6	2	2	0	2	200	3	0	1	13	0	0	0	0	0	0	0	0	0	1	0	11	[1C]	1	0.02	6
8	123456922	49	1	2	2	10	1	4	2	0	0	0	0	0	0	0	1	186	6	2	6	0	2	173	2	0	1	40	1	0	0	0	0	0	0	0	0	1	0	12	[1C 1D 2B]	3	0.02	4
9	123456922	46	3	2	3	10	1	4	2	0	0	0	0	0	0	0	1	186	6	2	6	0	2	170	5	0	1	40	1	0	0	0	0	0	0	0	0	1	0	16	[1C 1D 2B]	3	0.02	4
