day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457148	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457148	70	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.02	0
2	123457148	68	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	1
3	123457148	66	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	215	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	[]	0	0.02	1
4	123457148	64	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	214	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	[]	0	0.02	3
5	123457148	62	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	214	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	[]	0	0.02	4
6	123457148	62	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	212	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	5
7	123457148	62	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	212	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	5
8	123457148	53	5	5	3	5	0	1	0	0	0	0	0	0	0	0	0	158	7	0	3	0	0	199	3	1	0	13	0	2	0	0	0	0	0	0	0	0	0	11	[1D]	1	0.02	5
9	123457148	52	3	7	4	5	0	1	0	0	0	0	0	0	0	0	0	158	7	0	3	0	0	198	4	1	0	13	0	2	0	0	0	0	0	0	0	0	0	11	[1D]	1	0.02	6
10	123457148	49	6	6	5	5	0	1	0	0	0	0	0	0	0	0	0	158	7	0	3	0	0	198	4	1	0	13	0	2	0	0	0	0	0	0	0	0	0	12	[1D]	1	0.02	5
11	123457148	47	7	5	7	5	0	1	0	0	0	0	0	0	0	0	0	158	8	0	3	0	0	196	5	2	0	13	0	2	0	0	0	0	0	0	0	0	0	14	[1D]	1	0.02	6
12	123457148	46	6	5	9	5	0	1	0	0	0	0	0	0	0	0	0	158	8	0	3	0	0	195	4	4	0	13	0	2	0	0	0	0	0	0	0	0	0	15	[1D]	1	0.02	6
13	123457148	46	3	8	9	5	0	1	0	0	0	0	0	0	0	0	0	177	8	0	3	0	0	193	6	4	0	13	0	1	1	0	0	0	0	0	0	0	0	17	[1D]	1	0.02	6
14	123457148	45	4	6	11	5	0	1	0	0	0	0	0	0	0	0	0	177	8	0	3	0	0	193	5	5	0	13	0	1	1	0	0	0	0	0	0	0	0	18	[1D]	1	0.02	5
15	123457148	41	3	3	7	6	2	6	4	0	0	0	0	0	0	0	0	264	9	1	10	0	1	166	6	3	0	38	0	3	1	0	0	0	0	0	0	1	0	21	[1D 2A 1A]	3	0.02	6
16	123457148	40	2	3	9	6	2	4	6	0	0	0	0	0	0	0	0	264	10	1	10	0	1	164	7	4	0	38	0	2	2	0	0	0	0	0	0	1	0	23	[1D 2A 1A]	3	0.02	6
17	123457148	40	1	4	9	6	2	4	6	0	0	0	0	0	0	0	0	264	11	1	10	0	1	161	9	4	1	38	0	2	2	0	0	0	0	0	0	1	0	24	[1D 2A 1A]	3	0.02	5
18	123457148	38	3	4	9	6	2	3	7	0	0	0	0	0	0	0	0	264	12	1	10	0	1	160	8	6	1	38	0	2	2	0	0	0	0	0	0	1	0	25	[1D 2A 1A]	3	0.02	6
19	123457148	37	4	2	11	6	1	3	8	0	0	0	0	0	0	0	0	264	13	1	10	0	1	158	7	7	3	38	0	1	3	0	0	0	0	0	0	1	0	27	[1D 2A 1A]	3	0.02	6
20	123457148	37	4	2	11	6	1	3	8	0	0	0	0	0	0	0	0	264	15	1	10	0	1	157	7	7	4	38	0	1	3	0	0	0	0	0	0	1	0	28	[1D 2A 1A]	3	0.02	5
