day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456823	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218	0	0	0	0	[]	0	0
1	123456823	67	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	218	218	0	0	0	5	[]	0	0
2	123456823	62	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	9	[]	0	3
3	123456823	57	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	10	[]	0	4
4	123456823	48	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	15	[]	0	4
5	123456823	44	13	13	2	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	218	218	0	0	0	16	[]	0	7
6	123456823	43	10	15	4	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	218	0	0	0	17	[]	0	8
7	123456823	40	12	15	5	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	218	0	0	0	20	[]	0	8
8	123456823	35	10	14	7	1	1	3	1	0	0	0	0	0	0	0	0	120	7	0	2	0	0	218	204	14	0	0	20	[3A]	1	9
9	123456823	31	9	19	7	1	1	2	2	0	0	0	0	0	0	0	0	120	7	0	2	0	0	218	204	14	0	0	22	[3A]	1	10
10	123456823	29	8	19	9	1	1	2	2	0	0	1	0	0	0	0	0	139	8	0	2	1	0	218	204	14	0	0	22	[3A]	1	11
11	123456823	23	9	16	11	5	1	3	2	0	0	0	1	0	0	1	0	158	9	1	3	1	1	218	190	28	0	0	23	[3A 2D]	2	9
12	123456823	18	11	18	12	5	0	3	3	0	0	0	1	0	0	1	0	158	9	1	3	1	1	218	190	28	0	0	26	[3A 2D]	2	10
13	123456823	18	8	17	16	5	0	3	3	0	0	0	1	0	0	1	0	158	9	1	3	1	1	218	190	28	0	0	26	[3A 2D]	2	10
14	123456823	18	6	17	18	5	0	3	3	0	0	0	1	0	0	1	0	158	9	1	3	1	1	218	190	28	0	0	26	[3A 2D]	2	11
15	123456823	15	5	9	17	7	0	10	7	0	0	0	1	0	0	1	0	284	9	1	10	1	1	218	162	56	0	0	26	[3A 2D 1A 3C]	4	11
16	123456823	12	6	9	19	7	0	8	9	0	0	0	1	0	0	1	0	284	9	1	10	1	1	218	162	56	0	0	27	[3A 2D 1A 3C]	4	11
17	123456823	12	6	8	20	7	0	8	9	0	0	0	1	0	0	1	0	284	11	1	10	1	1	218	162	56	0	0	27	[3A 2D 1A 3C]	4	11
18	123456823	9	6	10	21	7	0	7	10	0	0	0	1	0	0	1	0	284	11	1	10	1	1	218	162	56	0	0	27	[3A 2D 1A 3C]	4	11
19	123456823	9	6	9	22	7	0	6	11	0	0	0	1	0	0	1	0	284	11	1	10	1	1	218	162	56	0	0	27	[3A 2D 1A 3C]	4	11
20	123456823	9	5	8	19	7	1	5	16	0	0	0	1	0	0	1	0	303	11	1	11	1	1	218	148	70	0	0	27	[3A 2D 1A 3C 3D]	5	11
21	123456823	9	3	10	19	7	1	4	17	0	0	0	1	0	0	1	0	303	11	1	11	1	1	218	148	70	0	0	27	[3A 2D 1A 3C 3D]	5	10
22	123456823	10	2	5	24	6	1	6	16	0	0	0	1	0	0	1	0	362	11	1	13	1	1	218	148	70	0	0	27	[2D 1A 3C 3D 1C]	5	9
23	123456823	7	5	5	24	6	1	6	16	0	0	0	1	0	0	1	0	362	11	1	13	1	1	218	148	70	0	0	30	[2D 1A 3C 3D 1C]	5	9
24	123456823	5	5	7	25	6	1	4	18	0	0	0	0	0	0	1	0	362	11	1	13	1	1	218	148	70	0	0	32	[2D 1A 3C 3D 1C]	5	8
25	123456823	7	5	7	29	2	1	4	17	0	0	0	0	0	0	0	0	362	12	1	13	1	1	218	162	56	0	0	34	[1A 3C 3D 1C]	4	9
26	123456823	7	4	6	31	2	1	3	18	0	0	0	0	0	0	0	0	362	12	1	13	1	1	218	162	56	0	0	34	[1A 3C 3D 1C]	4	7
27	123456823	7	3	5	33	2	1	3	18	0	0	0	0	0	0	0	0	362	13	1	13	1	1	218	162	56	0	0	34	[1A 3C 3D 1C]	4	7
28	123456823	7	2	5	34	2	1	3	18	0	0	0	0	0	0	0	0	362	13	1	13	1	1	218	162	56	0	0	34	[1A 3C 3D 1C]	4	7
29	123456823	9	2	2	40	0	1	4	14	0	0	0	0	0	0	0	0	450	14	1	16	1	1	218	176	42	0	0	34	[3D 1C 2C]	3	5
30	123456823	7	4	2	40	0	0	4	15	0	0	0	0	0	0	0	0	450	15	1	16	1	1	218	176	42	0	0	35	[3D 1C 2C]	3	5
31	123456823	7	3	3	40	0	0	3	16	0	0	0	0	0	0	0	0	450	15	1	16	1	1	218	176	42	0	0	35	[3D 1C 2C]	3	4
32	123456823	7	3	3	40	0	0	3	16	0	0	0	0	0	0	0	0	450	15	1	16	1	1	218	176	42	0	0	35	[3D 1C 2C]	3	4
33	123456823	7	2	4	40	0	0	3	16	0	0	0	0	0	0	0	0	450	16	1	16	1	1	218	176	42	0	0	35	[3D 1C 2C]	3	4
34	123456823	7	2	4	46	0	0	3	10	0	0	0	0	0	0	0	0	469	16	1	16	1	1	218	190	28	0	0	35	[1C 2C]	2	4
35	123456823	7	2	2	48	0	0	3	10	0	0	0	0	0	0	0	0	469	17	1	16	1	1	218	190	28	0	0	35	[1C 2C]	2	3
36	123456823	6	3	2	54	0	0	2	5	0	0	0	0	0	0	0	0	523	17	1	16	1	1	218	204	14	0	0	36	[2C]	1	2
37	123456823	6	3	2	54	0	0	2	5	0	0	0	0	0	0	0	0	523	17	1	16	1	1	218	204	14	0	0	36	[2C]	1	2
