,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.2103999999999995,Infected,0%
3,3.0,9.446900000000001,Infected,0%
4,4.0,19.6232,Infected,0%
5,5.0,34.2525,Infected,0%
6,6.0,51.5793,Infected,0%
7,7.0,62.2565,Infected,0%
8,8.0,67.60119999999999,Infected,0%
9,9.0,78.60730000000001,Infected,0%
10,10.0,88.76160000000002,Infected,0%
11,11.0,95.72139999999999,Infected,0%
12,12.0,98.63319999999999,Infected,0%
13,13.0,98.56920000000001,Infected,0%
14,14.0,94.3627,Infected,0%
15,15.0,88.39280000000001,Infected,0%
16,16.0,81.8537,Infected,0%
17,17.0,74.9219,Infected,0%
18,18.0,67.48899999999999,Infected,0%
19,19.0,60.18830000000001,Infected,0%
20,20.0,52.8136,Infected,0%
21,21.0,45.9279,Infected,0%
22,22.0,40.036,Infected,0%
23,23.0,33.889700000000005,Infected,0%
24,24.0,29.0501,Infected,0%
25,25.0,24.741500000000002,Infected,0%
26,26.0,21.4528,Infected,0%
27,27.0,18.9378,Infected,0%
28,28.0,16.5271,Infected,0%
29,29.0,14.6633,Infected,0%
30,30.0,13.4228,Infected,0%
31,31.0,12.6072,Infected,0%
32,32.0,12.0541,Infected,0%
33,33.0,11.7074,Infected,0%
34,34.0,11.286600000000002,Infected,0%
35,35.0,10.6212,Infected,0%
36,36.0,9.8818,Infected,0%
37,37.0,9.3466,Infected,0%
38,38.0,8.6112,Infected,0%
39,39.0,8.0582,Infected,0%
40,40.0,7.4791,Infected,0%
41,41.0,6.976,Infected,0%
42,42.0,6.2946,Infected,0%
43,43.0,5.6854,Infected,0%
44,44.0,5.216399999999999,Infected,0%
45,45.0,4.8077,Infected,0%
46,46.0,4.3928,Infected,0%
47,47.0,4.0161,Infected,0%
48,48.0,3.7535,Infected,0%
49,49.0,3.3748,Infected,0%
50,50.0,2.9880999999999998,Infected,0%
51,51.0,2.7515,Infected,0%
52,52.0,2.5230999999999995,Infected,0%
53,53.0,2.2905,Infected,0%
54,54.0,2.1162,Infected,0%
55,55.0,1.9679,Infected,0%
56,56.0,1.7815000000000003,Infected,0%
57,57.0,1.6213000000000002,Infected,0%
58,58.0,1.479,Infected,0%
59,59.0,1.3948,Infected,0%
60,60.0,1.3167000000000002,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,2.8556,Infected,10%
64,3.0,8.352799999999998,Infected,10%
65,4.0,17.017999999999997,Infected,10%
66,5.0,29.441000000000003,Infected,10%
67,6.0,44.07820000000001,Infected,10%
68,7.0,52.9259,Infected,10%
69,8.0,57.847699999999996,Infected,10%
70,9.0,67.0401,Infected,10%
71,10.0,76.4068,Infected,10%
72,11.0,83.75150000000001,Infected,10%
73,12.0,87.4349,Infected,10%
74,13.0,87.97600000000001,Infected,10%
75,14.0,85.1663,Infected,10%
76,15.0,80.28059999999999,Infected,10%
77,16.0,74.85779999999998,Infected,10%
78,17.0,69.1623,Infected,10%
79,18.0,62.747499999999995,Infected,10%
80,19.0,56.1683,Infected,10%
81,20.0,49.6453,Infected,10%
82,21.0,43.352700000000006,Infected,10%
83,22.0,37.74150000000001,Infected,10%
84,23.0,32.5391,Infected,10%
85,24.0,28.1463,Infected,10%
86,25.0,24.1402,Infected,10%
87,26.0,21.0019,Infected,10%
88,27.0,18.3126,Infected,10%
89,28.0,16.0662,Infected,10%
90,29.0,14.072199999999999,Infected,10%
91,30.0,12.8136,Infected,10%
92,31.0,11.863700000000001,Infected,10%
93,32.0,11.0942,Infected,10%
94,33.0,10.4729,Infected,10%
95,34.0,9.8697,Infected,10%
96,35.0,9.3087,Infected,10%
97,36.0,8.6873,Infected,10%
98,37.0,8.1362,Infected,10%
99,38.0,7.535,Infected,10%
100,39.0,7.122299999999999,Infected,10%
101,40.0,6.6533,Infected,10%
102,41.0,6.280499999999999,Infected,10%
103,42.0,5.7114,Infected,10%
104,43.0,5.2965,Infected,10%
105,44.0,4.8016000000000005,Infected,10%
106,45.0,4.4529,Infected,10%
107,46.0,4.098199999999999,Infected,10%
108,47.0,3.7916,Infected,10%
109,48.0,3.4669,Infected,10%
110,49.0,3.1803999999999997,Infected,10%
111,50.0,2.8757999999999995,Infected,10%
112,51.0,2.6773000000000002,Infected,10%
113,52.0,2.477,Infected,10%
114,53.0,2.2284,Infected,10%
115,54.0,2.014,Infected,10%
116,55.0,1.8055999999999999,Infected,10%
117,56.0,1.7074000000000003,Infected,10%
118,57.0,1.5711000000000002,Infected,10%
119,58.0,1.4289,Infected,10%
120,59.0,1.3328000000000002,Infected,10%
121,60.0,1.2406000000000001,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,1.9519,Infected,40%
125,3.0,5.358700000000001,Infected,40%
126,4.0,10.1183,Infected,40%
127,5.0,16.6914,Infected,40%
128,6.0,24.038100000000004,Infected,40%
129,7.0,29.072100000000002,Infected,40%
130,8.0,31.9639,Infected,40%
131,9.0,37.5431,Infected,40%
132,10.0,43.5351,Infected,40%
133,11.0,49.07020000000001,Infected,40%
134,12.0,52.7495,Infected,40%
135,13.0,54.8498,Infected,40%
136,14.0,54.500899999999994,Infected,40%
137,15.0,52.016000000000005,Infected,40%
138,16.0,50.03,Infected,40%
139,17.0,47.4048,Infected,40%
140,18.0,44.5672,Infected,40%
141,19.0,41.4349,Infected,40%
142,20.0,37.956,Infected,40%
143,21.0,34.17040000000001,Infected,40%
