,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,235.7128,0.7484,0.8643,0.0000,3.4318,0.0000,0.1806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.1806,0.0000,0.0000,0.1806,1.0000
2,2,234.9651,1.2916,0.9787,0.1391,3.4318,0.0000,0.1572,0.0311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.1806,0.0000,0.0000,0.1806,0.9189
3,3,232.2877,1.5081,0.9783,0.2527,5.5761,0.1761,0.3960,0.0738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7286,0.0000,0.0000,0.3160,0.0000,0.0000,0.3090,0.8927
4,4,231.4738,1.9327,1.2665,0.3934,5.5761,0.1195,0.3879,0.1389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7286,0.0000,0.0000,0.3160,0.0000,0.0000,0.3090,0.8573
5,5,230.5002,2.3909,1.6659,0.5587,5.5761,0.0889,0.3575,0.1995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7286,0.0000,0.0000,0.3160,0.0000,0.0000,0.3090,0.8892
6,6,230.5002,1.7016,2.1456,0.7756,5.5761,0.0667,0.3331,0.2432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7286,0.0000,0.0000,0.3160,0.0000,0.0000,0.3090,0.9230
7,7,230.5002,1.2349,2.3570,1.0330,5.5761,0.0474,0.3070,0.2881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7286,0.0000,0.0000,0.3160,0.0000,0.0000,0.3090,0.9399
8,8,226.0689,1.1951,1.1547,0.8308,9.5099,0.4286,1.5624,0.8622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.9585,0.0000,0.0000,0.6768,0.0000,0.0000,0.6112,0.9315
9,9,225.4088,1.5686,1.3517,0.9668,9.5099,0.3067,1.4969,1.0497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.9585,0.0000,0.0000,0.6768,0.0000,0.0000,0.6112,0.9364
