,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,236.6367,0.6891,0.9142,0.0000,1.0319,0.0000,0.0543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5765,0.0000,0.0000,0.0543,0.0000,0.0000,0.0543,1.0000
2,2,235.9042,1.1969,0.9725,0.1039,1.0319,0.0000,0.0454,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.5765,0.0000,0.0000,0.0543,0.0000,0.0000,0.0543,0.8813
3,3,234.1303,1.5655,1.0940,0.2103,1.8618,0.0365,0.1209,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5076,0.0000,0.0000,0.1029,0.0000,0.0000,0.1029,0.8610
4,4,233.0547,2.1375,1.4161,0.3413,1.8618,0.0269,0.1154,0.0268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5076,0.0000,0.0000,0.1029,0.0000,0.0000,0.1029,0.8552
5,5,231.8554,2.6556,1.8375,0.5375,1.8618,0.0174,0.1111,0.0390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5076,0.0000,0.0000,0.1029,0.0000,0.0000,0.1029,0.8694
6,6,231.8554,1.8870,2.3554,0.7800,1.8618,0.0118,0.0937,0.0638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5076,0.0000,0.0000,0.1029,0.0000,0.0000,0.1029,0.9159
7,7,231.8554,1.3103,2.5948,1.1163,1.8618,0.0102,0.0777,0.0817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5076,0.0000,0.0000,0.1029,0.0000,0.0000,0.1029,0.9417
8,8,228.2844,1.7167,1.7795,1.1582,4.1444,0.2209,0.8178,0.3871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.6891,0.0000,0.0000,0.2942,0.0000,0.0000,0.2832,0.9518
9,9,227.0760,2.3411,2.0650,1.3866,4.1444,0.1533,0.7753,0.4968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.6891,0.0000,0.0000,0.2942,0.0000,0.0000,0.2832,0.9657
10,10,224.7516,2.2792,1.8072,1.3647,5.4315,0.4063,1.3221,0.8793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3762,0.0000,0.0000,0.4205,0.0000,0.0000,0.4093,1.0041
11,11,223.7530,2.5652,2.1747,1.6357,5.4315,0.2860,1.2795,1.0463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3762,0.0000,0.0000,0.4205,0.0000,0.0000,0.4093,1.0339
12,12,222.6399,2.8476,2.6294,1.9110,5.4315,0.2085,1.1833,1.2207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3762,0.0000,0.0000,0.4205,0.0000,0.0000,0.4093,1.0840
13,13,222.6399,2.0152,3.1026,2.2711,5.4315,0.1554,1.0956,1.3663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3762,0.0000,0.0000,0.4205,0.0000,0.0000,0.4093,1.1595
14,14,222.6399,1.4235,3.2650,2.6990,5.4315,0.1054,0.9997,1.5135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3762,0.0000,0.0000,0.4205,0.0000,0.0000,0.4093,1.2105
15,15,220.8890,1.5166,1.8933,2.1751,6.1088,0.3632,2.2076,2.6293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.9256,0.0000,0.0000,0.6813,0.0000,0.0000,0.5744,1.1969
16,16,220.0147,1.8513,2.0534,2.4582,6.1088,0.2461,2.0119,2.9444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.9256,0.0000,0.0000,0.6813,0.0000,0.0000,0.5744,1.2182
17,17,218.9442,1.7367,1.6165,2.2760,6.3182,0.4075,2.4522,3.7317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3652,0.0000,0.0000,0.8168,0.0000,0.0000,0.6545,1.1919
18,18,218.1214,1.9760,1.8631,2.5196,6.3182,0.2883,2.2272,4.0815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3652,0.0000,0.0000,0.8168,0.0000,0.0000,0.6545,1.2180
19,19,217.1651,2.2710,2.1685,2.7571,6.3182,0.2122,2.0040,4.3813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3652,0.0000,0.0000,0.8168,0.0000,0.0000,0.6545,1.2583
20,20,217.1651,1.6417,2.4910,3.0638,6.3182,0.1584,1.7718,4.6708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3652,0.0000,0.0000,0.8168,0.0000,0.0000,0.6545,1.3001
21,21,217.1651,1.1829,2.6068,3.4124,6.3182,0.1041,1.5732,4.9283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.3652,0.0000,0.0000,0.8168,0.0000,0.0000,0.6545,1.3081
22,22,217.0352,1.3199,1.7827,4.2802,5.4961,0.2630,2.0531,4.7574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.4639,0.0000,0.0000,1.0020,0.0000,0.0000,0.6364,1.1940
23,23,216.1998,1.6550,1.9126,4.5277,5.4961,0.1925,1.8676,5.0168,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.4639,0.0000,0.0000,1.0020,0.0000,0.0000,0.6364,1.1989
24,24,215.8122,1.5434,1.5863,5.2934,5.0803,0.3504,2.1141,4.9140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.8897,0.0000,0.0000,1.1261,0.0000,0.0000,0.6313,1.1373
25,25,215.0465,1.7561,1.8069,5.5145,5.0803,0.2537,1.9293,5.1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.8897,0.0000,0.0000,1.1261,0.0000,0.0000,0.6313,1.1641
26,26,214.3010,1.9013,2.0529,5.7616,5.0803,0.1776,1.7398,5.4692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.8897,0.0000,0.0000,1.1261,0.0000,0.0000,0.6313,1.1805
27,27,214.3010,1.3723,2.3176,6.0386,5.0803,0.1127,1.5523,5.7275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.8897,0.0000,0.0000,1.1261,0.0000,0.0000,0.6313,1.2068
28,28,214.3010,0.9476,2.4351,6.3558,5.0803,0.0691,1.3863,5.9437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.8897,0.0000,0.0000,1.1261,0.0000,0.0000,0.6313,1.2112
29,29,214.2983,1.0696,1.5023,8.3402,4.3163,0.2375,1.8178,4.7385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.9263,0.0000,0.0000,1.3106,0.0000,0.0000,0.5637,1.0416
