,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,237.2211,0.7903,0.9457,0.0000,1.6307,0.0000,0.0858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3034,0.0000,0.0000,0.0858,0.0000,0.0000,0.0000,0.0858,1.0000
2,2,236.4831,1.3445,1.0464,0.1455,1.6307,0.0000,0.0747,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.3034,0.0000,0.0000,0.0858,0.0000,0.0000,0.0000,0.0858,0.9216
3,3,234.8517,1.7526,1.2063,0.2642,2.5986,0.0816,0.1833,0.0303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2321,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.1434,0.9098
4,4,233.7672,2.3760,1.5748,0.4075,2.5986,0.0632,0.1809,0.0513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2321,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.1434,0.9096
5,5,232.5782,2.9369,2.0533,0.6206,2.5986,0.0486,0.1793,0.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2321,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.1434,0.9314
6,6,232.5782,2.1088,2.6266,0.8834,2.5986,0.0363,0.1525,0.1064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2321,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.1434,0.9870
7,7,232.5782,1.4856,2.8887,1.2459,2.5986,0.0318,0.1305,0.1325,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2321,0.0000,0.0000,0.1434,0.0000,0.0000,0.0000,0.1434,1.0173
8,8,229.2433,1.9712,2.0392,1.3149,5.0386,0.3096,1.0660,0.5078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.5322,0.0000,0.0000,0.3565,0.0000,0.0000,0.0000,0.3414,1.0291
9,9,228.0324,2.6731,2.3695,1.5640,5.0386,0.2230,1.0165,0.6443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.5322,0.0000,0.0000,0.3565,0.0000,0.0000,0.0000,0.3414,1.0473
10,10,225.8286,2.6418,2.1211,1.5691,6.3604,0.5393,1.6235,1.0744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2205,0.0000,0.0000,0.4874,0.0000,0.0000,0.0000,0.4726,1.0930
11,11,224.8412,2.9663,2.5487,1.8786,6.3604,0.3882,1.5729,1.2719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2205,0.0000,0.0000,0.4874,0.0000,0.0000,0.0000,0.4726,1.1292
12,12,223.7721,3.2984,3.0770,2.1879,6.3604,0.2907,1.4653,1.4763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2205,0.0000,0.0000,0.4874,0.0000,0.0000,0.0000,0.4726,1.1873
13,13,223.7721,2.3491,3.6208,2.5926,6.3604,0.2207,1.3597,1.6472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2205,0.0000,0.0000,0.4874,0.0000,0.0000,0.0000,0.4726,1.2740
14,14,223.7721,1.6775,3.8027,3.0836,6.3604,0.1546,1.2477,1.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2205,0.0000,0.0000,0.4874,0.0000,0.0000,0.0000,0.4726,1.3331
15,15,222.3920,1.8127,2.2868,2.5505,7.0525,0.4737,2.6181,3.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6753,0.0000,0.0000,0.7632,0.0000,0.0000,0.0000,0.6499,1.3186
16,16,221.5745,2.2047,2.4770,2.8820,7.0525,0.3336,2.3930,3.3943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6753,0.0000,0.0000,0.7632,0.0000,0.0000,0.0000,0.6499,1.3435
