,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,235.3013,0.6937,0.8418,0.0000,3.0050,0.0000,0.1582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.1582,0.0000,0.0000,0.1582,1.0000
2,2.0000,234.5676,1.2142,0.9359,0.1191,3.0050,0.0000,0.1361,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.1582,0.0000,0.0000,0.1582,0.8979
3,3.0000,231.8178,1.4104,0.9199,0.2262,5.0741,0.1421,0.3504,0.0591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6837,0.0000,0.0000,0.2873,0.0000,0.0000,0.2813,0.8669
4,4.0000,231.0210,1.8098,1.1842,0.3594,5.0741,0.0941,0.3393,0.1181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6837,0.0000,0.0000,0.2873,0.0000,0.0000,0.2813,0.8278
5,5.0000,230.0611,2.2392,1.5576,0.5165,5.0741,0.0681,0.3113,0.1722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6837,0.0000,0.0000,0.2873,0.0000,0.0000,0.2813,0.8569
6,6.0000,230.0611,1.5856,2.0050,0.7227,5.0741,0.0511,0.2883,0.2122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6837,0.0000,0.0000,0.2873,0.0000,0.0000,0.2813,0.8869
7,7.0000,230.0611,1.1441,2.2032,0.9660,5.0741,0.0350,0.2643,0.2523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6837,0.0000,0.0000,0.2873,0.0000,0.0000,0.2813,0.9019
8,8.0000,225.5295,1.0911,1.0480,0.7598,8.9790,0.3754,1.4254,0.7918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.8398,0.0000,0.0000,0.6376,0.0000,0.0000,0.5786,0.8919
9,9.0000,224.8809,1.4324,1.2282,0.8869,8.9790,0.2653,1.3624,0.9650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.8398,0.0000,0.0000,0.6376,0.0000,0.0000,0.5786,0.8959
10,10.0000,222.7908,1.2322,0.8999,0.7828,10.5776,0.4935,1.8218,1.4014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6827,0.0000,0.0000,0.7918,0.0000,0.0000,0.7147,0.9119
11,11.0000,222.2983,1.3674,1.1141,0.9259,10.5776,0.3574,1.7247,1.6346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6827,0.0000,0.0000,0.7918,0.0000,0.0000,0.7147,0.9329
12,12.0000,221.7137,1.5536,1.3504,1.0881,10.5776,0.2603,1.5876,1.8689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6827,0.0000,0.0000,0.7918,0.0000,0.0000,0.7147,0.9339
13,13.0000,221.7137,1.1041,1.6126,1.2753,10.5776,0.1942,1.4424,2.0801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6827,0.0000,0.0000,0.7918,0.0000,0.0000,0.7147,0.9610
14,14.0000,221.7137,0.7868,1.7157,1.4895,10.5776,0.1411,1.3133,2.2623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.6827,0.0000,0.0000,0.7918,0.0000,0.0000,0.7147,0.9640
15,15.0000,222.3293,0.6837,0.7377,1.0741,9.5826,0.3664,2.1011,3.1251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0130,0.0000,0.0000,1.0511,0.0000,0.0000,0.7588,0.9409
16,16.0000,221.9960,0.8278,0.8358,1.1652,9.5826,0.2603,1.9219,3.4104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.0130,0.0000,0.0000,1.0511,0.0000,0.0000,0.7588,0.9239
17,17.0000,222.9169,0.6356,0.5395,1.2933,8.4144,0.3694,2.0831,3.7477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.7417,0.0000,0.0000,1.1582,0.0000,0.0000,0.7307,0.8679
18,18.0000,222.6306,0.7548,0.6386,1.3614,8.4144,0.2673,1.9149,4.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.7417,0.0000,0.0000,1.1582,0.0000,0.0000,0.7307,0.8629
19,19.0000,222.2743,0.8759,0.7828,1.4525,8.4144,0.1842,1.7538,4.2623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.7417,0.0000,0.0000,1.1582,0.0000,0.0000,0.7307,0.8569
20,20.0000,222.2743,0.6116,0.9249,1.5746,8.4144,0.1231,1.5956,4.4815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.7417,0.0000,0.0000,1.1582,0.0000,0.0000,0.7307,0.8478
21,21.0000,222.2743,0.4505,0.9560,1.7047,8.4144,0.0851,1.4565,4.6587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.7417,0.0000,0.0000,1.1582,0.0000,0.0000,0.7307,0.8388
22,22.0000,224.8398,0.3514,0.3764,3.3213,5.6717,0.2072,1.6016,3.6306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4414,0.0000,0.0000,1.3153,0.0000,0.0000,0.5556,0.6466
23,23.0000,224.6607,0.4404,0.4174,3.3704,5.6717,0.1431,1.4384,3.8579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.4414,0.0000,0.0000,1.3153,0.0000,0.0000,0.5556,0.6466
24,24.0000,225.5686,0.4174,0.3083,4.3964,4.5746,0.1882,1.3433,3.2032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.6026,0.0000,0.0000,1.3664,0.0000,0.0000,0.4655,0.5506
25,25.0000,225.3984,0.4645,0.3864,4.4414,4.5746,0.1311,1.2162,3.3874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.6026,0.0000,0.0000,1.3664,0.0000,0.0000,0.4655,0.5425
26,26.0000,225.2543,0.4795,0.4665,4.4905,4.5746,0.0901,1.0901,3.5546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.6026,0.0000,0.0000,1.3664,0.0000,0.0000,0.4655,0.5385
27,27.0000,225.2543,0.3333,0.5405,4.5626,4.5746,0.0561,0.9530,3.7257,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.6026,0.0000,0.0000,1.3664,0.0000,0.0000,0.4655,0.5305
28,28.0000,225.2543,0.2563,0.5435,4.6366,4.5746,0.0400,0.8348,3.8599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.6026,0.0000,0.0000,1.3664,0.0000,0.0000,0.4655,0.5145
29,29.0000,226.5235,0.2172,0.2252,6.3874,3.1892,0.1141,0.8609,2.4825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,267.8128,0.0000,0.0000,1.4565,0.0000,0.0000,0.3323,0.3764
30,30.0000,226.4284,0.2452,0.2633,6.4164,3.1892,0.0771,0.7908,2.5896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,267.8128,0.0000,0.0000,1.4565,0.0000,0.0000,0.3323,0.3734
31,31.0000,226.9910,0.1922,0.1742,7.3373,2.5596,0.1051,0.7347,1.9059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3383,0.0000,0.0000,1.4875,0.0000,0.0000,0.2653,0.3053
32,32.0000,226.9139,0.2202,0.1902,7.3704,2.5596,0.0771,0.6667,2.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3383,0.0000,0.0000,1.4875,0.0000,0.0000,0.2653,0.2993
33,33.0000,226.8098,0.2673,0.2262,7.3914,2.5596,0.0561,0.6046,2.0851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3383,0.0000,0.0000,1.4875,0.0000,0.0000,0.2653,0.2963
34,34.0000,226.8098,0.1862,0.2713,7.4274,2.5596,0.0390,0.5375,2.1692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3383,0.0000,0.0000,1.4875,0.0000,0.0000,0.2653,0.2893
35,35.0000,226.8098,0.1241,0.3043,7.4565,2.5596,0.0250,0.4795,2.2412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.3383,0.0000,0.0000,1.4875,0.0000,0.0000,0.2653,0.2863
