,trace,day,type
0,0,10,School screening
1,1,22,School screening
2,2,8,School screening
3,3,15,School screening
4,4,8,School screening
5,5,0,-
6,6,8,School screening
7,7,3,School screening
8,8,10,School screening
9,9,17,School screening
10,10,22,School screening
11,11,10,School screening
12,12,8,School screening
13,13,15,School screening
14,14,0,-
15,15,8,School screening
16,16,15,School screening
17,17,8,School screening
18,18,10,School screening
19,19,1,School screening
20,20,8,School screening
21,21,10,School screening
22,22,22,School screening
23,23,15,School screening
24,24,15,School screening
25,25,0,-
26,26,3,School screening
27,27,0,-
28,28,29,School screening
29,29,24,School screening
30,30,8,School screening
31,31,15,School screening
32,32,17,School screening
33,33,1,School screening
34,34,0,-
35,35,10,School screening
36,36,0,-
37,37,0,-
38,38,8,School screening
39,39,15,School screening
40,40,17,School screening
41,41,0,-
42,42,22,School screening
43,43,15,School screening
44,44,8,School screening
45,45,15,School screening
46,46,22,School screening
47,47,8,School screening
48,48,8,School screening
49,49,10,School screening
50,50,15,School screening
51,51,8,School screening
52,52,29,School screening
53,53,15,School screening
54,54,10,School screening
55,55,24,School screening
56,56,17,School screening
57,57,10,School screening
58,58,0,-
59,59,22,School screening
60,60,15,School screening
61,61,17,School screening
62,62,8,School screening
63,63,8,School screening
64,64,17,School screening
65,65,3,School screening
66,66,0,-
67,67,1,School screening
68,68,3,School screening
69,69,8,School screening
70,70,8,School screening
71,71,0,-
72,72,8,School screening
73,73,0,-
74,74,22,School screening
75,75,0,-
76,76,17,School screening
77,77,1,School screening
78,78,3,School screening
79,79,3,School screening
80,80,17,School screening
81,81,17,School screening
82,82,0,-
83,83,24,School screening
84,84,22,School screening
85,85,22,School screening
86,86,8,School screening
87,87,15,School screening
88,88,3,School screening
89,89,15,School screening
90,90,15,School screening
91,91,8,School screening
92,92,24,School screening
93,93,15,School screening
94,94,8,School screening
95,95,0,-
96,96,22,School screening
97,97,0,-
98,98,15,School screening
99,99,1,School screening
100,100,15,School screening
101,101,15,School screening
102,102,22,School screening
103,103,0,-
104,104,10,School screening
105,105,22,School screening
106,106,0,-
107,107,8,School screening
108,108,8,School screening
109,109,15,School screening
110,110,15,School screening
111,111,3,School screening
112,112,22,School screening
113,113,1,School screening
114,114,10,School screening
115,115,8,School screening
116,116,22,School screening
117,117,0,-
118,118,10,School screening
119,119,17,School screening
120,120,10,School screening
121,121,8,School screening
122,122,1,School screening
123,123,8,School screening
124,124,0,-
125,125,15,School screening
126,126,10,School screening
127,127,8,School screening
128,128,17,School screening
129,129,15,School screening
130,130,1,School screening
131,131,17,School screening
132,132,8,School screening
133,133,8,School screening
134,134,0,-
135,135,24,School screening
136,136,10,School screening
137,137,22,School screening
138,138,24,School screening
139,139,0,-
140,140,3,School screening
141,141,8,School screening
142,142,0,-
143,143,15,School screening
144,144,0,-
145,145,15,School screening
146,146,22,School screening
147,147,10,School screening
148,148,3,School screening
149,149,22,School screening
150,150,22,School screening
151,151,24,School screening
152,152,0,-
153,153,22,School screening
154,154,8,School screening
155,155,17,School screening
156,156,10,School screening
157,157,15,School screening
158,158,10,School screening
159,159,8,School screening
160,160,17,School screening
161,161,8,School screening
162,162,17,School screening
163,163,15,School screening
164,164,0,-
165,165,8,School screening
166,166,17,School screening
167,167,17,School screening
168,168,1,School screening
169,169,1,School screening
170,170,15,School screening
171,171,8,School screening
172,172,10,School screening
173,173,15,School screening
174,174,15,School screening
175,175,15,School screening
176,176,0,-
177,177,24,School screening
178,178,15,School screening
179,179,31,School screening
180,180,0,-
181,181,22,School screening
182,182,15,School screening
183,183,10,School screening
184,184,22,School screening
185,185,8,School screening
186,186,17,School screening
187,187,8,School screening
188,188,0,-
189,189,0,-
190,190,15,School screening
191,191,0,-
192,192,1,School screening
193,193,8,School screening
194,194,15,School screening
195,195,8,School screening
196,196,29,School screening
197,197,8,School screening
198,198,10,School screening
199,199,29,School screening
200,200,17,School screening
201,201,8,School screening
202,202,10,School screening
203,203,15,School screening
204,204,22,School screening
205,205,15,School screening
206,206,10,School screening
207,207,8,School screening
208,208,17,School screening
209,209,8,School screening
210,210,0,-
211,211,10,School screening
212,212,0,-
213,213,10,School screening
214,214,8,School screening
215,215,22,School screening
216,216,8,School screening
217,217,0,-
218,218,17,School screening
219,219,10,School screening
220,220,15,School screening
221,221,1,School screening
222,222,24,School screening
223,223,10,School screening
224,224,8,School screening
225,225,15,School screening
226,226,31,School screening
227,227,29,School screening
228,228,15,School screening
229,229,10,School screening
230,230,10,School screening
231,231,17,School screening
232,232,8,School screening
233,233,1,School screening
234,234,0,-
235,235,24,School screening
236,236,24,School screening
237,237,0,-
238,238,15,School screening
239,239,0,-
240,240,15,School screening
241,241,31,School screening
242,242,8,School screening
243,243,24,School screening
244,244,29,School screening
245,245,0,-
246,246,17,School screening
247,247,10,School screening
248,248,10,School screening
249,249,24,School screening
250,250,0,-
251,251,17,School screening
252,252,15,School screening
253,253,17,School screening
254,254,29,School screening
255,255,8,School screening
256,256,10,School screening
257,257,15,School screening
258,258,0,-
259,259,8,School screening
260,260,10,School screening
261,261,15,School screening
262,262,8,School screening
263,263,3,School screening
264,264,8,School screening
265,265,29,School screening
266,266,10,School screening
267,267,8,School screening
268,268,24,School screening
269,269,10,School screening
270,270,29,School screening
271,271,15,School screening
272,272,0,-
273,273,10,School screening
274,274,1,School screening
275,275,1,School screening
276,276,8,School screening
277,277,15,School screening
278,278,15,School screening
279,279,22,School screening
280,280,22,School screening
281,281,22,School screening
282,282,15,School screening
283,283,15,School screening
284,284,22,School screening
285,285,15,School screening
286,286,31,School screening
287,287,3,School screening
288,288,0,-
289,289,31,School screening
290,290,8,School screening
291,291,22,School screening
292,292,22,School screening
293,293,15,School screening
294,294,0,-
295,295,15,School screening
296,296,8,School screening
297,297,29,School screening
298,298,0,-
299,299,15,School screening
300,300,22,School screening
301,301,17,School screening
302,302,8,School screening
303,303,22,School screening
304,304,10,School screening
305,305,1,School screening
306,306,15,School screening
307,307,15,School screening
308,308,10,School screening
309,309,10,School screening
310,310,3,School screening
311,311,24,School screening
312,312,17,School screening
313,313,0,-
314,314,0,-
315,315,3,School screening
316,316,10,School screening
317,317,15,School screening
318,318,8,School screening
319,319,31,School screening
320,320,0,-
321,321,1,School screening
322,322,17,School screening
323,323,8,School screening
324,324,15,School screening
325,325,3,School screening
326,326,8,School screening
327,327,24,School screening
328,328,15,School screening
329,329,1,School screening
330,330,10,School screening
331,331,1,School screening
332,332,10,School screening
333,333,22,School screening
334,334,10,School screening
335,335,3,School screening
336,336,10,School screening
337,337,15,School screening
338,338,10,School screening
339,339,17,School screening
340,340,0,-
341,341,1,School screening
342,342,17,School screening
343,343,0,-
344,344,8,School screening
345,345,17,School screening
346,346,8,School screening
347,347,8,School screening
348,348,0,-
349,349,10,School screening
350,350,15,School screening
351,351,22,School screening
352,352,1,School screening
353,353,1,School screening
354,354,15,School screening
355,355,3,School screening
356,356,15,School screening
357,357,0,-
358,358,1,School screening
359,359,10,School screening
360,360,3,School screening
361,361,24,School screening
362,362,15,School screening
363,363,10,School screening
364,364,0,-
365,365,22,School screening
366,366,8,School screening
367,367,22,School screening
368,368,1,School screening
369,369,10,School screening
370,370,24,School screening
371,371,15,School screening
372,372,1,School screening
373,373,15,School screening
374,374,8,School screening
375,375,3,School screening
376,376,10,School screening
377,377,15,School screening
378,378,3,School screening
379,379,10,School screening
380,380,15,School screening
381,381,15,School screening
382,382,1,School screening
383,383,8,School screening
384,384,15,School screening
385,385,15,School screening
386,386,24,School screening
387,387,0,-
388,388,0,-
389,389,0,-
