,trace,day,type
0,0,8,School screening
1,1,3,School screening
2,2,10,School screening
3,3,1,School screening
4,4,8,School screening
5,5,10,School screening
6,6,8,School screening
7,7,8,School screening
8,8,8,School screening
9,9,8,School screening
10,10,1,School screening
11,11,10,School screening
12,12,3,School screening
13,13,1,School screening
14,14,3,School screening
15,15,1,School screening
16,16,3,School screening
17,17,1,School screening
18,18,3,School screening
19,19,3,School screening
20,20,8,School screening
21,21,15,School screening
22,22,3,School screening
23,23,15,School screening
24,24,10,School screening
25,25,0,-
26,26,10,School screening
27,27,0,-
28,28,8,School screening
29,29,15,School screening
30,30,8,School screening
31,31,8,School screening
32,32,22,School screening
33,33,15,School screening
34,34,10,School screening
35,35,15,School screening
36,36,1,School screening
37,37,15,School screening
38,38,15,School screening
39,39,3,School screening
40,40,8,School screening
41,41,1,School screening
42,42,8,School screening
43,43,8,School screening
44,44,10,School screening
45,45,1,School screening
46,46,0,-
47,47,15,School screening
48,48,8,School screening
49,49,8,School screening
50,50,10,School screening
51,51,8,School screening
52,52,10,School screening
53,53,15,School screening
54,54,17,School screening
55,55,0,-
56,56,8,School screening
57,57,8,School screening
58,58,10,School screening
59,59,0,-
60,60,8,School screening
61,61,1,School screening
62,62,15,School screening
63,63,8,School screening
64,64,15,School screening
65,65,17,School screening
66,66,8,School screening
67,67,15,School screening
68,68,10,School screening
69,69,8,School screening
70,70,8,School screening
71,71,15,School screening
72,72,8,School screening
73,73,15,School screening
74,74,15,School screening
75,75,8,School screening
76,76,1,School screening
77,77,8,School screening
78,78,3,School screening
79,79,0,-
80,80,22,School screening
81,81,15,School screening
82,82,1,School screening
83,83,24,School screening
84,84,8,School screening
85,85,3,School screening
86,86,15,School screening
87,87,8,School screening
88,88,1,School screening
89,89,1,School screening
90,90,10,School screening
91,91,1,School screening
92,92,8,School screening
93,93,1,School screening
94,94,8,School screening
95,95,17,School screening
96,96,8,School screening
97,97,0,-
98,98,24,School screening
99,99,8,School screening
100,100,8,School screening
101,101,24,School screening
102,102,10,School screening
103,103,0,-
104,104,8,School screening
105,105,1,School screening
106,106,3,School screening
107,107,8,School screening
108,108,10,School screening
109,109,8,School screening
110,110,17,School screening
111,111,3,School screening
112,112,1,School screening
113,113,1,School screening
114,114,8,School screening
115,115,10,School screening
116,116,8,School screening
117,117,15,School screening
118,118,0,-
119,119,8,School screening
120,120,15,School screening
121,121,8,School screening
122,122,10,School screening
123,123,15,School screening
124,124,1,School screening
125,125,1,School screening
126,126,8,School screening
127,127,15,School screening
128,128,1,School screening
129,129,1,School screening
130,130,1,School screening
131,131,8,School screening
132,132,1,School screening
133,133,1,School screening
134,134,8,School screening
135,135,22,School screening
136,136,0,-
137,137,17,School screening
138,138,8,School screening
139,139,15,School screening
140,140,1,School screening
141,141,1,School screening
142,142,10,School screening
143,143,8,School screening
144,144,8,School screening
145,145,1,School screening
146,146,22,School screening
147,147,22,School screening
148,148,8,School screening
149,149,1,School screening
150,150,1,School screening
151,151,0,-
152,152,8,School screening
153,153,1,School screening
154,154,10,School screening
155,155,8,School screening
156,156,3,School screening
157,157,1,School screening
158,158,22,School screening
159,159,1,School screening
160,160,1,School screening
161,161,15,School screening
162,162,8,School screening
163,163,1,School screening
164,164,0,-
165,165,17,School screening
166,166,1,School screening
167,167,0,-
168,168,15,School screening
169,169,8,School screening
170,170,8,School screening
171,171,0,-
172,172,3,School screening
173,173,8,School screening
174,174,8,School screening
175,175,8,School screening
176,176,15,School screening
177,177,8,School screening
178,178,15,School screening
179,179,15,School screening
180,180,0,-
181,181,0,-
182,182,3,School screening
183,183,8,School screening
184,184,0,-
185,185,10,School screening
186,186,17,School screening
187,187,3,School screening
188,188,3,School screening
189,189,1,School screening
190,190,10,School screening
191,191,10,School screening
192,192,0,-
193,193,3,School screening
194,194,15,School screening
195,195,10,School screening
196,196,10,School screening
197,197,8,School screening
198,198,10,School screening
199,199,8,School screening
200,200,1,School screening
201,201,8,School screening
202,202,17,School screening
203,203,0,-
204,204,8,School screening
205,205,3,School screening
206,206,8,School screening
207,207,0,-
208,208,8,School screening
209,209,8,School screening
210,210,15,School screening
211,211,1,School screening
212,212,10,School screening
213,213,1,School screening
214,214,3,School screening
215,215,15,School screening
216,216,1,School screening
217,217,3,School screening
218,218,0,-
219,219,1,School screening
220,220,0,-
221,221,3,School screening
222,222,8,School screening
223,223,1,School screening
