,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.1514,0.7410,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,236.2344,1.2533,0.9645,0.1197,0.7015,0.0109,0.0490,-0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0384,0.0000,0.0000,0.0000,0.0384,0.8743
3,3,235.3864,1.6896,1.2019,0.2424,0.7015,0.0062,0.0451,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0384,0.0000,0.0000,0.0000,0.0384,0.8370
4,4,233.8277,2.2326,1.4896,0.4123,1.0408,0.0255,0.0776,0.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8212,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0589,0.8529
5,5,232.5441,2.7843,1.9392,0.6178,1.0408,0.0155,0.0772,0.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8212,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0589,0.8776
6,6,232.5441,1.9975,2.4510,0.8859,1.0408,0.0103,0.0767,0.0291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8212,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0589,0.9449
7,7,232.5441,1.4245,2.6681,1.2399,1.0408,0.0061,0.0700,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8212,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0589,0.9792
8,8,230.9356,2.5356,2.7293,1.5830,1.0408,0.0033,0.0627,0.0530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8212,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0589,0.9707
9,9,227.7406,2.7214,2.3919,1.6139,2.6493,0.2989,0.6937,0.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.7479,0.0000,0.0000,0.2041,0.0000,0.0000,0.0000,0.2041,1.0394
