,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,187.7715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,102.2285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,184.0120,3.7595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7515,0.0000,0.0000,0.0000,0.0000,146.0000,102.2285,0.0000,0.0000,0.0000,3.7595,0.0000,0.0000
2,2.0000,178.8858,7.7976,1.0681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,3.5631,0.0140,0.0000,0.0060,0.0140,146.0000,102.2285,0.0000,0.0000,0.0000,7.4990,0.0000,0.9679
3,3.0000,171.4108,13.1002,3.0220,0.1142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0261,0.0000,0.0000,0.0000,0.0982,0.0000,0.0000,5.3647,0.0982,0.0000,0.0261,0.0982,146.0000,102.2285,0.0000,0.0000,0.0000,11.1523,0.0000,2.3587
4,4.0000,161.1663,19.6473,6.0541,0.5531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0601,0.0020,0.0000,0.0000,0.2786,0.0100,0.0000,7.1162,0.2886,0.0000,0.0621,0.2886,146.0000,102.2285,0.0000,0.0000,0.0000,14.6072,0.0000,3.8938
5,5.0000,147.8036,27.3587,10.5892,1.3106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1242,0.0100,0.0000,0.0000,0.5291,0.0461,0.0000,8.9299,0.5752,0.0000,0.1343,0.5752,146.0000,102.2285,0.0000,0.0000,0.0000,17.9459,0.0000,5.4088
6,6.0000,144.9399,22.4389,16.2445,2.8317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2385,0.0261,0.0000,0.0000,0.9479,0.1042,0.0000,10.6834,1.0521,0.0000,0.2645,1.0521,146.0000,102.2285,0.0000,0.0000,0.0000,20.8096,0.0000,6.8437
7,7.0000,142.1022,18.7756,19.8457,5.0321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3547,0.0561,0.0000,0.0000,1.4028,0.2024,0.0000,12.4068,1.6052,0.0000,0.4108,1.6052,146.0000,102.2285,0.0000,0.0000,0.0000,23.6473,0.0000,7.8437
8,8.0000,122.1784,33.4509,21.6954,7.6353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4589,0.1082,0.0000,0.0000,1.8637,0.3808,0.0000,14.2806,2.2445,0.0000,0.5671,2.2445,146.0000,102.2285,0.0000,0.0000,0.0000,26.6653,0.0000,8.5050
9,9.0000,102.9058,43.3287,27.1944,10.4870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5731,0.1924,0.0000,0.0000,2.4629,0.6273,0.0000,16.1263,3.0902,0.0000,0.7655,3.0902,146.0000,102.2285,0.0000,0.0000,0.0000,29.0802,0.0000,9.2705
