,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,136.4735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,152.3372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,133.7638,2.5684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7026,0.0000,0.0000,0.0000,0.0000,218.0000,152.3372,0.0000,0.0000,0.0000,2.5684,0.0000,0.0000
2,2,130.3608,5.1490,0.6629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,0.0065,0.0000,0.0000,3.4240,0.0065,0.0000,-0.0015,0.0065,218.0000,152.3372,0.0000,0.0000,0.0000,5.2041,0.0000,0.5860
3,3,125.8099,8.0134,1.9981,0.0594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000,0.0000,0.0000,0.0596,0.0000,0.0000,5.1554,0.0596,0.0000,0.0064,0.0596,218.0000,152.3372,0.0000,0.0000,0.0000,7.7869,0.0000,1.6540
4,4,119.8342,11.5251,3.8289,0.3131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,0.0000,0.0000,0.0000,0.1334,0.0040,0.0000,6.9706,0.1460,0.0000,0.0142,0.1460,218.0000,152.3372,0.0000,0.0000,0.0000,10.3786,0.0000,2.7333
5,5,112.6602,15.1825,6.3700,0.8047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0372,-0.0007,0.0000,0.0000,0.2944,0.0124,0.0000,8.6543,0.3188,0.0000,0.0423,0.3188,218.0000,152.3372,0.0000,0.0000,0.0000,12.7790,0.0000,3.9839
6,6,110.6014,12.9251,9.5092,1.6040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0774,0.0014,0.0000,0.0000,0.5111,0.0440,0.0000,10.4194,0.5744,0.0000,0.0864,0.5744,218.0000,152.3372,0.0000,0.0000,0.0000,14.8261,0.0000,5.1081
7,7,108.3130,11.4410,11.5444,2.9154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.0122,0.0000,0.0000,0.7234,0.1115,0.0000,12.2303,0.8627,0.0000,0.1570,0.8627,218.0000,152.3372,0.0000,0.0000,0.0000,17.0877,0.0000,5.9552
8,8,97.7362,18.3059,12.9132,4.4557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1753,0.0373,0.0000,0.0000,0.9989,0.2112,0.0000,13.8813,1.2445,0.0000,0.2297,1.2445,218.0000,152.3372,0.0000,0.0000,0.0000,19.1295,0.0000,6.6393
9,9,86.8938,23.6337,15.8399,6.1558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2513,0.0541,0.0000,0.0000,1.3226,0.3566,0.0000,15.6587,1.7212,0.0000,0.3256,1.7212,218.0000,152.3372,0.0000,0.0000,0.0000,21.1059,0.0000,7.3367
10,10,76.0567,27.4646,19.8158,8.2417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3659,0.0798,0.0000,0.0000,1.6577,0.5509,0.0000,17.3757,2.2565,0.0000,0.4681,2.2565,218.0000,152.3372,0.0000,0.0000,0.0000,22.9245,0.0000,8.1212
11,11,65.8027,29.7860,24.0522,10.9544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5031,0.1178,0.0000,0.0000,2.0945,0.7638,0.0000,19.1457,2.9157,0.0000,0.6461,2.9157,218.0000,152.3372,0.0000,0.0000,0.0000,24.4053,0.0000,8.8240
12,12,56.0401,30.9929,28.4985,14.0285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5910,0.2080,0.0000,0.0000,2.5598,1.0404,0.0000,20.8830,3.6800,0.0000,0.8323,3.6800,218.0000,152.3372,0.0000,0.0000,0.0000,25.7203,0.0000,9.3401
13,13,54.9195,23.3074,32.4050,17.8798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7499,0.2600,0.0000,0.0000,3.0753,1.3250,0.0000,22.6493,4.5523,0.0000,1.0594,4.5523,218.0000,152.3372,0.0000,0.0000,0.0000,26.8630,0.0000,9.8931
14,14,53.8592,17.9047,33.3777,22.3267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8548,0.3611,0.0000,0.0000,3.6030,1.6214,0.0000,24.2912,5.4802,0.0000,1.2789,5.4802,218.0000,152.3372,0.0000,0.0000,0.0000,27.9400,0.0000,10.1625
15,15,44.4202,22.1245,32.8737,27.0704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9116,0.4812,0.0000,0.0000,4.0242,1.9422,0.0000,26.0396,6.4076,0.0000,1.4921,6.4076,218.0000,152.3372,0.0000,0.0000,0.0000,29.1187,0.0000,10.4024
16,16,36.9325,23.1777,34.0282,31.5961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9749,0.5470,0.0000,0.0000,4.2911,2.2831,0.0000,27.7566,7.2922,0.0000,1.6734,7.2922,218.0000,152.3372,0.0000,0.0000,0.0000,30.0156,0.0000,10.6447
17,17,30.7235,22.7823,34.9246,36.4587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0436,0.6235,0.0000,0.0000,4.6197,2.6323,0.0000,29.5704,8.2726,0.0000,1.8962,8.2726,218.0000,152.3372,0.0000,0.0000,0.0000,30.8141,0.0000,10.7704
18,18,25.3136,21.6936,35.5868,41.6472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1309,0.6903,0.0000,0.0000,4.8427,2.9304,0.0000,31.2219,9.1926,0.0000,2.1371,9.1926,218.0000,152.3372,0.0000,0.0000,0.0000,31.4501,0.0000,10.9054
19,19,20.8076,20.0491,35.6332,47.0975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2528,0.7396,0.0000,0.0000,5.0589,3.2117,0.0000,32.9644,10.1840,0.0000,2.4086,10.1840,218.0000,152.3372,0.0000,0.0000,0.0000,31.9749,0.0000,11.0197
20,20,20.3828,14.8536,35.3222,52.6934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2457,0.7947,0.0000,0.0000,5.1747,3.4848,0.0000,34.6400,11.1170,0.0000,2.6045,11.1170,218.0000,152.3372,0.0000,0.0000,0.0000,32.4080,0.0000,11.0913
21,21,20.0077,10.9110,33.7101,58.4146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2702,0.8098,0.0000,0.0000,5.1973,3.6924,0.0000,36.4615,12.0071,0.0000,2.8290,12.0071,218.0000,152.3372,0.0000,0.0000,0.0000,32.7889,0.0000,11.1001
22,22,16.6928,11.1496,31.2557,63.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2228,0.8484,0.0000,0.0000,5.1042,3.8378,0.0000,38.1781,12.8380,0.0000,3.0161,12.8380,218.0000,152.3372,0.0000,0.0000,0.0000,33.2095,0.0000,11.0379
23,23,14.0550,10.5628,29.2197,69.2813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2137,0.8527,0.0000,0.0000,5.1197,3.8047,0.0000,39.9986,13.7161,0.0000,3.2510,13.7161,218.0000,152.3372,0.0000,0.0000,0.0000,33.5274,0.0000,10.8779
24,24,12.0181,9.5175,27.5478,74.3689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1825,0.8340,0.0000,0.0000,4.9490,3.7924,0.0000,41.7297,14.4590,0.0000,3.4189,14.4590,218.0000,152.3372,0.0000,0.0000,0.0000,33.7700,0.0000,10.7266
25,25,10.3284,8.3942,25.9260,79.0762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1411,0.8639,0.0000,0.0000,4.7535,3.7833,0.0000,43.4520,15.1966,0.0000,3.6207,15.1966,218.0000,152.3372,0.0000,0.0000,0.0000,34.0356,0.0000,10.6247
26,26,9.0436,7.3296,24.0136,83.6565,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1038,0.9035,0.0000,0.0000,4.5853,3.6890,0.0000,45.1810,15.8326,0.0000,3.8055,15.8326,218.0000,152.3372,0.0000,0.0000,0.0000,34.2521,0.0000,10.3191
27,27,8.8928,5.3310,22.1025,88.1729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1061,0.8797,0.0000,0.0000,4.3071,3.5954,0.0000,46.9067,16.4490,0.0000,4.0147,16.4490,218.0000,152.3372,0.0000,0.0000,0.0000,34.4118,0.0000,10.0059
28,28,8.7077,4.0043,19.9325,92.3694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0370,0.8711,0.0000,0.0000,4.0818,3.4728,0.0000,48.5587,17.0271,0.0000,4.1772,17.0271,218.0000,152.3372,0.0000,0.0000,0.0000,34.6045,0.0000,9.6098
29,29,7.7018,3.9546,17.7202,96.4141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8847,0.8415,0.0000,0.0000,3.7191,3.3261,0.0000,50.2936,17.5058,0.0000,4.2663,17.5058,218.0000,152.3372,0.0000,0.0000,0.0000,34.7994,0.0000,9.1705
30,30,6.8222,3.6656,15.9997,99.9630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8446,0.7982,0.0000,0.0000,3.3756,3.1691,0.0000,52.1225,17.9266,0.0000,4.3783,17.9266,218.0000,152.3372,0.0000,0.0000,0.0000,34.9818,0.0000,8.7662
31,31,6.2239,3.2381,14.4905,103.2173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7441,0.7680,0.0000,0.0000,3.1187,2.9355,0.0000,53.9340,18.3300,0.0000,4.4640,18.3300,218.0000,152.3372,0.0000,0.0000,0.0000,35.1059,0.0000,8.2784
32,32,5.6315,2.8781,12.9980,106.3048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7076,0.7259,0.0000,0.0000,2.8105,2.7613,0.0000,55.7524,18.6749,0.0000,4.5752,18.6749,218.0000,152.3372,0.0000,0.0000,0.0000,35.2438,0.0000,7.8447
33,33,5.1777,2.5186,11.6793,109.2307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6796,0.6205,0.0000,0.0000,2.4903,2.5088,0.0000,57.5148,18.9679,0.0000,4.6712,18.9679,218.0000,152.3372,0.0000,0.0000,0.0000,35.3694,0.0000,7.3214
34,34,5.0772,1.8791,10.4953,111.7872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5983,0.6188,0.0000,0.0000,2.2465,2.3037,0.0000,59.2613,19.2594,0.0000,4.7548,19.2594,218.0000,152.3372,0.0000,0.0000,0.0000,35.4731,0.0000,6.8448
35,35,4.9618,1.4422,9.2244,114.2984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5380,0.5603,0.0000,0.0000,2.0432,2.0374,0.0000,61.1072,19.5172,0.0000,4.8377,19.5172,218.0000,152.3372,0.0000,0.0000,0.0000,35.5940,0.0000,6.3088
36,36,4.6226,1.3339,8.1289,116.4239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4753,0.4986,0.0000,0.0000,1.8952,1.8071,0.0000,62.7892,19.7617,0.0000,4.8896,19.7617,218.0000,152.3372,0.0000,0.0000,0.0000,35.7139,0.0000,5.7914
37,37,4.3244,1.2240,7.2012,118.4112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4102,0.4058,0.0000,0.0000,1.6519,1.6255,0.0000,64.4676,19.9463,0.0000,4.9344,19.9463,218.0000,152.3372,0.0000,0.0000,0.0000,35.8197,0.0000,5.2651
38,38,4.0628,1.1248,6.3671,120.1972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3450,0.3554,0.0000,0.0000,1.4463,1.4328,0.0000,66.1717,20.1169,0.0000,4.9754,20.1169,218.0000,152.3372,0.0000,0.0000,0.0000,35.9062,0.0000,4.7784
39,39,3.8464,0.9962,5.6591,121.6708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3365,0.3294,0.0000,0.0000,1.2365,1.3111,0.0000,67.9946,20.2576,0.0000,5.0283,20.2576,218.0000,152.3372,0.0000,0.0000,0.0000,35.9958,0.0000,4.2949
40,40,3.6684,0.8785,4.9972,123.0296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2986,0.3026,0.0000,0.0000,1.1187,1.1556,0.0000,69.7458,20.3997,0.0000,5.0735,20.3997,218.0000,152.3372,0.0000,0.0000,0.0000,36.0550,0.0000,3.8595
41,41,3.5900,0.6891,4.4254,124.2501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2464,0.2939,0.0000,0.0000,0.9675,1.0401,0.0000,71.4886,20.5250,0.0000,5.0933,20.5250,218.0000,152.3372,0.0000,0.0000,0.0000,36.1346,0.0000,3.4677
42,42,3.5138,0.5689,3.9312,125.3083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2085,0.2400,0.0000,0.0000,0.8853,0.9150,0.0000,73.3403,20.6411,0.0000,5.1055,20.6411,218.0000,152.3372,0.0000,0.0000,0.0000,36.2143,0.0000,3.1100
43,43,3.3910,0.5386,3.3996,126.3179,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1691,0.2043,0.0000,0.0000,0.7707,0.8314,0.0000,75.1244,20.7270,0.0000,5.1224,20.7270,218.0000,152.3372,0.0000,0.0000,0.0000,36.2657,0.0000,2.7685
44,44,3.2441,0.5167,3.0557,127.1606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1461,0.1690,0.0000,0.0000,0.6490,0.7267,0.0000,76.9394,20.7808,0.0000,5.1427,20.7808,218.0000,152.3372,0.0000,0.0000,0.0000,36.3615,0.0000,2.5005
45,45,3.1018,0.4931,2.6915,127.9462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1338,0.1271,0.0000,0.0000,0.5867,0.6197,0.0000,78.7818,20.8619,0.0000,5.1654,20.8619,218.0000,152.3372,0.0000,0.0000,0.0000,36.4510,0.0000,2.2645
