,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,141.1242,2.8758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,1.7996,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,2.8758,0.0000,0.0000
2,2.0000,134.3086,8.7756,0.8577,0.0000,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0361,0.0000,60.9900,3.4248,0.0361,0.0060,0.0160,0.0361,146.0000,146.0000,0.0000,0.0000,0.0000,5.7114,0.0000,0.8858
3,3.0000,123.6313,16.8778,2.8637,0.1283,0.0561,0.0521,0.1964,0.0000,0.0000,0.0000,0.0481,0.0020,0.0000,0.0000,0.1343,0.0100,63.6914,5.2665,0.1443,0.1964,0.0501,0.1443,146.0000,145.8717,0.1283,0.0000,0.0000,8.4489,0.0160,1.9920
4,4.0000,108.5451,26.6473,6.5130,0.4990,0.1703,0.3707,0.7916,0.0220,0.0000,0.0000,0.1142,0.0060,0.0000,0.0000,0.2946,0.0261,68.3727,7.0000,0.3206,0.7816,0.1202,0.3206,146.0000,145.2625,0.7375,0.0000,0.0000,10.8497,0.0922,3.4770
5,5.0000,91.7435,34.6273,11.3387,1.1764,0.3387,1.1904,2.3928,0.2184,0.0020,0.0120,0.1984,0.0341,0.0120,0.0120,0.6473,0.0561,77.5611,8.8577,0.6994,2.3507,0.2325,0.6994,146.0000,143.4830,2.4689,0.0160,0.0321,13.0601,0.3146,4.9559
6,6.0000,89.7154,25.1563,16.4148,2.3988,0.5110,2.4449,4.8818,0.7976,0.0020,0.0060,0.2826,0.0601,0.0120,0.0180,1.1303,0.1683,90.5912,10.5170,1.2866,4.8297,0.3367,1.2866,146.0000,140.5651,5.3707,0.0160,0.0481,14.9038,0.6794,6.3828
7,7.0000,87.4188,18.3727,18.1242,4.1142,1.0000,3.0441,7.5050,1.9319,0.0060,0.0120,0.3908,0.1042,0.0301,0.0501,1.5691,0.3267,104.1242,12.1122,1.8357,7.4228,0.4709,1.8357,146.0000,137.1022,8.6894,0.0481,0.1603,16.6894,1.1122,7.4790
8,8.0000,70.2425,23.3146,5.1242,3.1804,3.6834,6.5331,22.1844,6.3226,0.0080,0.0200,0.4729,0.1643,0.0762,0.0982,1.9980,0.5772,223.0982,13.5952,2.4269,22.0321,0.5952,2.4269,146.0000,121.7114,23.8397,0.0802,0.3687,18.5090,3.0361,8.1523
9,9.0000,55.2465,30.8737,9.4409,3.6473,3.9138,5.1743,22.2625,9.4850,0.0100,0.0140,0.5210,0.2204,0.0882,0.1182,2.1283,0.8557,232.2184,14.9439,2.7695,23.1984,0.6814,2.7695,146.0000,120.3166,25.1062,0.0962,0.4810,19.9279,3.2104,8.8798
10,10.0000,42.7615,32.6413,14.3948,4.5752,4.1663,4.9940,22.9619,12.7154,0.0261,0.0261,0.6052,0.2886,0.1283,0.1242,2.4449,1.1463,245.1042,16.1683,3.2545,25.2645,0.7776,3.2545,146.0000,117.3026,27.8317,0.1924,0.6733,21.0321,3.5872,9.5551
11,11.0000,33.2605,30.5571,17.5872,5.7255,4.4008,5.4469,24.7756,16.3707,0.0381,0.0361,0.7034,0.3908,0.1784,0.1683,2.8637,1.4970,261.1804,17.3467,3.8657,28.5010,0.9299,3.8657,146.0000,112.5892,32.1764,0.2725,0.9619,21.8357,4.1764,10.0982
12,12.0000,25.3146,27.2745,19.0361,6.8677,4.5852,6.0220,27.0621,20.9138,0.0381,0.0361,0.8076,0.4850,0.2044,0.1824,3.2445,1.9259,279.1363,18.3267,4.5210,32.4830,1.0982,4.5210,146.0000,106.7695,37.6914,0.3206,1.2184,22.5792,4.9038,10.5311
13,13.0000,24.4970,16.2826,16.4830,6.8617,4.8257,7.7896,32.3146,27.0421,0.0481,0.0681,0.9319,0.5731,0.2285,0.1984,3.4910,2.3647,320.0661,19.2545,5.0982,39.1784,1.2886,5.0982,146.0000,96.1884,47.9679,0.4168,1.4269,23.1162,6.2265,10.8918
14,14.0000,23.7816,10.8938,14.9158,8.5371,4.9719,6.7836,33.5110,31.9559,0.0521,0.0701,1.0240,0.6333,0.2465,0.2164,3.5992,2.8076,334.0922,20.1523,5.5671,42.4188,1.4309,5.5671,146.0000,91.9719,51.8958,0.4649,1.6673,23.6633,6.7535,11.0561
15,15.0000,17.9920,8.6553,3.0661,8.0721,6.2605,8.1242,42.8838,39.7375,0.0501,0.0721,1.0200,0.7214,0.3106,0.2144,3.6533,3.1663,403.8216,20.9238,6.0421,54.3607,1.5531,6.0421,146.0000,78.5691,64.9780,0.4970,1.9559,24.1343,8.4289,10.9499
16,16.0000,14.1042,9.6192,4.2866,12.3166,6.2265,5.9980,39.3948,42.8998,0.0621,0.0461,0.9038,0.8457,0.3447,0.1804,3.3126,3.4589,408.2024,21.4709,6.1984,54.9760,1.5792,6.1984,146.0000,80.0601,63.2625,0.5291,2.1483,24.4950,8.2425,10.6794
17,17.0000,11.4028,9.3186,5.4289,17.3888,5.8697,4.5611,35.9158,45.2545,0.0621,0.0381,0.8176,0.8577,0.3547,0.1603,2.9639,3.6052,413.0982,22.0421,6.3888,55.7555,1.6152,6.3888,146.0000,82.0962,61.1944,0.5130,2.1964,24.8196,7.9880,10.3046
18,18.0000,11.7335,8.3026,6.0681,38.9579,3.2485,3.6874,28.8537,34.9519,0.0661,0.0321,0.7154,0.8357,0.3186,0.1423,2.6834,3.4028,418.7475,22.8457,6.5972,56.8196,1.6693,6.5972,146.0000,95.7234,47.6152,0.5130,2.1483,25.0822,6.2846,8.5050
19,19.0000,9.9499,7.0782,6.1263,41.0501,3.1263,3.0180,27.2204,38.1443,0.0641,0.0361,0.6553,0.9218,0.3066,0.1303,2.5812,3.5912,424.8297,23.6453,6.8176,58.0561,1.7234,6.8176,146.0000,94.9539,48.3046,0.5451,2.1964,25.3467,6.3808,8.4349
20,20.0000,10.0040,4.3747,5.0321,44.7355,2.9319,2.7635,25.6313,40.6994,0.0481,0.0220,0.5972,0.8778,0.2705,0.1263,2.3647,3.5210,439.6393,24.4309,6.9960,60.0822,1.7595,6.9960,146.0000,94.3768,49.0902,0.4489,2.0842,25.5271,6.4529,8.1563
21,21.0000,10.0741,3.0160,4.6172,51.8116,2.7275,2.0641,22.4409,40.1363,0.0361,0.0100,0.5230,0.8076,0.2265,0.1222,2.1142,3.2725,443.1683,25.2405,7.1443,60.8577,1.7916,7.1443,146.0000,97.8557,45.8517,0.3687,1.9238,25.7174,6.0180,7.6072
22,22.0000,8.8497,2.3868,1.1323,59.2064,2.8798,2.2224,21.8076,39.2224,0.0361,0.0120,0.4469,0.7355,0.2124,0.0922,1.8758,2.8818,490.2285,26.2485,7.3006,64.2184,1.8297,7.3006,146.0000,99.2665,44.6653,0.3367,1.7315,25.9279,5.8417,6.8717
23,23.0000,8.1423,2.6834,1.4709,75.0962,2.5992,1.5311,16.6914,30.5351,0.0261,0.0100,0.3547,0.5872,0.1984,0.0581,1.5210,2.4950,491.4870,27.3447,7.3407,64.3367,1.8397,7.3407,146.0000,109.7515,34.4529,0.2565,1.5391,26.0601,4.5311,5.6313
24,24.0000,7.5331,2.7074,1.8317,82.2766,2.3507,1.0541,13.9459,27.9339,0.0220,0.0220,0.2685,0.4910,0.1804,0.0361,1.2265,2.1202,492.6112,28.4669,7.3848,64.4890,1.8477,7.3848,146.0000,114.3206,30.1403,0.2405,1.2986,26.2405,3.9599,5.0421
25,25.0000,8.2966,2.5090,1.9259,104.3527,0.8998,0.8236,8.5170,13.4369,0.0240,0.0220,0.2104,0.3347,0.1042,0.0421,0.9319,1.5691,494.9960,29.9659,7.4669,64.8136,1.8677,7.4669,146.0000,129.0060,15.7756,0.2084,1.0100,26.4008,2.1242,3.2425
26,26.0000,7.8216,2.3467,2.0802,106.4469,0.7615,0.6473,7.5010,13.5110,0.0120,0.0180,0.1743,0.3226,0.0721,0.0361,0.8437,1.4048,496.6353,31.5251,7.5230,65.0301,1.8798,7.5230,146.0000,130.0641,14.9259,0.1764,0.8337,26.5912,1.9920,3.1263
27,27.0000,7.7996,1.6653,2.0701,108.3768,0.6433,0.5792,6.6834,13.5391,0.0100,0.0080,0.1703,0.3327,0.0461,0.0261,0.7836,1.2665,501.2204,33.0741,7.5912,65.3547,1.8998,7.5912,146.0000,130.7375,14.3487,0.1924,0.7214,26.7555,1.9078,3.0080
28,28.0000,7.7214,1.2786,2.0120,111.1543,0.5932,0.4048,5.7435,12.7956,0.0040,0.0060,0.1423,0.2906,0.0361,0.0200,0.6834,1.1142,502.8196,34.4709,7.6593,65.5711,1.9098,7.6593,146.0000,132.2766,12.9860,0.1603,0.5772,26.8998,1.7154,2.8477
29,29.0000,7.1623,1.3146,0.8577,114.0601,0.5772,0.4729,5.7756,11.9178,0.0040,0.0080,0.1323,0.2265,0.0361,0.0120,0.5852,0.8577,562.8096,36.1082,7.7114,66.7435,1.9259,7.7114,146.0000,133.3347,12.1202,0.1283,0.4168,27.0641,1.5832,2.5952
30,30.0000,6.6754,1.5090,0.9699,119.5631,0.5190,0.3206,4.3106,8.5411,0.0040,0.0040,0.1263,0.2064,0.0321,0.0020,0.4910,0.7255,564.0341,37.6172,7.7495,66.8036,1.9339,7.7495,146.0000,136.8136,8.6894,0.1443,0.3527,27.2265,1.1483,2.1844
31,31.0000,6.2164,1.5631,1.1784,121.5210,0.4910,0.2124,3.5832,7.9259,0.0040,0.0040,0.1182,0.1864,0.0261,0.0020,0.3908,0.5772,564.9980,39.2866,7.7756,66.8577,1.9439,7.7756,146.0000,138.0000,7.6313,0.1443,0.2244,27.3447,1.0000,2.0842
32,32.0000,6.0962,1.5170,1.3206,128.3627,0.1543,0.1703,2.1303,3.2685,0.0040,0.0040,0.0902,0.1503,0.0140,0.0020,0.3026,0.4128,566.2826,41.0120,7.8116,66.9559,1.9559,7.8116,146.0000,142.2645,3.4309,0.1283,0.1764,27.5050,0.4669,1.5611
33,33.0000,5.7034,1.4890,1.3988,128.8096,0.1383,0.1323,1.9639,3.3948,0.0040,0.0040,0.0922,0.1343,0.0040,0.0020,0.2966,0.4329,567.9539,42.6733,7.8617,67.0882,1.9679,7.8617,146.0000,142.3768,3.3347,0.1122,0.1764,27.6172,0.4529,1.5832
34,34.0000,5.6132,1.1443,1.4729,129.2405,0.1303,0.1343,1.8477,3.4790,0.0040,0.0020,0.0902,0.1142,0.0040,0.0000,0.2946,0.4289,572.0641,44.3868,7.9038,67.2285,1.9780,7.9038,146.0000,142.4409,3.3026,0.0802,0.1764,27.7134,0.4449,1.5711
35,35.0000,5.5010,0.8978,1.4289,130.1463,0.1323,0.1463,1.6613,3.2004,0.0020,0.0000,0.0802,0.1022,0.0160,0.0040,0.2886,0.3928,573.3808,46.0301,7.9499,67.3407,1.9840,7.9499,146.0000,142.7615,2.9820,0.0641,0.1924,27.8136,0.4048,1.5471
36,36.0000,5.1844,0.8998,0.8116,130.7455,0.1483,0.1323,1.9679,3.2385,0.0080,0.0000,0.0862,0.1142,0.0140,0.0040,0.2745,0.3707,636.6693,47.7756,7.9920,67.9178,2.0040,7.9920,146.0000,142.7615,2.9820,0.0802,0.1764,27.9058,0.4048,1.4870
37,37.0000,4.8838,0.9800,0.8898,132.0441,0.1343,0.0902,1.6032,2.6453,0.0060,0.0000,0.0741,0.0762,0.0120,0.0040,0.2385,0.3186,637.5952,49.4890,8.0220,67.9419,2.0080,8.0220,146.0000,143.5150,2.3086,0.0481,0.1283,27.9920,0.3106,1.3627
38,38.0000,4.6212,0.9379,0.9880,132.5271,0.1222,0.0721,1.4148,2.6313,0.0060,0.0000,0.0701,0.0762,0.0120,0.0060,0.2244,0.2906,638.7756,51.2926,8.0501,68.0060,2.0160,8.0501,146.0000,143.6593,2.1643,0.0481,0.1283,28.0721,0.2926,1.3727
39,39.0000,4.4228,0.9739,1.0100,134.6253,0.0301,0.0561,0.9319,1.3226,0.0060,0.0000,0.0581,0.0601,0.0120,0.0040,0.2104,0.2766,640.0802,53.0862,8.0862,68.0681,2.0220,8.0862,146.0000,144.7174,1.1222,0.0321,0.1283,28.1723,0.1603,1.1723
40,40.0000,4.1804,0.9038,1.1002,134.9539,0.0301,0.0261,0.8758,1.3226,0.0060,0.0040,0.0681,0.0521,0.0120,0.0020,0.2084,0.2545,641.1623,54.9138,8.1162,68.1162,2.0361,8.1162,146.0000,144.7976,1.0581,0.0321,0.1122,28.2485,0.1503,1.1864
41,41.0000,4.1082,0.7094,1.0381,135.1122,0.0281,0.0421,0.8477,1.4810,0.0060,0.0000,0.0721,0.0521,0.0120,0.0000,0.2244,0.2665,645.0661,56.7194,8.1663,68.2244,2.0441,8.1663,146.0000,144.7014,1.1543,0.0321,0.1122,28.3226,0.1623,1.1764
42,42.0000,4.0301,0.5972,1.0080,135.4830,0.0281,0.0361,0.7094,1.5010,0.0060,0.0000,0.0681,0.0581,0.0120,0.0000,0.2084,0.2545,646.1703,58.5551,8.1884,68.2665,2.0581,8.1884,146.0000,144.7976,1.0741,0.0321,0.0962,28.4008,0.1503,1.1182
43,43.0000,3.8076,0.6273,0.6253,135.7455,0.0301,0.0521,0.9579,1.5792,0.0060,0.0000,0.0601,0.0581,0.0120,0.0000,0.2124,0.2265,709.7234,60.2906,8.2204,68.6493,2.0621,8.2204,146.0000,144.7335,1.1543,0.0321,0.0802,28.4810,0.1583,1.1002
44,44.0000,3.6253,0.6473,0.6713,136.1864,0.0261,0.0301,0.8337,1.4429,0.0060,0.0000,0.0501,0.0661,0.0120,0.0000,0.1784,0.2244,710.4669,61.9038,8.2285,68.6794,2.0661,8.2285,146.0000,144.9098,0.9780,0.0321,0.0802,28.5431,0.1363,1.0501
