,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,144.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,137.5502,6.9089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8705,0.0000,0.0000,0.0000,0.0000,146.0000,146.0000,0.0000,0.0000,0.0000,6.9089,0.0000,0.0000
2,2,123.3008,19.9513,2.1578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6332,0.0929,0.0000,0.0269,0.0929,146.0000,146.0000,0.0000,0.0000,0.0000,13.3253,0.0000,1.9899
3,3,100.7906,37.8614,7.3800,0.3274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4401,0.3222,0.0000,0.0745,0.3222,146.0000,146.0000,0.0000,0.0000,0.0000,18.9488,0.0000,4.2951
4,4,74.0197,54.4848,17.2221,1.2873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1821,0.8637,0.0000,0.2400,0.8637,146.0000,146.0000,0.0000,0.0000,0.0000,23.5830,0.0000,6.6664
5,5,50.2312,63.0308,30.3428,3.5404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9597,1.7298,0.0000,0.4639,1.7298,146.0000,146.0000,0.0000,0.0000,0.0000,26.9024,0.0000,8.6022
6,6,47.9598,47.3919,44.1515,7.5664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8432,3.0460,0.0000,0.8471,3.0460,146.0000,146.0000,0.0000,0.0000,0.0000,29.1279,0.0000,10.0530
7,7,45.8665,36.1502,51.5115,13.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6394,4.5986,0.0000,1.2089,4.5986,146.0000,146.0000,0.0000,0.0000,0.0000,31.1614,0.0000,10.7544
8,8,20.3034,51.4831,54.9149,20.3261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3874,6.1967,0.0000,1.5984,6.1967,146.0000,146.0000,0.0000,0.0000,0.0000,33.2140,0.0000,11.2317
9,9,8.9144,48.1805,62.2332,27.5205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.1849,8.0272,0.0000,2.0983,8.0272,146.0000,146.0000,0.0000,0.0000,0.0000,34.1070,0.0000,11.6145
