day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457158	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218	0	0	0	0	[]	0	0
1	123457158	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	1	[]	0	0
2	123457158	69	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	3	[]	0	1
3	123457158	66	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	5	[]	0	2
4	123457158	55	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	15	[]	0	3
5	123457158	51	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	18	[]	0	7
6	123457158	51	9	11	1	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	218	218	0	0	0	18	[]	0	8
7	123457158	49	9	11	3	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	218	218	0	0	0	20	[]	0	7
8	123457158	41	5	4	2	8	3	8	1	0	0	0	0	0	0	0	0	215	4	0	8	0	0	218	176	42	0	0	20	[1A 1D 3D]	3	7
9	123457158	36	10	4	2	8	2	8	2	0	0	0	0	0	0	0	0	215	4	0	8	0	0	218	176	42	0	0	23	[1A 1D 3D]	3	7
10	123457158	33	12	5	2	8	1	6	5	0	0	0	0	0	0	0	0	215	5	0	8	0	0	218	176	42	0	0	25	[1A 1D 3D]	3	6
11	123457158	31	10	9	2	8	0	7	5	0	0	0	0	0	0	0	0	215	5	0	8	0	0	218	176	42	0	0	27	[1A 1D 3D]	3	8
12	123457158	27	12	11	2	8	0	3	9	0	0	0	0	0	0	0	0	215	5	0	8	0	0	218	176	42	0	0	30	[1A 1D 3D]	3	9
13	123457158	22	7	8	5	12	3	6	9	0	0	0	0	0	0	0	0	253	5	0	10	0	0	218	148	70	0	0	31	[1A 1D 3D 1B 1C]	5	9
14	123457158	22	4	11	5	12	3	5	10	0	0	0	0	0	0	0	0	253	5	0	10	0	0	218	148	70	0	0	31	[1A 1D 3D 1B 1C]	5	10
15	123457158	14	7	7	6	16	3	8	11	0	0	0	0	0	0	0	0	345	5	0	14	0	0	218	134	84	0	0	32	[1A 1D 3D 1B 1C 2A]	6	9
16	123457158	12	8	7	7	16	3	8	11	0	0	0	0	0	0	0	0	345	6	0	14	0	0	218	134	84	0	0	34	[1A 1D 3D 1B 1C 2A]	6	9
17	123457158	10	7	9	8	16	2	8	12	0	0	0	0	0	0	0	0	345	8	0	14	0	0	218	134	84	0	0	34	[1A 1D 3D 1B 1C 2A]	6	10
18	123457158	8	7	7	6	16	2	10	15	0	0	0	0	0	0	1	0	364	8	1	16	0	1	218	120	98	0	0	35	[1A 1D 3D 1B 1C 2A 2D]	7	10
19	123457158	8	6	6	8	16	2	6	19	0	0	0	0	0	0	0	1	364	8	1	16	0	1	218	120	98	0	0	35	[1A 1D 3D 1B 1C 2A 2D]	7	8
20	123457158	6	4	6	7	17	3	6	22	0	0	0	0	0	0	0	1	402	8	1	17	0	1	218	106	112	0	0	36	[1A 1D 3D 1B 1C 2A 2D 3A]	8	7
21	123457158	5	4	7	7	17	3	6	22	0	0	0	0	0	0	0	1	402	8	1	17	0	1	218	106	112	0	0	37	[1A 1D 3D 1B 1C 2A 2D 3A]	8	7
22	123457158	10	4	1	13	10	3	11	19	0	0	0	0	0	0	0	1	493	9	1	23	0	1	218	120	98	0	0	38	[1B 1C 2A 2D 3A 3B 3C]	7	6
23	123457158	10	4	0	14	10	2	12	19	0	0	0	0	0	0	0	1	493	9	1	23	0	1	218	120	98	0	0	38	[1B 1C 2A 2D 3A 3B 3C]	7	5
24	123457158	10	2	2	14	10	1	12	20	0	0	0	0	0	0	0	1	493	9	1	23	0	1	218	120	98	0	0	38	[1B 1C 2A 2D 3A 3B 3C]	7	7
25	123457158	10	1	3	14	10	1	9	23	0	0	0	0	0	0	0	1	493	9	1	23	0	1	218	120	98	0	0	38	[1B 1C 2A 2D 3A 3B 3C]	7	7
26	123457158	10	1	3	14	10	1	8	24	0	0	0	0	0	0	0	1	493	9	1	23	0	1	218	120	98	0	0	38	[1B 1C 2A 2D 3A 3B 3C]	7	6
27	123457158	13	1	2	19	7	1	7	21	0	0	0	0	0	0	0	1	512	9	1	24	0	1	218	134	84	0	0	38	[2A 2D 3A 3B 3C 2B]	6	5
28	123457158	13	1	2	19	7	0	7	22	0	0	0	0	0	0	0	1	512	9	1	24	0	1	218	134	84	0	0	38	[2A 2D 3A 3B 3C 2B]	6	5
29	123457158	16	2	1	23	3	0	4	22	0	0	0	0	0	0	0	1	547	9	1	24	0	1	218	148	70	0	0	38	[2D 3A 3B 3C 2B]	5	4
30	123457158	15	2	2	23	3	0	3	23	0	0	0	0	0	0	0	1	547	9	1	24	0	1	218	148	70	0	0	39	[2D 3A 3B 3C 2B]	5	4
31	123457158	14	2	1	25	3	0	3	23	0	0	0	0	0	0	0	1	547	9	1	24	0	1	218	148	70	0	0	40	[2D 3A 3B 3C 2B]	5	4
32	123457158	14	0	2	31	3	0	3	18	0	0	1	0	0	0	0	0	566	11	1	24	1	1	218	162	56	0	0	40	[3A 3B 3C 2B]	4	6
33	123457158	12	2	1	32	3	0	2	19	0	0	1	0	0	0	0	0	566	11	1	24	1	1	218	162	56	0	0	42	[3A 3B 3C 2B]	4	4
34	123457158	13	1	2	37	2	0	1	15	0	0	1	0	0	0	0	0	566	11	1	24	1	1	218	176	42	0	0	42	[3B 3C 2B]	3	4
35	123457158	13	1	2	37	2	0	1	15	0	0	1	0	0	0	0	0	566	12	1	24	1	1	218	176	42	0	0	42	[3B 3C 2B]	3	4
36	123457158	10	4	2	48	1	0	2	4	0	0	1	0	0	0	0	0	640	13	1	25	1	1	218	204	14	0	0	45	[2B]	1	5
37	123457158	8	4	4	48	1	0	2	4	0	0	1	0	0	0	0	0	640	14	1	25	1	1	218	204	14	0	0	46	[2B]	1	6
38	123457158	8	2	6	48	1	0	1	5	0	0	1	0	0	0	0	0	640	16	1	25	1	1	218	204	14	0	0	46	[2B]	1	6
39	123457158	6	4	6	48	1	0	1	5	0	0	1	0	0	0	0	0	640	17	1	25	1	1	218	204	14	0	0	47	[2B]	1	6
40	123457158	5	4	6	49	1	0	1	5	0	0	1	0	0	0	0	0	640	19	1	25	1	1	218	204	14	0	0	47	[2B]	1	6
41	123457158	6	0	7	52	0	0	3	3	0	0	1	0	0	0	0	0	659	19	1	26	1	1	218	204	14	0	0	47	[3D]	1	6
42	123457158	6	0	7	52	0	0	1	5	0	0	1	0	0	0	0	0	659	19	1	26	1	1	218	204	14	0	0	47	[3D]	1	6
43	123457158	6	0	3	50	0	0	3	9	0	0	1	0	0	0	0	0	733	20	1	28	1	1	218	190	28	0	0	47	[3D 2A]	2	6
44	123457158	6	0	2	51	0	0	0	12	0	0	1	0	0	0	0	0	733	21	1	28	1	1	218	190	28	0	0	47	[3D 2A]	2	3
45	123457158	6	0	2	51	0	0	0	12	0	0	1	0	0	0	0	0	733	22	1	28	1	1	218	190	28	0	0	47	[3D 2A]	2	3
46	123457158	6	0	2	52	0	0	0	12	0	0	0	0	0	0	0	0	733	22	1	28	1	1	218	190	28	0	0	47	[3D 2A]	2	2
47	123457158	4	2	2	52	0	0	0	12	0	0	0	0	0	0	0	0	733	23	1	28	1	1	218	190	28	0	0	49	[3D 2A]	2	2
48	123457158	3	3	1	53	0	0	0	12	0	0	0	0	0	0	0	0	733	24	1	28	1	1	218	190	28	0	0	50	[3D 2A]	2	1
49	123457158	3	2	2	53	0	0	0	12	0	0	0	0	0	0	0	0	733	24	1	28	1	1	218	190	28	0	0	50	[3D 2A]	2	2
50	123457158	3	2	1	54	0	0	0	12	0	0	0	0	0	0	0	0	783	24	1	28	1	1	218	190	28	0	0	50	[3D 2A]	2	1
51	123457158	3	2	1	54	0	0	0	12	0	0	0	0	0	0	0	0	783	26	1	28	1	1	218	190	28	0	0	50	[3D 2A]	2	1
52	123457158	1	4	0	55	0	0	0	12	0	0	0	0	0	0	0	0	783	28	1	28	1	1	218	190	28	0	0	52	[3D 2A]	2	0
53	123457158	1	4	0	55	0	0	0	12	0	0	0	0	0	0	0	0	783	30	1	28	1	1	218	190	28	0	0	52	[3D 2A]	2	0
54	123457158	1	3	1	55	0	0	0	12	0	0	0	0	0	0	0	0	783	30	1	28	1	1	218	190	28	0	0	52	[3D 2A]	2	1
55	123457158	1	2	2	61	0	0	0	6	0	0	0	0	0	0	0	0	783	32	1	28	1	1	218	204	14	0	0	52	[2A]	1	2
56	123457158	1	2	2	61	0	0	0	6	0	0	0	0	0	0	0	0	783	33	1	28	1	1	218	204	14	0	0	52	[2A]	1	2
57	123457158	1	2	1	68	0	0	0	0	0	0	0	0	0	0	0	0	843	35	1	28	1	1	218	218	0	0	0	52	[]	0	1
