day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457154	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	33	0	0	0	0	[]	0	0
1	123457154	245	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	33	0	0	0	12	[]	0	0
2	123457154	225	27	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	33	0	0	0	27	[]	0	5
3	123457154	188	56	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	50	33	0	0	0	39	[]	0	9
4	123457154	152	79	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	50	33	0	0	0	52	[]	0	10
5	123457154	94	107	53	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	50	33	0	0	0	63	[]	0	12
6	123457154	89	80	77	8	0	0	0	0	0	0	0	0	0	0	3	0	0	4	3	0	0	3	50	33	0	0	0	68	[]	0	12
7	123457154	86	57	92	16	0	0	0	0	0	0	1	0	0	0	4	1	0	7	5	0	1	5	50	33	0	0	0	71	[]	0	12
8	123457154	42	90	84	35	0	0	0	0	0	0	0	1	0	0	3	2	0	7	5	0	1	5	50	33	0	0	0	76	[]	0	12
9	123457154	30	79	98	44	0	0	0	0	0	0	0	1	0	0	2	3	0	7	5	0	1	5	50	33	0	0	0	77	[]	0	12
10	123457154	12	74	112	53	0	0	0	0	0	0	0	1	0	0	1	4	0	7	5	0	1	5	50	33	0	0	0	79	[]	0	12
11	123457154	7	64	108	69	0	0	0	0	0	0	2	1	0	0	2	4	0	9	6	0	3	6	50	33	0	0	0	79	[]	0	12
12	123457154	2	55	113	77	0	0	0	0	0	0	0	3	0	0	3	4	0	9	7	0	3	7	50	33	0	0	0	80	[]	0	12
13	123457154	2	37	113	93	0	0	0	0	0	0	1	3	0	0	4	4	0	12	8	0	4	8	50	33	0	0	0	80	[]	0	12
14	123457154	2	28	108	106	0	0	0	0	0	0	1	3	0	0	5	4	0	12	9	0	4	9	50	33	0	0	0	80	[]	0	12
15	123457154	1	19	105	118	0	0	0	0	0	0	1	3	0	0	5	5	0	12	10	0	4	10	50	33	0	0	0	80	[]	0	12
16	123457154	1	15	97	128	0	0	0	0	0	0	2	3	0	0	3	8	0	14	11	0	5	11	50	33	0	0	0	80	[]	0	12
17	123457154	1	8	90	142	0	0	0	0	0	0	2	3	0	0	3	8	0	15	11	0	5	11	50	33	0	0	0	80	[]	0	12
18	123457154	1	6	82	151	0	0	0	0	0	0	2	3	0	0	4	8	0	15	12	0	5	12	50	33	0	0	0	80	[]	0	12
19	123457154	1	5	74	160	0	0	0	0	0	0	2	3	0	0	4	8	0	15	12	0	5	12	50	33	0	0	0	80	[]	0	12
20	123457154	1	4	60	177	0	0	0	0	0	0	2	3	0	0	3	7	0	15	13	0	5	13	50	33	0	0	0	80	[]	0	12
21	123457154	1	4	46	194	0	0	0	0	0	0	2	2	0	0	2	6	0	16	13	0	5	13	50	33	0	0	0	80	[]	0	12
22	123457154	1	2	43	199	0	0	0	0	0	0	2	2	0	0	2	6	0	16	13	0	5	13	50	33	0	0	0	80	[]	0	12
23	123457154	0	3	36	205	0	0	0	0	0	0	1	3	0	0	3	6	0	17	14	0	5	14	50	33	0	0	0	80	[]	0	12
24	123457154	0	3	31	210	0	0	0	0	0	0	1	3	0	0	2	7	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	10
25	123457154	0	2	28	217	0	0	0	0	0	0	0	2	0	0	2	6	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	9
26	123457154	0	2	23	223	0	0	0	0	0	0	0	2	0	0	2	5	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	8
27	123457154	0	1	20	229	0	0	0	0	0	0	0	1	0	0	2	4	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	9
28	123457154	0	1	18	232	0	0	0	0	0	0	0	1	0	0	1	4	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	9
29	123457154	0	0	16	236	0	0	0	0	0	0	0	1	0	0	1	3	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	9
30	123457154	0	0	14	240	0	0	0	0	0	0	0	0	0	0	1	2	0	18	14	0	5	14	50	33	0	0	0	80	[]	0	8
31	123457154	0	0	14	240	0	0	0	0	0	0	0	0	0	0	1	2	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	8
32	123457154	0	0	12	243	0	0	0	0	0	0	0	0	0	0	0	2	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	8
33	123457154	0	0	11	244	0	0	0	0	0	0	0	0	0	0	0	2	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	7
34	123457154	0	0	11	245	0	0	0	0	0	0	0	0	0	0	0	1	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	7
35	123457154	0	0	6	250	0	0	0	0	0	0	0	0	0	0	0	1	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	5
36	123457154	0	0	6	250	0	0	0	0	0	0	0	0	0	0	0	1	0	19	14	0	5	14	50	33	0	0	0	80	[]	0	5
37	123457154	0	0	5	252	0	0	0	0	0	0	0	0	0	0	0	0	0	20	14	0	5	14	50	33	0	0	0	80	[]	0	4
38	123457154	0	0	4	253	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	5	14	50	33	0	0	0	80	[]	0	3
39	123457154	0	0	4	253	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	5	14	50	33	0	0	0	80	[]	0	3
40	123457154	0	0	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	5	14	50	33	0	0	0	80	[]	0	3
41	123457154	0	0	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	0	5	14	50	33	0	0	0	80	[]	0	3
42	123457154	0	0	3	254	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	0	5	14	50	33	0	0	0	80	[]	0	3
