,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.4007,Infected,0%
3,3.0,9.7917,Infected,0%
4,4.0,20.264500000000005,Infected,0%
5,5.0,35.170399999999994,Infected,0%
6,6.0,53.1363,Infected,0%
7,7.0,64.1242,Infected,0%
8,8.0,69.83760000000001,Infected,0%
9,9.0,81.0241,Infected,0%
10,10.0,91.8716,Infected,0%
11,11.0,99.79560000000002,Infected,0%
12,12.0,103.469,Infected,0%
13,13.0,103.6093,Infected,0%
14,14.0,100.17830000000001,Infected,0%
15,15.0,94.39090000000002,Infected,0%
16,16.0,87.9218,Infected,0%
17,17.0,80.89990000000002,Infected,0%
18,18.0,73.53909999999999,Infected,0%
19,19.0,65.8777,Infected,0%
20,20.0,58.014,Infected,0%
21,21.0,51.2665,Infected,0%
22,22.0,44.99999999999999,Infected,0%
23,23.0,39.090199999999996,Infected,0%
24,24.0,33.6533,Infected,0%
25,25.0,29.2505,Infected,0%
26,26.0,25.6893,Infected,0%
27,27.0,22.853800000000003,Infected,0%
28,28.0,20.3867,Infected,0%
29,29.0,18.3749,Infected,0%
30,30.0,16.9438,Infected,0%
31,31.0,15.8016,Infected,0%
32,32.0,15.0021,Infected,0%
33,33.0,14.280500000000002,Infected,0%
34,34.0,13.5631,Infected,0%
35,35.0,12.6873,Infected,0%
36,36.0,11.7595,Infected,0%
37,37.0,10.9739,Infected,0%
38,38.0,10.2304,Infected,0%
39,39.0,9.6031,Infected,0%
40,40.0,9.028,Infected,0%
41,41.0,8.4228,Infected,0%
42,42.0,7.873800000000001,Infected,0%
43,43.0,7.2425,Infected,0%
44,44.0,6.519100000000001,Infected,0%
45,45.0,5.9899000000000004,Infected,0%
46,46.0,5.6112,Infected,0%
47,47.0,5.2404,Infected,0%
48,48.0,4.8598,Infected,0%
49,49.0,4.521,Infected,0%
50,50.0,4.2463999999999995,Infected,0%
51,51.0,3.9939999999999998,Infected,0%
52,52.0,3.8017000000000003,Infected,0%
53,53.0,3.6151999999999997,Infected,0%
54,54.0,3.3768000000000002,Infected,0%
55,55.0,3.1643,Infected,0%
56,56.0,3.0140000000000002,Infected,0%
57,57.0,2.8437,Infected,0%
58,58.0,2.6574,Infected,0%
59,59.0,2.5833000000000004,Infected,0%
60,60.0,2.521,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,3.0039999999999996,Infected,10%
64,3.0,8.875700000000004,Infected,10%
65,4.0,17.3006,Infected,10%
66,5.0,29.925800000000002,Infected,10%
67,6.0,45.522999999999996,Infected,10%
68,7.0,55.072199999999995,Infected,10%
69,8.0,60.310599999999994,Infected,10%
70,9.0,70.6613,Infected,10%
71,10.0,81.54100000000003,Infected,10%
72,11.0,90.01210000000002,Infected,10%
73,12.0,94.78550000000001,Infected,10%
74,13.0,96.26859999999999,Infected,10%
75,14.0,94.14410000000001,Infected,10%
76,15.0,88.81369999999998,Infected,10%
77,16.0,83.41690000000001,Infected,10%
78,17.0,77.61529999999999,Infected,10%
79,18.0,71.3848,Infected,10%
80,19.0,64.95800000000001,Infected,10%
81,20.0,58.3668,Infected,10%
82,21.0,51.77570000000001,Infected,10%
83,22.0,45.629200000000004,Infected,10%
84,23.0,39.9661,Infected,10%
85,24.0,34.976000000000006,Infected,10%
86,25.0,30.761499999999998,Infected,10%
87,26.0,27.048000000000002,Infected,10%
88,27.0,23.9197,Infected,10%
89,28.0,21.2926,Infected,10%
90,29.0,19.208299999999998,Infected,10%
91,30.0,17.8096,Infected,10%
92,31.0,16.6232,Infected,10%
93,32.0,15.7014,Infected,10%
94,33.0,15.015999999999998,Infected,10%
95,34.0,14.360600000000002,Infected,10%
96,35.0,13.505,Infected,10%
97,36.0,12.583200000000001,Infected,10%
98,37.0,11.853699999999998,Infected,10%
99,38.0,11.176300000000001,Infected,10%
100,39.0,10.5149,Infected,10%
101,40.0,9.941799999999999,Infected,10%
102,41.0,9.322700000000001,Infected,10%
103,42.0,8.6493,Infected,10%
104,43.0,8.0441,Infected,10%
105,44.0,7.342799999999999,Infected,10%
106,45.0,6.773499999999999,Infected,10%
107,46.0,6.3988999999999985,Infected,10%
108,47.0,5.989999999999998,Infected,10%
109,48.0,5.7335,Infected,10%
110,49.0,5.2604,Infected,10%
111,50.0,4.941799999999999,Infected,10%
112,51.0,4.599199999999999,Infected,10%
113,52.0,4.368799999999999,Infected,10%
114,53.0,4.1583999999999985,Infected,10%
115,54.0,3.9339999999999997,Infected,10%
116,55.0,3.7555999999999994,Infected,10%
117,56.0,3.5752,Infected,10%
118,57.0,3.3265999999999996,Infected,10%
119,58.0,3.2064,Infected,10%
120,59.0,3.0921,Infected,10%
121,60.0,2.9297999999999997,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,2.1742,Infected,40%
125,3.0,5.7977,Infected,40%
126,4.0,11.306600000000001,Infected,40%
127,5.0,18.286599999999996,Infected,40%
128,6.0,26.8296,Infected,40%
129,7.0,32.41479999999999,Infected,40%
130,8.0,36.0841,Infected,40%
131,9.0,42.53909999999999,Infected,40%
132,10.0,50.05219999999999,Infected,40%
133,11.0,57.18229999999999,Infected,40%
134,12.0,62.9658,Infected,40%
135,13.0,66.9138,Infected,40%
136,14.0,67.5031,Infected,40%
137,15.0,65.56510000000002,Infected,40%
138,16.0,63.85959999999999,Infected,40%
139,17.0,61.89179999999999,Infected,40%
140,18.0,59.5491,Infected,40%
