,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0661,Infected,0%
3,3.0,0.2044,Infected,0%
4,4.0,0.4529,Infected,0%
5,5.0,0.8797,Infected,0%
6,6.0,1.521,Infected,0%
7,7.0,1.9278,Infected,0%
8,8.0,2.1782999999999997,Infected,0%
9,9.0,3.1864,Infected,0%
10,10.0,4.6513,Infected,0%
11,11.0,6.591199999999999,Infected,0%
12,12.0,9.0482,Infected,0%
13,13.0,12.0141,Infected,0%
14,14.0,13.376800000000001,Infected,0%
15,15.0,13.915899999999999,Infected,0%
16,16.0,16.06,Infected,0%
17,17.0,18.8737,Infected,0%
18,18.0,22.4469,Infected,0%
19,19.0,26.5652,Infected,0%
20,20.0,31.2666,Infected,0%
21,21.0,33.0361,Infected,0%
22,22.0,32.7816,Infected,0%
23,23.0,35.0882,Infected,0%
24,24.0,38.5571,Infected,0%
25,25.0,42.8817,Infected,0%
26,26.0,47.140299999999996,Infected,0%
27,27.0,51.414899999999996,Infected,0%
28,28.0,52.042,Infected,0%
29,29.0,50.1683,Infected,0%
30,30.0,51.2886,Infected,0%
31,31.0,53.6012,Infected,0%
32,32.0,55.727399999999996,Infected,0%
33,33.0,57.7715,Infected,0%
34,34.0,59.03810000000001,Infected,0%
35,35.0,57.8076,Infected,0%
36,36.0,54.9439,Infected,0%
37,37.0,53.6213,Infected,0%
38,38.0,52.6252,Infected,0%
39,39.0,51.6473,Infected,0%
40,40.0,50.3587,Infected,0%
41,41.0,48.65129999999999,Infected,0%
42,42.0,45.9739,Infected,0%
43,43.0,42.7857,Infected,0%
44,44.0,40.0802,Infected,0%
45,45.0,37.735499999999995,Infected,0%
46,46.0,35.509,Infected,0%
47,47.0,33.3166,Infected,0%
48,48.0,31.1423,Infected,0%
49,49.0,28.645300000000002,Infected,0%
50,50.0,25.9699,Infected,0%
51,51.0,23.7655,Infected,0%
52,52.0,21.7154,Infected,0%
53,53.0,19.988,Infected,0%
54,54.0,18.525100000000002,Infected,0%
55,55.0,17.034,Infected,0%
56,56.0,15.4269,Infected,0%
57,57.0,13.9199,Infected,0%
58,58.0,12.4991,Infected,0%
59,59.0,11.2905,Infected,0%
60,60.0,10.2264,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0862,Infected,10%
64,3.0,0.2124,Infected,10%
65,4.0,0.4389,Infected,10%
66,5.0,0.8397,Infected,10%
67,6.0,1.3648,Infected,10%
68,7.0,1.7255,Infected,10%
69,8.0,1.9198,Infected,10%
70,9.0,2.6813,Infected,10%
71,10.0,3.8275999999999994,Infected,10%
72,11.0,5.2665999999999995,Infected,10%
73,12.0,7.178299999999999,Infected,10%
74,13.0,9.1984,Infected,10%
75,14.0,10.3126,Infected,10%
76,15.0,10.5792,Infected,10%
77,16.0,12.1243,Infected,10%
78,17.0,14.1644,Infected,10%
79,18.0,16.7074,Infected,10%
80,19.0,19.7294,Infected,10%
81,20.0,23.4429,Infected,10%
82,21.0,24.539199999999997,Infected,10%
83,22.0,24.4829,Infected,10%
84,23.0,26.2244,Infected,10%
85,24.0,28.883699999999997,Infected,10%
86,25.0,32.4349,Infected,10%
87,26.0,35.983900000000006,Infected,10%
88,27.0,39.2886,Infected,10%
89,28.0,39.8397,Infected,10%
90,29.0,38.7014,Infected,10%
91,30.0,39.8718,Infected,10%
92,31.0,42.0501,Infected,10%
93,32.0,44.2425,Infected,10%
94,33.0,46.4209,Infected,10%
95,34.0,48.31459999999999,Infected,10%
96,35.0,47.6854,Infected,10%
97,36.0,45.406800000000004,Infected,10%
98,37.0,44.5752,Infected,10%
99,38.0,44.448899999999995,Infected,10%
100,39.0,44.3367,Infected,10%
101,40.0,44.80369999999999,Infected,10%
102,41.0,44.7336,Infected,10%
103,42.0,42.663399999999996,Infected,10%
104,43.0,39.883700000000005,Infected,10%
105,44.0,37.9199,Infected,10%
106,45.0,36.7756,Infected,10%
107,46.0,35.4088,Infected,10%
108,47.0,34.0701,Infected,10%
109,48.0,32.7595,Infected,10%
110,49.0,30.8417,Infected,10%
111,50.0,28.2625,Infected,10%
112,51.0,26.170399999999997,Infected,10%
113,52.0,24.4689,Infected,10%
114,53.0,22.9159,Infected,10%
115,54.0,21.474899999999998,Infected,10%
116,55.0,20.034,Infected,10%
117,56.0,18.362699999999997,Infected,10%
118,57.0,16.6934,Infected,10%
119,58.0,15.278500000000001,Infected,10%
120,59.0,14.060099999999998,Infected,10%
121,60.0,13.036100000000001,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0501,Infected,40%
125,3.0,0.1303,Infected,40%
126,4.0,0.2765,Infected,40%
127,5.0,0.4469,Infected,40%
128,6.0,0.6753,Infected,40%
129,7.0,0.8637,Infected,40%
130,8.0,0.9799,Infected,40%
131,9.0,1.2925,Infected,40%
132,10.0,1.6794,Infected,40%
133,11.0,2.2484999999999995,Infected,40%
134,12.0,2.996,Infected,40%
135,13.0,3.6613,Infected,40%
136,14.0,4.1303,Infected,40%
137,15.0,4.260599999999999,Infected,40%
138,16.0,4.7675,Infected,40%
139,17.0,5.4308000000000005,Infected,40%
140,18.0,6.2305,Infected,40%
141,19.0,7.1082,Infected,40%
142,20.0,8.2165,Infected,40%
143,21.0,8.523,Infected,40%
144,22.0,8.5991,Infected,40%
145,23.0,9.050099999999999,Infected,40%
146,24.0,9.7175,Infected,40%
