,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,0.0404,Infected,0%
3,3.0,0.202,Infected,0%
4,4.0,0.3939,Infected,0%
5,5.0,0.9293,Infected,0%
6,6.0,1.505,Infected,0%
7,7.0,2.0404,Infected,0%
8,8.0,2.4848,Infected,0%
9,9.0,3.4343,Infected,0%
10,10.0,4.6263000000000005,Infected,0%
11,11.0,6.616200000000001,Infected,0%
12,12.0,8.7777,Infected,0%
13,13.0,11.111099999999999,Infected,0%
14,14.0,12.1919,Infected,0%
15,15.0,12.5252,Infected,0%
16,16.0,14.3535,Infected,0%
17,17.0,16.727300000000003,Infected,0%
18,18.0,19.9798,Infected,0%
19,19.0,23.676799999999997,Infected,0%
20,20.0,28.393900000000002,Infected,0%
21,21.0,29.848499999999998,Infected,0%
22,22.0,29.505,Infected,0%
23,23.0,31.798000000000005,Infected,0%
24,24.0,34.9293,Infected,0%
25,25.0,38.090900000000005,Infected,0%
26,26.0,41.010099999999994,Infected,0%
27,27.0,44.3232,Infected,0%
28,28.0,44.949600000000004,Infected,0%
29,29.0,43.818200000000004,Infected,0%
30,30.0,44.6263,Infected,0%
31,31.0,46.87870000000001,Infected,0%
32,32.0,48.4444,Infected,0%
33,33.0,49.979899999999994,Infected,0%
34,34.0,50.818200000000004,Infected,0%
35,35.0,49.37389999999999,Infected,0%
36,36.0,46.6264,Infected,0%
37,37.0,45.1617,Infected,0%
38,38.0,43.8587,Infected,0%
39,39.0,42.090900000000005,Infected,0%
40,40.0,40.8081,Infected,0%
41,41.0,39.394,Infected,0%
42,42.0,36.9596,Infected,0%
43,43.0,33.919200000000004,Infected,0%
44,44.0,31.798000000000002,Infected,0%
45,45.0,29.9899,Infected,0%
46,46.0,28.2121,Infected,0%
47,47.0,25.939400000000003,Infected,0%
48,48.0,24.9292,Infected,0%
49,49.0,22.6263,Infected,0%
50,50.0,20.242399999999996,Infected,0%
51,51.0,18.545399999999997,Infected,0%
52,52.0,17.333400000000005,Infected,0%
53,53.0,16.4647,Infected,0%
54,54.0,14.929400000000001,Infected,0%
55,55.0,14.2728,Infected,0%
56,56.0,13.050499999999998,Infected,0%
57,57.0,12.171600000000002,Infected,0%
58,58.0,11.383799999999999,Infected,0%
59,59.0,10.565600000000002,Infected,0%
60,60.0,9.9293,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,0.0505,Infected,10%
64,3.0,0.2222,Infected,10%
65,4.0,0.4747,Infected,10%
66,5.0,0.8889,Infected,10%
67,6.0,1.5554999999999999,Infected,10%
68,7.0,2.0909,Infected,10%
69,8.0,2.2425,Infected,10%
70,9.0,2.9192,Infected,10%
71,10.0,3.899,Infected,10%
72,11.0,5.161600000000001,Infected,10%
73,12.0,7.0606,Infected,10%
74,13.0,9.252500000000001,Infected,10%
75,14.0,10.1919,Infected,10%
76,15.0,10.7879,Infected,10%
77,16.0,12.4343,Infected,10%
78,17.0,14.9596,Infected,10%
79,18.0,18.171599999999998,Infected,10%
80,19.0,21.383800000000004,Infected,10%
81,20.0,24.454500000000003,Infected,10%
82,21.0,25.707100000000004,Infected,10%
83,22.0,25.757600000000004,Infected,10%
84,23.0,26.929299999999998,Infected,10%
85,24.0,28.848399999999998,Infected,10%
86,25.0,31.484800000000003,Infected,10%
87,26.0,33.85850000000001,Infected,10%
88,27.0,35.8586,Infected,10%
89,28.0,35.3333,Infected,10%
90,29.0,33.75749999999999,Infected,10%
91,30.0,34.19180000000001,Infected,10%
92,31.0,35.2222,Infected,10%
93,32.0,36.414100000000005,Infected,10%
94,33.0,38.303,Infected,10%
95,34.0,38.8182,Infected,10%
96,35.0,37.7374,Infected,10%
97,36.0,36.3635,Infected,10%
98,37.0,35.4344,Infected,10%
99,38.0,34.4746,Infected,10%
100,39.0,34.13119999999999,Infected,10%
101,40.0,33.505,Infected,10%
102,41.0,32.898999999999994,Infected,10%
103,42.0,31.1515,Infected,10%
104,43.0,29.666600000000003,Infected,10%
105,44.0,28.3131,Infected,10%
106,45.0,27.201999999999998,Infected,10%
107,46.0,26.232300000000002,Infected,10%
108,47.0,25.3536,Infected,10%
109,48.0,24.3333,Infected,10%
110,49.0,23.242399999999996,Infected,10%
111,50.0,21.252599999999997,Infected,10%
112,51.0,20.272700000000004,Infected,10%
113,52.0,19.1111,Infected,10%
114,53.0,18.1919,Infected,10%
115,54.0,17.6162,Infected,10%
116,55.0,16.6768,Infected,10%
117,56.0,15.6364,Infected,10%
118,57.0,14.080799999999998,Infected,10%
119,58.0,13.3435,Infected,10%
120,59.0,12.6768,Infected,10%
121,60.0,12.1615,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,0.0505,Infected,40%
125,3.0,0.1414,Infected,40%
126,4.0,0.2828,Infected,40%
127,5.0,0.505,Infected,40%
128,6.0,0.8182,Infected,40%
129,7.0,0.9899,Infected,40%
130,8.0,1.0808,Infected,40%
131,9.0,1.4343,Infected,40%
132,10.0,1.7877999999999998,Infected,40%
133,11.0,2.3737,Infected,40%
134,12.0,3.202,Infected,40%
135,13.0,4.242500000000001,Infected,40%
136,14.0,4.383900000000001,Infected,40%
137,15.0,4.5858,Infected,40%
138,16.0,5.121200000000002,Infected,40%
139,17.0,5.8586,Infected,40%
140,18.0,6.606000000000001,Infected,40%
141,19.0,7.626200000000001,Infected,40%
142,20.0,8.404,Infected,40%
