day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456893	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	115	0	0	0	0	[]	0	0
1	123456893	173	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	218	115	0	0	0	2	[]	0	0
2	123456893	172	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	115	0	0	0	3	[]	0	0
3	123456893	163	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	115	0	0	0	6	[]	0	1
4	123456893	155	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	115	0	0	0	9	[]	0	1
5	123456893	145	25	4	1	0	0	0	0	0	0	0	0	0	0	0	0	60	6	0	0	0	0	218	115	0	0	0	10	[]	0	1
6	123456893	143	20	11	1	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	218	115	0	0	0	12	[]	0	3
7	123456893	140	14	5	2	0	5	5	3	0	0	0	0	0	0	1	0	79	7	1	5	0	1	218	109	6	0	0	15	[2B]	1	4
8	123456893	125	25	3	2	0	4	8	6	0	0	1	0	0	0	1	0	172	12	1	10	1	1	218	109	6	0	0	15	[2B]	1	5
9	123456893	91	52	10	2	0	3	8	7	0	0	1	0	0	0	1	0	172	12	1	10	1	1	218	109	6	0	0	20	[2B]	1	6
10	123456893	68	59	13	3	1	8	12	8	0	0	2	0	0	0	1	0	191	15	1	14	2	1	218	101	14	0	0	23	[2B 3B]	2	8
11	123456893	41	53	26	7	4	13	17	9	0	0	2	0	0	0	3	0	227	15	3	18	2	3	218	98	17	0	0	23	[2B 3B 1D]	3	10
12	123456893	24	51	40	12	4	8	22	9	0	0	2	0	0	0	3	0	227	15	3	18	2	3	218	98	17	0	0	24	[2B 3B 1D]	3	11
13	123456893	22	34	30	9	6	11	39	16	0	0	2	0	0	0	6	0	300	17	6	34	2	6	218	87	28	0	0	24	[2B 3B 1D 3D 2C]	5	12
14	123456893	22	27	34	12	6	7	37	22	0	0	1	1	0	0	5	1	300	18	6	34	2	6	218	87	28	0	0	24	[2B 3B 1D 3D 2C]	5	12
15	123456893	20	10	11	8	6	13	62	36	0	0	1	1	0	0	6	1	401	19	7	63	2	7	218	53	62	0	0	26	[2B 3B 1D 3D 2C 3C 1C 2A 2D]	9	12
16	123456893	16	12	12	9	6	8	56	47	0	0	1	1	0	0	6	1	420	19	7	63	2	7	218	53	62	0	0	26	[2B 3B 1D 3D 2C 3C 1C 2A 2D]	9	12
