day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456866	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	32	0	0	0	0	[]	0	0
1	123456866	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	32	0	0	0	0	[]	0	0
2	123456866	256	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	50	32	0	0	0	2	[]	0	0
3	123456866	248	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	50	32	0	0	0	2	[]	0	2
4	123456866	240	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	50	32	0	0	0	2	[]	0	2
5	123456866	229	19	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	50	32	0	0	0	2	[]	0	2
6	123456866	229	15	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	50	32	0	0	0	2	[]	0	2
7	123456866	229	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	50	32	0	0	0	2	[]	0	2
8	123456866	218	20	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	50	32	0	0	0	2	[]	0	2
9	123456866	211	19	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	50	32	0	0	0	3	[]	0	2
10	123456866	204	11	3	0	2	6	20	10	0	0	1	0	0	0	1	0	38	14	1	20	1	1	50	32	0	0	0	4	[2D 2C]	2	4
11	123456866	196	17	5	0	2	5	18	13	0	0	0	1	0	0	1	0	38	15	1	20	1	1	50	32	0	0	0	4	[2D 2C]	2	4
12	123456866	184	25	9	0	2	5	14	17	0	0	0	1	0	0	1	0	38	15	1	20	1	1	50	32	0	0	0	5	[2D 2C]	2	4
13	123456866	178	14	5	1	8	13	17	19	0	0	0	1	0	0	2	0	57	16	2	24	1	2	50	32	0	0	0	5	[2D 2C 3C]	3	5
14	123456866	178	9	9	2	8	10	16	23	0	0	0	1	0	0	2	0	57	17	2	24	1	2	50	32	0	0	0	5	[2D 2C 3C]	3	5
15	123456866	169	18	9	2	8	10	11	28	0	0	0	1	0	0	2	0	57	17	2	24	1	2	50	32	0	0	0	5	[2D 2C 3C]	3	5
16	123456866	155	14	8	1	15	12	18	31	0	0	0	1	0	0	2	1	76	17	3	30	1	3	50	32	0	0	0	5	[2D 2C 3C 2A]	4	6
17	123456866	139	11	7	1	27	9	24	35	0	0	0	1	0	0	2	2	95	17	4	34	1	4	50	32	0	0	0	5	[2D 2C 3C 2A 1C]	5	6
18	123456866	136	11	9	2	27	8	23	37	0	0	0	1	0	0	2	2	95	17	4	34	1	4	50	32	0	0	0	5	[2D 2C 3C 2A 1C]	5	6
19	123456866	133	10	13	2	27	3	22	43	0	0	0	1	0	0	2	2	95	17	4	34	1	4	50	32	0	0	0	5	[2D 2C 3C 2A 1C]	5	6
