,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
369,10.0,62.6533,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,74.5771,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,85.3647,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,95.20839999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,102.33269999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,107.465,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,113.0461,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,118.1884,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,122.55510000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,126.2485,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,129.40879999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,131.7675,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,133.5571,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,135.22050000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,136.7475,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,138.026,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,139.0621,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,139.9439,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,140.5371,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,140.9559,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,141.4129,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,141.8096,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,142.1063,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,142.3287,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,142.5631,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,142.7194,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,142.8357,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,142.962,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,143.0521,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,143.1723,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,143.2445,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,143.3066,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,143.3647,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,143.4028,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,143.4509,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,143.497,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,143.529,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,143.5551,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,143.5792,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,143.5912,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,143.5952,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,143.6072,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,143.6192,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,143.6333,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,143.6493,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,143.6613,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,143.6753,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,143.6873,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,143.7034,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,143.7174,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,143.7274,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.3827999999999747,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,3.018000000000029,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,5.352700000000027,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,8.324600000000032,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,10.879700000000014,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,12.88979999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,16.4649,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,20.75350000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,25.156299999999987,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,29.56909999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,33.72750000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,36.8938,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,39.37470000000002,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,42.420799999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,45.4349,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,48.3107,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,51.018100000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,53.477000000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,55.34469999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,56.7715,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,58.3587,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,59.7996,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,61.18629999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,62.4529,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,63.537000000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,64.27459999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,64.9119,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,65.64529999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,66.30860000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,66.9179,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,67.46889999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,67.96190000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,68.2765,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,68.52699999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,68.80959999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,69.0822,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,69.32069999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,69.53110000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,69.67930000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,69.8116,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,69.92179999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,70.0401,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,70.16239999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,70.26849999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,70.3768,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,70.48490000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,70.55510000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,70.6192,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,70.69139999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,70.74350000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,70.81360000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,70.87180000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,70.9359,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,70.9899,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,71.0361,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,71.0601,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,71.10220000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,71.16229999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.0299999999999727,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,14.104199999999992,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,36.7175,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,68.1704,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,101.51499999999999,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,125.7756,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,143.9459,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,162.9599,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,178.9398,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,191.4048,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,200.88569999999999,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,208.547,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,214.0581,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,218.2144,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,222.39679999999998,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,226.0641,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,229.042,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,231.4469,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,233.3988,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,234.7295,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,235.7776,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,236.5952,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,237.2265,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,237.80360000000002,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,238.2144,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,238.6293,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,238.8638,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,239.0822,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,239.2625,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,239.4008,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,239.5071,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,239.5852,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,239.6533,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,239.69740000000002,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,239.7575,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,239.7775,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,239.8016,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,239.8317,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,239.8477,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,239.8557,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,239.8657,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,239.8757,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,239.8837,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,239.8877,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,239.8998,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,239.9019,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,239.90789999999998,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,239.9119,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,239.91989999999998,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,239.9259,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,239.9299,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,239.9359,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,239.9399,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,239.94389999999999,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,239.9459,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,239.9479,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,239.9519,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,239.9539,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,239.95589999999999,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.827699999999993,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,12.420799999999986,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,32.15629999999999,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,59.41290000000001,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,88.50900000000001,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,110.2185,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,126.46890000000002,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,144.2284,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,159.1122,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,170.505,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,179.4729,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,186.5351,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,191.6232,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,195.6012,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,199.495,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,202.76760000000002,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,205.6313,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,208.0081,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,209.77960000000002,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,211.0741,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,212.0361,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,212.8818,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,213.53109999999998,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,214.0301,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,214.4048,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,214.7014,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,214.90980000000002,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,215.0942,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,215.2665,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,215.3948,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,215.503,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,215.5972,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,215.66140000000001,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,215.7014,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,215.7274,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,215.7595,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,215.7856,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,215.8177,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,215.8357,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,215.8417,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,215.86169999999998,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,215.87369999999999,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,215.8797,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,215.88569999999999,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,215.8937,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,215.9078,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,215.9119,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,215.9179,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,215.9219,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,215.9299,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,215.9339,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,215.9359,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,215.9359,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,215.9399,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,215.9399,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,215.94389999999999,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,215.9479,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,215.9499,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,215.9499,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,7.541100000000029,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,17.595199999999977,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,31.9058,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,48.328599999999994,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,60.73140000000001,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,70.31060000000002,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,82.8537,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,94.6893,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,104.39679999999998,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,112.1644,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,118.4289,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,122.9659,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,126.39080000000001,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,129.5611,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,132.1903,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,134.3948,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,136.3888,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,138.01,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,139.2445,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,140.1042,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,140.8377,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,141.4349,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,141.8998,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,142.2946,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,142.5932,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,142.7976,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,142.9719,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,143.1423,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,143.3026,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,143.3968,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,143.493,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,143.5631,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,143.6253,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,143.6733,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,143.7154,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,143.7475,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,143.7776,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,143.8016,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,143.8136,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,143.8397,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,143.8437,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,143.8537,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,143.8658,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,143.8677,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,143.8778,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,143.8878,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,143.8918,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,143.9018,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,143.9059,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,143.9118,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,143.9199,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,143.9279,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,143.9299,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,143.9319,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,143.9359,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,143.9419,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,143.9459,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,143.9519,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.9920000000000186,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,6.4488999999999805,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,10.923900000000003,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,16.513000000000034,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,20.977899999999977,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,24.759599999999978,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,30.328700000000026,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,36.1523,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,41.66739999999999,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,46.53309999999999,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,50.83170000000001,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,54.072100000000006,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,56.54509999999999,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,58.976,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,61.130300000000005,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,62.945899999999995,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,64.47290000000001,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,65.7876,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,66.71340000000001,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,67.46289999999999,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,68.15629999999999,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,68.7515,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,69.2585,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,69.7074,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,70.0461,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,70.3186,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,70.535,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,70.73949999999999,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,70.91579999999999,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,71.05009999999999,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,71.16239999999999,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,71.25649999999999,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,71.34270000000001,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,71.4068,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,71.4529,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,71.52109999999999,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,71.54910000000001,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,71.58519999999999,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,71.62129999999999,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,71.6533,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,71.6773,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,71.7014,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,71.72149999999999,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,71.73949999999999,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,71.7595,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,71.77950000000001,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,71.7836,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,71.7996,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,71.8116,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,71.82560000000001,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,71.8357,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,71.8417,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,71.84360000000001,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,71.8537,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.8577,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.86580000000001,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.87379999999999,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.8818,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.44290000000000873,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,1.2866000000000213,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,2.8596999999999753,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,5.28249999999997,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,7.0301000000000045,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,8.464999999999975,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,12.26060000000001,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,18.190300000000036,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,26.00600000000003,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,35.80359999999999,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,47.418800000000005,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,55.79560000000001,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,61.92990000000003,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,72.93590000000003,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,85.83160000000001,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,99.8697,Total infected,0%,Vaccine Efficacy 70%,Low
738,19.0,114.1763,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,128.6654,Total infected,0%,Vaccine Efficacy 70%,Low
740,21.0,139.1463,Total infected,0%,Vaccine Efficacy 70%,Low
741,22.0,146.7335,Total infected,0%,Vaccine Efficacy 70%,Low
742,23.0,156.9199,Total infected,0%,Vaccine Efficacy 70%,Low
743,24.0,167.4529,Total infected,0%,Vaccine Efficacy 70%,Low
744,25.0,177.4048,Total infected,0%,Vaccine Efficacy 70%,Low
745,26.0,186.9419,Total infected,0%,Vaccine Efficacy 70%,Low
746,27.0,195.6733,Total infected,0%,Vaccine Efficacy 70%,Low
747,28.0,202.0181,Total infected,0%,Vaccine Efficacy 70%,Low
748,29.0,206.5491,Total infected,0%,Vaccine Efficacy 70%,Low
