,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
363,4.0,8.266599999999983,Total infected,40%,Vaccine Efficacy 100%,Medium
364,5.0,16.06209999999993,Total infected,40%,Vaccine Efficacy 100%,Medium
365,6.0,26.134500000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
366,7.0,34.06619999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
367,8.0,40.024,Total infected,40%,Vaccine Efficacy 100%,Medium
368,9.0,48.56130000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
369,10.0,59.13219999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,69.91379999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,80.34279999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,90.06200000000004,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,96.98409999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,102.32079999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,107.4188,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,112.23259999999999,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,116.469,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,120.29050000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,123.45889999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,125.7236,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,127.30859999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,128.75140000000005,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,130.0942,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,131.2787,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,132.28459999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,133.2224,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,133.9358,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,134.4129,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,134.9339,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,135.481,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,136.0381,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,136.5229,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,136.9678,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,137.3006,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,137.60909999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,137.8897,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,138.2226,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,138.4951,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,138.8356,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,139.09419999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,139.2905,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,139.4648,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,139.6531,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,139.83569999999997,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,140.0363,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,140.2224,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,140.38490000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,140.52120000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,140.62930000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,140.7435,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,140.8478,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,140.99800000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,141.1323,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,141.2545,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,141.35870000000003,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,141.423,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,141.5011,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,141.6052,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,141.6914,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.40280000000001337,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.2585000000000264,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,2.8275999999999613,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,5.052099999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,8.046100000000024,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,10.53109999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,12.523000000000025,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,15.502999999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,19.17829999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,22.96180000000004,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,26.97199999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,30.969899999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,33.99799999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,36.286699999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,38.88989999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,41.61940000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,44.36080000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,46.92579999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,49.35480000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,51.288700000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,52.715599999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,54.26060000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,55.74170000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,57.16640000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,58.55320000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,59.817699999999974,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,60.75569999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,61.472999999999985,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,62.172500000000014,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,62.879700000000014,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,63.631200000000035,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,64.30269999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,64.9237,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,65.4349,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,65.82159999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,66.20849999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,66.5872,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,67.02610000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,67.35669999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,67.6352,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,67.86179999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,68.06619999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,68.2484,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,68.49100000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,68.6654,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,68.83770000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,68.99799999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,69.15019999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,69.28860000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,69.41290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,69.53500000000003,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,69.6533,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,69.7635,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,69.8577,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,69.9599,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,70.0421,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,70.13829999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,70.22049999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,70.30260000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.2445000000000164,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,14.564999999999998,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,37.67139999999998,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,69.20049999999995,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,102.99820000000003,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,128.4749,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,146.6993,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,162.6813,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,176.1363,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,187.2625,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,195.8358,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,202.6592,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,207.5591,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,210.9118,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,213.1102,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,214.8417,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,216.002,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,217.1402,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,218.553,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,219.7495,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,220.68540000000002,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,222.1643,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,223.8077,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,225.49099999999999,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,227.2466,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,228.9119,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,230.1843,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,231.1682,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,232.1182,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,232.986,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,233.8358,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,234.5431,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,235.30259999999998,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,235.8256,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,236.2585,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,236.6293,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,236.94389999999999,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,237.2726,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,237.5411,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,237.79160000000002,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,237.992,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,238.1443,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,238.3006,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,238.4269,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,238.5491,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,238.6553,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,238.7635,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,238.8397,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,238.9098,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,238.974,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,239.0521,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,239.11419999999998,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,239.16230000000002,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,239.2185,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,239.2625,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,239.3166,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,239.3426,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,239.3708,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,239.40879999999999,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.9098000000000184,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,12.69739999999996,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,32.10019999999997,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,59.16439999999997,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,89.04809999999998,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,110.9599,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,127.07410000000002,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,141.6475,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,154.6675,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,165.68740000000003,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,174.64730000000003,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,181.7976,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,186.8336,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,190.2025,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,192.7033,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,194.481,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,195.7176,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,196.76960000000003,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,197.90569999999997,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,198.85760000000002,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,199.6414,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,200.7196,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,202.0281,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,203.42700000000002,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,204.85770000000002,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,206.1544,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,207.18849999999998,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,208.0341,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,208.8918,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,209.64530000000002,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,210.35070000000002,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,210.984,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,211.5411,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,211.9639,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,212.3587,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,212.6693,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,212.942,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,213.21839999999997,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,213.47109999999998,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,213.7255,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,213.89190000000002,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,214.05829999999997,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,214.2245,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,214.38479999999998,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,214.497,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,214.6133,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,214.7394,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,214.84770000000003,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,214.90980000000002,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,214.966,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,215.0581,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,215.15030000000002,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,215.20839999999998,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,215.26850000000002,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,215.3286,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,215.3827,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,215.4269,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,215.4469,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,215.473,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,1.8596999999999753,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,7.150400000000047,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,17.068100000000015,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,31.286599999999964,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,48.264700000000005,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,60.94380000000001,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,70.80159999999998,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,81.2064,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,91.46300000000002,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,100.7877,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,109.19650000000001,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,116.03,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,120.83769999999998,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,124.31670000000003,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,127.17429999999999,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,129.54509999999996,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,131.3687,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,132.7916,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,133.91580000000002,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,134.7777,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,135.4148,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,135.99410000000003,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,136.5351,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,137.09,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,137.615,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,138.14229999999998,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,138.5451,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,138.94999999999996,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,139.2827,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,139.7154,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,140.0362,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,140.3868,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,140.7074,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,140.95,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,141.1623,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,141.35480000000004,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,141.58540000000002,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,141.7857,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,142.00600000000003,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,142.1664,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,142.2766,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,142.4029,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,142.5311,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,142.6112,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,142.7034,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,142.7976,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,142.8798,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,142.9519,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,143.016,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,143.0822,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,143.1283,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,143.1904,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,143.2325,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,143.2805,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,143.3167,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,143.3426,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,143.3788,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,143.4149,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,143.4469,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.98599999999999,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,3.1644000000000005,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,6.571199999999976,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,11.240599999999972,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,16.773600000000044,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,21.406799999999976,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,25.196399999999983,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,30.023900000000026,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,35.30850000000004,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,40.35069999999999,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,45.202500000000015,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,49.5111,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,52.80959999999999,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,55.39689999999996,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,57.733599999999996,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,59.80760000000001,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,61.56320000000002,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,63.1703,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,64.50310000000002,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,65.56109999999998,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,66.36689999999999,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,67.06620000000004,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,67.73139999999998,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,68.2885,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,68.76169999999999,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,69.13839999999999,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,69.46310000000003,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,69.7536,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,69.97389999999999,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,70.17830000000001,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,70.34270000000004,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,70.50919999999999,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,70.65340000000003,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,70.77560000000003,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,70.85770000000002,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,70.93780000000004,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,71.03190000000004,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,71.11210000000003,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,71.19030000000001,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,71.2485,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,71.30260000000001,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,71.3467,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,71.3948,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,71.4409,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,71.47290000000001,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,71.507,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,71.55709999999999,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,71.60319999999999,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,71.6252,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,71.63919999999999,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,71.6594,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,71.6754,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,71.6934,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,71.71539999999999,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,71.7234,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.7415,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.7515,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.7655,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.7775,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,9.999999997489795e-05,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.07609999999999673,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.3686999999999898,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,1.092300000000023,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,2.65949999999998,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,5.056100000000015,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,6.789600000000007,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,8.168399999999963,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,11.020000000000039,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,15.980099999999993,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,22.494999999999948,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,30.42100000000005,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,40.20859999999999,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,47.27239999999995,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,52.32460000000003,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,59.17439999999999,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,68.06810000000002,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,77.9219,Total infected,0%,Vaccine Efficacy 70%,Low
