,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
25,26.0,55.64330000000001,Total infected,0%,Vaccine Efficacy 100%,Low
26,27.0,60.60510000000002,Total infected,0%,Vaccine Efficacy 100%,Low
27,28.0,64.22050000000002,Total infected,0%,Vaccine Efficacy 100%,Low
28,29.0,66.76739999999998,Total infected,0%,Vaccine Efficacy 100%,Low
29,30.0,70.13619999999997,Total infected,0%,Vaccine Efficacy 100%,Low
30,31.0,73.96590000000003,Total infected,0%,Vaccine Efficacy 100%,Low
31,32.0,77.93800000000002,Total infected,0%,Vaccine Efficacy 100%,Low
32,33.0,82.07000000000005,Total infected,0%,Vaccine Efficacy 100%,Low
33,34.0,86.31860000000006,Total infected,0%,Vaccine Efficacy 100%,Low
34,35.0,89.4469,Total infected,0%,Vaccine Efficacy 100%,Low
35,36.0,91.69130000000001,Total infected,0%,Vaccine Efficacy 100%,Low
36,37.0,94.53700000000006,Total infected,0%,Vaccine Efficacy 100%,Low
37,38.0,97.7655,Total infected,0%,Vaccine Efficacy 100%,Low
38,39.0,101.01799999999994,Total infected,0%,Vaccine Efficacy 100%,Low
39,40.0,104.4168,Total infected,0%,Vaccine Efficacy 100%,Low
40,41.0,108.06010000000003,Total infected,0%,Vaccine Efficacy 100%,Low
41,42.0,110.64330000000004,Total infected,0%,Vaccine Efficacy 100%,Low
42,43.0,112.56899999999999,Total infected,0%,Vaccine Efficacy 100%,Low
43,44.0,114.77339999999998,Total infected,0%,Vaccine Efficacy 100%,Low
44,45.0,117.47890000000001,Total infected,0%,Vaccine Efficacy 100%,Low
45,46.0,120.3186,Total infected,0%,Vaccine Efficacy 100%,Low
46,47.0,123.2826,Total infected,0%,Vaccine Efficacy 100%,Low
47,48.0,126.08420000000001,Total infected,0%,Vaccine Efficacy 100%,Low
48,49.0,128.15229999999997,Total infected,0%,Vaccine Efficacy 100%,Low
49,50.0,129.6412,Total infected,0%,Vaccine Efficacy 100%,Low
50,51.0,131.3647,Total infected,0%,Vaccine Efficacy 100%,Low
51,52.0,133.3628,Total infected,0%,Vaccine Efficacy 100%,Low
52,53.0,135.513,Total infected,0%,Vaccine Efficacy 100%,Low
53,54.0,137.74149999999997,Total infected,0%,Vaccine Efficacy 100%,Low
54,55.0,139.90590000000003,Total infected,0%,Vaccine Efficacy 100%,Low
55,56.0,141.539,Total infected,0%,Vaccine Efficacy 100%,Low
56,57.0,142.78949999999998,Total infected,0%,Vaccine Efficacy 100%,Low
57,58.0,144.24450000000002,Total infected,0%,Vaccine Efficacy 100%,Low
58,59.0,145.8075,Total infected,0%,Vaccine Efficacy 100%,Low
59,60.0,147.30849999999998,Total infected,0%,Vaccine Efficacy 100%,Low
60,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,Low
61,2.0,0.07609999999999673,Total infected,10%,Vaccine Efficacy 100%,Low
62,3.0,0.22649999999998727,Total infected,10%,Vaccine Efficacy 100%,Low
63,4.0,0.5090000000000146,Total infected,10%,Vaccine Efficacy 100%,Low
64,5.0,0.9719000000000051,Total infected,10%,Vaccine Efficacy 100%,Low
65,6.0,1.609199999999987,Total infected,10%,Vaccine Efficacy 100%,Low
66,7.0,2.1403000000000247,Total infected,10%,Vaccine Efficacy 100%,Low
67,8.0,2.545099999999991,Total infected,10%,Vaccine Efficacy 100%,Low
68,9.0,3.384900000000016,Total infected,10%,Vaccine Efficacy 100%,Low
69,10.0,4.767600000000016,Total infected,10%,Vaccine Efficacy 100%,Low
70,11.0,6.416899999999998,Total infected,10%,Vaccine Efficacy 100%,Low
71,12.0,8.370799999999974,Total infected,10%,Vaccine Efficacy 100%,Low
72,13.0,10.889799999999923,Total infected,10%,Vaccine Efficacy 100%,Low
73,14.0,12.75369999999998,Total infected,10%,Vaccine Efficacy 100%,Low
74,15.0,14.056299999999965,Total infected,10%,Vaccine Efficacy 100%,Low
75,16.0,16.108300000000042,Total infected,10%,Vaccine Efficacy 100%,Low
76,17.0,18.565100000000086,Total infected,10%,Vaccine Efficacy 100%,Low
77,18.0,21.585200000000043,Total infected,10%,Vaccine Efficacy 100%,Low
78,19.0,24.813600000000065,Total infected,10%,Vaccine Efficacy 100%,Low
79,20.0,28.32869999999997,Total infected,10%,Vaccine Efficacy 100%,Low
80,21.0,30.948100000000068,Total infected,10%,Vaccine Efficacy 100%,Low
81,22.0,32.951899999999966,Total infected,10%,Vaccine Efficacy 100%,Low
82,23.0,35.635399999999976,Total infected,10%,Vaccine Efficacy 100%,Low
83,24.0,38.79969999999997,Total infected,10%,Vaccine Efficacy 100%,Low
84,25.0,42.2286,Total infected,10%,Vaccine Efficacy 100%,Low
85,26.0,45.8759,Total infected,10%,Vaccine Efficacy 100%,Low
86,27.0,49.777600000000035,Total infected,10%,Vaccine Efficacy 100%,Low
87,28.0,52.59919999999997,Total infected,10%,Vaccine Efficacy 100%,Low
88,29.0,54.5573,Total infected,10%,Vaccine Efficacy 100%,Low
89,30.0,57.276700000000005,Total infected,10%,Vaccine Efficacy 100%,Low
90,31.0,60.36680000000001,Total infected,10%,Vaccine Efficacy 100%,Low
91,32.0,63.70339999999999,Total infected,10%,Vaccine Efficacy 100%,Low
92,33.0,67.21440000000001,Total infected,10%,Vaccine Efficacy 100%,Low
93,34.0,70.83770000000001,Total infected,10%,Vaccine Efficacy 100%,Low
94,35.0,73.523,Total infected,10%,Vaccine Efficacy 100%,Low
95,36.0,75.45079999999999,Total infected,10%,Vaccine Efficacy 100%,Low
96,37.0,77.87180000000004,Total infected,10%,Vaccine Efficacy 100%,Low
97,38.0,80.507,Total infected,10%,Vaccine Efficacy 100%,Low
98,39.0,83.39479999999998,Total infected,10%,Vaccine Efficacy 100%,Low
99,40.0,86.52100000000004,Total infected,10%,Vaccine Efficacy 100%,Low
100,41.0,89.58120000000002,Total infected,10%,Vaccine Efficacy 100%,Low
101,42.0,91.91390000000004,Total infected,10%,Vaccine Efficacy 100%,Low
102,43.0,93.5529,Total infected,10%,Vaccine Efficacy 100%,Low
103,44.0,95.66130000000001,Total infected,10%,Vaccine Efficacy 100%,Low
104,45.0,98.06200000000001,Total infected,10%,Vaccine Efficacy 100%,Low
105,46.0,100.5111,Total infected,10%,Vaccine Efficacy 100%,Low
106,47.0,103.06620000000001,Total infected,10%,Vaccine Efficacy 100%,Low
107,48.0,105.71140000000003,Total infected,10%,Vaccine Efficacy 100%,Low
108,49.0,107.57519999999997,Total infected,10%,Vaccine Efficacy 100%,Low
109,50.0,109.03810000000001,Total infected,10%,Vaccine Efficacy 100%,Low
110,51.0,110.83349999999996,Total infected,10%,Vaccine Efficacy 100%,Low
111,52.0,112.7877,Total infected,10%,Vaccine Efficacy 100%,Low
112,53.0,114.91399999999999,Total infected,10%,Vaccine Efficacy 100%,Low
113,54.0,117.00190000000003,Total infected,10%,Vaccine Efficacy 100%,Low
114,55.0,119.12819999999999,Total infected,10%,Vaccine Efficacy 100%,Low
115,56.0,120.67940000000002,Total infected,10%,Vaccine Efficacy 100%,Low
116,57.0,121.92390000000003,Total infected,10%,Vaccine Efficacy 100%,Low
117,58.0,123.3629,Total infected,10%,Vaccine Efficacy 100%,Low
118,59.0,124.8699,Total infected,10%,Vaccine Efficacy 100%,Low
119,60.0,126.50689999999997,Total infected,10%,Vaccine Efficacy 100%,Low
120,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,Low
121,2.0,0.04809999999997672,Total infected,40%,Vaccine Efficacy 100%,Low
122,3.0,0.12630000000001473,Total infected,40%,Vaccine Efficacy 100%,Low
123,4.0,0.2524999999999977,Total infected,40%,Vaccine Efficacy 100%,Low
124,5.0,0.43889999999998963,Total infected,40%,Vaccine Efficacy 100%,Low
125,6.0,0.7114999999999441,Total infected,40%,Vaccine Efficacy 100%,Low
126,7.0,0.9819999999999709,Total infected,40%,Vaccine Efficacy 100%,Low
127,8.0,1.204499999999996,Total infected,40%,Vaccine Efficacy 100%,Low
128,9.0,1.5351,Total infected,40%,Vaccine Efficacy 100%,Low
129,10.0,2.019999999999982,Total infected,40%,Vaccine Efficacy 100%,Low
130,11.0,2.6773999999999774,Total infected,40%,Vaccine Efficacy 100%,Low
131,12.0,3.5131999999999834,Total infected,40%,Vaccine Efficacy 100%,Low
132,13.0,4.342799999999897,Total infected,40%,Vaccine Efficacy 100%,Low
133,14.0,5.042099999999948,Total infected,40%,Vaccine Efficacy 100%,Low
134,15.0,5.535099999999943,Total infected,40%,Vaccine Efficacy 100%,Low
135,16.0,6.3607999999999265,Total infected,40%,Vaccine Efficacy 100%,Low
136,17.0,7.2625999999999635,Total infected,40%,Vaccine Efficacy 100%,Low
137,18.0,8.31469999999996,Total infected,40%,Vaccine Efficacy 100%,Low
138,19.0,9.498999999999967,Total infected,40%,Vaccine Efficacy 100%,Low
139,20.0,10.855799999999988,Total infected,40%,Vaccine Efficacy 100%,Low
140,21.0,11.895899999999983,Total infected,40%,Vaccine Efficacy 100%,Low
141,22.0,12.69739999999996,Total infected,40%,Vaccine Efficacy 100%,Low
142,23.0,13.795799999999986,Total infected,40%,Vaccine Efficacy 100%,Low
143,24.0,15.06819999999999,Total infected,40%,Vaccine Efficacy 100%,Low
144,25.0,16.547099999999944,Total infected,40%,Vaccine Efficacy 100%,Low
145,26.0,18.134400000000028,Total infected,40%,Vaccine Efficacy 100%,Low
146,27.0,19.801699999999983,Total infected,40%,Vaccine Efficacy 100%,Low
147,28.0,21.01400000000001,Total infected,40%,Vaccine Efficacy 100%,Low
148,29.0,21.857799999999997,Total infected,40%,Vaccine Efficacy 100%,Low
149,30.0,23.044200000000046,Total infected,40%,Vaccine Efficacy 100%,Low
150,31.0,24.528999999999996,Total infected,40%,Vaccine Efficacy 100%,Low
151,32.0,26.09209999999996,Total infected,40%,Vaccine Efficacy 100%,Low
152,33.0,27.719299999999976,Total infected,40%,Vaccine Efficacy 100%,Low
153,34.0,29.496999999999957,Total infected,40%,Vaccine Efficacy 100%,Low
154,35.0,30.801800000000014,Total infected,40%,Vaccine Efficacy 100%,Low
155,36.0,31.729499999999973,Total infected,40%,Vaccine Efficacy 100%,Low
156,37.0,32.946000000000026,Total infected,40%,Vaccine Efficacy 100%,Low
157,38.0,34.28660000000002,Total infected,40%,Vaccine Efficacy 100%,Low
158,39.0,35.65729999999999,Total infected,40%,Vaccine Efficacy 100%,Low
159,40.0,37.22049999999999,Total infected,40%,Vaccine Efficacy 100%,Low
160,41.0,38.78960000000001,Total infected,40%,Vaccine Efficacy 100%,Low
161,42.0,39.9821,Total infected,40%,Vaccine Efficacy 100%,Low
162,43.0,40.93999999999997,Total infected,40%,Vaccine Efficacy 100%,Low
163,44.0,42.13040000000001,Total infected,40%,Vaccine Efficacy 100%,Low
164,45.0,43.46879999999999,Total infected,40%,Vaccine Efficacy 100%,Low
165,46.0,44.87379999999999,Total infected,40%,Vaccine Efficacy 100%,Low
166,47.0,46.44289999999998,Total infected,40%,Vaccine Efficacy 100%,Low
167,48.0,47.79559999999998,Total infected,40%,Vaccine Efficacy 100%,Low
168,49.0,48.927899999999966,Total infected,40%,Vaccine Efficacy 100%,Low
169,50.0,49.72339999999997,Total infected,40%,Vaccine Efficacy 100%,Low
170,51.0,50.719600000000014,Total infected,40%,Vaccine Efficacy 100%,Low
171,52.0,51.85160000000002,Total infected,40%,Vaccine Efficacy 100%,Low
172,53.0,52.99599999999995,Total infected,40%,Vaccine Efficacy 100%,Low
173,54.0,54.182199999999995,Total infected,40%,Vaccine Efficacy 100%,Low
174,55.0,55.46090000000001,Total infected,40%,Vaccine Efficacy 100%,Low
175,56.0,56.344799999999964,Total infected,40%,Vaccine Efficacy 100%,Low
176,57.0,57.07609999999997,Total infected,40%,Vaccine Efficacy 100%,Low
177,58.0,58.022099999999995,Total infected,40%,Vaccine Efficacy 100%,Low
178,59.0,59.00799999999995,Total infected,40%,Vaccine Efficacy 100%,Low
179,60.0,60.077999999999975,Total infected,40%,Vaccine Efficacy 100%,Low
180,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Low
181,2.0,0.0221000000000231,Total infected,70%,Vaccine Efficacy 100%,Low
182,3.0,0.06810000000001537,Total infected,70%,Vaccine Efficacy 100%,Low
183,4.0,0.14229999999997744,Total infected,70%,Vaccine Efficacy 100%,Low
184,5.0,0.21640000000002146,Total infected,70%,Vaccine Efficacy 100%,Low
185,6.0,0.3147000000000162,Total infected,70%,Vaccine Efficacy 100%,Low
186,7.0,0.3967999999999847,Total infected,70%,Vaccine Efficacy 100%,Low
187,8.0,0.478999999999985,Total infected,70%,Vaccine Efficacy 100%,Low
188,9.0,0.6012000000000057,Total infected,70%,Vaccine Efficacy 100%,Low
189,10.0,0.7355000000000018,Total infected,70%,Vaccine Efficacy 100%,Low
190,11.0,0.8998000000000275,Total infected,70%,Vaccine Efficacy 100%,Low
191,12.0,1.0781000000000063,Total infected,70%,Vaccine Efficacy 100%,Low
192,13.0,1.2905000000000086,Total infected,70%,Vaccine Efficacy 100%,Low
193,14.0,1.446799999999996,Total infected,70%,Vaccine Efficacy 100%,Low
194,15.0,1.6211000000000126,Total infected,70%,Vaccine Efficacy 100%,Low
195,16.0,1.8156000000000176,Total infected,70%,Vaccine Efficacy 100%,Low
196,17.0,2.0138999999999783,Total infected,70%,Vaccine Efficacy 100%,Low
197,18.0,2.238400000000013,Total infected,70%,Vaccine Efficacy 100%,Low
198,19.0,2.4949000000000296,Total infected,70%,Vaccine Efficacy 100%,Low
199,20.0,2.777500000000032,Total infected,70%,Vaccine Efficacy 100%,Low
200,21.0,3.0259999999999536,Total infected,70%,Vaccine Efficacy 100%,Low
201,22.0,3.20840000000004,Total infected,70%,Vaccine Efficacy 100%,Low
202,23.0,3.418800000000033,Total infected,70%,Vaccine Efficacy 100%,Low
203,24.0,3.6714000000000055,Total infected,70%,Vaccine Efficacy 100%,Low
204,25.0,3.9458999999999946,Total infected,70%,Vaccine Efficacy 100%,Low
205,26.0,4.252499999999998,Total infected,70%,Vaccine Efficacy 100%,Low
206,27.0,4.5552000000000135,Total infected,70%,Vaccine Efficacy 100%,Low
207,28.0,4.79159999999996,Total infected,70%,Vaccine Efficacy 100%,Low
208,29.0,4.990000000000009,Total infected,70%,Vaccine Efficacy 100%,Low
209,30.0,5.230500000000006,Total infected,70%,Vaccine Efficacy 100%,Low
210,31.0,5.473000000000013,Total infected,70%,Vaccine Efficacy 100%,Low
211,32.0,5.763599999999997,Total infected,70%,Vaccine Efficacy 100%,Low
212,33.0,6.082199999999943,Total infected,70%,Vaccine Efficacy 100%,Low
213,34.0,6.42489999999998,Total infected,70%,Vaccine Efficacy 100%,Low
214,35.0,6.643299999999954,Total infected,70%,Vaccine Efficacy 100%,Low
215,36.0,6.837699999999984,Total infected,70%,Vaccine Efficacy 100%,Low
216,37.0,7.092099999999959,Total infected,70%,Vaccine Efficacy 100%,Low
217,38.0,7.3466999999999985,Total infected,70%,Vaccine Efficacy 100%,Low
218,39.0,7.603200000000015,Total infected,70%,Vaccine Efficacy 100%,Low
219,40.0,7.901800000000037,Total infected,70%,Vaccine Efficacy 100%,Low
220,41.0,8.19240000000002,Total infected,70%,Vaccine Efficacy 100%,Low
221,42.0,8.416800000000023,Total infected,70%,Vaccine Efficacy 100%,Low
222,43.0,8.61930000000001,Total infected,70%,Vaccine Efficacy 100%,Low
223,44.0,8.887800000000027,Total infected,70%,Vaccine Efficacy 100%,Low
224,45.0,9.076200000000028,Total infected,70%,Vaccine Efficacy 100%,Low
225,46.0,9.326700000000017,Total infected,70%,Vaccine Efficacy 100%,Low
226,47.0,9.607199999999978,Total infected,70%,Vaccine Efficacy 100%,Low
227,48.0,9.87779999999998,Total infected,70%,Vaccine Efficacy 100%,Low
228,49.0,10.138199999999983,Total infected,70%,Vaccine Efficacy 100%,Low
229,50.0,10.308499999999981,Total infected,70%,Vaccine Efficacy 100%,Low
230,51.0,10.52090000000004,Total infected,70%,Vaccine Efficacy 100%,Low
231,52.0,10.713300000000004,Total infected,70%,Vaccine Efficacy 100%,Low
232,53.0,10.979900000000043,Total infected,70%,Vaccine Efficacy 100%,Low
233,54.0,11.258399999999995,Total infected,70%,Vaccine Efficacy 100%,Low
234,55.0,11.569000000000017,Total infected,70%,Vaccine Efficacy 100%,Low
235,56.0,11.76950000000005,Total infected,70%,Vaccine Efficacy 100%,Low
236,57.0,11.927899999999966,Total infected,70%,Vaccine Efficacy 100%,Low
237,58.0,12.160399999999981,Total infected,70%,Vaccine Efficacy 100%,Low
238,59.0,12.388800000000003,Total infected,70%,Vaccine Efficacy 100%,Low
239,60.0,12.657200000000046,Total infected,70%,Vaccine Efficacy 100%,Low
240,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,Medium
241,2.0,1.3266999999999598,Total infected,0%,Vaccine Efficacy 100%,Medium
242,3.0,4.272600000000011,Total infected,0%,Vaccine Efficacy 100%,Medium
243,4.0,9.388800000000003,Total infected,0%,Vaccine Efficacy 100%,Medium
244,5.0,17.603200000000015,Total infected,0%,Vaccine Efficacy 100%,Medium
245,6.0,29.19640000000004,Total infected,0%,Vaccine Efficacy 100%,Medium
246,7.0,38.35480000000001,Total infected,0%,Vaccine Efficacy 100%,Medium
247,8.0,45.8357,Total infected,0%,Vaccine Efficacy 100%,Medium
248,9.0,58.609200000000016,Total infected,0%,Vaccine Efficacy 100%,Medium
249,10.0,74.42690000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
250,11.0,91.3126,Total infected,0%,Vaccine Efficacy 100%,Medium
251,12.0,107.62730000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
252,13.0,122.8819,Total infected,0%,Vaccine Efficacy 100%,Medium
253,14.0,134.06,Total infected,0%,Vaccine Efficacy 100%,Medium
254,15.0,142.4869,Total infected,0%,Vaccine Efficacy 100%,Medium
255,16.0,150.4971,Total infected,0%,Vaccine Efficacy 100%,Medium
256,17.0,157.67739999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
257,18.0,163.85569999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
258,19.0,169.0542,Total infected,0%,Vaccine Efficacy 100%,Medium
259,20.0,173.2484,Total infected,0%,Vaccine Efficacy 100%,Medium
260,21.0,176.4749,Total infected,0%,Vaccine Efficacy 100%,Medium
261,22.0,178.8017,Total infected,0%,Vaccine Efficacy 100%,Medium
262,23.0,180.9961,Total infected,0%,Vaccine Efficacy 100%,Medium
263,24.0,183.1323,Total infected,0%,Vaccine Efficacy 100%,Medium
264,25.0,185.2024,Total infected,0%,Vaccine Efficacy 100%,Medium
265,26.0,187.38479999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
266,27.0,189.4951,Total infected,0%,Vaccine Efficacy 100%,Medium
267,28.0,191.1664,Total infected,0%,Vaccine Efficacy 100%,Medium
268,29.0,192.66129999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
269,30.0,194.4109,Total infected,0%,Vaccine Efficacy 100%,Medium
270,31.0,196.3607,Total infected,0%,Vaccine Efficacy 100%,Medium
271,32.0,198.39690000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
272,33.0,200.47299999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
273,34.0,202.55519999999999,Total infected,0%,Vaccine Efficacy 100%,Medium
274,35.0,204.3126,Total infected,0%,Vaccine Efficacy 100%,Medium
275,36.0,205.7636,Total infected,0%,Vaccine Efficacy 100%,Medium
276,37.0,207.40290000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
277,38.0,209.01600000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
278,39.0,210.7415,Total infected,0%,Vaccine Efficacy 100%,Medium
279,40.0,212.4149,Total infected,0%,Vaccine Efficacy 100%,Medium
280,41.0,213.9881,Total infected,0%,Vaccine Efficacy 100%,Medium
281,42.0,215.3086,Total infected,0%,Vaccine Efficacy 100%,Medium
282,43.0,216.34879999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
283,44.0,217.505,Total infected,0%,Vaccine Efficacy 100%,Medium
284,45.0,218.5872,Total infected,0%,Vaccine Efficacy 100%,Medium
285,46.0,219.66129999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
286,47.0,220.70350000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
287,48.0,221.74540000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
288,49.0,222.5711,Total infected,0%,Vaccine Efficacy 100%,Medium
289,50.0,223.2606,Total infected,0%,Vaccine Efficacy 100%,Medium
290,51.0,223.9499,Total infected,0%,Vaccine Efficacy 100%,Medium
291,52.0,224.66129999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
292,53.0,225.35469999999998,Total infected,0%,Vaccine Efficacy 100%,Medium
293,54.0,226.0061,Total infected,0%,Vaccine Efficacy 100%,Medium
294,55.0,226.6514,Total infected,0%,Vaccine Efficacy 100%,Medium
295,56.0,227.1724,Total infected,0%,Vaccine Efficacy 100%,Medium
296,57.0,227.6173,Total infected,0%,Vaccine Efficacy 100%,Medium
297,58.0,228.0783,Total infected,0%,Vaccine Efficacy 100%,Medium
298,59.0,228.5592,Total infected,0%,Vaccine Efficacy 100%,Medium
299,60.0,229.02800000000002,Total infected,0%,Vaccine Efficacy 100%,Medium
300,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,Medium
301,2.0,1.1303000000000338,Total infected,10%,Vaccine Efficacy 100%,Medium
302,3.0,3.74939999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
303,4.0,8.264400000000023,Total infected,10%,Vaccine Efficacy 100%,Medium
304,5.0,15.226499999999987,Total infected,10%,Vaccine Efficacy 100%,Medium
305,6.0,24.87790000000001,Total infected,10%,Vaccine Efficacy 100%,Medium
306,7.0,32.244500000000016,Total infected,10%,Vaccine Efficacy 100%,Medium
307,8.0,38.91399999999999,Total infected,10%,Vaccine Efficacy 100%,Medium
308,9.0,49.78559999999999,Total infected,10%,Vaccine Efficacy 100%,Medium
309,10.0,63.19430000000003,Total infected,10%,Vaccine Efficacy 100%,Medium
310,11.0,78.27260000000001,Total infected,10%,Vaccine Efficacy 100%,Medium
311,12.0,93.02799999999999,Total infected,10%,Vaccine Efficacy 100%,Medium
312,13.0,107.24430000000001,Total infected,10%,Vaccine Efficacy 100%,Medium
313,14.0,117.53909999999999,Total infected,10%,Vaccine Efficacy 100%,Medium
314,15.0,125.32459999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
315,16.0,133.05200000000002,Total infected,10%,Vaccine Efficacy 100%,Medium
316,17.0,140.04999999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
317,18.0,146.20839999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
318,19.0,151.58930000000004,Total infected,10%,Vaccine Efficacy 100%,Medium
319,20.0,155.988,Total infected,10%,Vaccine Efficacy 100%,Medium
320,21.0,159.2726,Total infected,10%,Vaccine Efficacy 100%,Medium
321,22.0,161.63119999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
322,23.0,163.9361,Total infected,10%,Vaccine Efficacy 100%,Medium
323,24.0,165.89000000000001,Total infected,10%,Vaccine Efficacy 100%,Medium
324,25.0,167.87150000000003,Total infected,10%,Vaccine Efficacy 100%,Medium
325,26.0,169.79159999999996,Total infected,10%,Vaccine Efficacy 100%,Medium
326,27.0,171.63529999999997,Total infected,10%,Vaccine Efficacy 100%,Medium
327,28.0,173.07,Total infected,10%,Vaccine Efficacy 100%,Medium
328,29.0,174.2905,Total infected,10%,Vaccine Efficacy 100%,Medium
329,30.0,175.70940000000002,Total infected,10%,Vaccine Efficacy 100%,Medium
330,31.0,177.3106,Total infected,10%,Vaccine Efficacy 100%,Medium
331,32.0,178.8598,Total infected,10%,Vaccine Efficacy 100%,Medium
332,33.0,180.6132,Total infected,10%,Vaccine Efficacy 100%,Medium
333,34.0,182.38079999999997,Total infected,10%,Vaccine Efficacy 100%,Medium
334,35.0,183.7254,Total infected,10%,Vaccine Efficacy 100%,Medium
335,36.0,184.97220000000002,Total infected,10%,Vaccine Efficacy 100%,Medium
336,37.0,186.2083,Total infected,10%,Vaccine Efficacy 100%,Medium
337,38.0,187.6554,Total infected,10%,Vaccine Efficacy 100%,Medium
338,39.0,189.10630000000003,Total infected,10%,Vaccine Efficacy 100%,Medium
339,40.0,190.57529999999997,Total infected,10%,Vaccine Efficacy 100%,Medium
340,41.0,191.90800000000002,Total infected,10%,Vaccine Efficacy 100%,Medium
341,42.0,193.0281,Total infected,10%,Vaccine Efficacy 100%,Medium
342,43.0,193.9379,Total infected,10%,Vaccine Efficacy 100%,Medium
343,44.0,194.8938,Total infected,10%,Vaccine Efficacy 100%,Medium
344,45.0,195.988,Total infected,10%,Vaccine Efficacy 100%,Medium
345,46.0,197.0423,Total infected,10%,Vaccine Efficacy 100%,Medium
346,47.0,197.9318,Total infected,10%,Vaccine Efficacy 100%,Medium
347,48.0,198.87189999999998,Total infected,10%,Vaccine Efficacy 100%,Medium
348,49.0,199.5772,Total infected,10%,Vaccine Efficacy 100%,Medium
349,50.0,200.1744,Total infected,10%,Vaccine Efficacy 100%,Medium
350,51.0,200.7936,Total infected,10%,Vaccine Efficacy 100%,Medium
351,52.0,201.425,Total infected,10%,Vaccine Efficacy 100%,Medium
352,53.0,202.0562,Total infected,10%,Vaccine Efficacy 100%,Medium
353,54.0,202.6454,Total infected,10%,Vaccine Efficacy 100%,Medium
354,55.0,203.2586,Total infected,10%,Vaccine Efficacy 100%,Medium
355,56.0,203.6995,Total infected,10%,Vaccine Efficacy 100%,Medium
356,57.0,204.09629999999999,Total infected,10%,Vaccine Efficacy 100%,Medium
357,58.0,204.5672,Total infected,10%,Vaccine Efficacy 100%,Medium
358,59.0,204.96,Total infected,10%,Vaccine Efficacy 100%,Medium
359,60.0,205.34480000000002,Total infected,10%,Vaccine Efficacy 100%,Medium
