,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
369,10.0,66.7014,Total infected,40%,Vaccine Efficacy 100%,Medium
370,11.0,80.13819999999998,Total infected,40%,Vaccine Efficacy 100%,Medium
371,12.0,92.16230000000002,Total infected,40%,Vaccine Efficacy 100%,Medium
372,13.0,102.63130000000001,Total infected,40%,Vaccine Efficacy 100%,Medium
373,14.0,110.4248,Total infected,40%,Vaccine Efficacy 100%,Medium
374,15.0,115.8297,Total infected,40%,Vaccine Efficacy 100%,Medium
375,16.0,121.6654,Total infected,40%,Vaccine Efficacy 100%,Medium
376,17.0,126.9058,Total infected,40%,Vaccine Efficacy 100%,Medium
377,18.0,131.0121,Total infected,40%,Vaccine Efficacy 100%,Medium
378,19.0,134.2525,Total infected,40%,Vaccine Efficacy 100%,Medium
379,20.0,136.6654,Total infected,40%,Vaccine Efficacy 100%,Medium
380,21.0,138.483,Total infected,40%,Vaccine Efficacy 100%,Medium
381,22.0,139.7756,Total infected,40%,Vaccine Efficacy 100%,Medium
382,23.0,140.8196,Total infected,40%,Vaccine Efficacy 100%,Medium
383,24.0,141.6613,Total infected,40%,Vaccine Efficacy 100%,Medium
384,25.0,142.2705,Total infected,40%,Vaccine Efficacy 100%,Medium
385,26.0,142.7355,Total infected,40%,Vaccine Efficacy 100%,Medium
386,27.0,143.0882,Total infected,40%,Vaccine Efficacy 100%,Medium
387,28.0,143.3387,Total infected,40%,Vaccine Efficacy 100%,Medium
388,29.0,143.509,Total infected,40%,Vaccine Efficacy 100%,Medium
389,30.0,143.6453,Total infected,40%,Vaccine Efficacy 100%,Medium
390,31.0,143.7355,Total infected,40%,Vaccine Efficacy 100%,Medium
391,32.0,143.8156,Total infected,40%,Vaccine Efficacy 100%,Medium
392,33.0,143.8998,Total infected,40%,Vaccine Efficacy 100%,Medium
393,34.0,143.9218,Total infected,40%,Vaccine Efficacy 100%,Medium
394,35.0,143.9419,Total infected,40%,Vaccine Efficacy 100%,Medium
395,36.0,143.9539,Total infected,40%,Vaccine Efficacy 100%,Medium
396,37.0,143.9739,Total infected,40%,Vaccine Efficacy 100%,Medium
397,38.0,143.978,Total infected,40%,Vaccine Efficacy 100%,Medium
398,39.0,143.984,Total infected,40%,Vaccine Efficacy 100%,Medium
399,40.0,143.988,Total infected,40%,Vaccine Efficacy 100%,Medium
400,41.0,143.992,Total infected,40%,Vaccine Efficacy 100%,Medium
401,42.0,143.994,Total infected,40%,Vaccine Efficacy 100%,Medium
402,43.0,143.996,Total infected,40%,Vaccine Efficacy 100%,Medium
403,44.0,143.996,Total infected,40%,Vaccine Efficacy 100%,Medium
404,45.0,143.998,Total infected,40%,Vaccine Efficacy 100%,Medium
405,46.0,143.998,Total infected,40%,Vaccine Efficacy 100%,Medium
406,47.0,143.998,Total infected,40%,Vaccine Efficacy 100%,Medium
407,48.0,143.998,Total infected,40%,Vaccine Efficacy 100%,Medium
408,49.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
409,50.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
410,51.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
411,52.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
412,53.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
413,54.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
414,55.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
415,56.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
416,57.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
417,58.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
418,59.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
419,60.0,144.0,Total infected,40%,Vaccine Efficacy 100%,Medium
420,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,Medium
421,2.0,0.38069999999999027,Total infected,70%,Vaccine Efficacy 100%,Medium
422,3.0,1.3847000000000094,Total infected,70%,Vaccine Efficacy 100%,Medium
423,4.0,3.036100000000033,Total infected,70%,Vaccine Efficacy 100%,Medium
424,5.0,5.394800000000032,Total infected,70%,Vaccine Efficacy 100%,Medium
425,6.0,8.402800000000013,Total infected,70%,Vaccine Efficacy 100%,Medium
426,7.0,10.969899999999996,Total infected,70%,Vaccine Efficacy 100%,Medium
427,8.0,12.967899999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
428,9.0,16.613200000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
429,10.0,21.050099999999986,Total infected,70%,Vaccine Efficacy 100%,Medium
430,11.0,25.63130000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
431,12.0,30.160300000000007,Total infected,70%,Vaccine Efficacy 100%,Medium
432,13.0,34.6113,Total infected,70%,Vaccine Efficacy 100%,Medium
433,14.0,37.93979999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
434,15.0,40.4529,Total infected,70%,Vaccine Efficacy 100%,Medium
435,16.0,43.82569999999998,Total infected,70%,Vaccine Efficacy 100%,Medium
436,17.0,47.218500000000006,Total infected,70%,Vaccine Efficacy 100%,Medium
437,18.0,50.45689999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
438,19.0,53.24250000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
439,20.0,55.81559999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
440,21.0,57.79560000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
441,22.0,59.06819999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
442,23.0,60.52109999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
443,24.0,61.945899999999995,Total infected,70%,Vaccine Efficacy 100%,Medium
444,25.0,63.3287,Total infected,70%,Vaccine Efficacy 100%,Medium
445,26.0,64.499,Total infected,70%,Vaccine Efficacy 100%,Medium
446,27.0,65.517,Total infected,70%,Vaccine Efficacy 100%,Medium
447,28.0,66.2124,Total infected,70%,Vaccine Efficacy 100%,Medium
448,29.0,66.8056,Total infected,70%,Vaccine Efficacy 100%,Medium
449,30.0,67.3887,Total infected,70%,Vaccine Efficacy 100%,Medium
450,31.0,67.96600000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
451,32.0,68.4188,Total infected,70%,Vaccine Efficacy 100%,Medium
452,33.0,68.83770000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
453,34.0,69.22049999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
454,35.0,69.50299999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
455,36.0,69.73150000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
456,37.0,69.9719,Total infected,70%,Vaccine Efficacy 100%,Medium
457,38.0,70.19239999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
458,39.0,70.40880000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
459,40.0,70.5752,Total infected,70%,Vaccine Efficacy 100%,Medium
460,41.0,70.74950000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
461,42.0,70.86179999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
462,43.0,70.9579,Total infected,70%,Vaccine Efficacy 100%,Medium
463,44.0,71.0661,Total infected,70%,Vaccine Efficacy 100%,Medium
464,45.0,71.16229999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
465,46.0,71.2465,Total infected,70%,Vaccine Efficacy 100%,Medium
466,47.0,71.3167,Total infected,70%,Vaccine Efficacy 100%,Medium
467,48.0,71.3587,Total infected,70%,Vaccine Efficacy 100%,Medium
468,49.0,71.40880000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
469,50.0,71.44290000000001,Total infected,70%,Vaccine Efficacy 100%,Medium
470,51.0,71.475,Total infected,70%,Vaccine Efficacy 100%,Medium
471,52.0,71.52109999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
472,53.0,71.5752,Total infected,70%,Vaccine Efficacy 100%,Medium
473,54.0,71.62129999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
474,55.0,71.63929999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
475,56.0,71.6773,Total infected,70%,Vaccine Efficacy 100%,Medium
476,57.0,71.70939999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
477,58.0,71.73339999999999,Total infected,70%,Vaccine Efficacy 100%,Medium
478,59.0,71.7596,Total infected,70%,Vaccine Efficacy 100%,Medium
479,60.0,71.7876,Total infected,70%,Vaccine Efficacy 100%,Medium
480,1.0,0.0,Total infected,0%,Vaccine Efficacy 100%,High
481,2.0,3.0299999999999727,Total infected,0%,Vaccine Efficacy 100%,High
482,3.0,14.182399999999973,Total infected,0%,Vaccine Efficacy 100%,High
483,4.0,37.6814,Total infected,0%,Vaccine Efficacy 100%,High
484,5.0,71.09819999999999,Total infected,0%,Vaccine Efficacy 100%,High
485,6.0,107.25459999999998,Total infected,0%,Vaccine Efficacy 100%,High
486,7.0,133.7294,Total infected,0%,Vaccine Efficacy 100%,High
487,8.0,153.1524,Total infected,0%,Vaccine Efficacy 100%,High
488,9.0,175.4348,Total infected,0%,Vaccine Efficacy 100%,High
489,10.0,193.3988,Total infected,0%,Vaccine Efficacy 100%,High
490,11.0,206.66140000000001,Total infected,0%,Vaccine Efficacy 100%,High
491,12.0,215.976,Total infected,0%,Vaccine Efficacy 100%,High
492,13.0,222.7535,Total infected,0%,Vaccine Efficacy 100%,High
493,14.0,227.5832,Total infected,0%,Vaccine Efficacy 100%,High
494,15.0,231.0641,Total infected,0%,Vaccine Efficacy 100%,High
495,16.0,233.6052,Total infected,0%,Vaccine Efficacy 100%,High
496,17.0,235.3186,Total infected,0%,Vaccine Efficacy 100%,High
497,18.0,236.6593,Total infected,0%,Vaccine Efficacy 100%,High
498,19.0,237.5691,Total infected,0%,Vaccine Efficacy 100%,High
499,20.0,238.2625,Total infected,0%,Vaccine Efficacy 100%,High
500,21.0,238.73149999999998,Total infected,0%,Vaccine Efficacy 100%,High
501,22.0,239.0922,Total infected,0%,Vaccine Efficacy 100%,High
502,23.0,239.3707,Total infected,0%,Vaccine Efficacy 100%,High
503,24.0,239.5451,Total infected,0%,Vaccine Efficacy 100%,High
504,25.0,239.6754,Total infected,0%,Vaccine Efficacy 100%,High
505,26.0,239.75549999999998,Total infected,0%,Vaccine Efficacy 100%,High
506,27.0,239.7996,Total infected,0%,Vaccine Efficacy 100%,High
507,28.0,239.8557,Total infected,0%,Vaccine Efficacy 100%,High
508,29.0,239.8898,Total infected,0%,Vaccine Efficacy 100%,High
509,30.0,239.9098,Total infected,0%,Vaccine Efficacy 100%,High
510,31.0,239.94389999999999,Total infected,0%,Vaccine Efficacy 100%,High
511,32.0,239.9599,Total infected,0%,Vaccine Efficacy 100%,High
512,33.0,239.9679,Total infected,0%,Vaccine Efficacy 100%,High
513,34.0,239.98,Total infected,0%,Vaccine Efficacy 100%,High
514,35.0,239.986,Total infected,0%,Vaccine Efficacy 100%,High
515,36.0,239.986,Total infected,0%,Vaccine Efficacy 100%,High
516,37.0,239.99,Total infected,0%,Vaccine Efficacy 100%,High
517,38.0,239.992,Total infected,0%,Vaccine Efficacy 100%,High
518,39.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
519,40.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
520,41.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
521,42.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
522,43.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
523,44.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
524,45.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
525,46.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
526,47.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
527,48.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
528,49.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
529,50.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
530,51.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
531,52.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
532,53.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
533,54.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
534,55.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
535,56.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
536,57.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
537,58.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
538,59.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
539,60.0,240.0,Total infected,0%,Vaccine Efficacy 100%,High
540,1.0,0.0,Total infected,10%,Vaccine Efficacy 100%,High
541,2.0,2.8275999999999613,Total infected,10%,Vaccine Efficacy 100%,High
542,3.0,12.515099999999961,Total infected,10%,Vaccine Efficacy 100%,High
543,4.0,32.863800000000026,Total infected,10%,Vaccine Efficacy 100%,High
544,5.0,61.5711,Total infected,10%,Vaccine Efficacy 100%,High
545,6.0,92.60919999999999,Total infected,10%,Vaccine Efficacy 100%,High
546,7.0,115.9539,Total infected,10%,Vaccine Efficacy 100%,High
547,8.0,132.9038,Total infected,10%,Vaccine Efficacy 100%,High
548,9.0,153.461,Total infected,10%,Vaccine Efficacy 100%,High
549,10.0,170.511,Total infected,10%,Vaccine Efficacy 100%,High
550,11.0,183.0962,Total infected,10%,Vaccine Efficacy 100%,High
551,12.0,192.3687,Total infected,10%,Vaccine Efficacy 100%,High
552,13.0,199.0922,Total infected,10%,Vaccine Efficacy 100%,High
553,14.0,203.94389999999999,Total infected,10%,Vaccine Efficacy 100%,High
554,15.0,207.3066,Total infected,10%,Vaccine Efficacy 100%,High
555,16.0,209.8216,Total infected,10%,Vaccine Efficacy 100%,High
556,17.0,211.5331,Total infected,10%,Vaccine Efficacy 100%,High
557,18.0,212.7735,Total infected,10%,Vaccine Efficacy 100%,High
558,19.0,213.69740000000002,Total infected,10%,Vaccine Efficacy 100%,High
559,20.0,214.3768,Total infected,10%,Vaccine Efficacy 100%,High
560,21.0,214.7996,Total infected,10%,Vaccine Efficacy 100%,High
561,22.0,215.1162,Total infected,10%,Vaccine Efficacy 100%,High
562,23.0,215.4028,Total infected,10%,Vaccine Efficacy 100%,High
563,24.0,215.5711,Total infected,10%,Vaccine Efficacy 100%,High
564,25.0,215.7174,Total infected,10%,Vaccine Efficacy 100%,High
565,26.0,215.7856,Total infected,10%,Vaccine Efficacy 100%,High
566,27.0,215.8517,Total infected,10%,Vaccine Efficacy 100%,High
567,28.0,215.8998,Total infected,10%,Vaccine Efficacy 100%,High
568,29.0,215.92180000000002,Total infected,10%,Vaccine Efficacy 100%,High
569,30.0,215.9459,Total infected,10%,Vaccine Efficacy 100%,High
570,31.0,215.9619,Total infected,10%,Vaccine Efficacy 100%,High
571,32.0,215.976,Total infected,10%,Vaccine Efficacy 100%,High
572,33.0,215.98000000000002,Total infected,10%,Vaccine Efficacy 100%,High
573,34.0,215.988,Total infected,10%,Vaccine Efficacy 100%,High
574,35.0,215.994,Total infected,10%,Vaccine Efficacy 100%,High
575,36.0,215.99599999999998,Total infected,10%,Vaccine Efficacy 100%,High
576,37.0,215.998,Total infected,10%,Vaccine Efficacy 100%,High
577,38.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
578,39.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
579,40.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
580,41.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
581,42.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
582,43.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
583,44.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
584,45.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
585,46.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
586,47.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
587,48.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
588,49.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
589,50.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
590,51.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
591,52.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
592,53.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
593,54.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
594,55.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
595,56.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
596,57.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
597,58.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
598,59.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
599,60.0,216.0,Total infected,10%,Vaccine Efficacy 100%,High
600,1.0,0.0,Total infected,40%,Vaccine Efficacy 100%,High
601,2.0,2.036100000000033,Total infected,40%,Vaccine Efficacy 100%,High
602,3.0,7.571100000000001,Total infected,40%,Vaccine Efficacy 100%,High
603,4.0,17.765499999999975,Total infected,40%,Vaccine Efficacy 100%,High
604,5.0,32.615200000000016,Total infected,40%,Vaccine Efficacy 100%,High
605,6.0,50.048,Total infected,40%,Vaccine Efficacy 100%,High
606,7.0,62.98599999999999,Total infected,40%,Vaccine Efficacy 100%,High
607,8.0,73.06219999999999,Total infected,40%,Vaccine Efficacy 100%,High
608,9.0,87.25649999999999,Total infected,40%,Vaccine Efficacy 100%,High
609,10.0,101.00810000000001,Total infected,40%,Vaccine Efficacy 100%,High
610,11.0,112.09219999999999,Total infected,40%,Vaccine Efficacy 100%,High
611,12.0,120.56710000000001,Total infected,40%,Vaccine Efficacy 100%,High
612,13.0,126.89179999999999,Total infected,40%,Vaccine Efficacy 100%,High
613,14.0,131.519,Total infected,40%,Vaccine Efficacy 100%,High
614,15.0,134.7094,Total infected,40%,Vaccine Efficacy 100%,High
615,16.0,137.2785,Total infected,40%,Vaccine Efficacy 100%,High
616,17.0,139.0621,Total infected,40%,Vaccine Efficacy 100%,High
617,18.0,140.4549,Total infected,40%,Vaccine Efficacy 100%,High
618,19.0,141.4469,Total infected,40%,Vaccine Efficacy 100%,High
619,20.0,142.1303,Total infected,40%,Vaccine Efficacy 100%,High
620,21.0,142.6453,Total infected,40%,Vaccine Efficacy 100%,High
621,22.0,142.984,Total infected,40%,Vaccine Efficacy 100%,High
622,23.0,143.2745,Total infected,40%,Vaccine Efficacy 100%,High
623,24.0,143.497,Total infected,40%,Vaccine Efficacy 100%,High
624,25.0,143.6573,Total infected,40%,Vaccine Efficacy 100%,High
625,26.0,143.7555,Total infected,40%,Vaccine Efficacy 100%,High
626,27.0,143.8116,Total infected,40%,Vaccine Efficacy 100%,High
627,28.0,143.8798,Total infected,40%,Vaccine Efficacy 100%,High
628,29.0,143.9198,Total infected,40%,Vaccine Efficacy 100%,High
629,30.0,143.9499,Total infected,40%,Vaccine Efficacy 100%,High
630,31.0,143.9659,Total infected,40%,Vaccine Efficacy 100%,High
631,32.0,143.9719,Total infected,40%,Vaccine Efficacy 100%,High
632,33.0,143.988,Total infected,40%,Vaccine Efficacy 100%,High
633,34.0,143.994,Total infected,40%,Vaccine Efficacy 100%,High
634,35.0,143.996,Total infected,40%,Vaccine Efficacy 100%,High
635,36.0,143.998,Total infected,40%,Vaccine Efficacy 100%,High
636,37.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
637,38.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
638,39.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
639,40.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
640,41.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
641,42.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
642,43.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
643,44.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
644,45.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
645,46.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
646,47.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
647,48.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
648,49.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
649,50.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
650,51.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
651,52.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
652,53.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
653,54.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
654,55.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
655,56.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
656,57.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
657,58.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
658,59.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
659,60.0,144.0,Total infected,40%,Vaccine Efficacy 100%,High
660,1.0,0.0,Total infected,70%,Vaccine Efficacy 100%,High
661,2.0,0.9277999999999906,Total infected,70%,Vaccine Efficacy 100%,High
662,3.0,2.9898999999999774,Total infected,70%,Vaccine Efficacy 100%,High
663,4.0,6.410799999999995,Total infected,70%,Vaccine Efficacy 100%,High
664,5.0,10.990000000000009,Total infected,70%,Vaccine Efficacy 100%,High
665,6.0,16.62729999999999,Total infected,70%,Vaccine Efficacy 100%,High
666,7.0,21.138199999999983,Total infected,70%,Vaccine Efficacy 100%,High
667,8.0,25.066100000000006,Total infected,70%,Vaccine Efficacy 100%,High
668,9.0,30.885800000000017,Total infected,70%,Vaccine Efficacy 100%,High
669,10.0,36.99199999999999,Total infected,70%,Vaccine Efficacy 100%,High
670,11.0,43.024,Total infected,70%,Vaccine Efficacy 100%,High
671,12.0,48.412800000000004,Total infected,70%,Vaccine Efficacy 100%,High
672,13.0,52.80760000000001,Total infected,70%,Vaccine Efficacy 100%,High
673,14.0,56.1764,Total infected,70%,Vaccine Efficacy 100%,High
674,15.0,58.675399999999996,Total infected,70%,Vaccine Efficacy 100%,High
675,16.0,61.1583,Total infected,70%,Vaccine Efficacy 100%,High
676,17.0,63.406800000000004,Total infected,70%,Vaccine Efficacy 100%,High
677,18.0,65.2244,Total infected,70%,Vaccine Efficacy 100%,High
678,19.0,66.7074,Total infected,70%,Vaccine Efficacy 100%,High
679,20.0,67.8817,Total infected,70%,Vaccine Efficacy 100%,High
680,21.0,68.7234,Total infected,70%,Vaccine Efficacy 100%,High
681,22.0,69.3346,Total infected,70%,Vaccine Efficacy 100%,High
682,23.0,69.93190000000001,Total infected,70%,Vaccine Efficacy 100%,High
683,24.0,70.33860000000001,Total infected,70%,Vaccine Efficacy 100%,High
684,25.0,70.6754,Total infected,70%,Vaccine Efficacy 100%,High
685,26.0,70.982,Total infected,70%,Vaccine Efficacy 100%,High
686,27.0,71.19229999999999,Total infected,70%,Vaccine Efficacy 100%,High
687,28.0,71.37270000000001,Total infected,70%,Vaccine Efficacy 100%,High
688,29.0,71.4709,Total infected,70%,Vaccine Efficacy 100%,High
689,30.0,71.5872,Total infected,70%,Vaccine Efficacy 100%,High
690,31.0,71.64330000000001,Total infected,70%,Vaccine Efficacy 100%,High
691,32.0,71.71549999999999,Total infected,70%,Vaccine Efficacy 100%,High
692,33.0,71.7595,Total infected,70%,Vaccine Efficacy 100%,High
693,34.0,71.8056,Total infected,70%,Vaccine Efficacy 100%,High
694,35.0,71.83160000000001,Total infected,70%,Vaccine Efficacy 100%,High
695,36.0,71.8578,Total infected,70%,Vaccine Efficacy 100%,High
696,37.0,71.87180000000001,Total infected,70%,Vaccine Efficacy 100%,High
697,38.0,71.88980000000001,Total infected,70%,Vaccine Efficacy 100%,High
698,39.0,71.90979999999999,Total infected,70%,Vaccine Efficacy 100%,High
699,40.0,71.92179999999999,Total infected,70%,Vaccine Efficacy 100%,High
700,41.0,71.9359,Total infected,70%,Vaccine Efficacy 100%,High
701,42.0,71.93790000000001,Total infected,70%,Vaccine Efficacy 100%,High
702,43.0,71.94990000000001,Total infected,70%,Vaccine Efficacy 100%,High
703,44.0,71.958,Total infected,70%,Vaccine Efficacy 100%,High
704,45.0,71.964,Total infected,70%,Vaccine Efficacy 100%,High
705,46.0,71.96799999999999,Total infected,70%,Vaccine Efficacy 100%,High
706,47.0,71.97,Total infected,70%,Vaccine Efficacy 100%,High
707,48.0,71.97399999999999,Total infected,70%,Vaccine Efficacy 100%,High
708,49.0,71.976,Total infected,70%,Vaccine Efficacy 100%,High
709,50.0,71.976,Total infected,70%,Vaccine Efficacy 100%,High
710,51.0,71.97800000000001,Total infected,70%,Vaccine Efficacy 100%,High
711,52.0,71.97800000000001,Total infected,70%,Vaccine Efficacy 100%,High
712,53.0,71.97999999999999,Total infected,70%,Vaccine Efficacy 100%,High
713,54.0,71.982,Total infected,70%,Vaccine Efficacy 100%,High
714,55.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
715,56.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
716,57.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
717,58.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
718,59.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
719,60.0,71.98400000000001,Total infected,70%,Vaccine Efficacy 100%,High
720,1.0,0.0,Total infected,0%,Vaccine Efficacy 70%,Low
721,2.0,0.09820000000001983,Total infected,0%,Vaccine Efficacy 70%,Low
722,3.0,0.44290000000000873,Total infected,0%,Vaccine Efficacy 70%,Low
723,4.0,1.3126000000000317,Total infected,0%,Vaccine Efficacy 70%,Low
724,5.0,2.929900000000032,Total infected,0%,Vaccine Efficacy 70%,Low
725,6.0,5.573199999999986,Total infected,0%,Vaccine Efficacy 70%,Low
726,7.0,7.462999999999965,Total infected,0%,Vaccine Efficacy 70%,Low
727,8.0,8.953899999999976,Total infected,0%,Vaccine Efficacy 70%,Low
728,9.0,13.745499999999993,Total infected,0%,Vaccine Efficacy 70%,Low
729,10.0,21.254500000000007,Total infected,0%,Vaccine Efficacy 70%,Low
730,11.0,31.43090000000001,Total infected,0%,Vaccine Efficacy 70%,Low
731,12.0,44.26650000000001,Total infected,0%,Vaccine Efficacy 70%,Low
732,13.0,59.8537,Total infected,0%,Vaccine Efficacy 70%,Low
733,14.0,71.17429999999999,Total infected,0%,Vaccine Efficacy 70%,Low
734,15.0,79.2585,Total infected,0%,Vaccine Efficacy 70%,Low
735,16.0,94.0841,Total infected,0%,Vaccine Efficacy 70%,Low
736,17.0,110.90780000000001,Total infected,0%,Vaccine Efficacy 70%,Low
737,18.0,128.4369,Total infected,0%,Vaccine Efficacy 70%,Low
738,19.0,145.4589,Total infected,0%,Vaccine Efficacy 70%,Low
739,20.0,161.6833,Total infected,0%,Vaccine Efficacy 70%,Low
740,21.0,173.5672,Total infected,0%,Vaccine Efficacy 70%,Low
741,22.0,181.75750000000002,Total infected,0%,Vaccine Efficacy 70%,Low
742,23.0,192.3747,Total infected,0%,Vaccine Efficacy 70%,Low
743,24.0,202.3928,Total infected,0%,Vaccine Efficacy 70%,Low
744,25.0,211.1663,Total infected,0%,Vaccine Efficacy 70%,Low
745,26.0,218.6473,Total infected,0%,Vaccine Efficacy 70%,Low
746,27.0,225.1323,Total infected,0%,Vaccine Efficacy 70%,Low
747,28.0,229.8477,Total infected,0%,Vaccine Efficacy 70%,Low
748,29.0,233.2966,Total infected,0%,Vaccine Efficacy 70%,Low
749,30.0,236.8677,Total infected,0%,Vaccine Efficacy 70%,Low
750,31.0,239.87369999999999,Total infected,0%,Vaccine Efficacy 70%,Low
751,32.0,242.6113,Total infected,0%,Vaccine Efficacy 70%,Low
752,33.0,244.92180000000002,Total infected,0%,Vaccine Efficacy 70%,Low
