,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,238.0237,2.3654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.3654,0.0000,0.0000
2,2,231.1960,4.5510,0.2984,0.0000,6.6002,0.1314,0.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.2547,0.0141,0.0141,0.0000,120.0410,1.4300,0.0141,0.3534,0.0000,0.0141,0.0000,0.0000,0.0000,50.0000,5.0073,0.3587,0.6141
3,3,227.3877,6.7982,1.5345,0.0672,6.6002,0.1057,0.3754,0.0237,0.2413,0.0142,0.0284,0.0000,0.8631,0.0141,0.0572,0.0000,120.0410,2.1592,0.0464,0.3534,0.0142,0.0464,0.0000,0.0000,0.0000,50.0000,7.3105,0.3851,1.6954
4,4,222.1842,9.7099,3.0777,0.3068,6.6002,0.0792,0.3823,0.0520,0.6919,0.0225,0.0496,0.0142,1.5433,0.0721,0.1139,0.0148,120.0410,2.9141,0.0861,0.3534,0.0384,0.0861,0.0000,0.0000,0.0000,50.0000,9.7686,0.4346,2.8395
5,5,215.7522,12.7992,5.1263,0.7759,6.6002,0.0635,0.3330,0.1166,0.8987,0.0474,0.1000,0.0358,2.6379,0.0968,0.2363,0.0461,120.0410,3.6387,0.1488,0.3534,0.0528,0.1488,0.0000,0.0000,0.0000,50.0000,11.8213,0.5022,3.9155
6,6,212.4494,11.0800,8.1371,1.4444,6.6002,0.0533,0.2798,0.1822,1.6734,0.1310,0.1879,0.0753,3.4030,0.1657,0.3228,0.0990,120.0410,4.2896,0.1950,0.3534,0.1014,0.1950,0.0000,0.0000,0.0000,50.0000,13.9822,0.5816,5.0780
7,7,208.5024,9.9080,9.9298,2.4540,6.6002,0.0463,0.2677,0.1991,2.1566,0.1776,0.2805,0.1182,5.2866,0.3000,0.6191,0.1427,120.0410,4.9740,0.3109,0.3534,0.1339,0.3109,0.0000,0.0000,0.0000,50.0000,16.0629,0.7134,5.8938
8,8,198.3046,16.4493,11.1258,3.7497,6.6002,0.0463,0.2431,0.2265,2.5424,0.1522,0.3501,0.1573,6.4505,0.3090,0.7856,0.2298,120.0410,5.6534,0.3814,0.3534,0.1572,0.3814,0.0000,0.0000,0.0000,50.0000,18.0972,0.8028,6.4304
9,9,125.9077,7.9323,2.5454,2.2167,78.2839,7.6220,11.5676,3.3069,2.8770,0.1557,0.5312,0.2487,8.2969,0.5326,1.0983,0.4542,232.6417,6.4317,0.5105,7.4949,0.1860,0.5105,0.0000,0.0000,0.0000,50.0000,20.0479,5.5740,7.1529
10,10,121.1676,9.8565,4.2358,2.5307,78.2839,5.6028,12.1543,4.7463,2.9823,0.0943,0.5089,0.3404,9.1489,0.4519,1.1649,0.6493,232.6417,6.7807,0.5625,7.4949,0.1917,0.5625,0.0000,0.0000,0.0000,50.0000,21.3456,5.6263,7.6491
11,11,115.7883,11.9250,6.4580,3.0712,78.2839,4.0237,12.1579,6.3346,3.1345,0.1032,0.5466,0.3863,9.6098,0.3828,1.2015,0.8608,232.6417,7.1295,0.5938,7.4949,0.2030,0.5938,0.0000,0.0000,0.0000,50.0000,22.5538,5.6695,8.2528
12,12,108.9320,14.4704,9.0090,3.8232,78.2839,2.8782,11.5818,8.0630,3.4269,0.1581,0.5655,0.4885,10.1926,0.4344,1.2625,1.0603,232.6417,7.4782,0.6379,7.4949,0.2255,0.6379,0.0000,0.0000,0.0000,50.0000,23.7978,5.7315,8.7412
13,13,106.5329,11.4637,11.1757,5.0192,78.2839,2.0658,10.8994,9.5718,3.8785,0.2074,0.6809,0.5582,11.1097,0.5318,1.5331,1.2836,232.6417,7.9016,0.7111,7.4949,0.2587,0.7111,0.0000,0.0000,0.0000,50.0000,24.8335,5.8297,9.0138
14,14,104.2486,9.0836,12.4381,6.2550,78.2839,1.4479,10.0109,11.0742,4.0247,0.2085,0.7838,0.6524,12.3351,0.5621,1.9170,1.6112,232.6417,8.2825,0.8082,7.4949,0.2752,0.8082,0.0000,0.0000,0.0000,50.0000,25.8070,5.9337,9.1388
15,15,95.3128,14.0008,12.8147,7.6039,78.2839,1.0633,9.1679,12.2831,4.3769,0.2438,0.9477,0.7840,13.6526,0.5520,2.1630,2.0487,232.6417,8.6316,0.9063,7.4949,0.3079,0.9063,0.0000,0.0000,0.0000,50.0000,26.7043,6.0631,9.2664
16,16,52.4731,4.4430,1.8222,2.8949,116.2270,8.2955,20.4326,19.2374,4.9713,0.3378,1.2167,1.0251,15.0272,0.6317,2.5160,2.5285,297.3919,9.0239,1.0253,14.0643,0.3666,1.0253,0.0000,0.0000,0.0000,50.0000,27.6167,9.3180,9.2470
17,17,50.4569,5.3279,2.8372,3.1402,116.2270,5.8722,20.2984,21.7879,4.8791,0.2222,1.2085,1.1380,14.9943,0.5297,2.3289,2.8459,297.3919,9.2064,1.0456,14.0643,0.3666,1.0456,0.0000,0.0000,0.0000,50.0000,28.1543,9.3107,9.3244
18,18,48.3475,6.1926,3.9616,3.5313,116.2270,4.1534,19.3971,24.3523,4.6709,0.1990,1.1842,1.2531,14.7832,0.3959,2.2944,3.0353,297.3919,9.3588,1.0719,14.0643,0.3772,1.0719,0.0000,0.0000,0.0000,50.0000,28.6275,9.2983,9.2980
19,19,46.4006,7.2919,5.0343,4.1815,116.2270,2.9787,18.0710,26.8164,4.5864,0.1376,1.1727,1.4031,14.0608,0.3182,2.2179,3.1639,297.3919,9.5205,1.0891,14.0643,0.3890,1.0891,0.0000,0.0000,0.0000,50.0000,29.0479,9.2676,9.1994
20,20,46.8158,5.6520,5.9841,5.0921,116.2270,2.0910,16.4482,29.3162,4.0816,0.2096,1.1700,1.4461,13.6499,0.3608,2.1348,3.4727,297.3919,9.7576,1.1208,14.0643,0.4085,1.1208,0.0000,0.0000,0.0000,50.0000,29.4837,9.2396,9.0807
21,21,47.8286,4.5081,6.5623,6.2326,116.2270,1.4932,14.8030,31.5235,3.8583,0.1908,1.0457,1.5715,12.3886,0.3498,1.9780,3.5668,297.3919,9.9303,1.1578,14.0643,0.4239,1.1578,0.0000,0.0000,0.0000,50.0000,29.9361,9.1683,8.8024
22,22,45.2159,6.5119,6.4760,7.2470,116.2270,1.0526,13.2108,33.5354,3.7936,0.1853,1.1346,1.6759,11.7281,0.3503,1.9935,3.8340,297.3919,10.1832,1.2083,14.0643,0.4523,1.2083,0.0000,0.0000,0.0000,50.0000,30.3679,9.1504,8.5657
23,23,98.1068,2.9608,1.0191,25.6355,64.0205,4.1063,14.2465,22.2864,3.6419,0.2216,1.1138,1.6188,10.5250,0.5040,1.9472,3.7338,372.9032,10.6831,1.2717,17.1783,0.4678,1.2717,0.0000,0.0000,0.0000,50.0000,31.5387,6.1522,6.0899
24,24,96.8180,4.0259,1.6507,25.8296,64.0205,2.8739,13.4500,24.2724,3.5380,0.1537,1.0441,1.7373,10.0830,0.3980,1.9080,3.9321,372.9032,11.0966,1.2974,17.1783,0.4678,1.2974,0.0000,0.0000,0.0000,50.0000,32.5724,6.1286,6.2191
25,25,94.7364,5.0341,2.4504,26.1698,64.0205,2.0230,12.6610,25.8754,3.5785,0.1494,0.9453,1.8925,9.9871,0.3164,1.8817,4.0329,372.9032,11.5049,1.3243,17.1783,0.4832,1.3243,0.0000,0.0000,0.0000,50.0000,33.5417,6.1309,6.4016
26,26,92.6971,6.0404,3.5194,26.7664,64.0205,1.4315,11.6345,27.4651,3.4478,0.1244,0.8422,1.9293,9.7709,0.2698,1.7980,4.1365,372.9032,11.9806,1.3550,17.1783,0.4935,1.3550,0.0000,0.0000,0.0000,50.0000,34.4439,6.1089,6.7344
27,27,92.6264,5.4225,4.5002,27.7198,64.0205,0.9850,10.5423,28.9874,2.9667,0.0991,0.7084,1.8844,9.1635,0.2970,1.6907,4.0280,372.9032,12.2983,1.3907,17.1783,0.4935,1.3907,0.0000,0.0000,0.0000,50.0000,35.4170,6.0414,6.9920
28,28,92.4588,4.8691,5.0795,28.9489,64.0205,0.6540,9.4581,30.3946,2.8427,0.1455,0.6344,1.9263,8.4584,0.3445,1.5295,3.8376,372.9032,12.7748,1.4328,17.1783,0.5037,1.4328,0.0000,0.0000,0.0000,50.0000,36.3353,5.9854,7.0320
29,29,90.1865,7.1082,5.5974,30.2863,64.0205,0.4579,8.3557,31.6778,2.5936,0.1426,0.5982,1.7567,7.4219,0.3037,1.4586,3.6317,372.9032,13.2070,1.4690,17.1783,0.5151,1.4690,0.0000,0.0000,0.0000,50.0000,37.2050,5.9112,7.0118
30,30,108.1648,4.4354,1.4215,49.8019,43.4019,3.2101,9.1719,17.9937,2.3338,0.1456,0.6520,1.4156,6.7583,0.3602,1.5313,3.1740,471.1482,13.8094,1.5387,20.2247,0.5426,1.5387,0.0000,0.0000,0.0000,50.0000,38.5880,4.2963,4.9837
31,31,106.2290,5.4375,2.4785,49.9869,43.4019,2.3751,8.7783,19.2110,2.4201,0.1228,0.5956,1.5154,6.4429,0.2810,1.3567,3.4199,471.1482,14.2820,1.5432,20.2247,0.5477,1.5432,0.0000,0.0000,0.0000,50.0000,39.6037,4.2863,5.3999
32,32,103.6997,6.8281,3.6190,50.4122,43.4019,1.7220,8.1937,20.4160,2.3360,0.0919,0.5664,1.5381,6.2219,0.2090,1.1942,3.6436,471.1482,14.7728,1.5591,20.2247,0.5539,1.5591,0.0000,0.0000,0.0000,50.0000,40.7411,4.2724,5.7310
33,33,100.4406,8.0002,5.0396,50.8189,43.4019,1.2575,7.5136,21.5477,2.4307,0.0766,0.4893,1.5623,6.3915,0.2229,1.1767,3.8490,471.1482,15.2438,1.5926,20.2247,0.5661,1.5926,0.0000,0.0000,0.0000,50.0000,41.7429,4.2836,6.0977
34,34,98.9405,6.5055,6.2907,51.5271,43.4019,0.8859,6.8570,22.5634,2.5492,0.1437,0.5413,1.5958,6.7890,0.3207,1.4296,3.8899,471.1482,15.7559,1.6655,20.2247,0.5984,1.6655,0.0000,0.0000,0.0000,50.0000,42.7304,4.3330,6.5292
35,35,98.1954,5.7060,7.1720,52.5035,43.4019,0.6782,6.2114,23.4039,2.4873,0.1361,0.5132,1.5931,6.5622,0.2783,1.3564,3.8969,471.1482,16.3820,1.6888,20.2247,0.6094,1.6888,0.0000,0.0000,0.0000,50.0000,43.7099,4.3208,6.8559
