,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.5311,2.1039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5942,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.1039,0.0000,0.0000
2,2,231.6796,4.2113,0.4664,0.0000,1.2100,0.0098,0.0654,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0893,0.0000,-0.0047,0.0000,59.9263,1.2047,-0.0047,0.0654,0.0000,-0.0047,0.0000,0.0000,0.0000,50.0000,4.5314,0.0696,0.5614
3,3,227.7974,6.6015,1.5576,0.0418,1.2100,0.0019,0.0614,-0.0037,0.0000,0.0000,0.0000,0.0000,-0.0533,-0.0035,-0.0028,0.0000,59.9263,1.9140,-0.0028,0.0654,0.0000,-0.0028,0.0000,0.0000,0.0000,50.0000,6.8104,0.0741,1.4829
4,4,222.0832,9.3870,3.1376,0.2047,1.2100,-0.0002,0.0596,0.0008,0.0000,0.0000,0.0000,0.0000,0.2414,-0.0035,0.0156,-0.0035,59.9263,2.5848,0.0138,0.0654,0.0000,0.0138,0.0000,0.0000,0.0000,50.0000,9.0949,0.1025,2.6252
5,5,214.7627,12.6605,5.1259,0.6336,1.2100,0.0009,0.0579,0.0067,-0.0195,-0.0032,-0.0121,-0.0015,0.8176,0.0196,0.0647,-0.0028,59.9263,3.3063,0.0468,0.0654,-0.0016,0.0468,0.0000,0.0000,0.0000,50.0000,11.2605,0.1508,3.7284
6,6,210.6920,11.1205,7.6095,1.2834,1.2100,-0.0016,0.0493,0.0135,0.2267,-0.0002,0.0330,-0.0015,1.9088,0.0912,0.1663,0.0137,59.9263,3.8812,0.1126,0.0654,0.0144,0.1126,0.0000,0.0000,0.0000,50.0000,13.2575,0.2485,4.8835
7,7,206.9414,9.7403,9.4326,2.2549,1.2100,-0.0016,0.0450,0.0172,0.4890,0.0159,0.0806,0.0115,3.1294,0.1450,0.3466,0.0764,59.9263,4.6036,0.1908,0.0654,0.0324,0.1908,0.0000,0.0000,0.0000,50.0000,15.2096,0.3534,5.7720
8,8,195.0356,16.0615,10.6272,3.3712,1.2100,-0.0036,0.0329,0.0287,0.9378,0.0177,0.1512,0.0276,4.4072,0.1474,0.5560,0.1798,59.9263,5.2582,0.2719,0.0654,0.0601,0.2719,0.0000,0.0000,0.0000,50.0000,17.1711,0.4701,6.4570
9,9,141.9170,12.4102,5.7324,2.6858,42.5641,4.6790,7.2809,1.9181,1.4673,0.0506,0.2299,0.0727,5.4335,0.2291,0.7952,0.3201,115.9706,5.9516,0.3475,3.4599,0.0954,0.3475,0.0000,0.0000,0.0000,50.0000,19.4200,3.4165,7.0886
10,10,134.1386,15.4112,8.0556,3.5502,42.5641,3.1743,7.7618,2.9334,1.7279,0.0426,0.2798,0.0977,6.1788,0.1595,0.9748,0.4329,115.9706,6.5041,0.3974,3.4599,0.1130,0.3974,0.0000,0.0000,0.0000,50.0000,20.9453,3.4894,7.6027
11,11,124.8535,17.5091,10.9260,4.5780,42.5641,2.2527,7.7716,3.8487,2.4227,0.1118,0.3637,0.1722,7.3098,0.2286,1.1635,0.6397,115.9706,7.0019,0.4794,3.4599,0.1595,0.4794,0.0000,0.0000,0.0000,50.0000,22.2843,3.6304,8.1986
12,12,113.8693,19.7080,13.5114,5.8792,42.5641,1.5273,7.4226,4.9149,3.3813,0.1854,0.5273,0.2878,8.9942,0.4479,1.6845,0.9371,115.9706,7.5123,0.6193,3.4599,0.2251,0.6193,0.0000,0.0000,0.0000,50.0000,23.5104,3.8650,8.7398
13,13,110.7101,14.6492,16.6151,7.1840,42.5641,1.0558,6.8151,5.9797,3.9296,0.2158,0.7490,0.4254,10.2113,0.5905,2.2064,1.4199,115.9706,7.9204,0.7389,3.4599,0.2729,0.7389,0.0000,0.0000,0.0000,50.0000,24.6783,4.0440,9.1631
14,14,107.1108,11.2489,17.4366,8.9859,42.5641,0.7172,6.1784,6.9709,4.4345,0.2344,0.8716,0.6650,12.1112,0.7627,2.8151,2.0802,115.9706,8.3586,0.9066,3.4599,0.3191,0.9066,0.0000,0.0000,0.0000,50.0000,25.8252,4.2748,9.3457
15,15,94.9767,16.7514,17.4772,10.6752,42.5641,0.4898,5.5787,7.8033,5.2082,0.2891,1.1454,0.9536,13.6978,0.6943,3.2560,2.9217,115.9706,8.7378,1.0484,3.4599,0.3899,1.0484,0.0000,0.0000,0.0000,50.0000,26.9064,4.4920,9.5195
16,16,56.1962,7.3771,4.7949,4.6640,74.1970,7.0736,18.8676,16.2383,6.1469,0.3899,1.6121,1.3677,15.5607,0.8575,3.7592,3.8023,150.7969,9.1647,1.2252,8.0591,0.4879,1.2252,0.0000,0.0000,0.0000,50.0000,27.8291,7.8476,9.5220
