,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,0.0000,0.0000,0.0000
1,1,237.8961,2.4689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,2.4689,0.0000,0.0000
2,2,233.5867,4.7737,0.6592,0.0000,2.8905,0.0907,0.1557,0.0000,0.0000,0.0000,0.0000,0.0000,0.2802,0.0000,0.0147,0.0000,60.0235,1.5490,0.0147,0.1557,0.0000,0.0147,0.0000,0.0000,0.0000,50.0000,5.0766,0.1615,0.7652
3,3,229.7906,7.3382,1.9299,0.1190,2.8905,0.0785,0.1597,0.0238,0.0000,0.0000,0.0000,0.0000,0.4252,0.0135,0.0229,0.0000,60.0235,2.3373,0.0229,0.1557,0.0000,0.0229,0.0000,0.0000,0.0000,50.0000,7.4710,0.1671,1.8036
4,4,224.5399,10.3617,3.6966,0.3581,2.8905,0.0605,0.1615,0.0394,0.0000,0.0000,0.0000,0.0000,1.3867,0.0437,0.1150,0.0135,60.0235,3.0634,0.0766,0.1557,0.0000,0.0766,0.0000,0.0000,0.0000,50.0000,9.8297,0.2090,3.0130
5,5,217.6795,13.9626,5.8489,0.8840,2.8905,0.0393,0.1632,0.0536,0.2909,0.0434,0.0925,0.0115,2.3784,0.1111,0.2066,0.0229,60.0235,3.8494,0.1341,0.1557,0.0217,0.1341,0.0000,0.0000,0.0000,50.0000,12.1164,0.2713,4.1409
6,6,213.9813,12.2162,8.5814,1.6513,2.8905,0.0318,0.1517,0.0769,1.0899,0.0605,0.1881,0.0115,3.9405,0.2706,0.3765,0.0667,60.0235,4.4806,0.2291,0.1557,0.0660,0.2291,0.0000,0.0000,0.0000,50.0000,14.1897,0.3948,5.3477
7,7,210.3952,10.7019,10.5372,2.7099,2.8905,0.0318,0.1459,0.0833,1.5311,0.1349,0.2711,0.0790,5.3631,0.3173,0.6786,0.1949,60.0235,5.2356,0.3217,0.1557,0.0982,0.3217,0.0000,0.0000,0.0000,50.0000,16.2276,0.5109,6.2280
8,8,199.1352,17.4963,11.8250,3.9354,2.8905,0.0237,0.1379,0.1020,2.2381,0.1029,0.4216,0.1232,7.0802,0.3350,0.9918,0.3730,60.0235,5.9277,0.4316,0.1557,0.1409,0.4316,0.0000,0.0000,0.0000,50.0000,18.2661,0.6555,6.9400
9,9,149.2086,13.7506,6.5590,3.2137,48.0892,5.6426,8.5884,2.4437,3.0654,0.1906,0.5239,0.2288,8.3152,0.4644,1.3254,0.6046,117.0445,6.6614,0.5268,3.9974,0.1961,0.5268,0.0000,0.0000,0.0000,50.0000,20.5700,3.8096,7.5546
10,10,141.2986,16.9204,9.1303,4.1583,48.0892,3.8910,9.1829,3.6094,3.3978,0.1885,0.6147,0.2842,9.0674,0.3631,1.5579,0.7630,117.0445,7.2446,0.5774,3.9974,0.2187,0.5774,0.0000,0.0000,0.0000,50.0000,22.1100,3.8775,8.0858
11,11,132.0309,19.3150,12.3203,5.3014,48.0892,2.8126,9.1832,4.6840,4.3010,0.3304,0.7318,0.4107,10.3485,0.5453,1.8215,1.0588,117.0445,7.7619,0.6763,3.9974,0.2827,0.6763,0.0000,0.0000,0.0000,50.0000,23.4845,4.0279,8.6658
