,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,237.6874,0.6998,0.9726,0.0000,0.3697,0.0000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9273,0.0000,0.0000,0.0195,0.0000,0.0000,0.0195,1.0000
2,2.0000,236.3365,1.2550,0.9897,0.1068,0.7603,0.0103,0.0449,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8545,0.0000,0.0000,0.0411,0.0000,0.0000,0.0411,0.8864
3,3.0000,234.8202,1.7072,1.1446,0.2226,1.2410,0.0376,0.0925,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.7818,0.0000,0.0000,0.0711,0.0000,0.0000,0.0697,0.8512
4,4.0000,233.0061,2.1784,1.4065,0.3497,1.8039,0.0881,0.1781,0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.7090,0.0000,0.0000,0.1102,0.0000,0.0000,0.1060,0.8733
5,5.0000,231.1584,2.4588,1.6727,0.4990,2.4476,0.1645,0.3273,0.0752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6363,0.0000,0.0000,0.1618,0.0000,0.0000,0.1523,0.9046
6,6.0000,231.1584,1.7617,2.1058,0.7559,2.4476,0.1149,0.3340,0.1172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6363,0.0000,0.0000,0.1618,0.0000,0.0000,0.1523,0.9537
7,7.0000,231.1584,1.2669,2.2972,1.0555,2.4476,0.0839,0.3222,0.1594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6363,0.0000,0.0000,0.1618,0.0000,0.0000,0.1523,0.9836
8,8.0000,229.1286,1.9816,2.1379,1.2624,3.1795,0.1208,0.5279,0.2921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.5031,0.0000,0.0000,0.2255,0.0000,0.0000,0.2086,0.9900
9,9.0000,227.1618,2.4188,2.1387,1.4216,3.8884,0.1895,0.7524,0.4883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.3638,0.0000,0.0000,0.2951,0.0000,0.0000,0.2696,1.0240
10,10.0000,225.3171,2.6925,2.2388,1.5482,4.5137,0.2687,0.9868,0.7317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.1895,0.0000,0.0000,0.3650,0.0000,0.0000,0.3299,1.0795
11,11.0000,223.5472,2.7352,2.3334,1.6685,5.1633,0.3677,1.2647,1.0692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0097,0.0000,0.0000,0.4491,0.0000,0.0000,0.3995,1.1405
12,12.0000,221.6995,2.7047,2.4470,1.7508,5.8801,0.4403,1.5915,1.4642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.8064,0.0000,0.0000,0.5430,0.0000,0.0000,0.4766,1.1965
13,13.0000,221.6995,1.9400,2.8980,2.0655,5.8801,0.3085,1.5138,1.6774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.8064,0.0000,0.0000,0.5430,0.0000,0.0000,0.4766,1.2482
14,14.0000,221.6995,1.3884,3.0627,2.4505,5.8801,0.2190,1.4092,1.8710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.8064,0.0000,0.0000,0.5430,0.0000,0.0000,0.4766,1.2666
15,15.0000,220.2637,1.9522,2.6490,2.5570,6.0852,0.2327,1.6822,2.3787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.5410,0.0000,0.0000,0.6353,0.0000,0.0000,0.5271,1.2638
16,16.0000,219.0475,2.1823,2.4418,2.6263,6.2227,0.2713,1.9542,2.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.2847,0.0000,0.0000,0.7267,0.0000,0.0000,0.5757,1.2784
17,17.0000,217.9676,2.3023,2.3314,2.7210,6.2464,0.3243,2.1255,3.4432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0385,0.0000,0.0000,0.8167,0.0000,0.0000,0.6161,1.3004
18,18.0000,217.0540,2.3174,2.2954,2.8548,6.1580,0.3722,2.2890,3.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.7489,0.0000,0.0000,0.9050,0.0000,0.0000,0.6478,1.3180
19,19.0000,216.2046,2.3781,2.2703,3.1254,5.9495,0.4081,2.4441,4.3301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4421,0.0000,0.0000,0.9922,0.0000,0.0000,0.6659,1.3195
20,20.0000,216.2046,1.6738,2.6777,3.4253,5.9495,0.2866,2.2419,4.6598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4421,0.0000,0.0000,0.9922,0.0000,0.0000,0.6659,1.3774
21,21.0000,216.2046,1.1813,2.8056,3.7973,5.9495,0.2004,2.0369,4.9557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4421,0.0000,0.0000,0.9922,0.0000,0.0000,0.6659,1.3984
22,22.0000,215.2948,1.6761,2.4250,4.2177,5.7597,0.2091,2.0880,5.2696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.1118,0.0000,0.0000,1.0742,0.0000,0.0000,0.6751,1.3512
23,23.0000,214.5839,1.8739,2.2302,4.7028,5.5441,0.2521,2.1259,5.4543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.7561,0.0000,0.0000,1.1500,0.0000,0.0000,0.6775,1.3173
24,24.0000,213.7619,1.9713,2.1328,5.2300,5.4468,0.2953,2.1790,5.5829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4403,0.0000,0.0000,1.2296,0.0000,0.0000,0.6840,1.3025
25,25.0000,213.0289,1.9803,2.0616,5.9150,5.3160,0.3440,2.2219,5.5705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.1125,0.0000,0.0000,1.3089,0.0000,0.0000,0.6816,1.2703
26,26.0000,212.4867,1.9082,2.0058,6.6446,5.0811,0.3814,2.2912,5.5148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.8084,0.0000,0.0000,1.3920,0.0000,0.0000,0.6727,1.2444
27,27.0000,212.4867,1.3672,2.2661,6.9371,5.0811,0.2662,2.0776,5.8501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.8084,0.0000,0.0000,1.3920,0.0000,0.0000,0.6727,1.2735
28,28.0000,212.4867,0.9703,2.3611,7.2522,5.0811,0.1900,1.8848,6.1219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.8084,0.0000,0.0000,1.3920,0.0000,0.0000,0.6727,1.2829
29,29.0000,211.8578,1.4081,2.0731,8.1196,4.8195,0.1801,1.8484,5.9196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.4761,0.0000,0.0000,1.4491,0.0000,0.0000,0.6472,1.2298
30,30.0000,211.2494,1.5810,1.9377,8.9703,4.6365,0.2075,1.8335,5.7035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.2004,0.0000,0.0000,1.5158,0.0000,0.0000,0.6278,1.1946
31,31.0000,210.6991,1.6106,1.7962,9.7676,4.4851,0.2587,1.8691,5.5263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.8936,0.0000,0.0000,1.5915,0.0000,0.0000,0.6158,1.1565
32,32.0000,210.1896,1.6297,1.7439,10.6550,4.3027,0.2779,1.8582,5.2579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,138.5935,0.0000,0.0000,1.6522,0.0000,0.0000,0.5936,1.1211
33,33.0000,209.6369,1.6296,1.7398,11.5281,4.1722,0.2763,1.8354,4.9846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.2729,0.0000,0.0000,1.7106,0.0000,0.0000,0.5720,1.0891
34,34.0000,209.6369,1.1473,1.9939,11.7658,4.1722,0.2013,1.6624,5.2361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.2729,0.0000,0.0000,1.7106,0.0000,0.0000,0.5720,1.1108
35,35.0000,209.6369,0.8160,2.0523,12.0545,4.1722,0.1383,1.5067,5.4601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.2729,0.0000,0.0000,1.7106,0.0000,0.0000,0.5720,1.1163
