,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0.0000,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1.0000,237.3889,0.8481,0.9547,0.0000,1.0641,0.0000,0.0560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.0560,0.0000,0.0000,0.0560,1.0000
2,2.0000,235.8028,1.3523,1.0048,0.1643,2.1114,0.0300,0.1275,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.1169,0.0000,0.0000,0.1137,0.9133
3,3.0000,234.0536,1.7449,1.1318,0.2944,3.2593,0.1026,0.2476,0.0367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.0000,0.0000,0.0000,0.1929,0.0000,0.0000,0.1815,0.8735
4,4.0000,232.1204,2.0519,1.3078,0.4218,4.5023,0.2016,0.4302,0.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0000,0.0000,0.0000,0.2891,0.0000,0.0000,0.2601,0.8886
5,5.0000,229.9789,2.1977,1.4610,0.5376,5.9396,0.3570,0.7241,0.2011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.4154,0.0000,0.0000,0.3588,0.9260
6,6.0000,229.9789,1.5726,1.9098,0.7194,5.9396,0.2733,0.7219,0.2873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.4154,0.0000,0.0000,0.3588,0.9757
7,7.0000,229.9789,1.1506,2.0878,0.9627,5.9396,0.2070,0.6885,0.3874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,0.4154,0.0000,0.0000,0.3588,0.9828
8,8.0000,228.0419,1.7618,1.8212,1.1098,6.9230,0.2535,0.9927,0.6162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.7735,0.0000,0.0000,0.5291,0.0000,0.0000,0.4356,0.9854
9,9.0000,226.2640,1.9874,1.7123,1.1682,7.8929,0.3753,1.3102,0.9326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.5393,0.0000,0.0000,0.6590,0.0000,0.0000,0.5202,1.0020
10,10.0000,224.6312,2.0151,1.6484,1.1875,8.8243,0.4983,1.6641,1.2920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.2581,0.0000,0.0000,0.7950,0.0000,0.0000,0.6071,1.0424
