,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.1785,0.1785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7256,0.0000,0.0000,0.0000,0.0000,0.0079,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1872,0.0000,0.0000
2,2,0.8869,0.6377,0.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3452,0.0000,0.0000,0.0000,0.0000,0.0175,0.0118,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4128,0.0000,0.0626
3,3,2.6612,1.4730,0.2647,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9261,0.0000,0.0000,0.0000,0.0000,0.0399,0.0267,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5929,0.0000,0.1331
4,4,7.1524,3.8185,0.6844,0.0288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.7084,2.5264,0.0000,0.0000,0.0020,0.0000,0.0739,0.0578,0.0118,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7943,0.0000,0.2706
5,5,16.7770,7.0649,1.5915,0.0996,0.8659,0.0512,0.0574,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0098,0.0000,4.9379,3.3062,0.0098,0.0574,0.0039,0.0098,0.1728,0.0987,0.0249,0.0020,0.0237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9934,0.0059,0.4143
6,6,18.8489,4.3747,3.0962,0.2114,1.7325,0.1755,0.1085,0.0276,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0173,0.0020,8.9754,3.9509,0.0192,0.1126,0.0059,0.0192,0.2231,0.0737,0.0467,0.0020,0.0540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1956,0.0135,0.5821
7,7,20.3374,2.6292,4.7165,0.5047,2.2499,0.2033,0.2271,0.0613,0.0000,0.0000,0.0079,0.0000,0.0000,0.0000,0.0230,0.0020,11.6790,4.8006,0.0249,0.1688,0.0079,0.0249,0.2486,0.0546,0.0672,0.0079,0.0771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4290,0.0193,0.7664
8,8,43.2487,11.3806,4.9802,0.9323,3.2241,0.1184,0.4433,0.1390,0.0000,0.0000,0.0137,0.0000,0.0000,0.0000,0.0323,0.0020,18.3389,5.5388,0.0342,0.3051,0.0137,0.0342,0.3794,0.1263,0.0736,0.0212,0.1015,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6410,0.0268,0.8995
9,9,78.5261,23.7753,8.1973,1.4084,5.2090,0.1498,0.8536,0.2019,0.0000,0.0000,0.0213,0.0000,0.0000,0.0000,0.0396,0.0040,27.4456,6.4520,0.0432,0.7398,0.0213,0.0432,0.6636,0.2977,0.0960,0.0305,0.1491,0.0040,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8303,0.0415,1.0944
