,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,71.7989,0.0615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4892,0.0000,0.0000,0.0000,0.0000,217.9378,-0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,0.0000
2,2,71.6464,0.1406,-0.0067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2390,0.0000,0.0000,0.0000,0.0000,217.8687,0.0164,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2110,0.0000,-0.0025
3,3,71.5426,0.1865,0.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9552,0.0000,0.0000,0.0000,0.0000,217.8433,0.0305,-0.0057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2889,0.0000,0.0227
4,4,71.3271,0.2080,0.0752,-0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7511,0.0000,0.0000,0.0000,0.0000,217.7595,0.0566,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3505,0.0000,0.0924
5,5,71.1469,0.2548,0.0902,-0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0092,0.0000,-0.1756,3.5578,-0.0092,0.0000,0.0000,-0.0092,217.6467,0.0878,0.0154,-0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4065,0.0000,0.1265
6,6,71.0603,0.2381,0.1467,0.0227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0092,-0.1756,4.2838,-0.0092,0.0000,0.0000,-0.0092,217.6248,0.0621,0.0603,-0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4915,0.0000,0.1585
7,7,70.9684,0.2190,0.1981,0.0395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0092,-0.1756,4.8600,-0.0092,0.0000,0.0000,-0.0092,217.5503,0.0741,0.0825,-0.0058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6122,0.0000,0.2081
8,8,70.5324,0.3421,0.2090,0.0610,-0.0151,-0.0069,-0.0108,-0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0087,-0.0092,-0.0237,5.6178,-0.0012,-0.0101,0.0000,-0.0012,216.9902,0.0781,0.0814,0.0107,-0.0689,0.0000,-0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,0.0000,0.6839,-0.0050,0.2542
9,9,70.2521,0.4061,0.2822,0.0794,-0.0151,-0.0069,-0.0050,-0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0066,-0.0237,6.3351,-0.0012,-0.0101,0.0000,-0.0012,216.8496,0.1180,0.1120,0.0235,-0.0689,0.0000,-0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0069,0.0000,0.7598,-0.0050,0.2917
