,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,253.4987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,37.2462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,253.2558,0.2888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9311,0.0000,0.0000,0.0000,0.0000,74.0000,37.2462,0.0000,0.0000,0.0000,0.2888,0.0000,0.0000
2,2,252.8641,0.6439,0.0928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,3.7914,0.0095,0.0000,0.0059,0.0095,74.0000,37.2462,0.0000,0.0000,0.0000,0.6047,0.0000,0.0922
3,3,252.2307,1.1673,0.2834,0.0242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,5.6512,0.0270,0.0000,0.0059,0.0270,74.0000,37.2462,0.0000,0.0000,0.0000,0.8575,0.0000,0.2564
4,4,251.0994,2.1192,0.6070,0.0728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,0.0000,0.0000,0.0000,0.0399,0.0059,0.0000,7.3996,0.0424,0.0000,0.0121,0.0424,74.0000,37.2462,0.0000,0.0000,0.0000,1.1798,0.0000,0.4292
5,5,249.5650,3.3895,1.0435,0.1813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0211,0.0000,0.0000,0.0000,0.0626,0.0215,0.0000,9.3100,0.0774,0.0000,0.0211,0.0774,74.0000,37.2462,0.0000,0.0000,0.0000,1.4660,0.0000,0.5890
6,6,249.2637,2.7173,1.8209,0.3468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0266,0.0059,0.0000,0.0000,0.1087,0.0309,0.0000,11.1163,0.1300,0.0000,0.0293,0.1300,74.0000,37.2462,0.0000,0.0000,0.0000,1.7799,0.0000,0.8114
7,7,249.0260,2.2886,2.1936,0.5546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0521,0.0059,0.0000,0.0000,0.1772,0.0456,0.0000,12.8758,0.2102,0.0000,0.0545,0.2102,74.0000,37.2462,0.0000,0.0000,0.0000,2.0291,0.0000,0.9944
8,8,246.1961,4.9837,2.3904,0.8843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0628,0.0182,0.0000,0.0000,0.1995,0.0727,0.0000,14.6324,0.2581,0.0000,0.0743,0.2581,74.0000,37.2462,0.0000,0.0000,0.0000,2.2684,0.0000,1.1636
9,9,242.5858,7.7027,3.3817,1.2148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0783,0.0211,0.0000,0.0000,0.2770,0.1061,0.0000,16.5335,0.3656,0.0000,0.0919,0.3656,74.0000,37.2462,0.0000,0.0000,0.0000,2.5585,0.0000,1.4296
10,10,238.1586,10.6616,4.8701,1.6384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1205,0.0396,0.0000,0.0000,0.4063,0.1388,0.0000,18.2877,0.5281,0.0000,0.1492,0.5281,74.0000,37.2462,0.0000,0.0000,0.0000,2.7933,0.0000,1.7730
11,11,232.8287,13.7914,6.9272,2.2810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1646,0.0495,0.0000,0.0000,0.5698,0.1828,0.0000,20.1290,0.7329,0.0000,0.2032,0.7329,74.0000,37.2462,0.0000,0.0000,0.0000,3.0013,0.0000,2.2425
12,12,226.0556,17.4926,9.6140,3.1938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2129,0.0617,0.0000,0.0000,0.7688,0.2566,0.0000,21.8559,1.0049,0.0000,0.2643,1.0049,74.0000,37.2462,0.0000,0.0000,0.0000,3.2446,0.0000,2.7051
13,13,225.8050,12.9042,12.7028,4.5005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2518,0.1071,0.0000,0.0000,1.0490,0.3418,0.0000,23.6632,1.3814,0.0000,0.3481,1.3814,74.0000,37.2462,0.0000,0.0000,0.0000,3.4989,0.0000,3.2417
14,14,225.6031,9.4891,14.1345,6.1883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3103,0.1395,0.0000,0.0000,1.3550,0.4652,0.0000,25.5242,1.8183,0.0000,0.4376,1.8183,74.0000,37.2462,0.0000,0.0000,0.0000,3.7065,0.0000,3.5790
15,15,216.1486,17.2539,14.5668,8.0202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3459,0.1694,0.0000,0.0000,1.6104,0.6357,0.0000,27.1477,2.2739,0.0000,0.5084,2.2739,74.0000,37.2462,0.0000,0.0000,0.0000,3.9497,0.0000,3.7848
16,16,206.5554,22.8955,17.0052,9.9910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4464,0.2041,0.0000,0.0000,1.8485,0.7827,0.0000,28.9450,2.7046,0.0000,0.6500,2.7046,74.0000,37.2462,0.0000,0.0000,0.0000,4.1617,0.0000,4.2959
17,17,195.8643,28.0677,20.5778,12.3132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5275,0.2376,0.0000,0.0000,2.1490,0.9864,0.0000,30.6902,3.2798,0.0000,0.7827,3.2798,74.0000,37.2462,0.0000,0.0000,0.0000,4.3943,0.0000,4.8406
18,18,184.2692,32.5839,24.9305,15.1884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6444,0.2861,0.0000,0.0000,2.5371,1.2264,0.0000,32.4987,3.9513,0.0000,0.9631,3.9513,74.0000,37.2462,0.0000,0.0000,0.0000,4.5834,0.0000,5.4627
19,19,171.4294,37.0490,29.9573,18.4331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7716,0.3601,0.0000,0.0000,3.0138,1.4909,0.0000,34.2660,4.7864,0.0000,1.1807,4.7864,74.0000,37.2462,0.0000,0.0000,0.0000,4.7410,0.0000,6.1627
20,20,171.2445,26.7878,35.1199,22.6221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9212,0.4229,0.0000,0.0000,3.6390,1.7323,0.0000,36.1114,5.8087,0.0000,1.4405,5.8087,74.0000,37.2462,0.0000,0.0000,0.0000,4.9168,0.0000,6.8430
21,21,171.0778,19.2953,36.8800,27.4269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0794,0.5047,0.0000,0.0000,4.1717,2.0421,0.0000,37.9085,6.8493,0.0000,1.7287,6.8493,74.0000,37.2462,0.0000,0.0000,0.0000,5.0840,0.0000,7.2079
22,22,156.0899,29.6504,36.1052,32.6356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1825,0.6056,0.0000,0.0000,4.5152,2.4503,0.0000,39.6971,7.8677,0.0000,1.9917,7.8677,74.0000,37.2462,0.0000,0.0000,0.0000,5.2320,0.0000,7.3947
23,23,142.5735,35.3387,38.4301,37.7503,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3207,0.6796,0.0000,0.0000,4.9400,2.7875,0.0000,41.4330,8.9977,0.0000,2.2785,8.9977,74.0000,37.2462,0.0000,0.0000,0.0000,5.3718,0.0000,7.7968
24,24,128.6078,39.6891,41.9577,43.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4336,0.7742,0.0000,0.0000,5.3007,3.1531,0.0000,43.2948,10.1484,0.0000,2.5721,10.1484,74.0000,37.2462,0.0000,0.0000,0.0000,5.5223,0.0000,8.3263
25,25,115.3050,42.0297,46.0091,49.5668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5177,0.9108,0.0000,0.0000,5.7786,3.5100,0.0000,44.9445,11.4196,0.0000,2.8567,11.4196,74.0000,37.2462,0.0000,0.0000,0.0000,5.6236,0.0000,8.8904
26,26,102.7981,43.0313,49.9414,56.2587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6012,1.0156,0.0000,0.0000,6.2931,3.8939,0.0000,46.5833,12.7329,0.0000,3.1768,12.7329,74.0000,37.2462,0.0000,0.0000,0.0000,5.7461,0.0000,9.3825
27,27,102.6916,31.1122,53.3136,63.5889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6659,1.1898,0.0000,0.0000,6.8173,4.2948,0.0000,48.2056,14.2338,0.0000,3.5461,14.2338,74.0000,37.2462,0.0000,0.0000,0.0000,5.8461,0.0000,9.7853
28,28,102.5789,22.3076,53.0845,71.6101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7805,1.2619,0.0000,0.0000,7.2858,4.6318,0.0000,49.8944,15.7047,0.0000,3.9059,15.7047,74.0000,37.2462,0.0000,0.0000,0.0000,5.9507,0.0000,10.0229
29,29,87.9992,30.7974,50.7806,79.4623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8958,1.3435,0.0000,0.0000,7.5454,4.9156,0.0000,51.6025,17.0705,0.0000,4.3103,17.0705,74.0000,37.2462,0.0000,0.0000,0.0000,6.0595,0.0000,10.1072
30,30,76.8328,33.6631,50.5392,87.4796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.9634,1.3633,0.0000,0.0000,7.8222,5.1441,0.0000,53.2970,18.5649,0.0000,4.6461,18.5649,74.0000,37.2462,0.0000,0.0000,0.0000,6.1358,0.0000,10.2640
31,31,67.2004,33.8029,51.3934,95.4459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0731,1.3648,0.0000,0.0000,8.1238,5.3422,0.0000,55.0038,20.0830,0.0000,5.0353,20.0830,74.0000,37.2462,0.0000,0.0000,0.0000,6.2130,0.0000,10.4666
