,day,cumulative_infected,left,right,type_pretty,efficacy,policy
35,36.0,0.712141724137931,0.7178924137931035,0.7063903448275862,0%,Vaccine Efficacy 100%,D1
36,37.0,0.7188862068965517,0.7243572413793103,0.7134151724137932,0%,Vaccine Efficacy 100%,D1
37,38.0,0.7251672413793103,0.7304031034482759,0.7199324137931034,0%,Vaccine Efficacy 100%,D1
38,39.0,0.7303989655172414,0.7355337931034482,0.7252641379310344,0%,Vaccine Efficacy 100%,D1
39,40.0,0.7353882758620689,0.7404103448275862,0.7303662068965517,0%,Vaccine Efficacy 100%,D1
40,41.0,0.7397768965517242,0.7446451724137931,0.7349072413793103,0%,Vaccine Efficacy 100%,D1
41,42.0,0.742906551724138,0.7476424137931035,0.7381710344827587,0%,Vaccine Efficacy 100%,D1
42,43.0,0.7456013793103449,0.7501320689655172,0.7410706896551724,0%,Vaccine Efficacy 100%,D1
43,44.0,0.7487179310344827,0.7531089655172414,0.7443275862068967,0%,Vaccine Efficacy 100%,D1
44,45.0,0.7517934482758621,0.7559768965517241,0.74761,0%,Vaccine Efficacy 100%,D1
45,46.0,0.7546679310344828,0.758718275862069,0.7506175862068966,0%,Vaccine Efficacy 100%,D1
46,47.0,0.7581920689655173,0.7620455172413794,0.7543389655172413,0%,Vaccine Efficacy 100%,D1
47,48.0,0.7613989655172414,0.7651000000000001,0.7576972413793104,0%,Vaccine Efficacy 100%,D1
48,49.0,0.7641489655172414,0.7676510344827586,0.7606472413793103,0%,Vaccine Efficacy 100%,D1
49,50.0,0.7669268965517241,0.7701837931034482,0.76367,0%,Vaccine Efficacy 100%,D1
50,51.0,0.7698220689655173,0.7729686206896552,0.7666762068965517,0%,Vaccine Efficacy 100%,D1
51,52.0,0.7729113793103448,0.7759982758620689,0.7698241379310344,0%,Vaccine Efficacy 100%,D1
52,53.0,0.7759241379310344,0.7788851724137931,0.7729637931034482,0%,Vaccine Efficacy 100%,D1
53,54.0,0.7790686206896552,0.7818910344827587,0.7762465517241379,0%,Vaccine Efficacy 100%,D1
54,55.0,0.7822058620689655,0.784871724137931,0.7795403448275862,0%,Vaccine Efficacy 100%,D1
55,56.0,0.7848803448275862,0.7874103448275862,0.7823500000000001,0%,Vaccine Efficacy 100%,D1
56,57.0,0.7872710344827587,0.7898562068965518,0.7846858620689655,0%,Vaccine Efficacy 100%,D1
57,58.0,0.7895513793103448,0.792038275862069,0.787064827586207,0%,Vaccine Efficacy 100%,D1
58,59.0,0.7916179310344827,0.7939817241379311,0.7892541379310345,0%,Vaccine Efficacy 100%,D1
59,60.0,0.793801724137931,0.7961027586206897,0.7915,0%,Vaccine Efficacy 100%,D1
60,1.0,0.0,0.001889310344827679,-0.001889310344827679,10%,Vaccine Efficacy 100%,D1
61,2.0,0.009957931034482852,0.013631034482758729,0.006285172413793095,10%,Vaccine Efficacy 100%,D1
62,3.0,0.03006724137931048,0.035968965517241325,0.02416517241379293,10%,Vaccine Efficacy 100%,D1
63,4.0,0.06287758620689664,0.07152655172413798,0.054228275862068985,10%,Vaccine Efficacy 100%,D1
64,5.0,0.11211413793103452,0.12274068965517239,0.1014868965517241,10%,Vaccine Efficacy 100%,D1
65,6.0,0.1766224137931034,0.18757586206896548,0.1656686206896552,10%,Vaccine Efficacy 100%,D1
66,7.0,0.22646758620689647,0.23825275862068965,0.2146813793103448,10%,Vaccine Efficacy 100%,D1
67,8.0,0.26745896551724135,0.28191413793103437,0.25300413793103455,10%,Vaccine Efficacy 100%,D1
68,9.0,0.307456551724138,0.32115448275862074,0.2937582758620689,10%,Vaccine Efficacy 100%,D1
69,10.0,0.34471,0.35756517241379304,0.33185482758620677,10%,Vaccine Efficacy 100%,D1
70,11.0,0.377831724137931,0.38993413793103443,0.3657289655172414,10%,Vaccine Efficacy 100%,D1
71,12.0,0.4065579310344827,0.4176196551724139,0.395496551724138,10%,Vaccine Efficacy 100%,D1
72,13.0,0.4301496551724138,0.4400351724137932,0.42026448275862066,10%,Vaccine Efficacy 100%,D1
73,14.0,0.4475917241379311,0.45666724137931025,0.43851620689655174,10%,Vaccine Efficacy 100%,D1
74,15.0,0.46094931034482756,0.4682789655172414,0.45362068965517244,10%,Vaccine Efficacy 100%,D1
75,16.0,0.47067931034482746,0.47765241379310347,0.4637055172413793,10%,Vaccine Efficacy 100%,D1
76,17.0,0.47787310344827577,0.4849637931034483,0.4707824137931035,10%,Vaccine Efficacy 100%,D1
77,18.0,0.48314586206896554,0.49063379310344823,0.4756575862068965,10%,Vaccine Efficacy 100%,D1
78,19.0,0.48714,0.4949458620689655,0.47933379310344826,10%,Vaccine Efficacy 100%,D1
79,20.0,0.49006965517241385,0.4978789655172414,0.48226034482758623,10%,Vaccine Efficacy 100%,D1
80,21.0,0.49256413793103443,0.5007662068965517,0.48436241379310346,10%,Vaccine Efficacy 100%,D1
81,22.0,0.4946237931034483,0.5023996551724138,0.48684793103448276,10%,Vaccine Efficacy 100%,D1
82,23.0,0.498908275862069,0.5065103448275863,0.49130655172413795,10%,Vaccine Efficacy 100%,D1
83,24.0,0.5057079310344827,0.5130213793103449,0.4983941379310345,10%,Vaccine Efficacy 100%,D1
84,25.0,0.5145120689655173,0.5214924137931034,0.507531724137931,10%,Vaccine Efficacy 100%,D1
85,26.0,0.5262110344827586,0.5330431034482758,0.5193789655172414,10%,Vaccine Efficacy 100%,D1
86,27.0,0.5393751724137931,0.5457948275862069,0.5329555172413792,10%,Vaccine Efficacy 100%,D1
87,28.0,0.5507841379310344,0.5570327586206897,0.5445362068965518,10%,Vaccine Efficacy 100%,D1
88,29.0,0.5613568965517242,0.5685103448275862,0.5542041379310345,10%,Vaccine Efficacy 100%,D1
89,30.0,0.573153448275862,0.580033448275862,0.5662731034482759,10%,Vaccine Efficacy 100%,D1
90,31.0,0.5852465517241379,0.5919648275862069,0.5785275862068966,10%,Vaccine Efficacy 100%,D1
91,32.0,0.5973744827586207,0.6040296551724138,0.5907182758620689,10%,Vaccine Efficacy 100%,D1
92,33.0,0.6098475862068965,0.6161379310344828,0.6035558620689656,10%,Vaccine Efficacy 100%,D1
93,34.0,0.6217055172413793,0.6277320689655173,0.6156786206896552,10%,Vaccine Efficacy 100%,D1
94,35.0,0.6301779310344827,0.6359144827586207,0.6244403448275863,10%,Vaccine Efficacy 100%,D1
95,36.0,0.6374820689655172,0.6430358620689656,0.6319275862068966,10%,Vaccine Efficacy 100%,D1
96,37.0,0.643985172413793,0.6492127586206897,0.6387562068965518,10%,Vaccine Efficacy 100%,D1
97,38.0,0.6496579310344828,0.6547003448275862,0.6446155172413793,10%,Vaccine Efficacy 100%,D1
98,39.0,0.6547855172413793,0.659654827586207,0.6499158620689655,10%,Vaccine Efficacy 100%,D1
99,40.0,0.6597748275862069,0.6644237931034483,0.6551255172413794,10%,Vaccine Efficacy 100%,D1
100,41.0,0.6639620689655172,0.6684868965517241,0.6594375862068965,10%,Vaccine Efficacy 100%,D1
101,42.0,0.6673693103448276,0.6718000000000001,0.6629386206896553,10%,Vaccine Efficacy 100%,D1
102,43.0,0.6698979310344827,0.6742324137931035,0.6655648275862069,10%,Vaccine Efficacy 100%,D1
103,44.0,0.6728282758620691,0.6771041379310345,0.6685524137931035,10%,Vaccine Efficacy 100%,D1
104,45.0,0.6757720689655173,0.6798627586206897,0.6716820689655173,10%,Vaccine Efficacy 100%,D1
105,46.0,0.6786951724137931,0.68261,0.6747806896551723,10%,Vaccine Efficacy 100%,D1
106,47.0,0.6817979310344828,0.6855289655172414,0.6780665517241379,10%,Vaccine Efficacy 100%,D1
107,48.0,0.6848662068965518,0.6883893103448276,0.681343448275862,10%,Vaccine Efficacy 100%,D1
108,49.0,0.68743,0.6908086206896551,0.6840513793103448,10%,Vaccine Efficacy 100%,D1
109,50.0,0.6898210344827587,0.692916551724138,0.6867255172413793,10%,Vaccine Efficacy 100%,D1
110,51.0,0.6926268965517242,0.6955751724137931,0.6896779310344827,10%,Vaccine Efficacy 100%,D1
111,52.0,0.6951141379310345,0.6979582758620689,0.6922710344827586,10%,Vaccine Efficacy 100%,D1
112,53.0,0.6975537931034482,0.7002896551724138,0.6948168965517241,10%,Vaccine Efficacy 100%,D1
113,54.0,0.7001937931034482,0.7028934482758621,0.6974944827586206,10%,Vaccine Efficacy 100%,D1
114,55.0,0.7028472413793103,0.7054324137931035,0.7002613793103449,10%,Vaccine Efficacy 100%,D1
115,56.0,0.7049551724137931,0.7074565517241379,0.7024527586206897,10%,Vaccine Efficacy 100%,D1
116,57.0,0.7068620689655173,0.7092937931034483,0.7044303448275863,10%,Vaccine Efficacy 100%,D1
117,58.0,0.7089841379310345,0.7112810344827586,0.7066858620689654,10%,Vaccine Efficacy 100%,D1
118,59.0,0.711146551724138,0.7133631034482758,0.7089296551724139,10%,Vaccine Efficacy 100%,D1
119,60.0,0.7130955172413794,0.7152293103448275,0.710961724137931,10%,Vaccine Efficacy 100%,D1
120,1.0,0.0,0.0015455172413794572,-0.0015455172413792611,40%,Vaccine Efficacy 100%,D1
121,2.0,0.006454482758620715,0.009126551724137965,0.0037820689655173453,40%,Vaccine Efficacy 100%,D1
122,3.0,0.018513103448275937,0.022537586206896446,0.014487931034482792,40%,Vaccine Efficacy 100%,D1
123,4.0,0.037875517241379136,0.043181724137930984,0.032569655172413794,40%,Vaccine Efficacy 100%,D1
124,5.0,0.06457758620689662,0.07097275862068975,0.0581824137931035,40%,Vaccine Efficacy 100%,D1
125,6.0,0.0975606896551724,0.10416137931034478,0.09096,40%,Vaccine Efficacy 100%,D1
126,7.0,0.12529931034482752,0.13214000000000004,0.11845724137931032,40%,Vaccine Efficacy 100%,D1
127,8.0,0.14867000000000005,0.1586651724137931,0.13867413793103456,40%,Vaccine Efficacy 100%,D1
128,9.0,0.17403827586206888,0.1839189655172415,0.16415655172413793,40%,Vaccine Efficacy 100%,D1
129,10.0,0.20063620689655176,0.21014724137931035,0.1911234482758621,40%,Vaccine Efficacy 100%,D1
130,11.0,0.22775862068965522,0.2369168965517241,0.21860103448275867,40%,Vaccine Efficacy 100%,D1
131,12.0,0.2522144827586207,0.26081344827586206,0.24361551724137936,40%,Vaccine Efficacy 100%,D1
132,13.0,0.27452827586206896,0.28248137931034484,0.26657586206896555,40%,Vaccine Efficacy 100%,D1
133,14.0,0.29144517241379314,0.2990068965517241,0.2838824137931034,40%,Vaccine Efficacy 100%,D1
134,15.0,0.30411137931034476,0.3108265517241379,0.2973972413793104,40%,Vaccine Efficacy 100%,D1
135,16.0,0.31453275862068963,0.32088068965517247,0.3081841379310345,40%,Vaccine Efficacy 100%,D1
136,17.0,0.3227562068965517,0.32879931034482757,0.31671206896551723,40%,Vaccine Efficacy 100%,D1
137,18.0,0.3290855172413793,0.33503586206896546,0.3231362068965517,40%,Vaccine Efficacy 100%,D1
138,19.0,0.3343448275862068,0.3402458620689655,0.3284434482758621,40%,Vaccine Efficacy 100%,D1
139,20.0,0.33855965517241376,0.3443475862068965,0.3327724137931035,40%,Vaccine Efficacy 100%,D1
140,21.0,0.34198068965517237,0.3477758620689655,0.3361848275862068,40%,Vaccine Efficacy 100%,D1
141,22.0,0.3446410344827586,0.35096965517241385,0.3383127586206896,40%,Vaccine Efficacy 100%,D1
142,23.0,0.3481720689655172,0.3542793103448275,0.34206517241379303,40%,Vaccine Efficacy 100%,D1
143,24.0,0.35222862068965516,0.35814241379310346,0.34631448275862065,40%,Vaccine Efficacy 100%,D1
144,25.0,0.3569968965517241,0.3626472413793103,0.3513458620689655,40%,Vaccine Efficacy 100%,D1
145,26.0,0.36242137931034485,0.36786172413793106,0.356981724137931,40%,Vaccine Efficacy 100%,D1
146,27.0,0.36830206896551715,0.3732737931034482,0.36333034482758625,40%,Vaccine Efficacy 100%,D1
147,28.0,0.37367172413793104,0.3784524137931034,0.36889068965517235,40%,Vaccine Efficacy 100%,D1
148,29.0,0.37855034482758615,0.3832193103448276,0.3738810344827586,40%,Vaccine Efficacy 100%,D1
149,30.0,0.38416862068965524,0.38864241379310344,0.37969482758620693,40%,Vaccine Efficacy 100%,D1
150,31.0,0.3899041379310345,0.3942610344827586,0.3855468965517242,40%,Vaccine Efficacy 100%,D1
151,32.0,0.3962755172413793,0.4004417241379311,0.3921086206896552,40%,Vaccine Efficacy 100%,D1
152,33.0,0.4031093103448276,0.4071217241379311,0.39909689655172415,40%,Vaccine Efficacy 100%,D1
153,34.0,0.4098196551724138,0.41371827586206894,0.40592068965517236,40%,Vaccine Efficacy 100%,D1
154,35.0,0.4151958620689655,0.4189393103448276,0.4114531034482759,40%,Vaccine Efficacy 100%,D1
155,36.0,0.41980517241379306,0.4236572413793104,0.4159527586206897,40%,Vaccine Efficacy 100%,D1
156,37.0,0.42446999999999996,0.4282213793103448,0.4207172413793104,40%,Vaccine Efficacy 100%,D1
157,38.0,0.4288579310344827,0.4325362068965517,0.4251789655172413,40%,Vaccine Efficacy 100%,D1
158,39.0,0.43311482758620684,0.43664,0.4295886206896552,40%,Vaccine Efficacy 100%,D1
159,40.0,0.43702551724137934,0.4404075862068965,0.43364413793103446,40%,Vaccine Efficacy 100%,D1
160,41.0,0.4410265517241379,0.44423965517241376,0.4378137931034483,40%,Vaccine Efficacy 100%,D1
161,42.0,0.44400551724137927,0.447108275862069,0.44090206896551726,40%,Vaccine Efficacy 100%,D1
162,43.0,0.446603448275862,0.44961482758620686,0.4435920689655173,40%,Vaccine Efficacy 100%,D1
163,44.0,0.44923655172413796,0.4521462068965517,0.44632655172413793,40%,Vaccine Efficacy 100%,D1
164,45.0,0.451828275862069,0.454608275862069,0.44904724137931035,40%,Vaccine Efficacy 100%,D1
165,46.0,0.45420517241379316,0.45689896551724135,0.4515110344827586,40%,Vaccine Efficacy 100%,D1
166,47.0,0.45643689655172415,0.4590237931034482,0.45385034482758624,40%,Vaccine Efficacy 100%,D1
167,48.0,0.4583855172413793,0.460856551724138,0.45591448275862073,40%,Vaccine Efficacy 100%,D1
168,49.0,0.4601889655172414,0.4625613793103448,0.45781689655172414,40%,Vaccine Efficacy 100%,D1
169,50.0,0.4618406896551724,0.4640213793103449,0.45966,40%,Vaccine Efficacy 100%,D1
170,51.0,0.4635406896551725,0.46557862068965516,0.4615031034482759,40%,Vaccine Efficacy 100%,D1
171,52.0,0.4652065517241379,0.4671772413793104,0.4632351724137931,40%,Vaccine Efficacy 100%,D1
172,53.0,0.4671,0.4689965517241379,0.4652031034482758,40%,Vaccine Efficacy 100%,D1
173,54.0,0.4688827586206897,0.4706993103448276,0.4670658620689655,40%,Vaccine Efficacy 100%,D1
174,55.0,0.47045103448275866,0.47216827586206894,0.46873413793103447,40%,Vaccine Efficacy 100%,D1
175,56.0,0.4715572413793103,0.4732155172413793,0.46989827586206895,40%,Vaccine Efficacy 100%,D1
176,57.0,0.47265586206896554,0.474231724137931,0.4710796551724138,40%,Vaccine Efficacy 100%,D1
177,58.0,0.47376827586206893,0.47530896551724133,0.472228275862069,40%,Vaccine Efficacy 100%,D1
178,59.0,0.4748465517241379,0.4763403448275862,0.47335241379310344,40%,Vaccine Efficacy 100%,D1
179,60.0,0.47611793103448274,0.47754344827586204,0.47469241379310345,40%,Vaccine Efficacy 100%,D1
180,1.0,0.0,0.0010375862068965958,-0.0010375862068965958,70%,Vaccine Efficacy 100%,D1
181,2.0,0.003206206896551725,0.004734137931034536,0.0016786206896552294,70%,Vaccine Efficacy 100%,D1
182,3.0,0.009170000000000103,0.011107586206896588,0.0072327586206897415,70%,Vaccine Efficacy 100%,D1
183,4.0,0.01764241379310353,0.01998793103448269,0.015296206896551737,70%,Vaccine Efficacy 100%,D1
184,5.0,0.028007931034482743,0.030824827586206797,0.025190689655172373,70%,Vaccine Efficacy 100%,D1
185,6.0,0.0396031034482758,0.04256103448275855,0.03664551724137936,70%,Vaccine Efficacy 100%,D1
186,7.0,0.050521724137931004,0.05355827586206899,0.04748517241379302,70%,Vaccine Efficacy 100%,D1
187,8.0,0.060279310344827565,0.06468896551724132,0.05586965517241381,70%,Vaccine Efficacy 100%,D1
188,9.0,0.07142620689655167,0.07592724137931026,0.06692413793103454,70%,Vaccine Efficacy 100%,D1
189,10.0,0.08348413793103446,0.08806137931034484,0.07890724137931039,70%,Vaccine Efficacy 100%,D1
190,11.0,0.09560482758620702,0.10017931034482766,0.09103103448275862,70%,Vaccine Efficacy 100%,D1
191,12.0,0.10831310344827584,0.11281068965517244,0.10381586206896556,70%,Vaccine Efficacy 100%,D1
192,13.0,0.1203444827586207,0.12480965517241374,0.11587827586206889,70%,Vaccine Efficacy 100%,D1
193,14.0,0.13006034482758622,0.13442517241379315,0.12569482758620693,70%,Vaccine Efficacy 100%,D1
194,15.0,0.13813793103448277,0.1426993103448276,0.13357724137931026,70%,Vaccine Efficacy 100%,D1
195,16.0,0.14580206896551726,0.15023172413793098,0.1413720689655173,70%,Vaccine Efficacy 100%,D1
196,17.0,0.15269862068965517,0.15696241379310347,0.14843448275862067,70%,Vaccine Efficacy 100%,D1
197,18.0,0.15956068965517245,0.16364965517241373,0.15547103448275865,70%,Vaccine Efficacy 100%,D1
198,19.0,0.16580068965517242,0.16969827586206898,0.1619024137931035,70%,Vaccine Efficacy 100%,D1
199,20.0,0.17094862068965513,0.1746755172413793,0.16722206896551728,70%,Vaccine Efficacy 100%,D1
200,21.0,0.1755513793103448,0.1791320689655172,0.1719703448275862,70%,Vaccine Efficacy 100%,D1
201,22.0,0.1788406896551724,0.1823731034482759,0.17530724137931036,70%,Vaccine Efficacy 100%,D1
202,23.0,0.18216448275862065,0.1855696551724138,0.17875862068965517,70%,Vaccine Efficacy 100%,D1
203,24.0,0.18546,0.18867793103448277,0.1822431034482759,70%,Vaccine Efficacy 100%,D1
204,25.0,0.18852896551724144,0.19163,0.18542758620689656,70%,Vaccine Efficacy 100%,D1
205,26.0,0.19144551724137934,0.1944665517241379,0.18842344827586205,70%,Vaccine Efficacy 100%,D1
206,27.0,0.19409172413793102,0.19695103448275864,0.19123241379310346,70%,Vaccine Efficacy 100%,D1
207,28.0,0.19653103448275863,0.19928620689655174,0.1937758620689655,70%,Vaccine Efficacy 100%,D1
208,29.0,0.19874206896551724,0.20129,0.1961944827586207,70%,Vaccine Efficacy 100%,D1
209,30.0,0.20109206896551723,0.20349241379310345,0.19869172413793101,70%,Vaccine Efficacy 100%,D1
210,31.0,0.20337931034482756,0.2057020689655173,0.2010562068965517,70%,Vaccine Efficacy 100%,D1
211,32.0,0.2056596551724138,0.20793,0.2033893103448276,70%,Vaccine Efficacy 100%,D1
212,33.0,0.20803,0.21024310344827582,0.20581655172413796,70%,Vaccine Efficacy 100%,D1
213,34.0,0.21010275862068967,0.21215620689655168,0.20804965517241375,70%,Vaccine Efficacy 100%,D1
214,35.0,0.21195482758620693,0.2139348275862069,0.2099755172413793,70%,Vaccine Efficacy 100%,D1
215,36.0,0.21372413793103445,0.2155386206896552,0.2119096551724138,70%,Vaccine Efficacy 100%,D1
216,37.0,0.215451724137931,0.21722862068965515,0.21367448275862067,70%,Vaccine Efficacy 100%,D1
217,38.0,0.217151724137931,0.21886965517241375,0.21543344827586203,70%,Vaccine Efficacy 100%,D1
218,39.0,0.21885862068965514,0.22051275862068967,0.2172037931034483,70%,Vaccine Efficacy 100%,D1
219,40.0,0.22040655172413795,0.22199172413793103,0.2188206896551724,70%,Vaccine Efficacy 100%,D1
220,41.0,0.22197517241379314,0.22347689655172415,0.22047310344827584,70%,Vaccine Efficacy 100%,D1
221,42.0,0.22353689655172418,0.22498551724137933,0.2220879310344827,70%,Vaccine Efficacy 100%,D1
222,43.0,0.2246079310344828,0.22600655172413792,0.22320965517241376,70%,Vaccine Efficacy 100%,D1
223,44.0,0.22601034482758622,0.2273910344827586,0.22463034482758618,70%,Vaccine Efficacy 100%,D1
224,45.0,0.22719931034482757,0.22853344827586206,0.22586482758620688,70%,Vaccine Efficacy 100%,D1
225,46.0,0.2283186206896552,0.22961310344827582,0.22702413793103446,70%,Vaccine Efficacy 100%,D1
226,47.0,0.22950034482758624,0.23074655172413797,0.2282537931034483,70%,Vaccine Efficacy 100%,D1
227,48.0,0.23061999999999996,0.2317975862068965,0.22944241379310343,70%,Vaccine Efficacy 100%,D1
228,49.0,0.23152551724137935,0.23265827586206897,0.23039206896551728,70%,Vaccine Efficacy 100%,D1
229,50.0,0.232458275862069,0.23356241379310347,0.23135344827586207,70%,Vaccine Efficacy 100%,D1
230,51.0,0.23314206896551723,0.23422137931034487,0.23206241379310347,70%,Vaccine Efficacy 100%,D1
231,52.0,0.23398517241379316,0.23503413793103445,0.23293655172413796,70%,Vaccine Efficacy 100%,D1
232,53.0,0.2348006896551724,0.23581586206896546,0.2337855172413793,70%,Vaccine Efficacy 100%,D1
233,54.0,0.23548482758620692,0.23647620689655174,0.23449379310344826,70%,Vaccine Efficacy 100%,D1
234,55.0,0.2362586206896551,0.23720172413793103,0.23531586206896554,70%,Vaccine Efficacy 100%,D1
235,56.0,0.23687413793103448,0.23779275862068966,0.23595482758620687,70%,Vaccine Efficacy 100%,D1
236,57.0,0.23740620689655176,0.23826689655172412,0.23654517241379305,70%,Vaccine Efficacy 100%,D1
237,58.0,0.23795206896551727,0.2387979310344827,0.23710586206896556,70%,Vaccine Efficacy 100%,D1
238,59.0,0.23842862068965512,0.23926689655172417,0.23759000000000005,70%,Vaccine Efficacy 100%,D1
239,60.0,0.23897482758620686,0.2397889655172414,0.23816034482758616,70%,Vaccine Efficacy 100%,D1
240,1.0,0.0,0.0020848275862069133,-0.0020848275862069133,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
241,2.0,0.011070689655172498,0.01547965517241382,0.006661379310344861,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
242,3.0,0.034061034482758636,0.04170413793103449,0.026418275862068907,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
243,4.0,0.07346413793103446,0.08439103448275871,0.06253758620689652,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
244,5.0,0.13294206896551725,0.1458824137931035,0.12000137931034481,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
245,6.0,0.20834068965517252,0.22180931034482762,0.19487241379310347,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
246,7.0,0.2686686206896552,0.2823820689655172,0.2549551724137931,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
247,8.0,0.31584586206896553,0.3302310344827586,0.30145965517241385,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
248,9.0,0.3848527586206897,0.3989934482758621,0.3707117241379311,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
249,10.0,0.45582241379310356,0.4690858620689655,0.4425586206896551,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
250,11.0,0.5203786206896552,0.5322048275862069,0.5085524137931035,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
251,12.0,0.5743144827586206,0.5852286206896551,0.5633996551724137,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
252,13.0,0.6180641379310345,0.6279303448275863,0.6081975862068966,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
253,14.0,0.6491055172413793,0.6580893103448275,0.6401210344827586,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
254,15.0,0.6723034482758621,0.680438275862069,0.6641675862068965,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
255,16.0,0.6901668965517241,0.6978013793103448,0.6825317241379311,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
256,17.0,0.7038975862068966,0.7115427586206896,0.6962510344827586,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
257,18.0,0.7139037931034483,0.7216041379310345,0.7062034482758621,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
258,19.0,0.7215948275862069,0.7288379310344828,0.714351724137931,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
259,20.0,0.727551724137931,0.7345775862068966,0.7205258620689655,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
260,21.0,0.7323341379310345,0.7390248275862069,0.7256424137931035,0%,Vaccine Efficacy 100%,W0 (Nov/Dec)
