,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,27.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,31.3952,7.1880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7868,0.0000,0.0000,0.0000,0.0000,0.0000,27.0195,0.0000,0.0000,0.0000,7.1880,0.0000,0.0000
2,2,41.7108,15.9674,2.2219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0191,0.0000,0.0000,1.5286,0.0191,0.0000,0.0029,0.0191,0.0000,27.0195,0.0000,0.0000,0.0000,13.5449,0.0000,1.5534
3,3,71.5235,33.9979,7.8310,0.3490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0334,0.0000,0.0000,0.0000,0.0895,0.0036,0.0000,2.1791,0.0925,0.0000,0.0334,0.0925,0.0000,27.0195,0.0000,0.0000,0.0000,20.4061,0.0000,2.6606
4,4,122.2381,54.9565,19.0031,1.3108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0563,0.0040,0.0000,0.0000,0.1343,0.0171,0.0000,2.7063,0.1577,0.0000,0.0638,0.1577,0.0000,27.0195,0.0000,0.0000,0.0000,24.6766,0.0000,2.6896
5,5,171.8479,67.7733,37.3441,3.3089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1057,0.0176,0.0000,0.0000,0.2705,0.0347,0.0000,3.2093,0.3054,0.0000,0.1272,0.3054,0.0000,27.0195,0.0000,0.0000,0.0000,28.6401,0.0000,2.1402
6,6,163.2180,48.9712,57.9300,7.7669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1794,0.0287,0.0000,0.0000,0.4987,0.0596,0.0000,3.9788,0.5509,0.0000,0.2093,0.5509,0.0000,27.0195,0.0000,0.0000,0.0000,31.9137,0.0000,1.4221
7,7,151.6743,31.7003,71.8914,14.6266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2661,0.0546,0.0000,0.0000,0.6882,0.1284,0.0000,4.7091,0.8136,0.0000,0.3269,0.8136,0.0000,27.0195,0.0000,0.0000,0.0000,34.5482,0.0000,0.9951
8,8,158.6598,40.0464,67.8865,22.9033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3511,0.0823,0.0000,0.0000,1.0121,0.2094,0.0000,5.1848,1.1738,0.0000,0.4244,1.1738,0.0000,27.0195,0.0000,0.0000,0.0000,36.9353,0.0000,0.6526
9,9,133.6556,41.9511,72.2288,32.4595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4411,0.1065,0.0000,0.0000,1.1538,0.3326,0.0000,5.7688,1.5078,0.0000,0.5510,1.5078,0.0000,27.0195,0.0000,0.0000,0.0000,37.0446,0.0000,0.4203
10,10,96.9592,45.5572,74.4405,41.7771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5817,0.1693,0.0000,0.0000,1.4386,0.4969,0.0000,6.4203,1.9258,0.0000,0.7491,1.9258,0.0000,27.0195,0.0000,0.0000,0.0000,36.9046,0.0000,0.2252
11,11,63.2279,48.1195,75.3504,54.1297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7013,0.2328,0.0000,0.0000,1.5529,0.6703,0.0000,7.1059,2.2242,0.0000,0.9528,2.2242,0.0000,27.0195,0.0000,0.0000,0.0000,36.1369,0.0000,0.1164
12,12,37.7546,45.5461,66.7872,67.4744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7820,0.3212,0.0000,0.0000,1.9322,0.9518,0.0000,7.8023,2.7432,0.0000,1.1541,2.7432,0.0000,27.0195,0.0000,0.0000,0.0000,36.5880,0.0000,0.0430
13,13,35.1028,34.2942,58.7714,76.9446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9010,0.4258,0.0000,0.0000,2.0877,1.1933,0.0000,8.7091,3.2558,0.0000,1.3924,3.2558,0.0000,27.0195,0.0000,0.0000,0.0000,36.2355,0.0000,0.0227
14,14,32.8040,24.8218,55.5368,81.9003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9438,0.5744,0.0000,0.0000,2.2839,1.4967,0.0000,9.9429,3.7219,0.0000,1.4829,3.7219,0.0000,27.0195,0.0000,0.0000,0.0000,36.6321,0.0000,0.0212
15,15,18.1501,31.1369,52.9860,89.8014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0929,0.7041,0.0000,0.0000,2.5021,1.7096,0.0000,11.3149,4.4120,0.0000,1.7112,4.4120,0.0000,27.0195,0.0000,0.0000,0.0000,37.2037,0.0000,0.0137
16,16,10.8075,28.2341,48.3136,91.8317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1398,0.8067,0.0000,0.0000,2.7965,2.0850,0.0000,11.8816,5.0056,0.0000,1.8190,5.0056,0.0000,27.0195,0.0000,0.0000,0.0000,37.1637,0.0000,0.0209
17,17,6.4861,21.7215,49.2875,89.8415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2368,0.8527,0.0000,0.0000,2.9142,2.4556,0.0000,12.7147,5.3950,0.0000,2.0585,5.3950,0.0000,27.0195,0.0000,0.0000,0.0000,37.5365,0.0000,0.0376
18,18,3.7387,17.2103,49.0003,86.5834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1621,1.0638,0.0000,0.0000,2.9485,2.7814,0.0000,13.4578,5.5421,0.0000,2.2180,5.5421,0.0000,27.0195,0.0000,0.0000,0.0000,37.5540,0.0000,0.0539
19,19,2.3188,13.1226,49.3199,85.9694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0935,1.1297,0.0000,0.0000,2.8726,3.0315,0.0000,14.3036,5.9173,0.0000,2.3700,5.9173,0.0000,27.0195,0.0000,0.0000,0.0000,37.6302,0.0000,0.0814
20,20,2.2457,8.8599,46.6169,79.2304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0593,1.1838,0.0000,0.0000,2.7381,3.0643,0.0000,14.8582,6.2382,0.0000,2.5106,6.2382,0.0000,27.0195,0.0000,0.0000,0.0000,37.7164,0.0000,0.1380
21,21,2.0833,6.2096,42.8642,75.9960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0687,1.2857,0.0000,0.0000,2.4452,3.2349,0.0000,15.5469,6.2889,0.0000,2.6139,6.2889,0.0000,27.0195,0.0000,0.0000,0.0000,37.8450,0.0000,0.2381
22,22,1.4922,4.4743,40.2751,72.2011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0119,1.2941,0.0000,0.0000,2.4367,3.1141,0.0000,16.3749,6.4747,0.0000,2.7269,6.4747,0.0000,27.0195,0.0000,0.0000,0.0000,37.9026,0.0000,0.3986
23,23,0.9977,4.0112,36.3198,69.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9978,1.2636,0.0000,0.0000,2.2237,3.1338,0.0000,17.6618,6.5660,0.0000,2.8869,6.5660,0.0000,27.0195,0.0000,0.0000,0.0000,37.9037,0.0000,0.6865
24,24,0.8364,2.9283,33.7095,67.3303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9335,1.2216,0.0000,0.0000,2.0509,3.0244,0.0000,18.4604,6.6594,0.0000,3.0331,6.6594,0.0000,27.0195,0.0000,0.0000,0.0000,37.9521,0.0000,0.9823
25,25,0.7048,2.0748,30.4034,62.7002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8269,1.2836,0.0000,0.0000,1.8411,2.8904,0.0000,19.0169,6.9193,0.0000,3.1013,6.9193,0.0000,27.0195,0.0000,0.0000,0.0000,37.9095,0.0000,1.3189
26,26,0.6203,1.5068,26.1749,59.3894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8032,1.2130,0.0000,0.0000,1.6995,2.6730,0.0000,19.7476,6.9253,0.0000,3.1994,6.9253,0.0000,27.0195,0.0000,0.0000,0.0000,37.9582,0.0000,1.6861
