,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,252.7538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,36.5013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,252.5037,0.2042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6921,0.0000,0.0000,0.0000,0.0000,74.0000,36.5013,0.0000,0.0000,0.0000,0.2042,0.0000,0.0000
2,2,251.5821,0.8399,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0019,0.0000,0.0000,0.0000,-0.0015,0.0000,-0.0139,3.4592,-0.0015,0.0000,-0.0019,-0.0015,74.0000,36.5013,0.0000,0.0000,0.0000,0.4815,0.0000,0.0481
3,3,249.1589,2.4055,0.2672,0.0038,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,-0.0007,0.0000,0.0000,0.0000,0.0065,0.0000,0.2034,5.2529,0.0065,0.0035,-0.0007,0.0065,74.0000,36.5013,0.0000,0.0000,0.0000,0.7058,0.0000,0.1875
4,4,244.8115,4.8871,0.7610,0.0435,0.0252,0.0712,0.0872,0.0002,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0264,0.0000,0.6747,6.9655,0.0264,0.0887,0.0025,0.0264,74.0000,36.4757,0.0094,0.0000,0.0000,0.9963,0.0096,0.3618
5,5,239.0163,7.8066,1.6014,0.1655,0.0494,0.2783,0.3776,0.0316,0.0000,0.0000,0.0093,-0.0015,-0.0248,0.0000,0.0768,-0.0015,1.9199,8.8537,0.0803,0.3546,0.0122,0.0803,74.0000,36.4352,0.0350,0.0000,-0.0038,1.2509,0.0398,0.5944
6,6,238.6030,5.3153,3.0456,0.3149,0.1377,0.6607,0.8842,0.1500,0.0000,0.0000,0.0303,0.0002,-0.0248,0.0000,0.1350,0.0038,3.7359,10.5580,0.1477,0.8214,0.0370,0.1477,74.0000,36.3754,0.0816,0.0000,-0.0038,1.5263,0.0992,0.9381
7,7,238.1841,3.6838,3.3771,0.5554,0.2482,0.8562,1.6040,0.4017,0.0000,0.0000,0.0370,0.0038,-0.0229,-0.0114,0.2283,0.0137,5.9325,12.2321,0.2482,1.4494,0.0489,0.2482,74.0000,36.2784,0.1653,0.0000,-0.0027,1.7554,0.1718,1.1340
8,8,228.0647,10.5754,3.1564,0.8550,0.6361,0.9077,2.3085,0.7682,-0.0019,-0.0114,0.0589,0.0116,-0.0067,-0.0042,0.2983,0.0467,8.6089,13.9295,0.3475,2.1206,0.0783,0.3475,74.0000,36.1909,0.2395,-0.0019,-0.0003,2.0113,0.2614,1.3313
9,9,217.0966,16.4525,4.5753,1.0087,0.8205,1.2790,3.1265,1.3619,-0.0019,-0.0114,0.0765,0.0216,0.0028,-0.0030,0.4169,0.0746,11.9383,15.7503,0.4890,3.0222,0.1059,0.4890,74.0000,36.0543,0.3599,-0.0019,-0.0003,2.2489,0.3707,1.7065
10,10,204.9845,20.3528,6.8481,1.2453,1.2815,2.4415,4.7041,2.1107,-0.0019,-0.0057,0.1250,0.0321,0.0106,-0.0005,0.5505,0.1549,17.5016,17.3385,0.6950,4.6287,0.1684,0.6950,74.0000,35.8138,0.5758,-0.0019,-0.0003,2.4759,0.5932,2.2511
11,11,192.5997,23.1176,8.7844,1.7277,1.7838,3.9046,7.2144,3.1978,-0.0019,-0.0019,0.1741,0.0473,0.0472,0.0054,0.8028,0.2327,25.2007,18.9779,1.0118,7.0082,0.2345,1.0118,74.0000,35.4739,0.8830,-0.0019,0.0026,2.6954,0.9064,2.9657
12,12,178.8138,26.0937,10.9218,2.2076,2.2135,5.1621,10.2131,4.9316,-0.0019,-0.0019,0.2297,0.0718,0.0932,0.0133,1.0583,0.3467,34.0496,20.5559,1.3644,9.8776,0.3180,1.3644,74.0000,35.0788,1.2389,-0.0019,0.0056,2.9077,1.2671,3.6264
13,13,177.9230,16.0546,12.7635,3.0854,2.7707,6.3982,13.9247,6.9939,-0.0168,-0.0079,0.3164,0.0942,0.1103,0.0155,1.3614,0.4720,44.7357,22.0640,1.7750,13.3814,0.4280,1.7750,74.0000,34.6510,1.6268,-0.0007,0.0056,3.0812,1.6918,4.3368
