day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-vaccinated-susceptible-in-quarantine	num-vaccinated-exposed-in-quarantine	num-vaccinated-infected-in-quarantine	num-vaccinated-removed-in-quarantine	num-vaccinated-susceptible-in-quarantine-external-1	num-vaccinated-exposed-in-quarantine-external-1	num-vaccinated-infected-in-quarantine-external-1	num-vaccinated-removed-in-quarantine-external-1	num-vaccinated-susceptible-in-quarantine-external-2	num-vaccinated-exposed-in-quarantine-external-2	num-vaccinated-infected-in-quarantine-external-2	num-vaccinated-removed-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected	prob-outside-contagion
0	123457215	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[]	0	0.02	0
1	123457215	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	[]	0	0.02	0
2	123457215	231	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	[]	0	0.02	1
3	123457215	221	16	2	0	0	0	0	0	0	0	0	0	0	0	1	0	79	3	1	0	0	1	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	[]	0	0.02	3
4	123457215	206	28	5	0	0	0	0	0	0	0	0	0	0	0	1	0	79	4	1	0	0	1	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	[]	0	0.02	6
5	123457215	180	42	17	0	0	0	0	0	0	0	0	0	0	0	1	0	79	6	1	0	0	1	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	[]	0	0.02	8
6	123457215	177	34	25	3	0	0	0	0	0	0	0	0	0	0	0	1	79	7	1	0	0	1	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	[]	0	0.02	10
7	123457215	174	27	34	4	0	0	0	0	0	0	0	0	0	0	0	1	79	7	1	0	0	1	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	[]	0	0.02	10
8	123457215	50	7	3	0	116	18	39	5	0	0	0	0	0	0	1	1	224	8	2	23	0	2	49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	11
9	123457215	38	17	5	0	116	15	35	12	0	0	0	0	0	0	0	2	224	8	2	23	0	2	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	11
10	123457215	29	20	11	0	116	11	33	18	0	0	0	0	0	0	0	2	224	8	2	23	0	2	47	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	12
11	123457215	18	25	17	0	116	7	34	21	0	0	0	0	0	0	0	2	224	9	2	23	0	2	47	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	12
12	123457215	9	24	23	4	116	5	31	26	0	0	0	0	0	0	0	2	224	9	2	23	0	2	47	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	12
13	123457215	9	18	26	7	116	4	26	32	0	0	0	0	0	0	0	2	224	9	2	23	0	2	47	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	12
14	123457215	9	15	27	9	116	3	26	33	0	0	0	0	0	0	0	2	224	9	2	23	0	2	47	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C]	9	0.02	12
15	123457215	7	4	4	5	118	10	42	48	0	0	0	0	0	0	0	2	239	9	2	29	0	2	47	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	12
16	123457215	3	8	4	5	118	5	37	58	0	0	0	0	0	0	0	2	239	9	2	29	0	2	46	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	12
17	123457215	1	8	6	5	118	3	34	63	0	0	0	0	0	0	0	2	239	9	2	29	0	2	46	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	11
18	123457215	0	7	6	7	118	2	30	68	0	0	0	0	0	0	0	2	239	9	2	29	0	2	45	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	10
19	123457215	0	3	8	9	118	2	27	71	0	0	0	0	0	0	0	2	239	9	2	29	0	2	45	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	9
20	123457215	0	3	6	11	118	2	22	76	0	0	0	0	0	0	0	2	239	9	2	29	0	2	45	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	8
21	123457215	0	2	5	13	118	1	18	81	0	0	0	0	0	0	0	2	239	9	2	29	0	2	45	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	41	[3A 2A 1B 1C 1D 2B 2D 3B 3C 1A 3D]	11	0.02	7
22	123457215	116	0	0	64	2	3	14	41	0	0	0	0	0	0	0	0	308	10	2	33	0	2	45	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	41	[1A 3D 2C]	3	0.02	3
23	123457215	113	3	0	64	2	2	15	41	0	0	0	0	0	0	0	0	308	10	2	33	0	2	45	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	44	[1A 3D 2C]	3	0.02	3
