,trace,day,type
0,0,17,School screening
1,1,10,School screening
2,2,10,School screening
3,3,17,School screening
4,4,17,School screening
5,5,10,School screening
6,6,17,School screening
7,7,17,School screening
8,8,0,-
9,9,24,School screening
10,10,31,School screening
11,11,17,School screening
12,12,17,School screening
13,13,3,School screening
14,14,24,School screening
15,15,24,School screening
16,16,0,-
17,17,0,-
18,18,17,School screening
19,19,10,School screening
20,20,17,School screening
21,21,0,-
22,22,10,School screening
23,23,10,School screening
24,24,17,School screening
25,25,10,School screening
26,26,10,School screening
27,27,10,School screening
28,28,0,-
29,29,24,School screening
30,30,24,School screening
31,31,0,-
32,32,24,School screening
33,33,17,School screening
34,34,0,-
35,35,3,School screening
36,36,31,School screening
37,37,17,School screening
38,38,24,School screening
39,39,0,-
40,40,0,-
41,41,24,School screening
42,42,3,School screening
43,43,31,School screening
44,44,0,-
45,45,3,School screening
46,46,0,-
47,47,24,School screening
48,48,10,School screening
49,49,3,School screening
50,50,24,School screening
51,51,31,School screening
52,52,17,School screening
53,53,0,-
54,54,24,School screening
55,55,0,-
56,56,17,School screening
57,57,0,-
58,58,31,School screening
59,59,17,School screening
60,60,10,School screening
61,61,0,-
62,62,0,-
63,63,10,School screening
64,64,10,School screening
65,65,0,-
66,66,31,School screening
67,67,17,School screening
68,68,17,School screening
69,69,10,School screening
70,70,17,School screening
71,71,17,School screening
72,72,0,-
73,73,17,School screening
74,74,31,School screening
75,75,24,School screening
76,76,3,School screening
77,77,17,School screening
78,78,3,School screening
79,79,10,School screening
80,80,24,School screening
81,81,0,-
82,82,0,-
83,83,0,-
84,84,24,School screening
85,85,17,School screening
86,86,17,School screening
87,87,0,-
88,88,0,-
89,89,0,-
90,90,0,-
91,91,0,-
92,92,0,-
93,93,24,School screening
94,94,17,School screening
95,95,0,-
96,96,10,School screening
97,97,10,School screening
98,98,17,School screening
99,99,0,-
100,100,10,School screening
101,101,0,-
102,102,24,School screening
103,103,10,School screening
104,104,0,-
105,105,31,School screening
106,106,0,-
107,107,0,-
108,108,3,School screening
109,109,0,-
110,110,10,School screening
111,111,0,-
112,112,31,School screening
113,113,0,-
114,114,31,School screening
115,115,17,School screening
116,116,10,School screening
117,117,31,School screening
118,118,10,School screening
119,119,24,School screening
120,120,31,School screening
121,121,17,School screening
122,122,24,School screening
123,123,10,School screening
124,124,17,School screening
125,125,10,School screening
126,126,17,School screening
127,127,10,School screening
128,128,17,School screening
129,129,24,School screening
130,130,24,School screening
131,131,10,School screening
132,132,0,-
133,133,17,School screening
134,134,24,School screening
135,135,0,-
136,136,17,School screening
137,137,10,School screening
138,138,31,School screening
139,139,10,School screening
140,140,0,-
141,141,0,-
142,142,31,School screening
143,143,10,School screening
144,144,3,School screening
145,145,0,-
146,146,10,School screening
147,147,17,School screening
148,148,17,School screening
149,149,0,-
150,150,17,School screening
151,151,10,School screening
152,152,17,School screening
153,153,17,School screening
154,154,0,-
155,155,17,School screening
156,156,31,School screening
157,157,17,School screening
158,158,24,School screening
159,159,0,-
160,160,10,School screening
161,161,17,School screening
162,162,31,School screening
163,163,31,School screening
164,164,0,-
165,165,24,School screening
166,166,10,School screening
167,167,0,-
168,168,3,School screening
169,169,10,School screening
170,170,0,-
171,171,17,School screening
172,172,10,School screening
173,173,24,School screening
174,174,0,-
175,175,10,School screening
176,176,10,School screening
177,177,0,-
178,178,17,School screening
179,179,17,School screening
180,180,24,School screening
181,181,17,School screening
182,182,0,-
183,183,24,School screening
184,184,0,-
185,185,17,School screening
186,186,17,School screening
187,187,0,-
188,188,17,School screening
189,189,10,School screening
190,190,24,School screening
191,191,0,-
192,192,0,-
193,193,0,-
194,194,17,School screening
195,195,0,-
196,196,17,School screening
197,197,3,School screening
198,198,24,School screening
199,199,17,School screening
200,200,3,School screening
201,201,17,School screening
202,202,0,-
203,203,0,-
204,204,10,School screening
205,205,24,School screening
206,206,17,School screening
207,207,31,School screening
208,208,31,School screening
209,209,10,School screening
210,210,24,School screening
211,211,10,School screening
212,212,31,School screening
213,213,0,-
214,214,17,School screening
215,215,0,-
216,216,17,School screening
217,217,10,School screening
218,218,17,School screening
219,219,10,School screening
220,220,17,School screening
221,221,3,School screening
222,222,10,School screening
223,223,10,School screening
224,224,31,School screening
225,225,0,-
226,226,17,School screening
227,227,0,-
228,228,0,-
229,229,24,School screening
230,230,31,School screening
231,231,17,School screening
232,232,17,School screening
233,233,0,-
234,234,17,School screening
235,235,17,School screening
236,236,0,-
237,237,10,School screening
238,238,10,School screening
239,239,0,-
240,240,0,-
241,241,17,School screening
242,242,31,School screening
243,243,31,School screening
244,244,3,School screening
245,245,10,School screening
246,246,17,School screening
247,247,10,School screening
248,248,10,School screening
249,249,0,-
250,250,0,-
251,251,0,-
252,252,24,School screening
253,253,24,School screening
254,254,0,-
255,255,17,School screening
256,256,0,-
257,257,24,School screening
258,258,10,School screening
259,259,17,School screening
260,260,3,School screening
261,261,0,-
262,262,10,School screening
263,263,24,School screening
264,264,17,School screening
265,265,17,School screening
266,266,0,-
267,267,10,School screening
268,268,24,School screening
269,269,0,-
270,270,24,School screening
271,271,17,School screening
272,272,0,-
273,273,0,-
274,274,10,School screening
275,275,0,-
276,276,17,School screening
277,277,0,-
278,278,0,-
279,279,0,-
280,280,17,School screening
281,281,17,School screening
282,282,17,School screening
283,283,0,-
284,284,17,School screening
285,285,0,-
286,286,0,-
287,287,10,School screening
288,288,31,School screening
289,289,0,-
290,290,17,School screening
291,291,17,School screening
292,292,17,School screening
293,293,24,School screening
294,294,0,-
295,295,0,-
296,296,10,School screening
297,297,17,School screening
298,298,24,School screening
299,299,0,-
300,300,10,School screening
301,301,31,School screening
302,302,17,School screening
303,303,17,School screening
304,304,3,School screening
305,305,0,-
306,306,0,-
307,307,0,-
308,308,3,School screening
309,309,10,School screening
310,310,10,School screening
