,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,0.8408,0.8408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2,2,2.1316,1.5531,0.3565,0.1258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1162
3,3,67.1297,2.2109,0.7600,0.2021,63.9503,0.6057,1.0028,0.0442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.1830
4,4,62.6677,3.6328,1.4683,0.2807,63.9503,0.3889,1.1133,0.1594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.2202
5,5,58.8607,5.3594,2.8319,0.4034,63.9503,0.2870,1.1100,0.3068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.2719
6,6,58.8607,3.1724,4.7016,0.6087,63.9503,0.2077,1.0399,0.4167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.3286
7,7,58.8607,1.9264,5.4531,0.9579,63.9503,0.1455,0.9440,0.6132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.3749
8,8,56.7074,5.1001,5.6843,1.5404,63.9503,0.1074,0.8368,0.7862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.3842
9,9,57.1720,8.2587,7.4485,2.2040,63.9503,0.0831,0.6919,0.9566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3069,0.0000,0.0000,0.2216,0.4570
10,10,109.0750,4.3807,2.4290,1.5261,74.2646,2.9517,8.1489,2.7056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.5243
11,11,110.2756,5.9306,3.9323,1.9099,74.2646,1.7896,8.4689,3.7581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.5806
12,12,112.1669,7.3507,6.1202,2.4197,74.2646,1.0405,8.2576,5.2002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.7064
13,13,112.1669,4.0250,8.4819,3.2725,74.2646,0.6108,7.7129,6.8403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.8301
14,14,112.1669,2.3414,9.4751,4.3581,74.2646,0.3562,6.9234,8.5893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.8586
15,15,118.0790,5.4351,9.4147,5.9032,74.2646,0.2344,5.9866,10.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.9092
16,16,125.5971,7.7282,11.0482,7.7062,74.2646,0.1387,5.1478,11.8760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.5403,0.0000,0.0000,0.9281,0.0000,0.0000,0.3374,0.9834
17,17,290.3235,3.4020,2.2009,4.1557,100.6405,2.1619,13.1782,20.1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4352,0.0000,0.0000,1.6030,0.0000,0.0000,0.7167,1.1778
