,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-students,num-of-screened-students-external-1,num-of-screened-students-external-2,num-of-positive-students,num-of-positive-students-external-1,num-of-positive-students-external-2,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,238.1753,0.7189,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2,2,237.2917,1.3338,1.0514,0.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8870
3,3,233.4281,1.4820,0.9662,0.2159,2.4030,0.1513,0.2621,0.0162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.8539
4,4,232.4092,2.0089,1.2928,0.3330,2.4030,0.1108,0.2699,0.0457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.8735
5,5,231.3418,2.4558,1.6944,0.4933,2.4030,0.0807,0.2615,0.0814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.9003
6,6,231.3418,1.7592,2.1209,0.7567,2.4030,0.0574,0.2521,0.1137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.9519
7,7,231.3418,1.2643,2.3118,1.0569,2.4030,0.0392,0.2393,0.1439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.9812
8,8,229.9718,2.1735,2.3933,1.3685,2.4030,0.0308,0.2182,0.1749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,0.9842
9,9,228.5279,2.8965,2.6848,1.7031,2.4030,0.0191,0.2080,0.1979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.6245,0.0000,0.0000,0.1500,0.0000,0.0000,0.1428,1.0211
10,10,224.2601,2.2223,1.6873,1.2799,5.5229,0.6776,1.5600,0.9574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.0813
11,11,223.2502,2.5096,2.0849,1.5310,5.5229,0.4919,1.5283,1.1748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.1425
12,12,222.0920,2.8050,2.5804,1.8035,5.5229,0.3486,1.4576,1.3882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.2018
13,13,222.0920,2.0041,3.0502,2.1359,5.5229,0.2304,1.3859,1.5815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.2519
14,14,222.0920,1.4367,3.2111,2.5412,5.5229,0.1575,1.2823,1.7579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.2675
15,15,220.7291,2.2524,3.1905,2.9852,5.5229,0.1099,1.1520,1.9369,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.2738
16,16,219.4457,2.7515,3.4324,3.4074,5.5229,0.0702,1.0515,2.0769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.7409,0.0000,0.0000,0.4984,0.0000,0.0000,0.4434,1.2966
17,17,218.1656,2.0264,1.7116,2.6877,5.6414,0.7162,2.8234,3.5522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.2724
18,18,217.2392,2.2663,2.0534,2.9222,5.6414,0.5046,2.6447,3.9456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.3295
19,19,216.1656,2.5646,2.4377,3.1861,5.6414,0.3495,2.4583,4.2920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.3635
20,20,216.1656,1.7698,2.9056,3.5156,5.6414,0.2536,2.2342,4.6194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.4265
21,21,216.1656,1.2647,3.0281,3.9043,5.6414,0.1824,2.0158,4.9140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.4488
22,22,214.9400,1.9670,2.9992,4.3005,5.6414,0.1235,1.7604,5.2315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.4386
23,23,213.7690,2.4560,3.1378,4.6857,5.6405,0.0817,1.5681,5.4702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5013,0.0000,0.0000,0.9496,0.0000,0.0000,0.6463,1.4532
24,24,213.3012,1.8088,1.7328,6.2149,5.1534,0.6459,2.6817,4.9014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.2583
25,25,212.4576,2.0062,2.0411,6.4370,5.1534,0.4494,2.5358,5.2497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.2949
26,26,211.6187,2.1395,2.3723,6.7017,5.1534,0.3230,2.3204,5.5959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.3262
27,27,211.6187,1.5182,2.6691,7.0390,5.1534,0.2248,2.0760,5.9455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.3535
28,28,211.6187,1.0951,2.7447,7.4002,5.1534,0.1621,1.8792,6.2093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.3584
29,29,210.5490,1.6915,2.6787,7.7937,5.1534,0.1195,1.6629,6.4725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.3705
30,30,209.5291,2.0864,2.8030,8.1569,5.1534,0.0836,1.4801,6.6949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.9077,0.0000,0.0000,1.3467,0.0000,0.0000,0.6792,1.3771
31,31,209.6263,1.4541,1.4739,11.1509,4.3956,0.5987,2.4304,4.7456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.3647,0.0000,0.0000,1.7254,0.0000,0.0000,0.6180,1.1337
