,trace,day,type
0,0,15,School screening
1,1,0,-
2,2,8,School screening
3,3,22,School screening
4,4,8,School screening
5,5,15,School screening
6,6,15,School screening
7,7,8,School screening
8,8,8,School screening
9,9,29,School screening
10,10,0,-
11,11,15,School screening
12,12,15,School screening
13,13,0,-
14,14,0,-
15,15,8,School screening
16,16,15,School screening
17,17,15,School screening
18,18,15,School screening
19,19,1,School screening
20,20,15,School screening
21,21,0,-
22,22,29,School screening
23,23,15,School screening
24,24,15,School screening
25,25,1,School screening
26,26,8,School screening
27,27,0,-
28,28,0,-
29,29,8,School screening
30,30,15,School screening
31,31,8,School screening
32,32,15,School screening
33,33,1,School screening
34,34,8,School screening
35,35,15,School screening
36,36,0,-
37,37,8,School screening
38,38,22,School screening
39,39,22,School screening
40,40,29,School screening
41,41,29,School screening
42,42,15,School screening
43,43,0,-
44,44,22,School screening
45,45,15,School screening
46,46,15,School screening
47,47,8,School screening
48,48,1,School screening
49,49,22,School screening
50,50,8,School screening
51,51,8,School screening
52,52,0,-
53,53,22,School screening
54,54,0,-
55,55,29,School screening
56,56,0,-
57,57,8,School screening
58,58,8,School screening
59,59,15,School screening
60,60,15,School screening
61,61,1,School screening
62,62,8,School screening
63,63,8,School screening
64,64,1,School screening
65,65,15,School screening
66,66,8,School screening
67,67,1,School screening
68,68,22,School screening
69,69,15,School screening
70,70,22,School screening
71,71,0,-
72,72,15,School screening
73,73,0,-
74,74,15,School screening
75,75,0,-
76,76,22,School screening
77,77,1,School screening
78,78,15,School screening
79,79,15,School screening
80,80,8,School screening
81,81,1,School screening
82,82,15,School screening
83,83,8,School screening
84,84,8,School screening
85,85,8,School screening
86,86,15,School screening
87,87,22,School screening
88,88,22,School screening
89,89,29,School screening
90,90,8,School screening
91,91,15,School screening
92,92,15,School screening
93,93,15,School screening
94,94,15,School screening
95,95,0,-
96,96,22,School screening
97,97,0,-
98,98,22,School screening
99,99,1,School screening
100,100,15,School screening
101,101,8,School screening
102,102,1,School screening
103,103,0,-
104,104,22,School screening
105,105,15,School screening
106,106,22,School screening
107,107,0,-
108,108,29,School screening
109,109,15,School screening
110,110,8,School screening
111,111,15,School screening
112,112,0,-
113,113,1,School screening
114,114,1,School screening
115,115,15,School screening
116,116,8,School screening
117,117,0,-
118,118,29,School screening
119,119,0,-
120,120,22,School screening
121,121,0,-
122,122,1,School screening
123,123,8,School screening
124,124,15,School screening
125,125,22,School screening
126,126,8,School screening
127,127,22,School screening
128,128,15,School screening
129,129,8,School screening
130,130,1,School screening
131,131,0,-
132,132,8,School screening
133,133,15,School screening
134,134,8,School screening
135,135,8,School screening
136,136,15,School screening
137,137,15,School screening
138,138,0,-
139,139,15,School screening
140,140,15,School screening
141,141,8,School screening
142,142,0,-
143,143,0,-
144,144,15,School screening
145,145,8,School screening
146,146,0,-
147,147,8,School screening
148,148,8,School screening
149,149,8,School screening
150,150,1,School screening
151,151,8,School screening
152,152,8,School screening
153,153,0,-
154,154,15,School screening
155,155,22,School screening
156,156,15,School screening
157,157,1,School screening
158,158,15,School screening
159,159,0,-
160,160,15,School screening
161,161,15,School screening
162,162,15,School screening
163,163,8,School screening
164,164,0,-
165,165,22,School screening
166,166,8,School screening
167,167,1,School screening
168,168,1,School screening
169,169,1,School screening
170,170,8,School screening
171,171,15,School screening
172,172,22,School screening
173,173,1,School screening
174,174,29,School screening
175,175,1,School screening
176,176,15,School screening
177,177,8,School screening
178,178,0,-
179,179,15,School screening
180,180,8,School screening
181,181,15,School screening
182,182,0,-
