day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456928	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123456928	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	50	50	0	0	0	4	[]	0	0
2	123456928	226	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	50	50	0	0	0	12	[]	0	1
3	123456928	211	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	50	50	0	0	0	17	[]	0	3
4	123456928	187	42	10	1	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	50	50	0	0	0	21	[]	0	7
5	123456928	158	55	24	3	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	50	50	0	0	0	24	[]	0	8
6	123456928	156	39	35	10	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	50	50	0	0	0	26	[]	0	10
7	123456928	153	26	40	20	0	0	0	0	0	0	0	0	0	0	1	0	79	3	1	0	0	1	50	50	0	0	0	29	[]	0	11
8	123456928	96	27	10	6	40	7	34	19	0	0	0	0	0	0	1	0	158	4	1	10	0	1	50	50	0	0	0	33	[1A 1B 2A 3A 3B]	5	10
9	123456928	84	34	13	8	40	5	30	25	0	0	0	0	0	0	1	0	158	4	1	10	0	1	50	50	0	0	0	35	[1A 1B 2A 3A 3B]	5	12
10	123456928	76	17	14	12	44	15	28	32	0	0	1	0	0	0	1	0	177	5	1	15	1	1	50	50	0	0	0	36	[1A 1B 2A 3A 3B 3D]	6	11
11	123456928	57	30	19	13	44	11	30	34	0	0	0	1	0	0	1	0	177	5	1	15	1	1	50	50	0	0	0	38	[1A 1B 2A 3A 3B 3D]	6	12
12	123456928	29	35	22	14	55	14	28	41	0	0	0	1	0	0	1	0	196	6	1	17	1	1	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B]	7	12
13	123456928	29	24	33	14	55	6	32	45	0	0	0	1	0	0	1	0	196	6	1	17	1	1	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B]	7	12
14	123456928	29	15	37	19	55	1	34	48	0	0	0	1	0	0	1	0	196	6	1	17	1	1	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B]	7	11
15	123456928	0	0	0	0	84	15	57	81	0	0	0	1	0	0	2	0	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
16	123456928	0	0	0	0	84	13	48	92	0	0	0	1	0	0	2	0	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
17	123456928	0	0	0	0	84	8	48	97	0	0	0	1	0	0	2	0	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
18	123456928	0	0	0	0	84	6	43	104	0	0	0	1	0	0	1	1	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
19	123456928	0	0	0	0	84	5	37	111	0	0	0	1	0	0	0	2	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
20	123456928	0	0	0	0	84	4	31	118	0	0	0	1	0	0	0	2	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	11
21	123456928	0	0	0	0	84	3	27	123	0	0	0	1	0	0	0	2	273	6	2	41	1	2	50	50	0	0	0	39	[1A 1B 2A 3A 3B 3D 2B 1D 1C 2C 2D 3C]	12	10
