,trace,day,type
0,0,13,External screening
1,1,17,External screening
2,2,16,External screening
3,3,9,External screening
4,4,4,External screening
5,5,14,External screening
6,6,18,External screening
7,7,15,External screening
8,8,13,External screening
9,9,17,External screening
10,10,31,External screening
11,11,11,External screening
12,12,16,External screening
13,13,15,External screening
14,14,15,External screening
15,15,18,External screening
16,16,13,External screening
17,17,8,External screening
18,18,21,External screening
19,19,11,External screening
20,20,10,External screening
21,21,30,External screening
22,22,23,External screening
23,23,15,External screening
24,24,14,External screening
25,25,17,External screening
26,26,9,External screening
27,27,18,External screening
28,28,14,External screening
29,29,5,External screening
30,30,7,External screening
31,31,20,External screening
32,32,12,External screening
33,33,5,External screening
34,34,20,External screening
35,35,10,External screening
36,36,17,External screening
37,37,16,External screening
38,38,6,External screening
39,39,25,External screening
40,40,33,External screening
41,41,11,External screening
42,42,13,External screening
43,43,9,External screening
44,44,23,External screening
45,45,19,External screening
46,46,11,External screening
47,47,16,External screening
48,48,10,External screening
49,49,13,External screening
50,50,11,External screening
51,51,10,External screening
52,52,20,External screening
53,53,15,External screening
54,54,9,External screening
55,55,29,External screening
56,56,7,External screening
57,57,12,External screening
58,58,18,External screening
59,59,9,External screening
60,60,20,External screening
61,61,12,External screening
62,62,10,External screening
63,63,25,External screening
64,64,9,External screening
65,65,13,External screening
66,66,10,External screening
67,67,9,External screening
68,68,16,External screening
69,69,11,External screening
70,70,18,External screening
71,71,6,External screening
72,72,11,External screening
73,73,12,External screening
74,74,10,External screening
75,75,12,External screening
76,76,8,External screening
77,77,19,External screening
78,78,23,External screening
79,79,15,External screening
80,80,9,External screening
81,81,11,External screening
82,82,11,External screening
83,83,17,External screening
84,84,35,External screening
85,85,27,External screening
86,86,11,External screening
87,87,15,External screening
88,88,13,External screening
89,89,18,External screening
90,90,12,External screening
91,91,13,External screening
92,92,18,External screening
93,93,6,External screening
94,94,6,External screening
95,95,11,External screening
96,96,13,External screening
97,97,20,External screening
98,98,6,External screening
99,99,15,External screening
100,100,21,External screening
101,101,9,External screening
102,102,8,External screening
103,103,12,External screening
104,104,8,External screening
105,105,14,External screening
106,106,15,External screening
107,107,13,External screening
108,108,19,External screening
109,109,15,External screening
110,110,14,External screening
111,111,17,External screening
112,112,18,External screening
113,113,6,External screening
114,114,18,External screening
115,115,12,External screening
116,116,15,External screening
117,117,13,External screening
118,118,18,External screening
119,119,12,External screening
120,120,14,External screening
121,121,7,External screening
122,122,5,External screening
123,123,20,External screening
124,124,15,External screening
125,125,13,External screening
126,126,12,External screening
127,127,12,External screening
128,128,19,External screening
129,129,14,External screening
130,130,16,External screening
131,131,16,External screening
132,132,14,External screening
133,133,25,External screening
134,134,6,External screening
135,135,18,External screening
136,136,13,External screening
137,137,13,External screening
138,138,7,External screening
139,139,9,External screening
140,140,12,External screening
141,141,13,External screening
142,142,15,External screening
143,143,11,External screening
144,144,17,External screening
145,145,9,External screening
146,146,13,External screening
147,147,11,External screening
148,148,23,External screening
149,149,8,External screening
150,150,20,External screening
151,151,14,External screening
152,152,5,External screening
153,153,4,External screening
154,154,16,External screening
155,155,11,External screening
156,156,7,External screening
157,157,9,External screening
158,158,16,External screening
159,159,11,External screening
160,160,10,External screening
161,161,16,External screening
162,162,13,External screening
163,163,16,External screening
164,164,7,External screening
165,165,14,External screening
166,166,14,External screening
167,167,9,External screening
168,168,17,External screening
169,169,10,External screening
170,170,14,External screening
171,171,14,External screening
172,172,16,External screening
173,173,9,External screening
174,174,10,External screening
175,175,12,External screening
176,176,13,External screening
177,177,9,External screening
178,178,10,External screening
179,179,15,External screening
180,180,7,External screening
181,181,12,External screening
182,182,10,External screening
183,183,13,External screening
184,184,15,External screening
185,185,21,External screening
186,186,12,External screening
187,187,20,External screening
188,188,10,External screening
189,189,12,External screening
