day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456817	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456817	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456817	236	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	4	[]	0	0
3	123456817	231	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	6	[]	0	2
4	123456817	197	3	0	0	16	2	2	0	0	0	0	0	16	1	3	0	220	1	1	2	0	1	0	0	0	50	8	[2C 2B]	2	2
5	123456817	197	1	2	0	16	1	2	1	0	0	0	0	16	0	4	0	220	2	1	2	0	1	0	0	0	50	8	[2C 2B]	2	4
6	123456817	191	7	1	1	16	1	2	1	0	0	0	0	16	0	4	0	220	3	1	2	0	1	0	0	0	50	14	[2C 2B]	2	3
7	123456817	187	8	4	1	16	0	3	1	0	0	0	0	16	0	4	0	220	3	1	2	0	1	0	0	0	50	18	[2C 2B]	2	5
8	123456817	180	14	5	1	16	0	3	1	0	0	0	0	16	0	4	0	220	6	1	2	0	1	0	0	0	50	22	[2C 2B]	2	6
9	123456817	175	16	6	3	16	0	3	1	0	0	0	0	16	0	4	0	220	7	1	2	0	1	0	0	0	50	23	[2C 2B]	2	7
10	123456817	169	16	12	3	16	0	2	2	0	0	0	0	16	0	4	0	220	9	1	2	0	1	0	0	0	50	26	[2C 2B]	2	11
11	123456817	0	0	0	0	183	12	18	7	0	0	0	0	16	0	3	1	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	12
12	123456817	0	0	0	0	183	7	19	11	0	0	0	0	16	0	3	1	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	10
13	123456817	0	0	0	0	183	4	20	13	0	0	0	0	16	0	3	1	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	11
14	123456817	0	0	0	0	183	4	16	17	0	0	0	0	16	0	3	1	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	9
15	123456817	0	0	0	0	183	1	17	19	0	0	0	0	16	0	2	2	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	10
16	123456817	0	0	0	0	183	0	15	22	0	0	0	0	16	0	1	3	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	9
17	123456817	0	0	0	0	183	0	13	24	0	0	0	0	16	0	1	3	420	9	1	18	0	1	0	0	0	50	28	[2C 2B 1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	12	8
18	123456817	32	0	0	8	167	0	11	22	0	0	0	0	0	0	0	0	460	9	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
19	123456817	32	0	0	8	167	0	9	24	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
20	123456817	32	0	0	8	167	0	9	24	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
21	123456817	32	0	0	8	167	0	9	24	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
22	123456817	32	0	0	8	167	0	8	25	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
23	123456817	32	0	0	8	167	0	8	25	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
24	123456817	32	0	0	8	167	0	8	25	0	0	0	0	0	0	0	0	460	10	1	18	0	1	0	0	0	50	28	[1A 1B 1C 1D 2A 2D 3A 3B 3C 3D]	10	6
25	123456817	195	4	0	41	0	0	0	0	0	0	0	0	0	0	0	0	700	11	1	18	0	1	0	0	0	50	32	[]	0	0
26	123456817	193	6	0	41	0	0	0	0	0	0	0	0	0	0	0	0	700	13	1	18	0	1	0	0	0	50	34	[]	0	0
27	123456817	191	4	4	41	0	0	0	0	0	0	0	0	0	0	0	0	700	13	1	18	0	1	0	0	0	50	36	[]	0	3
28	123456817	189	6	4	41	0	0	0	0	0	0	0	0	0	0	0	0	700	14	1	18	0	1	0	0	0	50	38	[]	0	3
29	123456817	181	12	6	41	0	0	0	0	0	0	0	0	0	0	0	0	700	16	1	18	0	1	0	0	0	50	38	[]	0	4
