,trace,day,type
0,0,10,School screening
1,1,10,School screening
2,2,15,School screening
3,3,9,External screening
4,4,14,External screening
5,5,8,School screening
6,6,10,External screening
7,7,17,School screening
8,8,22,School screening
9,9,3,School screening
10,10,3,School screening
11,11,0,-
12,12,15,School screening
13,13,21,External screening
14,14,22,School screening
15,15,5,External screening
16,16,8,School screening
17,17,22,School screening
18,18,15,School screening
19,19,8,School screening
20,20,15,School screening
21,21,22,School screening
22,22,6,External screening
23,23,3,School screening
24,24,3,School screening
25,25,10,School screening
26,26,15,School screening
27,27,15,School screening
28,28,15,School screening
29,29,10,School screening
30,30,29,School screening
31,31,24,School screening
32,32,8,School screening
33,33,17,School screening
34,34,17,School screening
35,35,15,School screening
36,36,10,School screening
37,37,8,School screening
38,38,10,School screening
39,39,22,School screening
40,40,15,School screening
41,41,15,School screening
42,42,15,School screening
43,43,13,External screening
44,44,8,School screening
45,45,10,School screening
46,46,20,External screening
47,47,22,School screening
48,48,20,External screening
49,49,9,External screening
50,50,15,School screening
51,51,10,School screening
52,52,8,School screening
53,53,29,School screening
54,54,22,School screening
55,55,8,School screening
56,56,22,School screening
57,57,22,School screening
58,58,15,External screening
59,59,10,School screening
60,60,10,School screening
61,61,17,School screening
62,62,15,School screening
63,63,22,School screening
64,64,22,School screening
65,65,8,School screening
66,66,15,School screening
67,67,10,External screening
68,68,17,School screening
69,69,10,School screening
70,70,3,School screening
71,71,15,School screening
72,72,29,School screening
73,73,15,School screening
74,74,17,School screening
75,75,10,School screening
76,76,22,School screening
77,77,15,School screening
78,78,15,School screening
79,79,17,School screening
80,80,15,School screening
81,81,15,School screening
82,82,12,External screening
83,83,18,External screening
84,84,17,School screening
85,85,15,School screening
86,86,8,School screening
87,87,10,School screening
88,88,12,External screening
89,89,24,External screening
90,90,10,School screening
91,91,10,School screening
92,92,15,School screening
93,93,29,School screening
94,94,8,School screening
95,95,13,External screening
96,96,22,External screening
97,97,10,School screening
98,98,15,School screening
99,99,31,School screening
100,100,22,School screening
101,101,22,School screening
102,102,8,School screening
103,103,10,External screening
104,104,17,School screening
105,105,8,School screening
106,106,8,School screening
107,107,22,School screening
108,108,17,School screening
109,109,10,School screening
110,110,7,External screening
111,111,15,School screening
112,112,8,School screening
113,113,17,School screening
114,114,22,School screening
115,115,10,School screening
116,116,17,School screening
117,117,22,School screening
118,118,21,External screening
119,119,10,External screening
120,120,16,External screening
121,121,22,School screening
122,122,8,School screening
123,123,24,School screening
124,124,3,School screening
125,125,17,School screening
126,126,8,School screening
127,127,15,School screening
128,128,10,School screening
129,129,10,School screening
130,130,8,School screening
131,131,17,School screening
132,132,17,School screening
133,133,10,School screening
134,134,15,School screening
135,135,15,School screening
136,136,15,School screening
137,137,8,External screening
138,138,8,School screening
139,139,15,School screening
140,140,34,External screening
141,141,20,External screening
142,142,15,School screening
143,143,8,School screening
144,144,22,School screening
145,145,21,External screening
146,146,27,External screening
147,147,8,School screening
148,148,10,School screening
149,149,10,School screening
150,150,9,External screening
151,151,15,School screening
152,152,29,School screening
153,153,18,External screening
154,154,24,School screening
155,155,8,School screening
156,156,20,External screening
157,157,31,School screening
158,158,15,School screening
159,159,15,School screening
160,160,3,School screening
161,161,14,External screening
162,162,10,School screening
163,163,3,School screening
164,164,10,School screening
165,165,17,School screening
166,166,17,School screening
167,167,17,School screening
168,168,15,School screening
169,169,15,School screening
170,170,17,School screening
171,171,8,School screening
172,172,10,School screening
173,173,8,School screening
174,174,22,School screening
175,175,15,School screening
176,176,15,School screening
177,177,15,School screening
178,178,14,External screening
179,179,26,External screening
180,180,3,School screening
181,181,22,School screening
182,182,6,External screening
183,183,17,School screening
184,184,10,School screening
185,185,3,School screening
186,186,22,School screening
187,187,8,School screening
188,188,17,School screening
189,189,22,School screening
190,190,22,School screening
191,191,10,School screening
192,192,8,School screening
193,193,15,School screening
194,194,15,School screening
195,195,8,School screening
196,196,15,School screening
197,197,8,School screening
198,198,15,School screening
199,199,15,School screening
