day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457014	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	[]	0	0
1	123457014	234	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	50	50	0	0	0	6	[]	0	0
2	123457014	208	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	50	50	0	0	0	11	[]	0	2
3	123457014	166	60	13	1	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	50	50	0	0	0	14	[]	0	5
4	123457014	119	83	16	2	0	8	9	2	0	0	0	0	0	0	1	0	79	2	1	9	0	1	50	50	0	0	0	17	[2C]	1	8
5	123457014	87	72	13	5	2	30	22	5	0	0	1	0	0	0	3	0	136	3	3	21	1	3	50	50	0	0	0	17	[2C 1A 3B]	3	8
6	123457014	86	56	25	10	2	23	22	12	0	0	1	0	0	0	3	0	136	5	3	21	1	3	50	50	0	0	0	18	[2C 1A 3B]	3	10
7	123457014	84	39	40	14	2	13	29	15	0	0	1	0	0	0	3	0	136	6	3	21	1	3	50	50	0	0	0	20	[2C 1A 3B]	3	11
8	123457014	37	34	7	2	20	39	58	39	0	0	1	0	0	0	2	1	268	7	3	53	1	3	50	50	0	0	0	20	[2C 1A 3B 2A 2D 3A 3C 3D]	8	11
9	123457014	25	37	14	4	20	30	57	49	0	0	1	0	0	0	2	1	268	7	3	53	1	3	50	50	0	0	0	20	[2C 1A 3B 2A 2D 3A 3C 3D]	8	11
