,day,infected,type,type_pretty
144,22.0,2.7477,Infected,40%
145,23.0,2.7987999999999995,Infected,40%
146,24.0,2.8808,Infected,40%
147,25.0,3.0530000000000004,Infected,40%
148,26.0,3.2531999999999996,Infected,40%
149,27.0,3.4844000000000004,Infected,40%
150,28.0,3.5035,Infected,40%
151,29.0,3.3923,Infected,40%
152,30.0,3.4464,Infected,40%
153,31.0,3.4533999999999994,Infected,40%
154,32.0,3.5323999999999995,Infected,40%
155,33.0,3.6736,Infected,40%
156,34.0,3.8567999999999993,Infected,40%
157,35.0,3.8567,Infected,40%
158,36.0,3.5585000000000004,Infected,40%
159,37.0,3.5245,Infected,40%
160,38.0,3.4884,Infected,40%
161,39.0,3.5025000000000004,Infected,40%
162,40.0,3.5906000000000002,Infected,40%
163,41.0,3.6816999999999998,Infected,40%
164,42.0,3.6576999999999997,Infected,40%
165,43.0,3.3234000000000004,Infected,40%
166,44.0,3.2893,Infected,40%
167,45.0,3.2672000000000003,Infected,40%
168,46.0,3.3413000000000004,Infected,40%
169,47.0,3.4032999999999998,Infected,40%
170,48.0,3.5314999999999994,Infected,40%
171,49.0,3.4905000000000004,Infected,40%
172,50.0,3.2402,Infected,40%
173,51.0,3.2482,Infected,40%
174,52.0,3.2401999999999997,Infected,40%
175,53.0,3.2831999999999995,Infected,40%
176,54.0,3.3813,Infected,40%
177,55.0,3.4764,Infected,40%
178,56.0,3.4243,Infected,40%
179,57.0,3.1421,Infected,40%
180,58.0,3.1191,Infected,40%
181,59.0,3.1061,Infected,40%
182,60.0,3.2012000000000005,Infected,40%
