day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456797	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456797	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456797	235	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	4	[]	0	2
3	123456797	214	5	1	0	0	0	0	0	0	0	0	0	18	1	1	0	0	1	1	0	0	1	0	0	0	50	6	[3C]	1	2
4	123456797	196	3	0	1	18	1	1	0	0	0	0	0	18	0	1	1	55	3	1	1	0	1	0	0	0	50	6	[3C 2A]	2	2
5	123456797	193	4	2	1	18	0	1	1	0	0	0	0	18	0	1	1	55	3	1	1	0	1	0	0	0	50	7	[3C 2A]	2	4
6	123456797	174	4	1	1	18	0	1	1	17	1	2	0	18	0	1	1	55	4	1	1	1	1	0	0	0	50	9	[3C 2A 2B]	3	4
7	123456797	171	7	0	2	18	0	0	2	17	1	2	0	18	0	1	1	55	4	1	1	1	1	0	0	0	50	12	[3C 2A 2B]	3	2
8	123456797	170	8	0	2	18	0	0	2	17	1	1	1	18	0	1	1	55	4	1	1	1	1	0	0	0	50	13	[3C 2A 2B]	3	2
9	123456797	167	7	4	2	18	0	0	2	17	1	0	2	18	0	1	1	55	4	1	1	1	1	0	0	0	50	13	[3C 2A 2B]	3	4
10	123456797	158	13	7	2	18	0	0	2	17	1	0	2	18	0	1	1	55	4	1	1	1	1	0	0	0	50	18	[3C 2A 2B]	3	5
11	123456797	106	8	5	1	68	2	7	3	17	1	0	2	18	0	1	1	100	4	1	5	1	1	0	0	0	50	19	[3C 2A 2B 1B 2D 3D]	6	6
12	123456797	103	10	4	3	68	2	5	5	17	1	0	2	18	0	1	1	100	6	1	5	1	1	0	0	0	50	21	[3C 2A 2B 1B 2D 3D]	6	7
13	123456797	103	6	8	3	68	0	7	5	17	1	0	2	18	0	1	1	100	6	1	5	1	1	0	0	0	50	21	[3C 2A 2B 1B 2D 3D]	6	7
14	123456797	103	4	9	4	68	0	6	6	17	1	0	2	18	0	0	2	100	6	1	5	1	1	0	0	0	50	21	[3C 2A 2B 1B 2D 3D]	6	5
15	123456797	101	6	8	5	68	0	5	7	17	1	0	2	18	0	0	2	100	7	1	5	1	1	0	0	0	50	21	[3C 2A 2B 1B 2D 3D]	6	5
