day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123457249	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	218	0	0	0	0	[]	0	0
1	123457249	71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	218	218	0	0	0	1	[]	0	0
2	123457249	69	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	218	218	0	0	0	3	[]	0	1
3	123457249	68	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	4	0	0	0	0	218	218	0	0	0	4	[]	0	1
4	123457249	65	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	218	0	0	0	5	[]	0	1
5	123457249	62	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	0	0	0	0	218	218	0	0	0	5	[]	0	2
6	123457249	61	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	218	218	0	0	0	6	[]	0	2
7	123457249	60	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	60	8	0	0	0	0	218	218	0	0	0	7	[]	0	3
8	123457249	56	4	4	2	1	0	3	2	0	0	0	0	0	0	0	0	120	9	0	3	0	0	218	204	14	0	0	9	[1C]	1	5
9	123457249	52	7	5	2	1	0	3	2	0	0	0	0	0	0	0	0	120	9	0	3	0	0	218	204	14	0	0	10	[1C]	1	6
10	123457249	51	6	6	3	1	0	2	3	0	0	0	0	0	0	0	0	120	10	0	3	0	0	218	204	14	0	0	10	[1C]	1	7
11	123457249	49	5	8	4	1	0	1	4	0	0	0	0	0	0	0	0	120	12	0	3	0	0	218	204	14	0	0	10	[1C]	1	8
12	123457249	48	4	9	5	1	0	1	4	0	0	0	0	0	0	0	0	120	13	0	3	0	0	218	204	14	0	0	10	[1C]	1	7
13	123457249	46	4	8	8	1	0	0	5	0	0	0	0	0	0	0	0	120	14	0	3	0	0	218	204	14	0	0	12	[1C]	1	6
14	123457249	44	5	7	10	1	0	0	5	0	0	0	0	0	0	0	0	120	14	0	3	0	0	218	204	14	0	0	14	[1C]	1	5
15	123457249	35	5	3	10	8	1	5	5	0	0	0	0	0	0	0	0	232	15	0	8	0	0	218	176	42	0	0	15	[1C 3A 3C]	3	6
16	123457249	35	4	3	11	8	1	4	6	0	0	0	0	0	0	0	0	232	15	0	8	0	0	218	176	42	0	0	15	[1C 3A 3C]	3	5
17	123457249	35	3	4	11	8	1	4	6	0	0	0	0	0	0	0	0	232	16	0	8	0	0	218	176	42	0	0	15	[1C 3A 3C]	3	5
