,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated,num-immunized,num-immunized-in-quarantine,num-immunized-in-quarantine-external-1,num-immunized-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,238.1686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.0000,51.1586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,233.4080,4.5436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6450,0.0000,0.0000,0.0000,0.0000,74.0000,51.1586,0.0000,0.0000,0.0000,4.5436,0.0000,0.0000
2,2,226.1888,10.0998,1.2605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000,0.0000,0.0000,0.0013,0.0000,0.0000,1.2926,0.0013,0.0000,-0.0015,0.0013,74.0000,51.1586,0.0000,0.0000,0.0000,9.1467,0.0000,1.1359
3,3,214.9965,17.9087,3.9060,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0013,-0.0019,0.0000,0.0000,0.0387,0.0000,0.0000,2.0438,0.0387,0.0000,0.0025,0.0387,74.0000,51.1586,0.0000,0.0000,0.0000,13.5764,0.0000,2.8055
4,4,198.4040,28.7053,8.3072,0.6785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0214,-0.0015,0.0000,0.0000,0.0821,-0.0019,0.0000,2.8293,0.0839,0.0000,0.0246,0.0839,74.0000,51.1586,0.0000,0.0000,0.0000,17.7994,0.0000,4.6046
5,5,176.6848,41.5723,15.1139,1.7733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0456,0.0004,0.0000,0.0000,0.1661,0.0065,0.0000,3.5350,0.1824,0.0000,0.0519,0.1824,74.0000,51.1586,0.0000,0.0000,0.0000,21.6738,0.0000,6.2752
6,6,173.1706,33.1800,24.7060,3.8547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0985,0.0004,0.0000,0.0000,0.2988,0.0280,0.0000,4.2834,0.3406,0.0000,0.1054,0.3406,74.0000,51.1586,0.0000,0.0000,0.0000,25.2107,0.0000,7.9037
7,7,169.8250,27.0603,30.5988,7.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1744,0.0065,0.0000,0.0000,0.4338,0.0671,0.0000,4.9791,0.5227,0.0000,0.1905,0.5227,74.0000,51.1586,0.0000,0.0000,0.0000,28.5580,0.0000,8.9573
8,8,135.9657,52.5538,33.9048,11.1644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2414,0.0271,0.0000,0.0000,0.6131,0.1229,0.0000,5.6307,0.7615,0.0000,0.2832,0.7615,74.0000,51.1586,0.0000,0.0000,0.0000,32.0631,0.0000,9.6109
9,9,104.0586,69.1116,43.9812,15.6133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3408,0.0530,0.0000,0.0000,0.8248,0.1946,0.0000,6.3558,1.0505,0.0000,0.4142,1.0505,74.0000,51.1586,0.0000,0.0000,0.0000,34.8351,0.0000,10.3041
