day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456991	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	107	0	0	0	0	[]	0	0
1	123456991	177	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	146	107	0	0	0	6	[]	0	0
2	123456991	175	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	146	107	0	0	0	8	[]	0	0
3	123456991	158	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	60	2	0	0	0	0	146	107	0	0	0	20	[]	0	0
4	123456991	103	72	8	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	146	107	0	0	0	32	[]	0	5
5	123456991	56	104	21	1	0	0	0	0	0	0	1	0	0	0	0	0	79	6	0	0	1	0	146	107	0	0	0	38	[]	0	9
6	123456991	47	66	49	4	4	7	4	0	0	0	1	0	0	0	1	0	98	7	1	4	1	1	146	103	4	0	0	43	[1B]	1	12
7	123456991	46	41	31	4	4	17	27	8	0	0	2	0	0	0	3	0	155	10	3	25	2	3	146	87	20	0	0	44	[1B 3D 1C 2B]	4	12
8	123456991	21	36	10	6	12	21	54	17	0	0	2	0	0	0	4	0	299	12	4	51	2	4	146	67	40	0	0	48	[1B 3D 1C 2B 2A 1A 2C]	7	12
9	123456991	10	31	14	5	13	21	53	29	0	0	1	1	0	0	5	0	318	12	5	56	2	5	146	60	47	0	0	48	[1B 3D 1C 2B 2A 1A 2C 3A]	8	12
10	123456991	5	23	14	6	13	23	55	37	0	0	1	1	0	0	5	0	337	13	5	61	2	5	146	53	54	0	0	49	[1B 3D 1C 2B 2A 1A 2C 3A 3C]	9	12
11	123456991	3	19	19	7	13	16	53	46	0	0	1	1	0	0	4	1	337	13	5	61	2	5	146	53	54	0	0	49	[1B 3D 1C 2B 2A 1A 2C 3A 3C]	9	12
12	123456991	2	10	20	7	13	11	53	51	0	0	1	1	0	1	8	5	337	13	6	61	2	6	146	46	54	0	7	50	[1B 3D 1C 2B 2A 1A 2C 3A 3C 3B]	10	12
13	123456991	1	1	11	4	14	15	58	63	0	0	1	1	0	1	6	7	372	13	6	68	2	6	146	33	67	0	7	50	[1B 3D 1C 2B 2A 1A 2C 3A 3C 3B 1D 2D]	12	12
14	123456991	1	1	10	5	14	11	55	70	0	0	1	1	0	1	5	8	372	13	6	68	2	6	146	33	67	0	7	50	[1B 3D 1C 2B 2A 1A 2C 3A 3C 3B 1D 2D]	12	12
15	123456991	1	1	8	7	14	6	52	78	0	0	0	2	0	1	4	9	372	13	6	68	2	6	146	33	67	0	7	50	[1B 3D 1C 2B 2A 1A 2C 3A 3C 3B 1D 2D]	12	12
16	123456991	5	1	6	21	10	5	45	75	0	0	0	2	0	1	4	8	372	13	6	68	2	6	146	37	63	0	7	50	[3D 1C 2B 2A 1A 2C 3A 3C 3B 1D 2D]	11	11
17	123456991	5	1	4	67	10	2	35	47	0	0	0	1	0	1	4	6	372	13	6	68	2	6	146	53	47	0	7	50	[2A 1A 2C 3A 3C 3B 1D 2D]	8	8
18	123456991	13	1	4	99	2	1	21	31	0	0	0	1	0	1	3	6	372	14	6	68	2	6	146	73	27	0	7	50	[3A 3C 3B 1D 2D]	5	5
19	123456991	14	0	4	112	1	0	16	26	0	0	0	1	0	0	3	6	372	14	6	68	2	6	146	80	20	0	7	50	[3C 3B 1D 2D]	4	4
20	123456991	11	3	4	125	1	0	13	17	0	0	0	0	0	0	2	7	372	16	6	68	2	6	146	87	13	0	7	53	[3B 1D 2D]	3	3
21	123456991	11	2	5	125	1	0	10	20	0	0	0	0	0	0	2	7	372	18	6	68	2	6	146	87	13	0	7	53	[3B 1D 2D]	3	4
22	123456991	7	5	6	138	1	0	7	19	0	0	0	0	0	0	0	0	422	20	6	68	2	6	146	94	13	0	0	54	[1D 2D]	2	4
23	123456991	8	4	6	165	0	0	0	0	0	0	0	0	0	0	0	0	422	21	6	68	2	6	146	107	0	0	0	54	[]	0	2
24	123456991	5	7	6	165	0	0	0	0	0	0	0	0	0	0	0	0	422	22	6	68	2	6	146	107	0	0	0	55	[]	0	2
25	123456991	4	7	7	165	0	0	0	0	0	0	0	0	0	0	0	0	422	23	6	68	2	6	146	107	0	0	0	55	[]	0	2
26	123456991	4	5	8	166	0	0	0	0	0	0	0	0	0	0	0	0	422	24	6	68	2	6	146	107	0	0	0	55	[]	0	2
27	123456991	4	2	7	167	0	0	2	0	0	0	1	0	0	0	0	0	441	29	6	70	3	6	146	107	0	0	0	55	[]	0	3
28	123456991	3	3	6	168	0	0	2	0	0	0	1	0	0	0	0	0	441	30	6	70	3	6	146	107	0	0	0	56	[]	0	3
29	123456991	2	3	5	168	0	0	4	0	0	0	0	1	0	0	0	0	519	35	6	72	3	6	146	107	0	0	0	57	[]	0	3
