,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,1.4509,Infected,0%
3,3.0,4.4609,Infected,0%
4,4.0,9.6874,Infected,0%
5,5.0,17.8277,Infected,0%
6,6.0,29.2044,Infected,0%
7,7.0,36.2405,Infected,0%
8,8.0,40.2365,Infected,0%
9,9.0,51.9058,Infected,0%
10,10.0,67.6734,Infected,0%
11,11.0,83.7675,Infected,0%
12,12.0,98.0521,Infected,0%
13,13.0,109.82360000000001,Infected,0%
14,14.0,112.8336,Infected,0%
15,15.0,110.63729999999998,Infected,0%
16,16.0,109.79350000000001,Infected,0%
17,17.0,108.4008,Infected,0%
18,18.0,105.0341,Infected,0%
19,19.0,100.465,Infected,0%
20,20.0,94.29059999999998,Infected,0%
21,21.0,87.2705,Infected,0%
22,22.0,79.543,Infected,0%
23,23.0,72.1142,Infected,0%
24,24.0,65.0702,Infected,0%
25,25.0,58.350699999999996,Infected,0%
26,26.0,52.3046,Infected,0%
27,27.0,46.723400000000005,Infected,0%
28,28.0,41.491,Infected,0%
29,29.0,36.7215,Infected,0%
30,30.0,32.3748,Infected,0%
31,31.0,28.521,Infected,0%
32,32.0,25.208399999999997,Infected,0%
33,33.0,22.0741,Infected,0%
34,34.0,19.3467,Infected,0%
35,35.0,17.0581,Infected,0%
36,36.0,15.0622,Infected,0%
37,37.0,13.274600000000001,Infected,0%
38,38.0,11.6493,Infected,0%
39,39.0,10.0622,Infected,0%
40,40.0,8.8215,Infected,0%
41,41.0,7.6894,Infected,0%
42,42.0,6.7415,Infected,0%
43,43.0,5.8277,Infected,0%
44,44.0,5.1342,Infected,0%
45,45.0,4.535,Infected,0%
46,46.0,3.9118000000000004,Infected,0%
47,47.0,3.4489,Infected,0%
48,48.0,3.0601000000000003,Infected,0%
49,49.0,2.6813,Infected,0%
50,50.0,2.3468,Infected,0%
51,51.0,2.1222000000000003,Infected,0%
52,52.0,1.8919,Infected,0%
53,53.0,1.7014,Infected,0%
54,54.0,1.5451000000000001,Infected,0%
55,55.0,1.3727,Infected,0%
56,56.0,1.2264,Infected,0%
57,57.0,1.1262,Infected,0%
58,58.0,1.0201,Infected,0%
59,59.0,0.9418,Infected,0%
60,60.0,0.8816999999999999,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,1.3367,Infected,10%
64,3.0,3.9458999999999995,Infected,10%
65,4.0,8.3187,Infected,10%
66,5.0,15.3527,Infected,10%
67,6.0,24.771599999999996,Infected,10%
68,7.0,30.789500000000004,Infected,10%
69,8.0,34.577099999999994,Infected,10%
70,9.0,45.2105,Infected,10%
71,10.0,59.3207,Infected,10%
72,11.0,74.1382,Infected,10%
73,12.0,88.2345,Infected,10%
74,13.0,99.98400000000001,Infected,10%
75,14.0,103.7796,Infected,10%
76,15.0,102.2144,Infected,10%
77,16.0,103.022,Infected,10%
78,17.0,102.98790000000002,Infected,10%
79,18.0,102.21439999999998,Infected,10%
80,19.0,99.0701,Infected,10%
81,20.0,95.01809999999999,Infected,10%
82,21.0,88.9258,Infected,10%
83,22.0,82.04809999999999,Infected,10%
84,23.0,75.44290000000001,Infected,10%
85,24.0,69.15220000000001,Infected,10%
86,25.0,62.8937,Infected,10%
87,26.0,56.9078,Infected,10%
88,27.0,51.59729999999999,Infected,10%
89,28.0,46.260600000000004,Infected,10%
90,29.0,41.154300000000006,Infected,10%
91,30.0,36.4147,Infected,10%
92,31.0,32.2544,Infected,10%
93,32.0,28.637200000000004,Infected,10%
94,33.0,25.2626,Infected,10%
95,34.0,22.2465,Infected,10%
96,35.0,19.745499999999996,Infected,10%
97,36.0,17.4108,Infected,10%
98,37.0,15.240499999999999,Infected,10%
99,38.0,13.3086,Infected,10%
100,39.0,11.643299999999998,Infected,10%
101,40.0,10.2786,Infected,10%
102,41.0,8.931799999999999,Infected,10%
103,42.0,7.813599999999999,Infected,10%
104,43.0,6.8358,Infected,10%
105,44.0,6.0641,Infected,10%
106,45.0,5.3428,Infected,10%
107,46.0,4.7093,Infected,10%
108,47.0,4.1103000000000005,Infected,10%
109,48.0,3.6111999999999997,Infected,10%
110,49.0,3.1542,Infected,10%
111,50.0,2.7615,Infected,10%
112,51.0,2.4308999999999994,Infected,10%
113,52.0,2.2104999999999997,Infected,10%
114,53.0,1.9721,Infected,10%
115,54.0,1.7454,Infected,10%
116,55.0,1.5571000000000002,Infected,10%
117,56.0,1.4007,Infected,10%
118,57.0,1.2905,Infected,10%
119,58.0,1.2245000000000001,Infected,10%
120,59.0,1.1242,Infected,10%
121,60.0,1.02,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,1.0822,Infected,40%
125,3.0,3.1060999999999996,Infected,40%
126,4.0,6.2064,Infected,40%
127,5.0,10.761499999999998,Infected,40%
128,6.0,16.743499999999997,Infected,40%
129,7.0,20.469,Infected,40%
130,8.0,22.967899999999997,Infected,40%
131,9.0,29.392699999999998,Infected,40%
132,10.0,37.967999999999996,Infected,40%
133,11.0,47.91779999999999,Infected,40%
134,12.0,57.98,Infected,40%
135,13.0,67.9038,Infected,40%
136,14.0,71.7695,Infected,40%
137,15.0,72.0102,Infected,40%
138,16.0,75.6152,Infected,40%
139,17.0,79.5771,Infected,40%
140,18.0,83.3447,Infected,40%
141,19.0,86.05000000000001,Infected,40%
142,20.0,87.43679999999999,Infected,40%
143,21.0,84.84959999999998,Infected,40%
144,22.0,80.3547,Infected,40%
