day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456810	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456810	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	0	0	0	50	2	[]	0	0
2	123456810	236	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	0	50	4	[]	0	1
3	123456810	230	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	8	[]	0	1
4	123456810	227	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	11	[]	0	2
5	123456810	220	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	0	0	0	0	0	0	50	13	[]	0	4
6	123456810	217	15	7	1	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	0	0	50	16	[]	0	4
7	123456810	215	14	9	2	0	0	0	0	0	0	0	0	0	0	0	0	24	6	0	0	0	0	0	0	0	50	18	[]	0	5
8	123456810	178	14	5	3	31	2	6	1	0	0	0	0	0	0	0	0	48	6	0	2	0	0	0	0	0	50	20	[1C 2C]	2	5
9	123456810	169	19	8	4	31	1	5	3	0	0	0	0	0	0	0	0	48	7	0	2	0	0	0	0	0	50	23	[1C 2C]	2	5
10	123456810	158	27	10	5	31	0	4	5	0	0	0	0	0	0	0	0	48	8	0	2	0	0	0	0	0	50	25	[1C 2C]	2	6
11	123456810	141	31	20	8	31	0	3	6	0	0	0	0	0	0	0	0	48	8	0	2	0	0	0	0	0	50	27	[1C 2C]	2	10
12	123456810	131	33	27	9	31	0	3	6	0	0	0	0	0	0	0	0	48	8	0	2	0	0	0	0	0	50	28	[1C 2C]	2	10
13	123456810	127	29	33	11	31	0	3	6	0	0	0	0	0	0	0	0	48	9	0	2	0	0	0	0	0	50	32	[1C 2C]	2	10
14	123456810	111	16	36	17	31	0	3	6	0	0	0	0	15	1	4	0	48	9	1	2	0	1	0	0	0	50	33	[1C 2C 2D]	3	11
15	123456810	45	11	13	11	91	8	25	16	0	0	0	0	15	1	4	0	66	9	1	8	0	1	0	0	0	50	33	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
16	123456810	39	13	13	15	91	4	24	21	0	0	0	0	15	1	4	0	66	9	1	8	0	1	0	0	0	50	33	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
17	123456810	34	15	16	15	91	3	20	26	0	0	0	0	15	1	4	0	66	9	1	8	0	1	0	0	0	50	33	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
18	123456810	30	15	16	19	91	2	19	28	0	0	0	0	15	1	3	1	66	9	1	8	0	1	0	0	0	50	33	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
19	123456810	23	17	18	22	91	2	17	30	0	0	0	0	15	1	2	2	66	9	1	8	0	1	0	0	0	50	34	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
20	123456810	23	13	21	23	91	2	13	34	0	0	0	0	15	1	2	2	66	9	1	8	0	1	0	0	0	50	34	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
21	123456810	23	10	21	26	91	2	12	35	0	0	0	0	15	1	2	2	66	9	1	8	0	1	0	0	0	50	34	[1C 2C 2D 1A 2B 3A 3B 3D]	8	11
22	123456810	49	5	12	34	63	5	18	34	0	0	0	0	15	1	2	2	78	10	1	9	0	1	0	0	0	50	34	[2D 1A 2B 3A 3B 3D 2A]	7	9
23	123456810	48	4	10	38	63	3	18	36	0	0	0	0	15	1	2	2	78	11	1	9	0	1	0	0	0	50	34	[2D 1A 2B 3A 3B 3D 2A]	7	9
24	123456810	42	8	11	39	63	3	11	43	0	0	0	0	15	1	2	2	78	11	1	9	0	1	0	0	0	50	35	[2D 1A 2B 3A 3B 3D 2A]	7	9
25	123456810	40	8	10	42	63	2	11	44	0	0	0	0	15	0	3	2	78	11	1	9	0	1	0	0	0	50	35	[2D 1A 2B 3A 3B 3D 2A]	7	9
