,day,susceptible,exposed,infected,removed,susceptible-in-quarantine,exposed-in-quarantine,infected-in-quarantine,removed-in-quarantine,susceptible-in-quarantine-external-1,exposed-in-quarantine-external-1,infected-in-quarantine-external-1,removed-in-quarantine-external-1,susceptible-in-quarantine-external-2,exposed-in-quarantine-external-2,infected-in-quarantine-external-2,removed-in-quarantine-external-2,num-of-screened-agents,num-of-screened-agents-external-1,num-of-screened-agents-external-2,num-of-positive-agents,num-of-positive-agents-external-1,num-of-positive-agents-external-2,num-vaccinated-susceptible,num-vaccinated-exposed,num-vaccinated-infected,num-vaccinated-removed,num-vaccinated-susceptible-in-quarantine,num-vaccinated-exposed-in-quarantine,num-vaccinated-infected-in-quarantine,num-vaccinated-removed-in-quarantine,num-vaccinated-susceptible-in-quarantine-external-1,num-vaccinated-exposed-in-quarantine-external-1,num-vaccinated-infected-in-quarantine-external-1,num-vaccinated-removed-in-quarantine-external-1,num-vaccinated-susceptible-in-quarantine-external-2,num-vaccinated-exposed-in-quarantine-external-2,num-vaccinated-infected-in-quarantine-external-2,num-vaccinated-removed-in-quarantine-external-2,num-infected-outside,num-of-classroom-in-quarantine,classroom-with-at-least-one-infected
0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,1,2.8617,2.8617,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8617,0.0000,0.0000
2,2,9.0222,6.2455,0.8678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0059,0.0000,2.8534,1.7709,0.0059,0.0000,0.0020,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.3650,0.0000,0.8232
3,3,20.4295,11.2152,2.7296,0.0985,0.3838,0.0217,0.0119,0.0000,0.0000,0.0000,0.0098,0.0000,0.0000,0.0000,0.0151,0.0020,9.5764,2.4267,0.0171,0.0119,0.0098,0.0171,0.0000,0.0000,0.0000,0.3796,0.0000,0.0000,0.0000,0.3796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7421,0.0059,1.6119
4,4,45.0111,19.7777,6.3859,0.4388,2.1976,0.0996,0.0791,0.0039,0.0000,0.0000,0.0288,0.0020,0.0000,0.0000,0.0360,0.0059,25.1355,3.1973,0.0415,0.0791,0.0307,0.0415,0.0000,0.0000,0.0000,1.9640,0.0000,0.0000,0.0000,1.9640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3632,0.0307,2.3727
5,5,77.2159,29.1683,12.0682,1.0417,4.4315,0.1632,0.4103,0.0236,0.0000,0.0000,0.0416,0.0059,0.0000,0.0000,0.0841,0.0099,48.4957,4.2247,0.0924,0.3600,0.0470,0.0924,0.0000,0.0000,0.0000,4.5941,0.0000,0.0000,0.0000,4.5941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9388,0.0718,2.9050
6,6,81.7232,19.9533,21.4130,2.1635,7.2861,0.7942,0.9190,0.1311,0.0000,0.0000,0.0609,0.0136,0.0000,0.0000,0.1454,0.0157,81.2274,5.0336,0.1560,0.9213,0.0726,0.1560,0.0000,0.0000,0.0000,9.5820,0.0000,0.0000,0.0000,9.5820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9456,0.1497,2.9098
7,7,87.6285,13.4845,25.8599,4.0249,10.8591,0.8992,1.8340,0.3402,0.0000,0.0000,0.0777,0.0267,0.0000,0.0000,0.2133,0.0421,122.1452,5.7230,0.2404,1.7655,0.0997,0.2404,0.0000,0.0000,0.0000,14.9844,0.0000,0.0000,0.0000,14.9844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.5959,0.2341,2.9674
8,8,230.8644,19.6397,10.2127,4.6595,93.8526,6.1032,25.8357,4.6955,0.0000,0.0000,0.1068,0.0486,0.0000,0.0000,0.2909,0.0759,743.7101,6.2994,0.3292,18.5912,0.1482,0.3292,0.0000,0.0000,0.0000,128.0211,0.0000,0.0000,0.0000,128.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5784,2.0003,2.7443
9,9,228.5182,29.2743,16.7906,6.6356,97.7661,4.1334,26.9398,7.6864,0.0000,0.0000,0.1080,0.0754,0.2305,0.0039,0.3052,0.1288,783.2073,6.6210,0.3877,19.1418,0.1857,0.3877,0.0000,0.0000,0.0000,132.8421,0.0000,0.0000,0.0000,132.2144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2515,14.8210,2.0757,2.5229
