day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456926	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456926	239	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	1	[]	0	0
2	123456926	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	2	[]	0	0
3	123456926	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	2	[]	0	0
4	123456926	235	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	50	2	[]	0	1
5	123456926	219	1	0	0	16	2	2	0	0	0	0	0	0	0	0	0	60	5	0	1	0	0	0	0	0	50	2	[2A]	1	1
6	123456926	219	1	0	0	16	2	2	0	0	0	0	0	0	0	0	0	60	5	0	1	0	0	0	0	0	50	2	[2A]	1	1
7	123456926	219	0	1	0	16	1	3	0	0	0	0	0	0	0	0	0	60	7	0	1	0	0	0	0	0	50	2	[2A]	1	2
8	123456926	219	0	1	0	16	1	3	0	0	0	0	0	0	0	0	0	60	7	0	1	0	0	0	0	0	50	2	[2A]	1	2
9	123456926	219	0	0	1	16	0	4	0	0	0	0	0	0	0	0	0	60	7	0	1	0	0	0	0	0	50	2	[2A]	1	1
10	123456926	219	0	0	1	16	0	3	1	0	0	0	0	0	0	0	0	60	8	0	1	0	0	0	0	0	50	2	[2A]	1	1
11	123456926	219	0	0	1	16	0	3	1	0	0	0	0	0	0	0	0	60	8	0	1	0	0	0	0	0	50	2	[2A]	1	1
12	123456926	219	0	0	1	16	0	3	1	0	0	0	0	0	0	0	0	115	8	0	1	0	0	0	0	0	50	2	[2A]	1	1
13	123456926	219	0	0	1	16	0	3	1	0	0	0	0	0	0	0	0	115	10	0	1	0	0	0	0	0	50	2	[2A]	1	1
14	123456926	218	1	0	1	16	0	3	1	0	0	0	0	0	0	0	0	115	13	0	1	0	0	0	0	0	50	3	[2A]	1	1
15	123456926	218	1	0	1	16	0	3	1	0	0	0	0	0	0	0	0	115	15	0	1	0	0	0	0	0	50	3	[2A]	1	1
16	123456926	217	1	1	1	16	0	2	2	0	0	0	0	0	0	0	0	115	16	0	1	0	0	0	0	0	50	3	[2A]	1	2
17	123456926	217	1	0	2	16	0	2	2	0	0	0	0	0	0	0	0	115	16	0	1	0	0	0	0	0	50	3	[2A]	1	1
18	123456926	217	0	1	2	16	0	2	2	0	0	0	0	0	0	0	0	115	16	0	1	0	0	0	0	0	50	3	[2A]	1	2
19	123456926	231	2	1	6	0	0	0	0	0	0	0	0	0	0	0	0	175	16	0	1	0	0	0	0	0	50	3	[]	0	1
20	123456926	230	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	175	18	0	1	0	0	0	0	0	50	4	[]	0	1
21	123456926	230	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	175	19	0	1	0	0	0	0	0	50	4	[]	0	1
22	123456926	228	2	3	7	0	0	0	0	0	0	0	0	0	0	0	0	175	19	0	1	0	0	0	0	0	50	4	[]	0	2
23	123456926	226	4	2	8	0	0	0	0	0	0	0	0	0	0	0	0	175	20	0	1	0	0	0	0	0	50	4	[]	0	2
24	123456926	224	5	3	8	0	0	0	0	0	0	0	0	0	0	0	0	175	21	0	1	0	0	0	0	0	50	4	[]	0	2
25	123456926	219	8	5	8	0	0	0	0	0	0	0	0	0	0	0	0	175	21	0	1	0	0	0	0	0	50	5	[]	0	3
26	123456926	190	3	1	6	28	5	4	3	0	0	0	0	0	0	0	0	235	22	0	3	0	0	0	0	0	50	6	[3A 3C]	2	3
27	123456926	188	3	2	7	28	3	6	3	0	0	0	0	0	0	0	0	235	24	0	3	0	0	0	0	0	50	8	[3A 3C]	2	4
28	123456926	187	3	2	8	28	2	7	3	0	0	0	0	0	0	0	0	235	25	0	3	0	0	0	0	0	50	9	[3A 3C]	2	4
