,trace,day,type
0,0,17,School screening
1,1,10,School screening
2,2,17,School screening
3,3,3,School screening
4,4,3,School screening
5,5,17,School screening
6,6,0,-
7,7,0,-
8,8,10,School screening
9,9,10,School screening
10,10,3,School screening
11,11,3,School screening
12,12,3,School screening
13,13,3,School screening
14,14,3,School screening
15,15,17,School screening
16,16,3,School screening
17,17,0,-
18,18,17,School screening
19,19,3,School screening
20,20,0,-
21,21,10,School screening
22,22,3,School screening
23,23,3,School screening
24,24,10,School screening
25,25,10,School screening
26,26,0,-
27,27,10,School screening
28,28,10,School screening
29,29,17,School screening
30,30,10,School screening
31,31,17,School screening
32,32,10,School screening
33,33,10,School screening
34,34,3,School screening
35,35,10,School screening
36,36,10,School screening
37,37,3,School screening
38,38,10,School screening
39,39,10,School screening
40,40,3,School screening
41,41,17,School screening
42,42,24,School screening
43,43,3,School screening
44,44,24,School screening
45,45,3,School screening
46,46,0,-
47,47,3,School screening
48,48,3,School screening
49,49,10,School screening
50,50,3,School screening
51,51,10,School screening
52,52,3,School screening
53,53,0,-
54,54,0,-
55,55,10,School screening
56,56,10,School screening
57,57,0,-
58,58,3,School screening
59,59,10,School screening
60,60,10,School screening
61,61,3,School screening
62,62,3,School screening
63,63,3,School screening
64,64,0,-
65,65,10,School screening
66,66,3,School screening
67,67,3,School screening
68,68,10,School screening
69,69,10,School screening
70,70,3,School screening
71,71,10,School screening
72,72,3,School screening
73,73,0,-
74,74,10,School screening
75,75,10,School screening
76,76,10,School screening
77,77,24,School screening
78,78,17,School screening
79,79,17,School screening
80,80,0,-
81,81,17,School screening
82,82,3,School screening
83,83,10,School screening
84,84,3,School screening
85,85,10,School screening
86,86,10,School screening
87,87,17,School screening
88,88,17,School screening
89,89,10,School screening
90,90,10,School screening
91,91,3,School screening
92,92,3,School screening
93,93,17,School screening
94,94,17,School screening
95,95,10,School screening
96,96,0,-
97,97,3,School screening
98,98,3,School screening
99,99,3,School screening
100,100,10,School screening
101,101,3,School screening
102,102,3,School screening
103,103,3,School screening
104,104,24,School screening
105,105,3,School screening
106,106,10,School screening
107,107,3,School screening
108,108,0,-
109,109,10,School screening
110,110,10,School screening
111,111,10,School screening
112,112,3,School screening
113,113,10,School screening
114,114,3,School screening
115,115,3,School screening
116,116,10,School screening
117,117,17,School screening
118,118,3,School screening
119,119,10,School screening
120,120,3,School screening
121,121,10,School screening
122,122,3,School screening
123,123,17,School screening
124,124,3,School screening
125,125,17,School screening
126,126,3,School screening
127,127,0,-
128,128,0,-
129,129,10,School screening
130,130,10,School screening
131,131,10,School screening
132,132,3,School screening
133,133,10,School screening
134,134,10,School screening
135,135,3,School screening
136,136,0,-
137,137,3,School screening
138,138,17,School screening
139,139,10,School screening
140,140,10,School screening
141,141,24,School screening
142,142,10,School screening
143,143,10,School screening
144,144,3,School screening
145,145,17,School screening
146,146,17,School screening
147,147,10,School screening
148,148,10,School screening
149,149,10,School screening
150,150,17,School screening
151,151,0,-
152,152,0,-
153,153,17,School screening
154,154,3,School screening
155,155,10,School screening
156,156,10,School screening
157,157,3,School screening
158,158,3,School screening
159,159,10,School screening
160,160,3,School screening
161,161,0,-
162,162,0,-
163,163,0,-
164,164,17,School screening
165,165,3,School screening
166,166,17,School screening
167,167,3,School screening
168,168,0,-
169,169,17,School screening
170,170,17,School screening
171,171,3,School screening
172,172,10,School screening
173,173,10,School screening
174,174,10,School screening
175,175,10,School screening
176,176,10,School screening
177,177,10,School screening
178,178,0,-
179,179,24,School screening
180,180,17,School screening
181,181,10,School screening
182,182,10,School screening
183,183,3,School screening
184,184,10,School screening
185,185,3,School screening
186,186,10,School screening
187,187,0,-
188,188,24,School screening
189,189,3,School screening
190,190,0,-
191,191,3,School screening
192,192,3,School screening
193,193,3,School screening
194,194,3,School screening
195,195,10,School screening
196,196,3,School screening
197,197,10,School screening
198,198,10,School screening
199,199,10,School screening
200,200,24,School screening
201,201,3,School screening
202,202,3,School screening
203,203,3,School screening
204,204,10,School screening
205,205,10,School screening
206,206,10,School screening
207,207,3,School screening
208,208,3,School screening
209,209,3,School screening
210,210,0,-
211,211,3,School screening
212,212,10,School screening
213,213,17,School screening
214,214,10,School screening
215,215,3,School screening
216,216,17,School screening
217,217,10,School screening
218,218,10,School screening
219,219,3,School screening
220,220,0,-
221,221,17,School screening
222,222,24,School screening
223,223,17,School screening
224,224,10,School screening
225,225,3,School screening
226,226,0,-
227,227,17,School screening
228,228,10,School screening
229,229,0,-
230,230,10,School screening
231,231,10,School screening
232,232,10,School screening
233,233,10,School screening
234,234,10,School screening
235,235,10,School screening
236,236,10,School screening
237,237,0,-
238,238,3,School screening
239,239,10,School screening
240,240,3,School screening
241,241,17,School screening
242,242,17,School screening
243,243,10,School screening
244,244,3,School screening
245,245,3,School screening
246,246,10,School screening
247,247,3,School screening
248,248,10,School screening
249,249,0,-
250,250,10,School screening
251,251,10,School screening
252,252,17,School screening
253,253,10,School screening
254,254,24,School screening
255,255,10,School screening
256,256,10,School screening
257,257,24,School screening
258,258,3,School screening
259,259,3,School screening
260,260,3,School screening
261,261,3,School screening
262,262,0,-
263,263,24,School screening
264,264,3,School screening
265,265,3,School screening
266,266,10,School screening
267,267,10,School screening
268,268,10,School screening
269,269,3,School screening
270,270,3,School screening
271,271,3,School screening
272,272,3,School screening
273,273,17,School screening
274,274,10,School screening
275,275,3,School screening
276,276,3,School screening
277,277,17,School screening
278,278,17,School screening
279,279,10,School screening
280,280,3,School screening
281,281,3,School screening
282,282,0,-
283,283,3,School screening
284,284,10,School screening
285,285,17,School screening
286,286,10,School screening
287,287,10,School screening
288,288,10,School screening
289,289,3,School screening
290,290,0,-
291,291,10,School screening
292,292,10,School screening
293,293,17,School screening
294,294,0,-
295,295,3,School screening
296,296,10,School screening
297,297,17,School screening
298,298,10,School screening
299,299,10,School screening
