,day,final_infected,type_pretty
7868,60,288,0%
7929,60,285,0%
7990,60,283,0%
8051,60,285,0%
8112,60,288,0%
8173,60,285,0%
8234,60,283,0%
8295,60,283,0%
8356,60,283,0%
8417,60,284,0%
8478,60,284,0%
8539,60,281,0%
8600,60,286,0%
8661,60,287,0%
8722,60,283,0%
8783,60,283,0%
8844,60,283,0%
8905,60,287,0%
8966,60,283,0%
9027,60,283,0%
9088,60,284,0%
9149,60,288,0%
9210,60,284,0%
9271,60,284,0%
9332,60,285,0%
9393,60,287,0%
9454,60,283,0%
9515,60,286,0%
9576,60,282,0%
9637,60,283,0%
9698,60,286,0%
9759,60,285,0%
9820,60,282,0%
9881,60,285,0%
9942,60,284,0%
10003,60,281,0%
10064,60,280,0%
10125,60,281,0%
10186,60,283,0%
10247,60,285,0%
10308,60,287,0%
10369,60,284,0%
10430,60,286,0%
10491,60,286,0%
10552,60,285,0%
10613,60,284,0%
10674,60,288,0%
10735,60,283,0%
10796,60,286,0%
10857,60,287,0%
10918,60,282,0%
10979,60,284,0%
11040,60,285,0%
11101,60,285,0%
11162,60,283,0%
11223,60,286,0%
11284,60,284,0%
11345,60,287,0%
11406,60,289,0%
11467,60,284,0%
11528,60,286,0%
11589,60,286,0%
11650,60,283,0%
11711,60,284,0%
11772,60,282,0%
11833,60,282,0%
11894,60,282,0%
11955,60,283,0%
12016,60,284,0%
12077,60,281,0%
12138,60,283,0%
12199,60,282,0%
12260,60,285,0%
12321,60,284,0%
12382,60,284,0%
12443,60,285,0%
12504,60,283,0%
12565,60,283,0%
12626,60,282,0%
12687,60,284,0%
12748,60,284,0%
12809,60,283,0%
12870,60,288,0%
12931,60,285,0%
12992,60,284,0%
13053,60,283,0%
13114,60,289,0%
13175,60,285,0%
13236,60,285,0%
13297,60,287,0%
13358,60,287,0%
13419,60,285,0%
13480,60,282,0%
13541,60,285,0%
13602,60,282,0%
13663,60,285,0%
13724,60,284,0%
13785,60,287,0%
13846,60,284,0%
13907,60,287,0%
13968,60,285,0%
14029,60,281,0%
14090,60,286,0%
14151,60,286,0%
14212,60,283,0%
14273,60,280,0%
14334,60,284,0%
14395,60,284,0%
14456,60,285,0%
14517,60,283,0%
14578,60,285,0%
14639,60,284,0%
14700,60,283,0%
14761,60,282,0%
14822,60,286,0%
14883,60,287,0%
14944,60,282,0%
15005,60,284,0%
15066,60,284,0%
15127,60,287,0%
15188,60,286,0%
15249,60,285,0%
15310,60,281,0%
15371,60,282,0%
15432,60,285,0%
15493,60,284,0%
15554,60,285,0%
15615,60,286,0%
15676,60,279,0%
15737,60,285,0%
15798,60,283,0%
15859,60,287,0%
15920,60,286,0%
15981,60,287,0%
16042,60,284,0%
16103,60,282,0%
16164,60,288,0%
16225,60,279,0%
16286,60,283,0%
16347,60,285,0%
16408,60,284,0%
16469,60,285,0%
16530,60,284,0%
16591,60,286,0%
16652,60,282,0%
16713,60,284,0%
16774,60,285,0%
16835,60,286,0%
16896,60,286,0%
16957,60,285,0%
17018,60,285,0%
17079,60,286,0%
17140,60,284,0%
17201,60,283,0%
17262,60,285,0%
17323,60,283,0%
17384,60,286,0%
17445,60,284,0%
17506,60,285,0%
17567,60,285,0%
17628,60,282,0%
17689,60,286,0%
17750,60,284,0%
17811,60,286,0%
17872,60,282,0%
17933,60,286,0%
17994,60,285,0%
18055,60,285,0%
18116,60,281,0%
18177,60,285,0%
18238,60,286,0%
18299,60,286,0%
18360,60,285,0%
18421,60,283,0%
18482,60,287,0%
18543,60,284,0%
18604,60,287,0%
18665,60,283,0%
18726,60,289,0%
18787,60,283,0%
18848,60,286,0%
18909,60,286,0%
18970,60,286,0%
19031,60,285,0%
19092,60,287,0%
19153,60,288,0%
19214,60,283,0%
19275,60,287,0%
19336,60,285,0%
19397,60,281,0%
19458,60,282,0%
19519,60,281,0%
19580,60,287,0%
19641,60,288,0%
19702,60,283,0%
19763,60,286,0%
19824,60,285,0%
19885,60,283,0%
19946,60,280,0%
20007,60,287,0%
20068,60,285,0%
20129,60,287,0%
20190,60,284,0%
20251,60,283,0%
20312,60,286,0%
20373,60,284,0%
20434,60,285,0%
20495,60,288,0%
20556,60,288,0%
20617,60,284,0%
20678,60,285,0%
20739,60,285,0%
20800,60,288,0%
20861,60,286,0%
20922,60,283,0%
20983,60,286,0%
21044,60,288,0%
21105,60,280,0%
21166,60,281,0%
21227,60,282,0%
21288,60,284,0%
21349,60,285,0%
21410,60,287,0%
21471,60,284,0%
21532,60,284,0%
21593,60,284,0%
21654,60,287,0%
21715,60,283,0%
21776,60,286,0%
21837,60,283,0%
21898,60,283,0%
21959,60,286,0%
22020,60,286,0%
22081,60,289,0%
22142,60,285,0%
22203,60,283,0%
22264,60,283,0%
22325,60,286,0%
22386,60,281,0%
22447,60,284,0%
22508,60,288,0%
22569,60,284,0%
22630,60,286,0%
22691,60,287,0%
22752,60,287,0%
22813,60,286,0%
22874,60,286,0%
22935,60,285,0%
22996,60,285,0%
23057,60,282,0%
23118,60,285,0%
23179,60,286,0%
23240,60,281,0%
23301,60,282,0%
23362,60,284,0%
23423,60,285,0%
23484,60,285,0%
23545,60,284,0%
23606,60,285,0%
23667,60,286,0%
23728,60,289,0%
23789,60,286,0%
23850,60,284,0%
23911,60,285,0%
23972,60,282,0%
24033,60,288,0%
24094,60,286,0%
24155,60,285,0%
24216,60,282,0%
24277,60,286,0%
24338,60,283,0%
24399,60,285,0%
24460,60,286,0%
24521,60,283,0%
24582,60,284,0%
24643,60,287,0%
24704,60,284,0%
24765,60,286,0%
24826,60,283,0%
24887,60,285,0%
24948,60,287,0%
25009,60,283,0%
25070,60,284,0%
25131,60,287,0%
25192,60,286,0%
25253,60,285,0%
25314,60,288,0%
25375,60,283,0%
25436,60,281,0%
25497,60,287,0%
25558,60,287,0%
25619,60,281,0%
25680,60,284,0%
25741,60,283,0%
25802,60,282,0%
25863,60,285,0%
25924,60,284,0%
25985,60,286,0%
26046,60,288,0%
26107,60,280,0%
26168,60,288,0%
26229,60,283,0%
26290,60,287,0%
26351,60,285,0%
26412,60,280,0%
26473,60,283,0%
26534,60,283,0%
26595,60,283,0%
26656,60,283,0%
26717,60,287,0%
26778,60,284,0%
26839,60,288,0%
26900,60,280,0%
26961,60,287,0%
27022,60,280,0%
27083,60,283,0%
27144,60,287,0%
27205,60,283,0%
27266,60,281,0%
27327,60,282,0%
27388,60,283,0%
27449,60,282,0%
27510,60,283,0%
27571,60,285,0%
27632,60,287,0%
27693,60,282,0%
27754,60,281,0%
27815,60,286,0%
27876,60,283,0%
27937,60,284,0%
27998,60,286,0%
28059,60,286,0%
28120,60,282,0%
28181,60,286,0%
28242,60,287,0%
28303,60,281,0%
28364,60,284,0%
28425,60,285,0%
28486,60,284,0%
28547,60,284,0%
28608,60,284,0%
28669,60,286,0%
28730,60,287,0%
28791,60,285,0%
28852,60,282,0%
28913,60,283,0%
28974,60,283,0%
29035,60,285,0%
29096,60,282,0%
29157,60,287,0%
29218,60,287,0%
29279,60,286,0%
29340,60,285,0%
29401,60,287,0%
29462,60,286,0%
29523,60,282,0%
29584,60,285,0%
29645,60,287,0%
29706,60,283,0%
29767,60,284,0%
29828,60,288,0%
29889,60,284,0%
29950,60,285,0%
30011,60,283,0%
30072,60,288,0%
30133,60,283,0%
30194,60,285,0%
30255,60,284,0%
30316,60,282,0%
30377,60,285,0%
30438,60,287,0%
30499,60,287,0%
30560,60,284,10%
30621,60,284,10%
30682,60,284,10%
30743,60,282,10%
30804,60,281,10%
30865,60,283,10%
30926,60,285,10%
30987,60,284,10%
31048,60,283,10%
31109,60,279,10%
31170,60,284,10%
31231,60,282,10%
31292,60,282,10%
31353,60,286,10%
31414,60,287,10%
31475,60,285,10%
31536,60,285,10%
31597,60,286,10%
31658,60,282,10%
31719,60,278,10%
31780,60,281,10%
31841,60,279,10%
31902,60,289,10%
31963,60,287,10%
32024,60,285,10%
32085,60,281,10%
32146,60,284,10%
32207,60,285,10%
32268,60,280,10%
32329,60,283,10%
32390,60,282,10%
32451,60,284,10%
32512,60,285,10%
32573,60,286,10%
32634,60,282,10%
32695,60,282,10%
32756,60,284,10%
32817,60,281,10%
32878,60,282,10%
32939,60,282,10%
33000,60,281,10%
33061,60,286,10%
33122,60,284,10%
33183,60,286,10%
33244,60,284,10%
33305,60,287,10%
33366,60,284,10%
33427,60,288,10%
33488,60,284,10%
33549,60,285,10%
33610,60,286,10%
33671,60,283,10%
33732,60,287,10%
33793,60,282,10%
33854,60,279,10%
33915,60,279,10%
33976,60,287,10%
34037,60,285,10%
34098,60,283,10%
34159,60,285,10%
34220,60,285,10%
34281,60,286,10%
34342,60,281,10%
34403,60,279,10%
34464,60,285,10%
34525,60,278,10%
34586,60,285,10%
34647,60,285,10%
34708,60,285,10%
34769,60,283,10%
34830,60,283,10%
34891,60,285,10%
34952,60,283,10%
35013,60,282,10%
35074,60,283,10%
35135,60,283,10%
35196,60,284,10%
35257,60,280,10%
35318,60,283,10%
35379,60,285,10%
35440,60,283,10%
35501,60,286,10%
35562,60,277,10%
35623,60,280,10%
35684,60,280,10%
35745,60,282,10%
35806,60,284,10%
35867,60,285,10%
35928,60,288,10%
35989,60,284,10%
36050,60,282,10%
36111,60,283,10%
36172,60,284,10%
36233,60,285,10%
36294,60,284,10%
36355,60,280,10%
36416,60,281,10%
36477,60,282,10%
36538,60,277,10%
36599,60,282,10%
36660,60,282,10%
36721,60,288,10%
36782,60,282,10%
36843,60,286,10%
36904,60,283,10%
36965,60,285,10%
37026,60,275,10%
37087,60,286,10%
37148,60,284,10%
37209,60,286,10%
37270,60,283,10%
37331,60,282,10%
37392,60,287,10%
37453,60,283,10%
37514,60,284,10%
37575,60,287,10%
37636,60,283,10%
37697,60,280,10%
37758,60,285,10%
37819,60,285,10%
37880,60,285,10%
37941,60,288,10%
38002,60,282,10%
38063,60,287,10%
38124,60,285,10%
38185,60,284,10%
38246,60,282,10%
38307,60,282,10%
38368,60,286,10%
38429,60,286,10%
38490,60,285,10%
38551,60,283,10%
38612,60,281,10%
38673,60,287,10%
38734,60,279,10%
38795,60,281,10%
38856,60,284,10%
38917,60,284,10%
38978,60,286,10%
39039,60,286,10%
39100,60,284,10%
39161,60,283,10%
39222,60,283,10%
39283,60,285,10%
39344,60,284,10%
39405,60,285,10%
39466,60,284,10%
39527,60,280,10%
39588,60,286,10%
39649,60,287,10%
39710,60,282,10%
39771,60,283,10%
39832,60,286,10%
39893,60,284,10%
39954,60,281,10%
40015,60,283,10%
40076,60,282,10%
40137,60,285,10%
40198,60,285,10%
40259,60,285,10%
40320,60,280,10%
40381,60,282,10%
40442,60,281,10%
40503,60,286,10%
40564,60,281,10%
40625,60,281,10%
40686,60,286,10%
40747,60,285,10%
40808,60,283,10%
40869,60,281,10%
40930,60,282,10%
40991,60,284,10%
41052,60,287,10%
41113,60,283,10%
41174,60,286,10%
41235,60,285,10%
41296,60,281,10%
41357,60,284,10%
41418,60,282,10%
41479,60,284,10%
41540,60,277,10%
41601,60,280,10%
41662,60,284,10%
41723,60,287,10%
41784,60,283,10%
41845,60,285,10%
41906,60,287,10%
41967,60,286,10%
42028,60,280,10%
42089,60,284,10%
42150,60,286,10%
42211,60,286,10%
42272,60,282,10%
42333,60,285,10%
42394,60,282,10%
42455,60,283,10%
42516,60,280,10%
42577,60,287,10%
42638,60,283,10%
42699,60,284,10%
42760,60,284,10%
42821,60,286,10%
42882,60,281,10%
42943,60,287,10%
43004,60,283,10%
43065,60,284,10%
43126,60,283,10%
43187,60,284,10%
43248,60,281,10%
43309,60,283,10%
43370,60,285,10%
43431,60,283,10%
43492,60,284,10%
43553,60,280,10%
43614,60,282,10%
43675,60,282,10%
43736,60,284,10%
43797,60,285,10%
43858,60,279,10%
43919,60,283,10%
43980,60,282,10%
44041,60,288,10%
44102,60,285,10%
44163,60,285,10%
44224,60,285,10%
44285,60,279,10%
44346,60,281,10%
44407,60,283,10%
44468,60,277,10%
44529,60,282,10%
44590,60,283,10%
44651,60,281,10%
44712,60,286,10%
44773,60,284,10%
44834,60,283,10%
44895,60,278,10%
44956,60,287,10%
45017,60,284,10%
45078,60,285,10%
45139,60,284,10%
45200,60,285,10%
45261,60,282,10%
45322,60,286,10%
45383,60,285,10%
45444,60,286,10%
45505,60,287,10%
45566,60,286,10%
45627,60,285,10%
45688,60,281,10%
45749,60,284,10%
45810,60,280,10%
45871,60,283,10%
45932,60,285,10%
45993,60,286,10%
46054,60,286,10%
46115,60,283,10%
46176,60,285,10%
46237,60,282,10%
46298,60,281,10%
46359,60,284,10%
46420,60,283,10%
46481,60,284,10%
46542,60,286,10%
46603,60,285,10%
46664,60,281,10%
46725,60,283,10%
46786,60,281,10%
46847,60,282,10%
46908,60,282,10%
46969,60,286,10%
47030,60,277,10%
47091,60,283,10%
47152,60,285,10%
47213,60,283,10%
47274,60,279,10%
47335,60,284,10%
47396,60,287,10%
47457,60,281,10%
47518,60,286,10%
47579,60,285,10%
47640,60,283,10%
47701,60,287,10%
47762,60,285,10%
47823,60,279,10%
47884,60,279,10%
47945,60,285,10%
48006,60,284,10%
48067,60,287,10%
48128,60,284,10%
48189,60,280,10%
48250,60,280,10%
48311,60,281,10%
48372,60,283,10%
48433,60,283,10%
48494,60,287,10%
48555,60,282,10%
48616,60,283,10%
48677,60,284,10%
48738,60,286,10%
48799,60,283,10%
48860,60,284,10%
48921,60,282,10%
48982,60,287,10%
49043,60,286,10%
49104,60,283,10%
49165,60,281,10%
49226,60,282,10%
49287,60,283,10%
49348,60,283,10%
49409,60,283,10%
49470,60,282,10%
49531,60,282,10%
49592,60,284,10%
49653,60,280,10%
49714,60,285,10%
49775,60,282,10%
49836,60,282,10%
49897,60,280,10%
49958,60,289,10%
50019,60,281,10%
50080,60,283,10%
50141,60,283,10%
50202,60,282,10%
50263,60,283,10%
50324,60,283,10%
50385,60,279,10%
50446,60,283,10%
50507,60,279,10%
50568,60,286,10%
50629,60,284,10%
50690,60,283,10%
50751,60,285,10%
50812,60,286,10%
50873,60,283,10%
50934,60,284,10%
50995,60,279,10%
51056,60,286,10%
51117,60,281,10%
51178,60,280,10%
51239,60,283,10%
51300,60,285,10%
51361,60,281,10%
51422,60,288,10%
51483,60,274,10%
51544,60,282,10%
51605,60,281,10%
51666,60,279,10%
51727,60,279,10%
51788,60,284,10%
51849,60,284,10%
51910,60,282,10%
51971,60,281,10%
52032,60,283,10%
52093,60,285,10%
52154,60,278,10%
52215,60,282,10%
52276,60,283,10%
52337,60,286,10%
52398,60,280,10%
52459,60,284,10%
52520,60,283,10%
52581,60,284,10%
52642,60,286,10%
52703,60,285,10%
52764,60,284,10%
52825,60,284,10%
52886,60,285,10%
52947,60,284,10%
53008,60,284,10%
53069,60,282,10%
53130,60,279,10%
53191,60,286,10%
53252,60,282,10%
53313,60,285,10%
53374,60,283,10%
53435,60,285,10%
53496,60,288,10%
53557,60,284,10%
53618,60,282,10%
53679,60,282,10%
53740,60,282,10%
53801,60,279,10%
53862,60,286,10%
53923,60,285,10%
53984,60,286,10%
54045,60,280,10%
54106,60,278,10%
54167,60,278,10%
54228,60,278,10%
54289,60,284,10%
54350,60,281,10%
54411,60,286,10%
54472,60,283,10%
54533,60,281,10%
54594,60,285,10%
54655,60,282,10%
54716,60,282,10%
54777,60,279,10%
54838,60,283,10%
54899,60,285,10%
54960,60,283,10%
55021,60,284,10%
55082,60,286,10%
55143,60,283,10%
55204,60,282,10%
55265,60,287,10%
55326,60,283,10%
55387,60,288,10%
55448,60,284,10%
55509,60,282,10%
55570,60,284,10%
55631,60,284,10%
55692,60,280,10%
55753,60,282,10%
55814,60,285,10%
55875,60,285,10%
55936,60,282,10%
55997,60,283,10%
56058,60,283,10%
56119,60,281,10%
56180,60,283,10%
56241,60,285,10%
56302,60,280,10%
56363,60,284,10%
56424,60,283,10%
56485,60,283,10%
56546,60,283,10%
56607,60,288,10%
56668,60,283,10%
56729,60,286,10%
56790,60,283,10%
56851,60,281,10%
56912,60,283,10%
56973,60,286,10%
57034,60,286,10%
57095,60,278,10%
57156,60,277,10%
57217,60,287,10%
57278,60,281,10%
57339,60,280,10%
57400,60,282,10%
57461,60,287,10%
57522,60,281,10%
57583,60,281,10%
57644,60,280,10%
57705,60,287,10%
57766,60,284,10%
57827,60,283,10%
57888,60,282,10%
57949,60,283,10%
58010,60,283,10%
58071,60,286,10%
58132,60,282,10%
58193,60,284,10%
58254,60,283,10%
58315,60,283,10%
58376,60,281,10%
58437,60,283,10%
58498,60,280,10%
58559,60,288,10%
58620,60,281,10%
58681,60,284,10%
58742,60,285,10%
58803,60,286,10%
58864,60,280,10%
58925,60,286,10%
58986,60,282,10%
59047,60,284,10%
59108,60,282,10%
59169,60,285,10%
59230,60,280,10%
59291,60,283,10%
59352,60,283,10%
59413,60,284,10%
59474,60,286,10%
59535,60,280,10%
59596,60,283,10%
59657,60,280,10%
59718,60,283,10%
59779,60,287,10%
59840,60,284,10%
59901,60,282,10%
59962,60,287,10%
60023,60,283,10%
60084,60,284,10%
60145,60,283,10%
60206,60,281,10%
60267,60,283,10%
60328,60,280,10%
60389,60,283,10%
60450,60,280,10%
60511,60,286,10%
60572,60,280,10%
60633,60,284,10%
60694,60,280,10%
60755,60,287,10%
60816,60,281,10%
60877,60,282,10%
60938,60,278,10%
60999,60,280,10%
61060,60,282,40%
61121,60,281,40%
61182,60,277,40%
61243,60,281,40%
61304,60,281,40%
61365,60,273,40%
61426,60,280,40%
61487,60,277,40%
61548,60,276,40%
61609,60,282,40%
61670,60,273,40%
61731,60,280,40%
61792,60,273,40%
61853,60,279,40%
61914,60,276,40%
61975,60,270,40%
62036,60,275,40%
62097,60,278,40%
62158,60,278,40%
62219,60,276,40%
62280,60,277,40%
62341,60,275,40%
62402,60,275,40%
62463,60,280,40%
62524,60,273,40%
62585,60,283,40%
62646,60,275,40%
62707,60,272,40%
62768,60,272,40%
62829,60,279,40%
62890,60,275,40%
62951,60,277,40%
63012,60,277,40%
63073,60,277,40%
63134,60,274,40%
63195,60,274,40%
63256,60,277,40%
63317,60,278,40%
63378,60,276,40%
63439,60,276,40%
63500,60,284,40%
63561,60,278,40%
63622,60,282,40%
63683,60,277,40%
63744,60,279,40%
63805,60,271,40%
63866,60,279,40%
63927,60,276,40%
63988,60,276,40%
64049,60,275,40%
64110,60,279,40%
64171,60,278,40%
64232,60,281,40%
64293,60,280,40%
64354,60,281,40%
64415,60,278,40%
64476,60,279,40%
64537,60,284,40%
64598,60,273,40%
64659,60,281,40%
64720,60,277,40%
64781,60,272,40%
64842,60,274,40%
64903,60,274,40%
64964,60,282,40%
65025,60,275,40%
65086,60,278,40%
65147,60,278,40%
65208,60,274,40%
65269,60,278,40%
65330,60,271,40%
65391,60,274,40%
65452,60,281,40%
65513,60,270,40%
65574,60,274,40%
65635,60,270,40%
65696,60,279,40%
65757,60,282,40%
65818,60,274,40%
65879,60,281,40%
65940,60,278,40%
66001,60,277,40%
66062,60,265,40%
66123,60,279,40%
66184,60,272,40%
66245,60,275,40%
66306,60,281,40%
66367,60,278,40%
66428,60,276,40%
66489,60,274,40%
66550,60,278,40%
66611,60,277,40%
66672,60,278,40%
66733,60,274,40%
66794,60,273,40%
66855,60,277,40%
66916,60,275,40%
66977,60,275,40%
67038,60,278,40%
67099,60,278,40%
67160,60,269,40%
67221,60,272,40%
67282,60,275,40%
67343,60,280,40%
67404,60,276,40%
67465,60,281,40%
67526,60,276,40%
67587,60,274,40%
67648,60,279,40%
67709,60,275,40%
67770,60,278,40%
67831,60,277,40%
67892,60,267,40%
67953,60,277,40%
68014,60,278,40%
68075,60,270,40%
68136,60,267,40%
68197,60,275,40%
68258,60,272,40%
68319,60,272,40%
68380,60,275,40%
68441,60,269,40%
68502,60,285,40%
68563,60,277,40%
68624,60,282,40%
68685,60,280,40%
68746,60,279,40%
68807,60,274,40%
68868,60,273,40%
68929,60,281,40%
68990,60,277,40%
69051,60,280,40%
69112,60,277,40%
69173,60,271,40%
69234,60,273,40%
69295,60,276,40%
69356,60,275,40%
69417,60,278,40%
69478,60,280,40%
69539,60,275,40%
69600,60,275,40%
69661,60,275,40%
69722,60,275,40%
69783,60,276,40%
69844,60,286,40%
69905,60,278,40%
69966,60,282,40%
70027,60,279,40%
70088,60,272,40%
70149,60,282,40%
70210,60,278,40%
70271,60,278,40%
70332,60,280,40%
70393,60,281,40%
70454,60,276,40%
70515,60,279,40%
70576,60,278,40%
70637,60,273,40%
70698,60,279,40%
70759,60,280,40%
70820,60,281,40%
70881,60,272,40%
70942,60,280,40%
71003,60,279,40%
71064,60,275,40%
71125,60,284,40%
71186,60,269,40%
71247,60,276,40%
71308,60,277,40%
71369,60,275,40%
71430,60,278,40%
71491,60,275,40%
71552,60,282,40%
71613,60,280,40%
71674,60,278,40%
71735,60,278,40%
71796,60,281,40%
71857,60,277,40%
71918,60,271,40%
71979,60,277,40%
72040,60,278,40%
72101,60,277,40%
72162,60,275,40%
72223,60,278,40%
72284,60,275,40%
72345,60,282,40%
72406,60,280,40%
72467,60,272,40%
72528,60,280,40%
72589,60,270,40%
72650,60,273,40%
72711,60,278,40%
72772,60,277,40%
72833,60,283,40%
72894,60,281,40%
72955,60,276,40%
73016,60,275,40%
73077,60,277,40%
73138,60,275,40%
73199,60,277,40%
73260,60,280,40%
73321,60,277,40%
73382,60,274,40%
73443,60,276,40%
73504,60,281,40%
73565,60,277,40%
73626,60,276,40%
73687,60,275,40%
73748,60,276,40%
73809,60,274,40%
73870,60,276,40%
73931,60,277,40%
73992,60,275,40%
74053,60,274,40%
74114,60,279,40%
74175,60,279,40%
74236,60,274,40%
74297,60,273,40%
74358,60,276,40%
74419,60,283,40%
74480,60,276,40%
74541,60,278,40%
74602,60,270,40%
74663,60,279,40%
74724,60,276,40%
74785,60,277,40%
74846,60,275,40%
74907,60,277,40%
74968,60,281,40%
75029,60,277,40%
75090,60,275,40%
75151,60,277,40%
75212,60,279,40%
75273,60,277,40%
75334,60,277,40%
75395,60,275,40%
75456,60,278,40%
75517,60,274,40%
75578,60,280,40%
75639,60,272,40%
75700,60,274,40%
75761,60,276,40%
75822,60,277,40%
75883,60,283,40%
75944,60,282,40%
76005,60,274,40%
76066,60,276,40%
76127,60,285,40%
76188,60,281,40%
76249,60,275,40%
76310,60,271,40%
76371,60,272,40%
76432,60,277,40%
76493,60,275,40%
76554,60,281,40%
76615,60,287,40%
76676,60,281,40%
76737,60,272,40%
76798,60,280,40%
76859,60,270,40%
76920,60,271,40%
76981,60,275,40%
77042,60,277,40%
77103,60,282,40%
77164,60,273,40%
77225,60,280,40%
77286,60,277,40%
77347,60,275,40%
77408,60,277,40%
77469,60,278,40%
77530,60,278,40%
77591,60,272,40%
77652,60,277,40%
77713,60,278,40%
77774,60,283,40%
77835,60,273,40%
77896,60,274,40%
77957,60,274,40%
78018,60,280,40%
78079,60,272,40%
78140,60,276,40%
78201,60,280,40%
78262,60,280,40%
78323,60,278,40%
78384,60,276,40%
78445,60,269,40%
78506,60,269,40%
78567,60,279,40%
78628,60,282,40%
78689,60,277,40%
78750,60,273,40%
78811,60,276,40%
78872,60,281,40%
78933,60,278,40%
78994,60,278,40%
79055,60,281,40%
79116,60,283,40%
79177,60,279,40%
79238,60,275,40%
79299,60,275,40%
79360,60,280,40%
79421,60,275,40%
79482,60,283,40%
79543,60,278,40%
79604,60,280,40%
79665,60,280,40%
79726,60,275,40%
79787,60,276,40%
79848,60,279,40%
79909,60,273,40%
79970,60,281,40%
80031,60,276,40%
80092,60,279,40%
80153,60,281,40%
80214,60,277,40%
80275,60,276,40%
80336,60,277,40%
80397,60,276,40%
80458,60,278,40%
80519,60,275,40%
80580,60,270,40%
80641,60,279,40%
80702,60,278,40%
80763,60,275,40%
80824,60,281,40%
80885,60,280,40%
80946,60,273,40%
81007,60,272,40%
81068,60,282,40%
81129,60,274,40%
81190,60,275,40%
81251,60,277,40%
81312,60,271,40%
81373,60,268,40%
81434,60,276,40%
81495,60,276,40%
81556,60,272,40%
81617,60,281,40%
81678,60,274,40%
81739,60,269,40%
81800,60,284,40%
81861,60,277,40%
81922,60,276,40%
81983,60,282,40%
82044,60,279,40%
82105,60,262,40%
82166,60,275,40%
82227,60,280,40%
82288,60,276,40%
82349,60,281,40%
82410,60,273,40%
82471,60,282,40%
82532,60,275,40%
82593,60,277,40%
82654,60,275,40%
82715,60,279,40%
82776,60,281,40%
82837,60,272,40%
82898,60,273,40%
82959,60,282,40%
83020,60,278,40%
83081,60,282,40%
83142,60,272,40%
83203,60,277,40%
83264,60,284,40%
83325,60,274,40%
83386,60,272,40%
83447,60,275,40%
83508,60,284,40%
83569,60,277,40%
83630,60,276,40%
83691,60,277,40%
83752,60,282,40%
83813,60,279,40%
83874,60,280,40%
83935,60,276,40%
83996,60,277,40%
84057,60,280,40%
84118,60,280,40%
84179,60,276,40%
84240,60,270,40%
84301,60,271,40%
84362,60,277,40%
84423,60,278,40%
84484,60,285,40%
84545,60,274,40%
84606,60,276,40%
84667,60,269,40%
84728,60,277,40%
84789,60,272,40%
84850,60,267,40%
84911,60,271,40%
84972,60,276,40%
85033,60,280,40%
85094,60,273,40%
85155,60,276,40%
85216,60,275,40%
85277,60,277,40%
