,day,infected,type,type_pretty
0,0.0,0.0,Infected,0%
1,1.0,0.0,Infected,0%
2,2.0,3.513,Infected,0%
3,3.0,10.1985,Infected,0%
4,4.0,21.055999999999997,Infected,0%
5,5.0,36.5672,Infected,0%
6,6.0,56.2304,Infected,0%
7,7.0,68.2946,Infected,0%
8,8.0,74.7957,Infected,0%
9,9.0,89.16439999999999,Infected,0%
10,10.0,104.5511,Infected,0%
11,11.0,115.7676,Infected,0%
12,12.0,122.3888,Infected,0%
13,13.0,124.56119999999999,Infected,0%
14,14.0,121.1342,Infected,0%
15,15.0,114.7274,Infected,0%
16,16.0,108.06620000000001,Infected,0%
17,17.0,100.38470000000001,Infected,0%
18,18.0,92.20230000000001,Infected,0%
19,19.0,84.13819999999998,Infected,0%
20,20.0,76.3969,Infected,0%
21,21.0,68.7715,Infected,0%
22,22.0,61.398799999999994,Infected,0%
23,23.0,54.47699999999999,Infected,0%
24,24.0,48.1382,Infected,0%
25,25.0,42.765499999999996,Infected,0%
26,26.0,37.8898,Infected,0%
27,27.0,33.2666,Infected,0%
28,28.0,29.2124,Infected,0%
29,29.0,25.753600000000006,Infected,0%
30,30.0,22.6973,Infected,0%
31,31.0,19.785600000000002,Infected,0%
32,32.0,17.3266,Infected,0%
33,33.0,15.2244,Infected,0%
34,34.0,13.316600000000001,Infected,0%
35,35.0,11.6253,Infected,0%
36,36.0,10.1743,Infected,0%
37,37.0,8.9459,Infected,0%
38,38.0,7.8837,Infected,0%
39,39.0,6.994,Infected,0%
40,40.0,6.2165,Infected,0%
41,41.0,5.507,Infected,0%
42,42.0,4.8057,Infected,0%
43,43.0,4.3307,Infected,0%
44,44.0,3.8236999999999997,Infected,0%
45,45.0,3.3988000000000005,Infected,0%
46,46.0,3.0740999999999996,Infected,0%
47,47.0,2.7916,Infected,0%
48,48.0,2.5131,Infected,0%
49,49.0,2.2365,Infected,0%
50,50.0,2.0541,Infected,0%
51,51.0,1.8357,Infected,0%
52,52.0,1.6312,Infected,0%
53,53.0,1.4809,Infected,0%
54,54.0,1.3487,Infected,0%
55,55.0,1.2385000000000002,Infected,0%
56,56.0,1.1763000000000001,Infected,0%
57,57.0,1.0921,Infected,0%
58,58.0,1.0321,Infected,0%
59,59.0,0.9719,Infected,0%
60,60.0,0.9038,Infected,0%
61,0.0,0.0,Infected,10%
62,1.0,0.0,Infected,10%
63,2.0,3.2003,Infected,10%
64,3.0,9.469,Infected,10%
65,4.0,19.120199999999997,Infected,10%
66,5.0,33.1422,Infected,10%
67,6.0,50.136300000000006,Infected,10%
68,7.0,60.7634,Infected,10%
69,8.0,66.73140000000001,Infected,10%
70,9.0,80.41090000000001,Infected,10%
71,10.0,95.13029999999999,Infected,10%
72,11.0,107.42880000000001,Infected,10%
73,12.0,115.5591,Infected,10%
74,13.0,119.4971,Infected,10%
75,14.0,117.49490000000002,Infected,10%
76,15.0,111.89569999999999,Infected,10%
77,16.0,106.2685,Infected,10%
78,17.0,100.2303,Infected,10%
79,18.0,93.4609,Infected,10%
80,19.0,86.28659999999999,Infected,10%
81,20.0,79.1142,Infected,10%
82,21.0,71.7736,Infected,10%
83,22.0,64.55499999999999,Infected,10%
84,23.0,57.6773,Infected,10%
85,24.0,51.605199999999996,Infected,10%
86,25.0,45.76349999999999,Infected,10%
87,26.0,40.7896,Infected,10%
88,27.0,36.046099999999996,Infected,10%
89,28.0,31.7255,Infected,10%
90,29.0,27.99,Infected,10%
91,30.0,24.6873,Infected,10%
92,31.0,21.9036,Infected,10%
93,32.0,19.1442,Infected,10%
94,33.0,16.867800000000003,Infected,10%
95,34.0,14.8776,Infected,10%
96,35.0,13.0921,Infected,10%
97,36.0,11.577100000000002,Infected,10%
98,37.0,10.212299999999999,Infected,10%
99,38.0,9.006,Infected,10%
100,39.0,7.9178999999999995,Infected,10%
101,40.0,7.0021,Infected,10%
102,41.0,6.2124,Infected,10%
103,42.0,5.479,Infected,10%
104,43.0,4.9158,Infected,10%
105,44.0,4.3366,Infected,10%
106,45.0,3.8637,Infected,10%
107,46.0,3.4648999999999996,Infected,10%
108,47.0,3.1724,Infected,10%
109,48.0,2.9078,Infected,10%
110,49.0,2.6052,Infected,10%
111,50.0,2.3487,Infected,10%
112,51.0,2.1302,Infected,10%
113,52.0,1.9498000000000002,Infected,10%
114,53.0,1.7593999999999999,Infected,10%
115,54.0,1.6492,Infected,10%
116,55.0,1.5130000000000001,Infected,10%
117,56.0,1.4327,Infected,10%
118,57.0,1.3687,Infected,10%
119,58.0,1.2945,Infected,10%
120,59.0,1.2323000000000002,Infected,10%
121,60.0,1.1603,Infected,10%
122,0.0,0.0,Infected,40%
123,1.0,0.0,Infected,40%
124,2.0,2.541,Infected,40%
125,3.0,7.0361,Infected,40%
126,4.0,13.641199999999998,Infected,40%
127,5.0,22.659299999999998,Infected,40%
128,6.0,33.9179,Infected,40%
129,7.0,41.106100000000005,Infected,40%
130,8.0,45.94189999999999,Infected,40%
131,9.0,55.0761,Infected,40%
132,10.0,66.5171,Infected,40%
133,11.0,77.74139999999998,Infected,40%
134,12.0,87.2925,Infected,40%
135,13.0,95.15820000000001,Infected,40%
136,14.0,97.3608,Infected,40%
137,15.0,95.2124,Infected,40%
138,16.0,94.10829999999999,Infected,40%
139,17.0,92.988,Infected,40%
140,18.0,90.8175,Infected,40%
141,19.0,88.22439999999999,Infected,40%
142,20.0,84.1884,Infected,40%
143,21.0,78.84570000000001,Infected,40%
144,22.0,72.8777,Infected,40%
