day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456850	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456850	235	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	50	5	[]	0	0
2	123456850	233	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	0	0	0	50	7	[]	0	1
3	123456850	225	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	50	12	[]	0	3
4	123456850	217	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	50	16	[]	0	6
5	123456850	205	24	9	2	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	50	17	[]	0	6
6	123456850	203	22	13	2	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	50	19	[]	0	7
7	123456850	202	19	15	4	0	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	50	20	[]	0	8
8	123456850	188	29	18	5	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	50	22	[]	0	10
9	123456850	162	32	16	10	16	1	3	0	0	0	0	0	0	0	0	0	24	7	0	1	0	0	0	0	0	50	24	[3D]	1	9
10	123456850	141	45	23	11	16	1	3	0	0	0	0	0	0	0	0	0	24	8	0	1	0	0	0	0	0	50	25	[3D]	1	10
11	123456850	127	48	31	14	16	0	4	0	0	0	0	0	0	0	0	0	24	8	0	1	0	0	0	0	0	50	26	[3D]	1	11
12	123456850	100	35	29	16	16	0	4	0	6	5	7	2	11	3	4	2	24	9	1	1	1	1	0	0	0	50	28	[3D 1C 2A]	3	11
13	123456850	99	31	29	21	16	0	2	2	6	4	7	3	11	1	5	3	24	10	1	1	1	1	0	0	0	50	29	[3D 1C 2A]	3	11
14	123456850	80	21	21	18	16	0	1	3	17	7	11	5	19	3	11	7	24	11	2	1	2	2	0	0	0	50	29	[3D 1C 2A 2B 2D]	5	11
15	123456850	73	24	19	24	16	0	1	3	17	7	9	7	19	2	11	8	24	12	2	1	2	2	0	0	0	50	29	[3D 1C 2A 2B 2D]	5	10
16	123456850	62	27	27	24	16	0	1	3	17	7	7	9	19	2	9	10	31	13	2	1	2	2	0	0	0	50	32	[3D 1C 2A 2B 2D]	5	11
17	123456850	55	27	27	31	16	0	0	4	17	4	9	10	19	1	9	11	31	14	2	1	2	2	0	0	0	50	33	[3D 1C 2A 2B 2D]	5	9
18	123456850	52	20	31	37	16	0	0	4	17	4	9	10	19	0	7	14	31	15	2	1	2	2	0	0	0	50	34	[3D 1C 2A 2B 2D]	5	10
19	123456850	41	14	27	38	16	0	0	4	17	4	7	12	27	5	8	20	31	15	3	1	2	3	0	0	0	50	34	[3D 1C 2A 2B 2D 1D]	6	10
20	123456850	41	10	26	43	16	0	0	4	17	2	7	14	27	3	8	22	31	15	3	1	2	3	0	0	0	50	34	[3D 1C 2A 2B 2D 1D]	6	11
21	123456850	41	6	23	50	16	0	0	4	17	2	6	15	27	2	8	23	31	15	3	1	2	3	0	0	0	50	34	[3D 1C 2A 2B 2D 1D]	6	11
22	123456850	34	11	23	52	16	0	0	4	17	1	7	15	27	2	6	25	31	15	3	1	2	3	0	0	0	50	34	[3D 1C 2A 2B 2D 1D]	6	11
23	123456850	31	6	17	46	17	1	8	14	17	0	7	16	27	2	5	26	38	15	3	3	2	3	0	0	0	50	34	[1C 2A 2B 2D 1D 1B 3A]	7	11
24	123456850	30	4	18	48	17	1	3	19	17	0	6	17	27	1	6	26	38	16	3	3	2	3	0	0	0	50	35	[1C 2A 2B 2D 1D 1B 3A]	7	11
25	123456850	29	5	17	49	17	1	2	20	17	0	5	18	27	0	3	30	43	16	3	3	2	3	0	0	0	50	36	[1C 2A 2B 2D 1D 1B 3A]	7	9
26	123456850	39	5	12	64	17	0	2	21	15	1	6	18	16	0	2	22	43	17	3	3	3	3	0	0	0	50	36	[2B 2D 1D 1B 3A 3B]	6	8
27	123456850	39	2	12	67	17	0	2	21	15	1	4	20	16	0	2	22	43	17	3	3	3	3	0	0	0	50	36	[2B 2D 1D 1B 3A 3B]	6	7
28	123456850	57	3	11	89	17	0	2	21	4	1	3	12	8	0	2	10	43	17	3	3	3	3	0	0	0	50	37	[1D 1B 3A 3B]	4	6
29	123456850	55	5	9	91	17	0	1	22	4	1	2	13	8	0	2	10	43	17	3	3	3	3	0	0	0	50	38	[1D 1B 3A 3B]	4	6
30	123456850	52	6	11	91	17	0	1	22	4	1	2	13	8	0	2	10	51	17	3	3	3	3	0	0	0	50	39	[1D 1B 3A 3B]	4	8
