day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-students	num-of-screened-students-external-1	num-of-screened-students-external-2	num-of-positive-students	num-of-positive-students-external-1	num-of-positive-students-external-2	num-vaccinated-susceptible	num-vaccinated-exposed	num-vaccinated-infected	num-vaccinated-removed	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
0	123456841	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	[]	0	0
1	123456841	237	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	3	[]	0	0
2	123456841	218	1	1	0	0	0	0	0	0	0	0	0	18	0	2	0	0	1	1	0	0	1	0	0	0	50	4	[3D]	1	2
3	123456841	212	7	1	0	0	0	0	0	0	0	0	0	18	0	1	1	0	1	1	0	0	1	0	0	0	50	7	[3D]	1	2
4	123456841	210	8	1	1	0	0	0	0	0	0	0	0	18	0	1	1	0	1	1	0	0	1	0	0	0	50	8	[3D]	1	2
5	123456841	153	6	0	1	55	2	3	0	0	0	0	0	18	0	1	1	220	1	1	3	0	1	0	0	0	50	10	[3D 2A 3A 3B]	4	4
6	123456841	150	9	0	1	55	2	2	1	0	0	0	0	18	0	1	1	220	1	1	3	0	1	0	0	0	50	13	[3D 2A 3A 3B]	4	3
7	123456841	148	7	4	1	55	0	4	1	0	0	0	0	18	0	1	1	220	1	1	3	0	1	0	0	0	50	15	[3D 2A 3A 3B]	4	7
8	123456841	142	12	4	2	55	0	4	1	0	0	0	0	18	0	1	1	220	1	1	3	0	1	0	0	0	50	19	[3D 2A 3A 3B]	4	7
9	123456841	134	18	5	3	55	0	4	1	0	0	0	0	18	0	1	1	220	2	1	3	0	1	0	0	0	50	19	[3D 2A 3A 3B]	4	8
10	123456841	128	19	10	3	55	0	3	2	0	0	0	0	18	0	0	2	220	4	1	3	0	1	0	0	0	50	19	[3D 2A 3A 3B]	4	9
11	123456841	116	25	15	4	55	0	3	2	0	0	0	0	18	0	0	2	220	4	1	3	0	1	0	0	0	50	20	[3D 2A 3A 3B]	4	9
12	123456841	53	6	0	1	103	7	22	8	0	0	0	0	33	4	1	2	360	5	2	22	0	2	0	0	0	50	20	[3D 2A 3A 3B 1D 1A 1B 1C 2B]	9	8
13	123456841	52	5	2	1	103	4	21	12	0	0	0	0	33	4	1	2	360	6	2	22	0	2	0	0	0	50	21	[3D 2A 3A 3B 1D 1A 1B 1C 2B]	9	9
14	123456841	52	3	3	2	103	2	21	14	0	0	0	0	33	2	3	2	360	6	2	22	0	2	0	0	0	50	21	[3D 2A 3A 3B 1D 1A 1B 1C 2B]	9	10
15	123456841	50	3	5	2	103	2	17	18	0	0	0	0	33	2	3	2	360	7	2	22	0	2	0	0	0	50	21	[3D 2A 3A 3B 1D 1A 1B 1C 2B]	9	9
16	123456841	64	6	5	5	103	2	17	18	0	0	0	0	15	1	4	0	360	7	2	22	0	2	0	0	0	50	23	[2A 3A 3B 1D 1A 1B 1C 2B]	8	9
17	123456841	59	7	8	6	103	2	16	19	0	0	0	0	15	0	5	0	360	8	2	22	0	2	0	0	0	50	24	[2A 3A 3B 1D 1A 1B 1C 2B]	8	9
18	123456841	53	12	6	9	103	0	16	21	0	0	0	0	15	0	5	0	360	8	2	22	0	2	0	0	0	50	26	[2A 3A 3B 1D 1A 1B 1C 2B]	8	8
19	123456841	54	1	0	5	100	9	24	27	0	0	0	0	15	0	5	0	500	8	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	8
20	123456841	54	1	0	5	100	4	24	32	0	0	0	0	15	0	2	3	500	8	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	8
21	123456841	54	1	0	5	100	3	21	36	0	0	0	0	15	0	2	3	500	8	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	8
22	123456841	54	1	0	5	100	2	20	38	0	0	0	0	15	0	2	3	500	8	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	8
23	123456841	54	1	0	5	100	2	19	39	0	0	0	0	15	0	2	3	500	8	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	7
24	123456841	54	1	0	5	100	1	16	43	0	0	0	0	15	0	2	3	500	9	2	32	0	2	0	0	0	50	28	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	6
25	123456841	53	1	1	5	100	0	15	45	0	0	0	0	15	0	2	3	500	9	2	32	0	2	0	0	0	50	29	[1D 1A 1B 1C 2B 2C 2D 3C 3D]	9	7
26	123456841	99	1	0	40	68	1	10	21	0	0	0	0	0	0	0	0	660	9	2	33	0	2	0	0	0	50	30	[2C 2D 3C 3D 2A]	5	4
27	123456841	97	3	0	40	68	0	10	22	0	0	0	0	0	0	0	0	660	10	2	33	0	2	0	0	0	50	32	[2C 2D 3C 3D 2A]	5	4
28	123456841	97	2	1	40	68	0	9	23	0	0	0	0	0	0	0	0	660	10	2	33	0	2	0	0	0	50	32	[2C 2D 3C 3D 2A]	5	4
29	123456841	94	5	1	40	68	0	8	24	0	0	0	0	0	0	0	0	660	10	2	33	0	2	0	0	0	50	35	[2C 2D 3C 3D 2A]	5	4
30	123456841	93	3	4	40	68	0	8	24	0	0	0	0	0	0	0	0	660	10	2	33	0	2	0	0	0	50	35	[2C 2D 3C 3D 2A]	5	6
31	123456841	91	5	4	40	68	0	6	26	0	0	0	0	0	0	0	0	660	11	2	33	0	2	0	0	0	50	36	[2C 2D 3C 3D 2A]	5	6
32	123456841	86	8	4	42	68	0	4	28	0	0	0	0	0	0	0	0	660	12	2	33	0	2	0	0	0	50	37	[2C 2D 3C 3D 2A]	5	6
33	123456841	98	2	0	40	55	4	8	33	0	0	0	0	0	0	0	0	880	12	2	40	0	2	0	0	0	50	38	[2A 1C 2B 3A 3B]	5	5
34	123456841	98	2	0	40	55	3	8	34	0	0	0	0	0	0	0	0	880	13	2	40	0	2	0	0	0	50	38	[2A 1C 2B 3A 3B]	5	4
35	123456841	97	3	0	40	55	2	7	36	0	0	0	0	0	0	0	0	880	14	2	40	0	2	0	0	0	50	39	[2A 1C 2B 3A 3B]	5	3
